ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775543487.495,0,,1374156,1390920,74803336,78181792,,,
1775543498.759,1,,1385404,1390920,74803344,84077048,,,
1775543509.939,2,,1390688,1390920,74803352,84077324,,,
1775543521.182,3,,1398516,1398516,74803360,84077324,,,
1775543532.436,4,,1404636,1404636,74803368,84077324,,,
1775543543.705,5,,1409456,1409456,74803372,84077324,,,
1775543554.992,6,,1413908,1413908,74803376,84077348,,,
1775543566.397,7,,1417504,1417504,74803384,84077352,,,
1775543578.488,8,,1422492,1422492,74803392,84077352,,,
1775543590.495,9,,1427472,1427472,74803396,84077352,,,
1775543602.549,10,,1430948,1430948,74803400,84077352,,,
1775543614.530,11,,1431596,1431596,74803404,84077352,,,
1775543626.527,12,,1436064,1436064,74803412,84077380,,,
1775543638.439,13,,1437656,1437656,74803416,84077380,,,
1775543650.569,14,,1438720,1438720,74803420,84077392,,,
1775543662.693,15,,1441952,1441952,74803424,84077396,,,
1775543675.514,16,,1444928,1444928,74803428,84077396,,,
1775543689.648,17,,1448152,1448152,74803432,84077396,,,
1775543703.699,18,,1449324,1449324,74803436,84077396,,,
1775543718.042,19,,1450996,1450996,74803440,84077396,,,
1775543732.208,20,,1451836,1451836,74803444,84077396,,,
1775543746.634,21,,1454616,1454616,74803452,84077396,,,
1775543760.893,22,,1455776,1455776,74803456,84077396,,,
1775543777.304,23,,1458460,1458460,74803460,84077396,,,
1775543793.457,24,,1461432,1461432,74803464,84077396,,,
1775543809.883,25,,1463516,1463516,74803468,84077396,,,
1775543826.296,26,,1465428,1465428,74803472,84077444,,,
1775543843.018,27,,1466168,1466168,74803476,84077444,,,
1775543860.169,28,,1466588,1466588,74803480,84077444,,,
1775543878.616,29,,1469076,1469076,74803484,84077444,,,
1775543896.496,30,,1469564,1469564,74803488,84077444,,,
1775543914.713,31,,1470960,1470960,74803492,84077464,,,
1775543932.543,32,,1471796,1471796,74803496,84077464,,,
1775543950.868,33,,1472208,1472208,74803500,84077472,,,
1775543970.632,34,,1473064,1473064,74803504,84077472,,,
1775543990.246,35,,1473704,1473704,74803508,84077472,,,
1775544009.777,36,,1475168,1475168,74803512,84077472,,,
1775544029.720,37,,1476000,1476000,74803516,84077472,,,
1775544051.741,38,,1476832,1476832,74803520,84077480,,,
1775544073.515,39,,1477672,1477672,74803524,84077480,,,
1775544095.467,40,,1479180,1479180,74803532,84077480,,,
1775544117.247,41,,1480168,1480168,74803536,84077480,,,
1775544141.184,42,,1481620,1481620,74803544,84077500,,,
1775544164.923,43,,1481828,1481828,74803552,84077500,,,
1775544188.977,44,,1482924,1482924,74803560,84077500,,,
1775544212.501,45,,1483940,1483940,74803568,84077524,,,
1775544235.921,46,,1484720,1484720,74803572,84077524,,,
1775544259.451,47,,1484728,1484728,74803576,84077524,,,
1775544282.521,48,,1484732,1484732,74803580,84077524,,,
1775544305.487,49,,1485644,1485644,74803584,84077524,,,
1775544328.509,50,,1486328,1486328,74803588,84077524,,,
1775544351.626,51,,1486748,1486748,74803592,84077552,,,
1775544374.598,52,,1488412,1488412,74803596,84077552,,,
1775544397.623,53,,1489676,1489676,74803600,84077552,,,
1775544420.638,54,,1490296,1490296,74803604,84077552,,,
1775544443.489,55,,1490772,1490772,74803608,84077552,,,
1775544466.172,56,,1492636,1492636,74803612,84077552,,,
1775544488.730,57,,1492648,1492648,74803616,84077552,,,
1775544511.009,58,,1493068,1493068,74803620,84077552,,,
1775544533.027,59,,1494176,1494176,74803624,84077552,,,
1775544555.154,60,,1494188,1494188,74803628,84077552,,,
1775544577.020,61,,1494612,1494612,74803632,84077552,,,
1775544598.629,62,,1495440,1495440,74803640,84077552,,,
1775544620.204,63,,1495440,1495440,74803648,84077552,,,
1775544641.460,64,,1495660,1495660,74803652,84077552,,,
1775544662.471,65,,1496708,1496708,74803656,84077552,,,
1775544683.515,66,,1497716,1497716,74803660,84077552,,,
1775544704.476,67,,1497936,1497936,74803664,84077552,,,
1775544725.499,68,,1497940,1497940,74803668,84077552,,,
1775544746.544,69,,1498356,1498356,74803672,84077552,,,
1775544767.526,70,,1498976,1498976,74803676,84077552,,,
1775544788.620,71,,1499248,1499248,74803680,84077552,,,
1775544809.618,72,,1501240,1501240,74803688,84077552,,,
1775544830.424,73,,1501864,1501864,74803696,84077552,,,
1775544851.345,74,,1503600,1503600,74803700,84077552,,,
1775544871.784,75,,1504216,1504216,74803708,84077552,,,
1775544892.002,76,,1504236,1504236,74803716,84077552,,,
1775544912.270,77,,1504700,1504700,74803724,84077552,,,
1775544932.451,78,,1505532,1505532,74803732,84077552,,,
1775544952.755,79,,1505744,1505744,74803736,84077552,,,
1775544973.205,80,,1506572,1506572,74803740,84077552,,,
1775544993.492,81,,1506580,1506580,74803748,84077552,,,
1775545013.864,82,,1507020,1507020,74803752,84077552,,,
1775545033.407,83,,1507020,1507020,74803756,84077552,,,
1775545052.998,84,,1507024,1507024,74803764,84077552,,,
1775545072.461,85,,1507232,1507232,74803768,84077552,,,
1775545092.072,86,,1507504,1507504,74803776,84077552,,,
1775545111.469,87,,1507720,1507720,74803780,84077552,,,
1775545130.984,88,,1507808,1507808,74803784,84077552,,,
1775545150.325,89,,1507856,1507856,74803788,84077552,,,
1775545169.557,90,,1507860,1507860,74803792,84077552,,,
1775545188.552,91,,1508284,1508284,74803796,84077552,,,
1775545207.616,92,,1508292,1508292,74803800,84077552,,,
1775545226.706,93,,1508512,1508512,74803804,84077552,,,
1775545245.826,94,,1509348,1509348,74803808,84077552,,,
1775545264.833,95,,1510184,1510184,74803812,84077552,,,
1775545283.823,96,,1510184,1510184,74803820,84077552,,,
1775545302.763,97,,1510396,1510396,74803824,84077552,,,
1775545321.914,98,,1510968,1510968,74803828,84077552,,,
1775545340.809,99,,1512212,1512212,74803836,84077792,,,
1775545359.818,100,,1512732,1512732,74803840,84077792,,,
1775545378.883,101,,1513556,1513556,74803844,84077792,,,
1775545397.943,102,,1513952,1513952,74803848,84077792,,,
1775545417.009,103,,1514364,1514364,74803852,84077812,,,
1775545436.063,104,,1514780,1514780,74803856,84077812,,,
1775545455.016,105,,1514780,1514780,74803864,84077812,,,
1775545474.039,106,,1514988,1514988,74803868,84077812,,,
1775545493.115,107,,1514996,1514996,74803872,84077812,,,
1775545512.158,108,,1516180,1516180,74803876,84077836,,,
1775545531.227,109,,1517072,1517072,74803880,84077836,,,
1775545550.187,110,,1517072,1517072,74803884,84077836,,,
1775545569.260,111,,1517072,1517072,74803892,84077836,,,
1775545588.256,112,,1517904,1517904,74803896,84077836,,,
1775545607.423,113,,1517904,1517904,74803900,84077836,,,
1775545626.301,114,,1518148,1518148,74803904,84077836,,,
1775545645.575,115,,1518148,1518148,74803912,84077836,,,
1775545664.603,116,,1518808,1518808,74803916,84077836,,,
1775545683.912,117,,1519156,1519156,74803920,84077836,,,
1775545703.097,118,,1519156,1519156,74803924,84077836,,,
1775545722.517,119,,1519156,1519156,74803928,84077836,,,
1775545741.671,120,,1519640,1519640,74803932,84077836,,,
1775545761.077,121,,1519640,1519640,74803936,84077836,,,
1775545780.685,122,,1520080,1520080,74803940,84077836,,,
1775545800.052,123,,1520128,1520128,74803948,84077904,,,
1775545819.751,124,,1520136,1520136,74803952,84077904,,,
1775545839.485,125,,1521172,1521172,74803956,84077904,,,
1775545859.214,126,,1521804,1521804,74803960,84077904,,,
1775545879.185,127,,1521848,1521848,74803964,84077904,,,
1775545898.996,128,,1522676,1522676,74803968,84077904,,,
1775545918.917,129,,1522676,1522676,74803972,84077904,,,
1775545938.929,130,,1523300,1523300,74803976,84077904,,,
1775545958.976,131,,1523972,1523972,74803980,84077952,,,
1775545979.235,132,,1523972,1523972,74803984,84077952,,,
1775545999.585,133,,1523980,1523980,74803988,84077952,,,
1775546019.893,134,,1523980,1523980,74803992,84077952,,,
1775546040.213,135,,1524192,1524192,74803996,84077952,,,
1775546061.049,136,,1524192,1524192,74804000,84077952,,,
1775546081.834,137,,1524400,1524400,74804004,84077952,,,
1775546102.583,138,,1524408,1524436,74804012,84077952,,,
1775546123.419,139,,1524416,1524436,74804016,84077952,,,
1775546144.534,140,,1524588,1524588,74804020,84077980,,,
1775546166.006,141,,1524792,1524792,74804024,84077980,,,
1775546187.461,142,,1525060,1525060,74804028,84077980,,,
1775546208.874,143,,1525060,1525060,74804032,84077980,,,
1775546230.105,144,,1525060,1525060,74804036,84077992,,,
1775546251.378,145,,1525060,1525060,74804040,84077992,,,
1775546272.950,146,,1525272,1525272,74804044,84077992,,,
1775546294.287,147,,1525476,1525476,74804048,84077992,,,
1775546315.513,148,,1525684,1525684,74804052,84077992,,,
1775546336.822,149,,1526272,1526272,74804056,84077992,,,
1775546358.302,150,,1526272,1526272,74804060,84077992,,,
1775546379.769,151,,1526896,1526896,74804064,84077992,,,
1775546401.028,152,,1528140,1528140,74804068,84078028,,,
1775546422.657,153,,1528140,1528140,74804072,84078028,,,
1775546444.797,154,,1528140,1528140,74804076,84078028,,,
1775546466.938,155,,1528388,1528412,74804080,84078028,,,
1775546488.950,156,,1528600,1528788,74804084,84078028,,,
1775546510.998,157,,1528600,1528788,74804092,84078028,,,
1775546533.113,158,,1528600,1528788,74804096,84078028,,,
1775546555.261,159,,1528660,1528788,74804104,84078028,,,
1775546577.277,160,,1528660,1528788,74804108,84078028,,,
1775546599.456,161,,1528856,1528856,74804108,84078084,,,
1775546621.479,162,,1528860,1528860,74804112,84078084,,,
1775546643.560,163,,1528868,1528868,74804116,84078084,,,
