ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775542302.871,0,,1610028,1616452,58024360,92548360,,,
1775542304.891,1,,1618992,1618992,58024372,92548360,,,
1775542306.897,2,,1623712,1623712,58024384,92548360,,,
1775542308.880,3,,1628980,1628980,58024392,92548360,,,
1775542310.843,4,,1635896,1635896,58024400,92548360,,,
1775542312.823,5,,1640820,1640820,58024408,92548360,,,
1775542314.831,6,,1646224,1646224,58024416,92548360,,,
1775542316.865,7,,1651468,1651468,58024424,92548360,,,
1775542318.882,8,,1656088,1656088,58024432,92548360,,,
1775542320.874,9,,1661336,1661336,58024440,92548360,,,
1775542322.859,10,,1666200,1666200,58024452,92548360,,,
1775542324.857,11,,1668500,1668500,58024460,92548360,,,
1775542326.859,12,,1673072,1673072,58024468,92548360,,,
1775542328.842,13,,1677832,1677832,58024476,92548360,,,
1775542330.826,14,,1681764,1681764,58024484,92548360,,,
1775542332.801,15,,1685164,1685164,58024492,92548360,,,
1775542334.801,16,,1688636,1688636,58024500,92548360,,,
1775542336.802,17,,1691040,1691040,58024508,92548360,,,
1775542338.809,18,,1692132,1692132,58024516,92548360,,,
1775542340.768,19,,1692552,1692552,58024524,92548360,,,
1775542342.778,20,,1694996,1694996,58024532,92548360,,,
1775542344.769,21,,1697624,1697624,58024540,92548360,,,
1775542346.788,22,,1699912,1699912,58024548,92548360,,,
1775542348.819,23,,1701608,1701608,58024556,92548360,,,
1775542350.805,24,,1704012,1704012,58024564,92548360,,,
1775542352.781,25,,1705052,1705052,58024572,92548360,,,
1775542354.781,26,,1706660,1706660,58024580,92548360,,,
1775542356.792,27,,1709160,1709160,58024588,92548360,,,
1775542358.790,28,,1709420,1709420,58024596,92548360,,,
1775542360.778,29,,1711516,1711516,58024608,92548360,,,
1775542362.764,30,,1712656,1712656,58024616,92548360,,,
1775542364.767,31,,1714728,1714728,58024624,92548360,,,
1775542366.810,32,,1717112,1717112,58024632,92548360,,,
1775542368.828,33,,1717336,1717336,58024640,92548360,,,
1775542370.786,34,,1717336,1717336,58024648,92548360,,,
1775542372.748,35,,1718636,1718636,58024656,92548360,,,
1775542374.720,36,,1718644,1718644,58024664,92548360,,,
1775542376.718,37,,1719568,1719568,58024672,92548360,,,
1775542378.686,38,,1720620,1720620,58024680,92548360,,,
1775542380.673,39,,1720632,1720632,58024688,92548360,,,
1775542382.693,40,,1721880,1721880,58024696,92548360,,,
1775542384.782,41,,1721940,1721940,58024704,92548360,,,
1775542386.897,42,,1723428,1723428,58024712,92548360,,,
1775542388.975,43,,1723428,1723428,58024720,92548360,,,
1775542391.064,44,,1723844,1723844,58024728,92548360,,,
1775542393.285,45,,1725928,1725928,58024736,92548360,,,
1775542395.483,46,,1727888,1727888,58024744,92548360,,,
1775542397.764,47,,1730004,1730004,58024752,92548360,,,
1775542400.009,48,,1731928,1731928,58024760,92548360,,,
1775542402.227,49,,1731928,1731928,58024772,92548360,,,
1775542404.457,50,,1733792,1733792,58024780,92548360,,,
1775542406.735,51,,1734064,1734064,58024788,92548360,,,
1775542409.034,52,,1734672,1734672,58024796,92548360,,,
1775542411.303,53,,1735092,1735092,58024804,92548360,,,
1775542413.531,54,,1735920,1735920,58024812,92548360,,,
1775542415.743,55,,1737544,1737544,58024820,92548360,,,
1775542417.850,56,,1737544,1737544,58024828,92548360,,,
1775542419.932,57,,1737960,1737960,58024836,92548360,,,
1775542421.988,58,,1739204,1739204,58024844,92548360,,,
1775542424.074,59,,1739616,1739616,58024852,92548360,,,
1775542426.180,60,,1740660,1740660,58024860,92548360,,,
1775542428.349,61,,1740884,1740884,58024868,92548360,,,
1775542430.479,62,,1742600,1742600,58024876,92548360,,,
1775542432.550,63,,1743244,1743244,58024884,92548360,,,
1775542434.618,64,,1743244,1743244,58024892,92548360,,,
1775542436.631,65,,1744948,1744948,58024900,92548360,,,
1775542438.676,66,,1744952,1744952,58024908,92548360,,,
1775542440.699,67,,1745168,1745168,58024916,92548360,,,
1775542442.676,68,,1745792,1745792,58024924,92548360,,,
1775542444.656,69,,1745796,1745796,58024936,92548360,,,
1775542446.653,70,,1746212,1746212,58024944,92548360,,,
1775542448.655,71,,1748488,1748488,58024952,92548360,,,
1775542450.659,72,,1750768,1750768,58024960,92548360,,,
1775542452.638,73,,1750980,1750980,58024968,92548360,,,
1775542454.600,74,,1753264,1753264,58024976,92548360,,,
1775542456.623,75,,1754100,1754100,58024984,92548360,,,
1775542458.632,76,,1755144,1755144,58024992,92548360,,,
1775542460.646,77,,1755824,1755824,58025000,92548360,,,
1775542462.608,78,,1755840,1755840,58025008,92548360,,,
1775542464.581,79,,1755848,1755848,58025016,92548360,,,
1775542466.582,80,,1757556,1757556,58025024,92548360,,,
1775542468.572,81,,1757772,1757772,58025032,92548360,,,
1775542470.582,82,,1757780,1757780,58025040,92548360,,,
1775542472.639,83,,1757784,1757784,58025048,92548360,,,
1775542474.755,84,,1758408,1758408,58025056,92548360,,,
1775542476.873,85,,1758616,1758616,58025064,92548360,,,
1775542478.971,86,,1758620,1758620,58025072,92548360,,,
1775542481.116,87,,1758620,1758620,58025080,92548360,,,
1775542483.332,88,,1760332,1760332,58025088,92548360,,,
1775542485.539,89,,1760540,1760540,58025100,92548360,,,
1775546156.170,0,,1606860,1612804,58024360,92539348,,,
1775546177.629,1,,1615964,1615964,58024372,92539348,,,
1775546199.152,2,,1620864,1620864,58024384,92539348,,,
1775554689.097,0,,1607148,1613792,58053276,92568264,,,
1775554704.677,1,,1615480,1615480,58053288,92568264,,,
1775554719.891,2,,1620372,1620372,58053300,92568264,,,
1775554735.310,3,,1625628,1625628,58053312,92568264,,,
1775554750.558,4,,1631940,1631940,58053320,92568264,,,
1775554766.170,5,,1637164,1637164,58053328,92568264,,,
1775554781.331,6,,1642148,1642148,58053336,92568264,,,
1775554796.731,7,,1647056,1647056,58053344,92568264,,,
1775554812.067,8,,1650576,1650576,58053352,92568264,,,
1775554827.579,9,,1653524,1653524,58053360,92568264,,,
