ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775547719.283,94,,1950716,1950716,61595808,145146296,,,
1775547762.062,95,,1951128,1951128,61595812,145146296,,,
1775547804.620,96,,1951752,1951752,61595820,145146296,,,
1775547847.349,97,,1952164,1952164,61595828,145146296,,,
1775547889.841,98,,1952796,1952796,61595832,145146296,,,
1775547932.519,99,,1952800,1952800,61595836,145146296,,,
1775547975.256,100,,1953220,1953220,61595840,145146296,,,
1775548017.899,101,,1953636,1953636,61595844,145146296,,,
1775548060.568,102,,1953920,1953920,61595848,145146296,,,
1775548103.202,103,,1953928,1953928,61595852,145146296,,,
1775548145.894,104,,1954756,1954756,61595856,145146296,,,
1775548188.598,105,,1955592,1955592,61595860,145146296,,,
1775548231.315,106,,1955804,1955804,61595864,145146296,,,
1775548273.680,107,,1956432,1956432,61595868,145146296,,,
1775548315.043,108,,1956860,1956860,61595872,145146296,,,
1775548352.718,109,,1956860,1956860,61595876,145146296,,,
1775548390.568,110,,1956860,1956860,61595880,145146296,,,
1775548429.125,111,,1956868,1956868,61595884,145146296,,,
1775548467.624,112,,1957892,1957892,61595888,145146296,,,
1775548507.385,113,,1957892,1957892,61595892,145146296,,,
1775548547.214,114,,1958104,1958104,61595896,145146296,,,
1775548587.467,115,,1958112,1958112,61595900,145146296,,,
1775548627.585,116,,1958732,1958732,61595908,145146296,,,
1775548667.754,117,,1958736,1958736,61595912,145146296,,,
1775548708.013,118,,1959352,1959352,61595920,145146296,,,
1775548748.273,119,,1959540,1959540,61595924,145146296,,,
1775548788.722,120,,1959952,1959952,61595928,145146296,,,
1775548828.797,121,,1959956,1959956,61595932,145146296,,,
1775548869.324,122,,1960168,1960168,61595936,145146296,,,
1775548909.706,123,,1960604,1960604,61595944,145146296,,,
1775548950.049,124,,1960660,1960660,61595952,145146296,,,
1775548990.223,125,,1960872,1960872,61595960,145146296,,,
1775549030.718,126,,1960872,1960872,61595964,145146296,,,
1775549070.983,127,,1960872,1960872,61595968,145146296,,,
1775549111.361,128,,1961508,1961508,61595976,145146296,,,
1775549151.646,129,,1961716,1961716,61595984,145146296,,,
1775549191.829,130,,1961728,1961728,61595992,145146296,,,
1775549232.117,131,,1961728,1961728,61596000,145146296,,,
1775549272.405,132,,1962344,1962344,61596004,145146296,,,
1775549312.545,133,,1962344,1962344,61596008,145146296,,,
1775549352.175,134,,1962344,1962344,61596012,145146296,,,
1775549392.100,135,,1962756,1962756,61596016,145146296,,,
1775549431.748,136,,1962760,1962760,61596020,145146296,,,
1775549471.737,137,,1963172,1963172,61596028,145146296,,,
1775549511.554,138,,1964212,1964212,61596032,145146296,,,
