ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775543858.250,94,,1783236,1783236,57997264,91651660,,,
1775543884.893,95,,1783236,1783236,57997272,91651660,,,
1775543910.908,96,,1783648,1783648,57997280,91651660,,,
1775543936.933,97,,1783660,1783660,57997288,91651660,,,
1775543964.714,98,,1784248,1784248,57997296,91651660,,,
1775543993.309,99,,1784660,1784660,57997304,91651660,,,
1775544022.180,100,,1784868,1784868,57997308,91651660,,,
1775544053.696,101,,1784868,1784868,57997308,91651660,,,
1775544085.659,102,,1784868,1784868,57997312,91651660,,,
1775544118.052,103,,1782532,1783660,57997316,91651660,,,
1775544153.295,104,,1782996,1783660,57997320,91651660,,,
1775544188.888,105,,1779904,1783660,57997324,91651660,,,
1775544224.396,106,,1779916,1783660,57997328,91651660,,,
1775544259.120,107,,1779932,1783660,57997332,91651660,,,
1775544292.811,108,,1779936,1783660,57997336,91651660,,,
1775544326.902,109,,1780116,1783660,57997340,91651660,,,
1775544360.681,110,,1780116,1783660,57997344,91651660,,,
1775544394.419,111,,1780772,1783660,57997352,91651660,,,
1775544428.412,112,,1781600,1783660,57997356,91651660,,,
1775544462.255,113,,1781600,1783660,57997360,91651660,,,
1775544495.876,114,,1781600,1783660,57997364,91651660,,,
1775544528.174,115,,1782668,1783660,57997368,91651660,,,
1775544560.492,116,,1782876,1783660,57997372,91651660,,,
1775544592.626,117,,1783516,1783660,57997372,91651660,,,
1775544624.360,118,,1784344,1784344,57997376,91651660,,,
1775544655.203,119,,1785584,1785584,57997380,91651660,,,
1775544685.865,120,,1785592,1785592,57997384,91651660,,,
1775544716.456,121,,1785632,1785632,57997384,91651660,,,
1775544747.236,122,,1785840,1785840,57997388,91651660,,,
1775544778.114,123,,1785840,1785840,57997392,91651660,,,
1775544808.852,124,,1786464,1786464,57997396,91651660,,,
1775544839.664,125,,1786464,1786464,57997400,91651660,,,
1775544870.110,126,,1786464,1786464,57997404,91651660,,,
1775544899.548,127,,1786672,1786672,57997408,91651660,,,
1775544929.140,128,,1787084,1787084,57997412,91651660,,,
1775544958.928,129,,1787084,1787084,57997416,91651660,,,
1775544988.573,130,,1787496,1787496,57997416,91651660,,,
1775545018.147,131,,1787496,1787496,57997424,91651660,,,
1775555831.008,0,,1646748,1646748,58025240,91680576,,,
1775555850.738,1,,1656232,1656232,58025252,91680576,,,
1775555870.572,2,,1660528,1660528,58025264,91680576,,,
1775555890.354,3,,1665616,1665616,58025276,91680576,,,
1775555909.975,4,,1670272,1670272,58025284,91680576,,,
1775555929.544,5,,1674772,1674772,58025296,91680576,,,
1775555949.223,6,,1678800,1678800,58025304,91680576,,,
1775555968.804,7,,1682308,1682308,58025312,91680576,,,
1775555988.362,8,,1685884,1685884,58025320,91680576,,,
1775556008.215,9,,1687152,1687152,58025328,91680576,,,
