ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775543460.902,94,,1785788,1785788,57997212,91651660,,,
1775543476.203,95,,1786676,1786676,57997220,91651660,,,
1775543492.641,96,,1786880,1786880,57997228,91651660,,,
1775543508.924,97,,1787760,1787760,57997236,91651660,,,
1775543525.459,98,,1788380,1788380,57997244,91651660,,,
1775543541.927,99,,1788380,1788380,57997252,91651660,,,
1775543558.288,100,,1788384,1788384,57997256,91651660,,,
1775543575.334,101,,1788588,1788588,57997260,91651660,,,
1775543592.698,102,,1788588,1788588,57997268,91651660,,,
1775543610.126,103,,1788588,1788588,57997272,91651660,,,
1775543627.777,104,,1788840,1788840,57997276,91651660,,,
1775543645.356,105,,1789056,1789056,57997280,91651660,,,
1775543662.760,106,,1789468,1789468,57997288,91651660,,,
1775543681.859,107,,1789468,1789468,57997296,91651660,,,
1775543702.102,108,,1789468,1789468,57997300,91651660,,,
1775543722.815,109,,1790080,1790080,57997304,91651660,,,
1775543743.554,110,,1790084,1790084,57997308,91651660,,,
1775543764.087,111,,1790292,1790292,57997312,91651660,,,
1775543787.935,112,,1790292,1790292,57997316,91651660,,,
1775543811.571,113,,1790292,1790292,57997320,91651660,,,
1775543835.296,114,,1790356,1790356,57997328,91651660,,,
1775543859.594,115,,1790564,1790564,57997332,91651660,,,
1775543886.145,116,,1790772,1790772,57997336,91651660,,,
1775543912.172,117,,1790772,1790772,57997340,91651660,,,
1775543937.703,118,,1790792,1790792,57997348,91651660,,,
1775543965.206,119,,1791008,1791008,57997352,91651660,,,
1775543993.268,120,,1791008,1791008,57997356,91651660,,,
1775544021.512,121,,1791008,1791008,57997360,91651660,,,
1775544052.159,122,,1791212,1791212,57997368,91651660,,,
1775544083.559,123,,1791212,1791212,57997376,91651660,,,
1775544114.742,124,,1789232,1790192,57997380,91651660,,,
1775544148.389,125,,1789232,1790192,57997384,91651660,,,
1775544182.485,126,,1789604,1790192,57997388,91651660,,,
1775544216.863,127,,1786748,1790192,57997392,91651660,,,
1775544250.808,128,,1786748,1790192,57997396,91651660,,,
1775544283.293,129,,1787000,1790192,57997400,91651660,,,
1775544316.092,130,,1787208,1790192,57997404,91651660,,,
1775544348.817,131,,1787208,1790192,57997408,91651660,,,
1775544381.491,132,,1787212,1790192,57997412,91651660,,,
1775544414.172,133,,1787212,1790192,57997416,91651660,,,
1775544446.784,134,,1787836,1790192,57997420,91651660,,,
1775544478.901,135,,1787840,1790192,57997424,91651660,,,
1775544510.612,136,,1787844,1790192,57997428,91651660,,,
1775544541.824,137,,1787844,1790192,57997432,91651660,,,
1775544572.806,138,,1787848,1790192,57997436,91651660,,,
1775544603.394,139,,1787848,1790192,57997440,91651660,,,
1775544633.972,140,,1788068,1790192,57997444,91651660,,,
1775544663.753,141,,1788068,1790192,57997448,91651660,,,
1775544693.616,142,,1788068,1790192,57997456,91651660,,,
1775544723.478,143,,1788068,1790192,57997460,91651660,,,
1775544753.174,144,,1788132,1790192,57997464,91651660,,,
1775544783.090,145,,1788604,1790192,57997468,91651660,,,
1775544812.881,146,,1788604,1790192,57997472,91651660,,,
1775544842.774,147,,1789656,1790192,57997476,91651660,,,
1775544872.090,148,,1790072,1790192,57997480,91651660,,,
1775544901.048,149,,1790488,1790488,57997484,91651660,,,
1775544929.904,150,,1790756,1790756,57997488,91651660,,,
1775544958.803,151,,1790756,1790756,57997492,91651660,,,
1775544987.696,152,,1790760,1790760,57997496,91651660,,,
1775545016.614,153,,1790760,1790760,57997500,91651660,,,
1775545044.810,154,,1790968,1790968,57997504,91651660,,,
1775545072.509,155,,1791588,1791588,57997508,91651660,,,
1775545100.525,156,,1791804,1791804,57997512,91651660,,,
1775545128.290,157,,1791808,1791808,57997516,91651660,,,
1775545156.002,158,,1791808,1791808,57997520,91651660,,,
1775545183.137,159,,1791808,1791808,57997524,91651660,,,
1775545210.272,160,,1792220,1792220,57997528,91651660,,,
1775545237.736,161,,1792220,1792220,57997532,91651660,,,
1775545264.876,162,,1792428,1792428,57997540,91651660,,,
1775545292.260,163,,1792852,1792852,57997544,91651660,,,
1775545319.544,164,,1792852,1792852,57997552,91651660,,,
1775545346.808,165,,1792856,1792856,57997556,91651660,,,
1775545373.994,166,,1793064,1793064,57997560,91651660,,,
1775545401.147,167,,1793468,1793468,57997564,91651660,,,
1775545428.424,168,,1793472,1793472,57997572,91651660,,,
1775545455.567,169,,1793488,1793488,57997580,91651660,,,
1775545482.783,170,,1793488,1793488,57997588,91651660,,,
1775545510.073,171,,1793488,1793488,57997596,91651660,,,
1775545537.488,172,,1793488,1793488,57997604,91651660,,,
1775545564.709,173,,1794316,1794316,57997612,91651660,,,
1775545592.008,174,,1794316,1794316,57997620,91651660,,,
1775545619.312,175,,1795144,1795144,57997628,91651660,,,
1775545646.665,176,,1795144,1795144,57997632,91651660,,,
1775545673.839,177,,1795208,1795208,57997640,91651660,,,
1775545701.393,178,,1795208,1795208,57997648,91651660,,,
1775545728.800,179,,1795564,1795564,57997652,91651660,,,
1775545756.481,180,,1795564,1795564,57997660,91651660,,,
1775545784.337,181,,1796184,1796184,57997668,91651660,,,
1775545812.330,182,,1796184,1796184,57997676,91651660,,,
1775545840.759,183,,1797020,1797020,57997684,91651660,,,
1775545869.296,184,,1797020,1797020,57997692,91651660,,,
1775545898.151,185,,1797020,1797020,57997700,91651660,,,
1775545926.674,186,,1797020,1797020,57997708,91651660,,,
1775545955.677,187,,1797440,1797440,57997716,91651660,,,
1775545984.597,188,,1797440,1797440,57997724,91651660,,,
1775546013.471,189,,1797440,1797440,57997732,91651660,,,
1775546042.891,190,,1797440,1797440,57997736,91651660,,,
1775546072.893,191,,1797440,1797440,57997744,91651660,,,
