ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775542852.240,0,,1634836,1647696,57996324,91651660,,,
1775542859.300,1,,1643956,1647696,57996336,91651660,,,
1775542866.509,2,,1650280,1650280,57996348,91651660,,,
1775542873.708,3,,1655708,1655708,57996360,91651660,,,
1775542880.877,4,,1661936,1661936,57996372,91651660,,,
1775542888.032,5,,1665812,1665812,57996384,91651660,,,
1775542895.215,6,,1669616,1669616,57996396,91651660,,,
1775542902.357,7,,1673124,1673124,57996404,91651660,,,
1775542909.455,8,,1677480,1677480,57996416,91651660,,,
1775542916.647,9,,1681036,1681036,57996428,91651660,,,
1775542923.881,10,,1684760,1684760,57996440,91651660,,,
1775542931.070,11,,1687080,1687080,57996452,91651660,,,
1775542939.426,12,,1691140,1691140,57996464,91651660,,,
1775542948.266,13,,1692052,1692052,57996476,91651660,,,
1775542956.968,14,,1695956,1695956,57996488,91651660,,,
1775542965.808,15,,1697824,1697824,57996500,91651660,,,
1775542974.486,16,,1698920,1698920,57996508,91651660,,,
1775542983.225,17,,1701636,1701636,57996516,91651660,,,
1775542991.909,18,,1706392,1706392,57996528,91651660,,,
1775543000.640,19,,1708060,1708060,57996540,91651660,,,
1775543009.413,20,,1710712,1710712,57996552,91651660,,,
1775543018.143,21,,1712168,1712168,57996564,91651660,,,
1775543027.493,22,,1713748,1713748,57996576,91651660,,,
1775543037.423,23,,1716496,1716496,57996588,91651660,,,
1775543047.620,24,,1719116,1719116,57996600,91651660,,,
1775543057.798,25,,1720448,1720448,57996608,91651660,,,
1775543067.963,26,,1723016,1723016,57996616,91651660,,,
1775543078.245,27,,1723876,1723876,57996628,91651660,,,
1775543088.326,28,,1727108,1727108,57996640,91651660,,,
1775543098.532,29,,1727944,1727944,57996652,91651660,,,
1775543108.777,30,,1729076,1729076,57996664,91651660,,,
1775543119.790,31,,1730160,1730160,57996676,91651660,,,
1775543131.335,32,,1730376,1730376,57996684,91651660,,,
1775543142.788,33,,1731248,1731248,57996692,91651660,,,
1775543154.354,34,,1732416,1732416,57996700,91651660,,,
1775543166.002,35,,1733256,1733256,57996708,91651660,,,
1775543177.489,36,,1733672,1733672,57996716,91651660,,,
1775543189.009,37,,1733708,1733708,57996724,91651660,,,
1775543200.420,38,,1734144,1734144,57996732,91651660,,,
1775543212.984,39,,1734764,1734764,57996740,91651660,,,
1775543225.970,40,,1736560,1736560,57996748,91651660,,,
1775543238.893,41,,1736792,1736792,57996756,91651660,,,
1775543251.730,42,,1737620,1737620,57996764,91651660,,,
1775543264.855,43,,1739476,1739476,57996772,91651660,,,
1775543277.773,44,,1739720,1739720,57996780,91651660,,,
1775543290.788,45,,1739928,1739928,57996788,91651660,,,
1775543304.525,46,,1741792,1741792,57996800,91651660,,,
1775543318.543,47,,1742632,1742632,57996808,91651660,,,
1775543332.641,48,,1744140,1744140,57996816,91651660,,,
1775543346.684,49,,1744140,1744140,57996824,91651660,,,
1775543360.684,50,,1746644,1746644,57996836,91651660,,,
1775543374.717,51,,1747060,1747060,57996848,91651660,,,
1775543389.058,52,,1747268,1747268,57996856,91651660,,,
1775543404.200,53,,1747272,1747272,57996864,91651660,,,
1775543419.331,54,,1749616,1749616,57996876,91651660,,,
1775543434.535,55,,1749616,1749616,57996888,91651660,,,
1775543449.520,56,,1751484,1751484,57996896,91651660,,,
1775543464.710,57,,1751692,1751692,57996904,91651660,,,
1775543480.110,58,,1753352,1753352,57996916,91651660,,,
1775543496.185,59,,1754804,1754804,57996924,91651660,,,
1775543512.566,60,,1756436,1756436,57996932,91651660,,,
1775543528.757,61,,1757156,1757156,57996940,91651660,,,
1775543544.995,62,,1757216,1757216,57996948,91651660,,,
1775543561.242,63,,1757688,1757688,57996960,91651660,,,
1775543578.215,64,,1758100,1758100,57996968,91651660,,,
1775543595.497,65,,1758108,1758108,57996976,91651660,,,
1775543612.773,66,,1758780,1758780,57996984,91651660,,,
1775543630.140,67,,1758780,1758780,57996992,91651660,,,
1775543647.459,68,,1759200,1759200,57997000,91651660,,,
1775543664.759,69,,1760148,1760148,57997008,91651660,,,
1775543683.937,70,,1760148,1760148,57997016,91651660,,,
1775543703.804,71,,1760972,1760972,57997024,91651660,,,
1775543724.229,72,,1761592,1761592,57997032,91651660,,,
1775543744.524,73,,1762856,1762856,57997036,91651660,,,
1775543764.914,74,,1763688,1763688,57997044,91651660,,,
1775543788.232,75,,1764444,1764444,57997052,91651660,,,
1775543811.385,76,,1764668,1764668,57997064,91651660,,,
1775543834.644,77,,1766316,1766316,57997076,91651660,,,
1775543858.256,78,,1766324,1766324,57997088,91651660,,,
1775543884.172,79,,1766376,1766376,57997100,91651660,,,
1775543909.705,80,,1766376,1766376,57997112,91651660,,,
1775543934.604,81,,1766676,1766676,57997124,91651660,,,
1775543961.016,82,,1766864,1766864,57997136,91651660,,,
1775543988.623,83,,1767076,1767076,57997148,91651660,,,
1775544016.122,84,,1767032,1767032,57997160,91651660,,,
1775544045.225,85,,1767652,1767652,57997172,91651660,,,
1775544075.674,86,,1767656,1767656,57997184,91651660,,,
1775544106.190,87,,1767656,1767656,57997196,91651660,,,
