ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775543985.887,0,,1827740,1855892,61595296,145146296,,,
1775544023.494,1,,1841420,1855892,61595304,145146296,,,
1775544064.722,2,,1845092,1855892,61595312,145146296,,,
1775544106.508,3,,1849628,1855892,61595320,145146296,,,
1775544150.605,4,,1853816,1855892,61595328,145146296,,,
1775544195.644,5,,1857684,1857684,61595332,145146296,,,
1775544240.340,6,,1862036,1862036,61595336,145146296,,,
1775544284.082,7,,1865784,1865784,61595340,145146296,,,
1775544327.708,8,,1869996,1869996,61595344,145146296,,,
1775544371.401,9,,1874056,1874056,61595348,145146296,,,
1775544415.081,10,,1875820,1875820,61595356,145146296,,,
1775544458.300,11,,1877732,1877732,61595360,145146296,,,
1775544501.061,12,,1879548,1879548,61595364,145146296,,,
1775544542.906,13,,1883168,1883168,61595368,145146296,,,
1775544584.259,14,,1887356,1887356,61595372,145146296,,,
1775544625.130,15,,1890008,1890008,61595376,145146296,,,
1775544665.341,16,,1892520,1892520,61595380,145146296,,,
1775544705.285,17,,1892988,1892988,61595388,145146296,,,
1775544745.278,18,,1894728,1894728,61595392,145146296,,,
1775544785.394,19,,1896192,1896192,61595396,145146296,,,
1775544825.377,20,,1898996,1898996,61595400,145146296,,,
1775544864.905,21,,1900708,1900708,61595404,145146296,,,
1775544903.517,22,,1902648,1902648,61595412,145146296,,,
1775544942.049,23,,1905372,1905372,61595416,145146296,,,
1775544980.943,24,,1907276,1907276,61595424,145146296,,,
1775545019.635,25,,1908784,1908784,61595428,145146296,,,
1775545056.752,26,,1909836,1909836,61595432,145146296,,,
1775545093.907,27,,1911552,1911552,61595436,145146296,,,
1775545131.205,28,,1913908,1913908,61595444,145146296,,,
1775545168.136,29,,1913952,1913952,61595448,145146296,,,
1775545204.533,30,,1916632,1916632,61595452,145146296,,,
1775545241.082,31,,1918104,1918104,61595456,145146296,,,
1775545277.531,32,,1919968,1919968,61595464,145146296,,,
1775545313.972,33,,1921476,1921476,61595468,145146296,,,
1775545350.458,34,,1921920,1921920,61595476,145146296,,,
1775545386.953,35,,1923368,1923368,61595480,145146296,,,
1775545423.448,36,,1923792,1923792,61595484,145146296,,,
1775545459.968,37,,1924504,1924504,61595488,145146296,,,
1775545496.428,38,,1924720,1924720,61595492,145146296,,,
1775545532.949,39,,1924932,1924932,61595496,145146296,,,
1775545569.493,40,,1925184,1925184,61595500,145146296,,,
1775545606.103,41,,1926220,1926220,61595504,145146296,,,
1775545642.638,42,,1928564,1928564,61595508,145146296,,,
1775545679.186,43,,1929240,1929240,61595512,145146296,,,
1775545716.163,44,,1929352,1929352,61595516,145146296,,,
1775545753.076,45,,1930180,1930180,61595520,145146296,,,
1775545790.086,46,,1930808,1930808,61595528,145146296,,,
1775545827.750,47,,1931236,1931236,61595532,145146296,,,
1775545865.428,48,,1931676,1931676,61595536,145146296,,,
1775545903.479,49,,1933192,1933192,61595540,145146296,,,
1775545941.461,50,,1934648,1934648,61595544,145146296,,,
1775545979.905,51,,1935688,1935688,61595548,145146296,,,
1775546018.557,52,,1936312,1936312,61595552,145146296,,,
1775546057.346,53,,1937996,1937996,61595556,145146296,,,
1775546096.824,54,,1938888,1938888,61595560,145146296,,,
1775546136.340,55,,1938892,1938892,61595564,145146296,,,
1775546176.932,56,,1939308,1939308,61595568,145146296,,,
1775546217.493,57,,1939720,1939720,61595572,145146296,,,
1775546257.980,58,,1941820,1941820,61595576,145146296,,,
1775546298.541,59,,1942252,1942252,61595580,145146296,,,
1775546338.798,60,,1942012,1942012,61595584,145146296,,,
1775546379.328,61,,1942428,1942428,61595588,145146296,,,
1775546419.946,62,,1942648,1942648,61595592,145146296,,,
1775546461.636,63,,1942856,1942856,61595600,145146296,,,
