ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775542029.289,94,,1471928,1471928,60639192,62826332,,,
1775542030.259,95,,1472008,1472008,60639200,62826332,,,
1775542031.225,96,,1472008,1472008,60639208,62826408,,,
1775542032.188,97,,1472012,1472012,60639216,62826408,,,
1775542033.158,98,,1472012,1472012,60639228,62826408,,,
1775542034.131,99,,1472016,1472016,60639236,62826408,,,
1775542035.081,100,,1472016,1472016,60639240,62826440,,,
1775542036.043,101,,1472020,1472020,60639244,62826440,,,
1775542037.027,102,,1473264,1473264,60639248,62826440,,,
1775542037.977,103,,1473268,1473268,60639252,62826440,,,
1775542038.929,104,,1473892,1473892,60639256,62826440,,,
1775542039.891,105,,1473892,1473892,60639256,62826440,,,
1775542040.870,106,,1473936,1473936,60639260,62826440,,,
1775542041.832,107,,1474356,1474356,60639268,62826440,,,
1775542042.794,108,,1474708,1474708,60639272,62826440,,,
1775542043.762,109,,1475184,1475184,60639276,62826440,,,
1775542044.722,110,,1475392,1475392,60639280,62826440,,,
1775542045.666,111,,1475804,1475804,60639284,62826440,,,
1775542046.605,112,,1476632,1476632,60639288,62826440,,,
1775542047.556,113,,1477492,1477492,60639292,62826440,,,
1775542048.506,114,,1477492,1477492,60639296,62826440,,,
1775542049.444,115,,1478792,1478792,60639304,62826496,,,
1775542050.409,116,,1478792,1478792,60639308,62826496,,,
1775542051.382,117,,1478796,1478796,60639316,62826496,,,
1775542052.358,118,,1478796,1478796,60639320,62826496,,,
1775542053.335,119,,1479424,1479424,60639328,62826496,,,
1775542054.313,120,,1479428,1479428,60639332,62826496,,,
1775542055.272,121,,1479428,1479428,60639336,62826496,,,
1775542056.224,122,,1479428,1479428,60639340,62826496,,,
1775542057.167,123,,1479432,1479432,60639344,62826496,,,
1775542058.118,124,,1479432,1479432,60639348,62826496,,,
1775542059.075,125,,1480052,1480052,60639352,62826496,,,
1775542060.050,126,,1480672,1480672,60639356,62826496,,,
1775542061.033,127,,1480672,1480672,60639360,62826496,,,
1775542062.020,128,,1480672,1480672,60639364,62826496,,,
1775542062.984,129,,1482456,1482456,60639368,62826496,,,
1775542063.961,130,,1482456,1482456,60639372,62826572,,,
1775542064.917,131,,1483328,1483328,60639376,62826572,,,
1775542065.870,132,,1483328,1483328,60639380,62826572,,,
1775542066.853,133,,1484984,1484984,60639384,62826572,,,
1775542067.815,134,,1484984,1484984,60639388,62826572,,,
1775542068.765,135,,1484988,1484988,60639392,62826572,,,
1775542069.727,136,,1485024,1485024,60639396,62826572,,,
1775542070.705,137,,1485024,1485024,60639400,62826572,,,
1775542071.691,138,,1485024,1485024,60639408,62826572,,,
1775542072.667,139,,1486268,1486268,60639412,62826572,,,
1775542073.638,140,,1486268,1486268,60639416,62826572,,,
1775542074.602,141,,1486276,1486276,60639420,62826572,,,
1775542075.549,142,,1486332,1486332,60639424,62826572,,,
1775542076.516,143,,1486748,1486748,60639428,62826572,,,
1775542077.468,144,,1488404,1488404,60639432,62826572,,,
1775542078.424,145,,1489500,1489500,60639436,62826572,,,
1775542079.377,146,,1489504,1489504,60639440,62826572,,,
1775542080.333,147,,1489696,1489696,60639444,62826572,,,
1775542081.314,148,,1489700,1489700,60639448,62826572,,,
1775542082.288,149,,1491148,1491148,60639452,62826572,,,
1775542083.270,150,,1491768,1491768,60639456,62826572,,,
1775542084.239,151,,1492036,1492036,60639460,62826572,,,
1775542085.225,152,,1492036,1492036,60639464,62826572,,,
1775542086.197,153,,1492036,1492036,60639468,62826572,,,
1775542087.145,154,,1492856,1492856,60639472,62826572,,,
1775542088.107,155,,1492860,1492860,60639476,62826572,,,
1775542089.054,156,,1492860,1492860,60639480,62826572,,,
1775542090.023,157,,1492864,1492864,60639480,62826572,,,
1775542091.001,158,,1492864,1492864,60639488,62826572,,,
1775542091.987,159,,1492864,1492864,60639492,62826572,,,
1775542092.967,160,,1492864,1492864,60639496,62826572,,,
1775542093.949,161,,1492868,1492868,60639500,62826572,,,
1775542094.930,162,,1492868,1492868,60639504,62826572,,,
1775542095.895,163,,1492868,1492868,60639508,62826572,,,
1775542096.853,164,,1493488,1493488,60639512,62826572,,,
1775542097.803,165,,1493488,1493488,60639516,62826572,,,
1775542098.753,166,,1493488,1493488,60639520,62826716,,,
1775542099.707,167,,1493900,1493900,60639524,62826716,,,
1775542100.658,168,,1493900,1493900,60639528,62826716,,,
1775542101.644,169,,1493900,1493900,60639532,62826716,,,
1775542102.626,170,,1493900,1493900,60639536,62826716,,,
1775542103.604,171,,1494732,1494732,60639540,62826716,,,
1775542104.574,172,,1495352,1495352,60639544,62826716,,,
1775542105.538,173,,1495352,1495352,60639548,62826716,,,
1775542106.490,174,,1497068,1497068,60639548,62826716,,,
1775542107.451,175,,1497900,1497900,60639552,62826716,,,
1775542108.393,176,,1497900,1497900,60639552,62826716,,,
1775542109.378,177,,1499348,1499348,60639556,62826716,,,
1775542110.333,178,,1499348,1499348,60639564,62826716,,,
1775542111.315,179,,1499348,1499348,60639568,62826716,,,
1775542112.393,180,,1501836,1501836,60639572,62826716,,,
1775542113.480,181,,1501836,1501836,60639576,62826716,,,
1775542114.505,182,,1501836,1501836,60639580,62826776,,,
1775542115.518,183,,1501836,1501836,60639584,62826776,,,
1775542116.536,184,,1501836,1501836,60639588,62826776,,,
1775542117.553,185,,1501836,1501836,60639592,62826776,,,
1775542118.590,186,,1502044,1502044,60639596,62826784,,,
1775542119.635,187,,1502048,1502048,60639600,62826784,,,
1775542120.718,188,,1502672,1502672,60639604,62826784,,,
1775542121.832,189,,1503084,1503084,60639608,62826784,,,
1775542122.946,190,,1503084,1503084,60639612,62826784,,,
1775542124.054,191,,1503084,1503084,60639616,62826784,,,
1775542125.171,192,,1503084,1503084,60639620,62826784,,,
1775542126.269,193,,1503088,1503088,60639624,62826784,,,
1775542127.386,194,,1503088,1503088,60639628,62826784,,,
1775542128.471,195,,1503096,1503096,60639632,62826784,,,
1775542129.560,196,,1503096,1503096,60639636,62826784,,,
1775542130.638,197,,1503096,1503096,60639636,62826784,,,
1775542131.783,198,,1503096,1503096,60639644,62826784,,,
1775545787.705,0,,1293528,1293528,60638396,60867152,,,
1775545807.739,1,,1302420,1302420,60638408,62613368,,,
1775545827.864,2,,1306144,1306144,60638416,62613380,,,
1775545847.873,3,,1310984,1310984,60638424,62613388,,,
1775545867.948,4,,1315776,1315776,60638432,62613396,,,
1775545888.421,5,,1320304,1320304,60638440,62613404,,,
1775545908.784,6,,1324992,1324992,60638448,62613412,,,
1775545929.094,7,,1329700,1329700,60638456,62613420,,,
1775545949.279,8,,1332664,1332664,60638464,62613428,,,
1775545969.763,9,,1336732,1336732,60638472,62613436,,,
1775545990.362,10,,1340100,1340100,60638480,62613444,,,
1775546010.904,11,,1344048,1344048,60638488,62613452,,,
1775546031.460,12,,1346968,1346968,60638496,62613460,,,
1775546052.051,13,,1349184,1349184,60638504,62613468,,,
1775546073.193,14,,1351932,1351932,60638512,62613476,,,
1775546094.083,15,,1355120,1355120,60638520,62613484,,,
1775546115.183,16,,1355332,1355332,60638528,62613492,,,
1775546136.142,17,,1356588,1356588,60638536,62613500,,,
1775546157.796,18,,1357420,1357420,60638544,62613508,,,
1775546179.446,19,,1360268,1360268,60638552,62613516,,,
1775546201.276,20,,1364620,1364620,60638560,62613524,,,
1775546222.489,21,,1367172,1367172,60638572,62613532,,,
1775546244.131,22,,1369192,1369192,60638580,62613544,,,
1775546265.813,23,,1370448,1370448,60638588,62613552,,,
1775546287.348,24,,1371692,1371692,60638596,62613560,,,
1775546308.749,25,,1373152,1373152,60638608,62613568,,,
1775546330.338,26,,1374596,1374596,60638616,62613580,,,
1775546351.843,27,,1375636,1375636,60638624,62613588,,,
1775546373.519,28,,1377752,1377752,60638636,62613596,,,
1775546395.107,29,,1379836,1379836,60638648,62613608,,,
1775546416.664,30,,1380252,1380252,60638656,62613620,,,
