ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775547356.978,94,,1969260,1969260,61595732,145146296,,,
1775547396.287,95,,1969680,1969680,61595736,145146296,,,
1775547435.918,96,,1970104,1970104,61595740,145146296,,,
1775547475.507,97,,1970520,1970520,61595744,145146296,,,
1775547514.831,98,,1970944,1970944,61595748,145146296,,,
1775547554.350,99,,1971648,1971648,61595752,145146296,,,
1775547593.835,100,,1971852,1971852,61595756,145146296,,,
1775547633.744,101,,1972116,1972116,61595760,145146296,,,
1775547673.998,102,,1972120,1972120,61595764,145146296,,,
1775547713.963,103,,1972756,1972756,61595768,145146296,,,
1775547753.834,104,,1972964,1972984,61595772,145146296,,,
1775547793.731,105,,1973604,1973604,61595776,145146296,,,
1775547833.540,106,,1973612,1973612,61595780,145146296,,,
1775547873.468,107,,1974440,1974440,61595784,145146296,,,
1775547913.625,108,,1974860,1974860,61595788,145146296,,,
1775547953.916,109,,1975076,1975076,61595796,145146296,,,
1775547994.036,110,,1975492,1975492,61595800,145146296,,,
1775548034.385,111,,1975700,1975700,61595804,145146296,,,
1775548074.422,112,,1975908,1975908,61595808,145146296,,,
1775548114.777,113,,1975920,1975920,61595816,145146296,,,
1775548154.896,114,,1975924,1975924,61595820,145146296,,,
1775548194.891,115,,1976136,1976136,61595824,145146296,,,
1775548234.933,116,,1976136,1976136,61595828,145146296,,,
1775548274.944,117,,1976200,1976200,61595836,145146296,,,
1775548314.145,118,,1976616,1976616,61595840,145146296,,,
1775548350.130,119,,1976620,1976620,61595844,145146296,,,
1775548386.184,120,,1976620,1976620,61595848,145146296,,,
1775548422.788,121,,1976828,1976828,61595856,145146296,,,
1775548459.413,122,,1977244,1977244,61595864,145146296,,,
1775548497.099,123,,1977456,1977456,61595872,145146296,,,
1775548534.910,124,,1977464,1977464,61595876,145146296,,,
1775548573.458,125,,1977672,1977672,61595880,145146296,,,
1775548611.940,126,,1977684,1977684,61595884,145146296,,,
1775548650.348,127,,1978112,1978112,61595888,145146296,,,
1775548689.163,128,,1978112,1978112,61595892,145146296,,,
1775548728.029,129,,1978992,1978992,61595896,145146296,,,
1775548766.514,130,,1978996,1978996,61595900,145146296,,,
1775548805.135,131,,1979200,1979200,61595904,145146296,,,
1775548843.726,132,,1979832,1979832,61595908,145146296,,,
1775548882.443,133,,1979832,1979832,61595912,145146296,,,
1775548921.086,134,,1980236,1980236,61595920,145146296,,,
1775548959.557,135,,1980236,1980236,61595924,145146296,,,
1775548998.188,136,,1980236,1980236,61595928,145146296,,,
1775549036.931,137,,1981080,1981080,61595936,145146296,,,
1775549075.558,138,,1981288,1981288,61595940,145146296,,,
1775549114.297,139,,1981700,1981700,61595944,145146296,,,
1775549152.869,140,,1981712,1981712,61595948,145146296,,,
1775549191.668,141,,1981720,1981720,61595952,145146296,,,
1775549230.489,142,,1982136,1982136,61595956,145146296,,,
1775549269.174,143,,1982144,1982144,61595960,145146296,,,
1775549307.719,144,,1983372,1983372,61595964,145146296,,,
1775549346.156,145,,1983584,1983584,61595968,145146296,,,
1775549384.399,146,,1983792,1983792,61595976,145146296,,,
1775549422.801,147,,1983800,1983800,61595984,145146296,,,
1775549461.418,148,,1984008,1984008,61595992,145146296,,,
1775549500.180,149,,1984016,1984016,61596000,145146296,,,
1775549538.881,150,,1984644,1984644,61596008,145146296,,,
1775549577.511,151,,1985252,1985252,61596016,145146296,,,
1775549616.360,152,,1985284,1985284,61596024,145146296,,,
1775549654.831,153,,1985492,1985492,61596032,145146296,,,
1775549693.480,154,,1985904,1985904,61596036,145146296,,,
1775549732.098,155,,1986112,1986112,61596044,145146296,,,
1775549770.519,156,,1986112,1986112,61596052,145146296,,,
1775549809.262,157,,1987156,1987156,61596060,145146296,,,
1775549848.030,158,,1987364,1987364,61596068,145146296,,,
1775549886.390,159,,1987576,1987576,61596072,145146296,,,
1775549924.993,160,,1987992,1987992,61596080,145146296,,,
1775549963.768,161,,1988620,1988620,61596088,145146296,,,
1775550002.161,162,,1988836,1988836,61596092,145146296,,,
1775550040.255,163,,1988840,1988840,61596096,145146296,,,
1775550077.877,164,,1988924,1988924,61596104,145146296,,,
1775550115.538,165,,1989756,1989756,61596108,145146296,,,
1775550154.107,166,,1989760,1989760,61596112,145146296,,,
1775550192.841,167,,1989764,1989764,61596116,145146296,,,
1775550231.752,168,,1990388,1990388,61596124,145146296,,,
1775550270.630,169,,1990596,1990596,61596132,145146296,,,
1775550309.838,170,,1990600,1990600,61596140,145146296,,,
1775550349.160,171,,1991016,1991016,61596148,145146296,,,
1775550388.758,172,,1991016,1991016,61596156,145146296,,,
1775550428.427,173,,1991640,1991640,61596164,145146296,,,
1775550467.957,174,,1991644,1991644,61596172,145146296,,,
1775550507.287,175,,1991644,1991756,61596176,145146296,,,
1775550546.793,176,,1991848,1991848,61596180,145146296,,,
1775550586.032,177,,1992284,1992284,61596184,145146296,,,
1775550625.714,178,,1992908,1992908,61596188,145146296,,,
1775550665.248,179,,1992908,1992908,61596192,145146296,,,
1775550704.407,180,,1992908,1992908,61596196,145146296,,,
1775550740.091,181,,1993532,1993532,61596200,145146296,,,
1775550775.726,182,,1993736,1993736,61596208,145146296,,,
1775550811.445,183,,1993740,1993740,61596212,145146296,,,
1775550847.647,184,,1993936,1993936,61596216,145146296,,,
1775550883.755,185,,1993948,1993948,61596224,145146296,,,
1775550919.880,186,,1994360,1994360,61596228,145146296,,,
1775550956.428,187,,1994360,1994360,61596236,145146296,,,
1775550992.689,188,,1994572,1994572,61596244,145146296,,,
1775551028.588,189,,1994932,1994932,61596248,145146296,,,
1775551064.835,190,,1995128,1995128,61596252,145146296,,,
1775551101.151,191,,1995336,1995336,61596256,145146296,,,
1775551137.585,192,,1995336,1995336,61596260,145146296,,,
1775551172.890,193,,1995336,1995336,61596264,145146296,,,
1775551207.688,194,,1995336,1995336,61596268,145146296,,,
1775551241.589,195,,1995960,1995960,61596272,145146296,,,
1775551277.334,196,,1996376,1996376,61596276,145146296,,,
1775551313.324,197,,1996376,1996376,61596280,145146296,,,
1775551349.600,198,,1996588,1996588,61596284,145146296,,,
1775551385.029,199,,1996604,1996604,61596288,145146296,,,
1775551419.775,200,,1997236,1997236,61596296,145146296,,,
1775551454.284,201,,1997236,1997236,61596300,145146296,,,
1775551489.143,202,,1997632,1997632,61596304,145146296,,,
1775551523.744,203,,1997640,1997640,61596308,145146296,,,
1775551558.498,204,,1998680,1998680,61596312,145146296,,,
1775551593.224,205,,1998892,1998892,61596316,145146296,,,
1775551627.761,206,,1998892,1998892,61596324,145146296,,,
1775551662.455,207,,1998892,1998892,61596328,145146296,,,
1775551697.120,208,,1998900,1998900,61596336,145146296,,,
1775551731.775,209,,1999344,1999344,61596344,145146296,,,
1775551765.194,210,,1999348,1999348,61596352,145146296,,,
1775551798.469,211,,1999356,1999356,61596360,145146296,,,
1775551831.488,212,,1999356,1999356,61596364,145146296,,,
1775551864.538,213,,1999564,1999564,61596368,145146296,,,
1775551897.625,214,,1999600,1999628,61596372,145146296,,,
1775551930.763,215,,2000012,2000012,61596376,145146296,,,
1775551964.146,216,,2000228,2000228,61596380,145146296,,,
1775551997.651,217,,2000232,2000232,61596384,145146296,,,
1775552030.621,218,,2000652,2000652,61596392,145146296,,,
1775552063.807,219,,2000660,2000660,61596400,145146296,,,
1775552097.333,220,,2000664,2000664,61596404,145146296,,,
1775552130.717,221,,2001076,2001076,61596412,145146296,,,
1775552164.117,222,,2001076,2001076,61596420,145146296,,,
1775552197.746,223,,2001272,2001272,61596428,145146296,,,
1775552231.062,224,,2001280,2001280,61596436,145146296,,,
1775552264.509,225,,2001288,2001288,61596444,145146296,,,
1775552298.292,226,,2001288,2001288,61596448,145146296,,,
1775552330.672,227,,2001288,2001288,61596456,145146296,,,
1775552362.758,228,,2001288,2001288,61596464,145146296,,,
1775552394.903,229,,2001704,2001704,61596472,145146296,,,
1775552426.682,230,,2001716,2001716,61596476,145146296,,,
1775552458.451,231,,2001716,2001716,61596480,145146296,,,
1775552490.354,232,,2001724,2001768,61596484,145146296,,,
1775552522.269,233,,2001724,2001768,61596488,145146296,,,
