ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775543030.492,0,,1528700,1542564,63549016,98532884,,,
1775543037.702,1,,1530876,1542564,63549028,98532884,,,
1775543044.749,2,,1532320,1542564,63549040,98532884,,,
1775543051.922,3,,1533312,1542564,63549052,98532884,,,
1775543059.216,4,,1534056,1542564,63549060,98532884,,,
1775543066.362,5,,1535028,1542564,63549068,98532884,,,
1775543073.508,6,,1535968,1542564,63549080,98532884,,,
1775543080.635,7,,1536376,1542564,63549092,98532884,,,
1775543087.767,8,,1536852,1542564,63549100,98532884,,,
1775543094.922,9,,1537780,1542564,63549108,98532884,,,
1775543102.085,10,,1538256,1542564,63549120,98532884,,,
1775543109.345,11,,1538940,1542564,63549132,98532884,,,
1775543117.363,12,,1539184,1542564,63549140,98532884,,,
1775543125.653,13,,1539872,1542564,63549148,98532884,,,
1775543133.954,14,,1540344,1542564,63549156,98532884,,,
1775543142.341,15,,1540584,1542564,63549164,98532884,,,
1775543150.672,16,,1541736,1542564,63549172,98532884,,,
1775543159.075,17,,1542020,1542564,63549180,98532884,,,
1775543167.435,18,,1542708,1542708,63549188,98532884,,,
1775543175.957,19,,1542716,1542716,63549196,98532884,,,
1775543184.286,20,,1542720,1542720,63549204,98532884,,,
1775543192.635,21,,1542940,1542940,63549212,98532884,,,
1775543201.086,22,,1542952,1542952,63549220,98532884,,,
1775543210.518,23,,1543632,1543632,63549228,98532884,,,
1775543219.889,24,,1543860,1543860,63549236,98532884,,,
1775543229.477,25,,1543864,1543864,63549244,98532884,,,
1775543239.022,26,,1543864,1543864,63549252,98532884,,,
1775543248.590,27,,1543876,1543876,63549260,98532884,,,
1775543258.179,28,,1543884,1543884,63549268,98532884,,,
1775543267.754,29,,1543884,1543884,63549276,98532884,,,
1775543277.301,30,,1543888,1543888,63549288,98532884,,,
1775543286.804,31,,1543896,1543896,63549296,98532884,,,
1775543296.596,32,,1543908,1543908,63549304,98532884,,,
1775543306.908,33,,1544376,1544376,63549312,98532884,,,
1775543317.365,34,,1544380,1544380,63549320,98532884,,,
1775543327.758,35,,1544612,1544612,63549328,98532884,,,
1775543338.094,36,,1544616,1544616,63549336,98532884,,,
1775543348.536,37,,1544620,1544620,63549344,98532884,,,
1775543358.983,38,,1544632,1544632,63549352,98532884,,,
1775543369.372,39,,1544632,1544632,63549360,98532884,,,
1775543379.887,40,,1544632,1544632,63549368,98532884,,,
1775543390.732,41,,1544640,1544640,63549376,98532884,,,
1775543402.116,42,,1544644,1544644,63549384,98532884,,,
1775543413.420,43,,1544644,1544644,63549392,98532884,,,
1775543424.820,44,,1544648,1544648,63549400,98532884,,,
1775543436.150,45,,1544648,1544648,63549408,98532884,,,
1775543447.414,46,,1544648,1544648,63549416,98532884,,,
1775543458.822,47,,1544652,1544652,63549424,98532884,,,
1775543470.150,48,,1544652,1544652,63549432,98532884,,,
1775543482.002,49,,1544656,1544656,63549440,98532884,,,
