ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775542110.486,83,,1469436,1469436,60639148,62826260,,,
1775542111.482,84,,1469852,1469852,60639156,62826260,,,
1775542112.570,85,,1469852,1469852,60639164,62826260,,,
1775542113.655,86,,1470060,1470060,60639172,62826260,,,
1775542114.714,87,,1470060,1470060,60639180,62826260,,,
1775542115.748,88,,1470064,1470064,60639188,62826260,,,
1775542116.768,89,,1470072,1470072,60639196,62826260,,,
1775542117.768,90,,1470472,1470472,60639204,62826260,,,
1775542118.813,91,,1471284,1471284,60639212,62826260,,,
1775542119.831,92,,1471480,1471480,60639220,62826260,,,
1775542120.908,93,,1473140,1473140,60639228,62826260,,,
1775542122.000,94,,1473148,1473148,60639240,62826260,,,
1775542123.112,95,,1473768,1473768,60639248,62826260,,,
1775542124.235,96,,1475840,1475840,60639256,62826260,,,
1775542125.345,97,,1476352,1476352,60639264,62826260,,,
1775542126.427,98,,1476964,1476964,60639272,62826492,,,
1775542127.546,99,,1477020,1477020,60639280,62826492,,,
1775542128.628,100,,1477024,1477024,60639284,62826492,,,
1775542129.714,101,,1477024,1477024,60639288,62826492,,,
1775542130.806,102,,1477024,1477024,60639292,62826492,,,
1775542131.930,103,,1477644,1477644,60639296,62826492,,,
1775542133.053,104,,1477856,1477856,60639300,62826492,,,
1775542134.175,105,,1478692,1478692,60639304,62826492,,,
1775542135.272,106,,1479104,1479104,60639308,62826492,,,
1775542136.262,107,,1480344,1480344,60639312,62826492,,,
1775542137.256,108,,1480556,1480556,60639316,62826492,,,
1775542138.255,109,,1481180,1481180,60639316,62826492,,,
1775542139.242,110,,1481804,1481804,60639320,62826492,,,
1775542140.216,111,,1484908,1484908,60639324,62826492,,,
1775542141.198,112,,1485944,1485944,60639328,62826492,,,
1775542142.190,113,,1486360,1486360,60639332,62826492,,,
1775542143.250,114,,1487816,1487816,60639340,62826492,,,
1775542144.254,115,,1488272,1488272,60639344,62826492,,,
1775542145.252,116,,1488896,1488896,60639348,62826492,,,
1775542146.237,117,,1489300,1489300,60639356,62826492,,,
1775542147.198,118,,1489308,1489308,60639364,62826492,,,
1775542148.178,119,,1489308,1489308,60639368,62826492,,,
1775542149.174,120,,1489308,1489308,60639372,62826492,,,
