DATE_TIME,typical_price,typical_sd
2005-06-22 12:00:00,1.2128816666666666,0.001671046549848
2005-06-22 16:00:00,1.2120391666666666,0.0012816905181279
2005-06-22 20:00:00,1.2121633333333333,0.0004860254284915
2005-06-23 00:00:00,1.2126833333333331,0.0006067013106909
2005-06-23 04:00:00,1.2128058333333334,0.0005786569997473
2005-06-23 08:00:00,1.2102041666666667,0.0012896437340424
2005-06-23 12:00:00,1.2075491666666665,0.0013198824598004
2005-06-23 16:00:00,1.2048925,0.0011144564395893
2005-06-23 20:00:00,1.2036408333333335,0.0009522959246358
2005-06-24 00:00:00,1.2027025,0.0006463596768009
2005-06-24 04:00:00,1.2025208333333333,0.0012884264224889
2005-06-24 08:00:00,1.2045108333333334,0.0010446176148729
2005-06-24 12:00:00,1.2072991666666666,0.001355679146599
2005-06-24 16:00:00,1.2082933333333332,0.00122553501589
2005-06-24 20:00:00,1.2089124999999998,0.0006814694218933
2005-06-27 00:00:00,1.2100258333333334,0.0006264289171913
2005-06-27 04:00:00,1.212613333333333,0.0002971572111063
2005-06-27 08:00:00,1.2153733333333334,0.0011811041929187
2005-06-27 12:00:00,1.2167375,0.0009093026739809
2005-06-27 16:00:00,1.2156950000000002,0.0009012417484186
2005-06-27 20:00:00,1.2157533333333337,0.0004344384469654
2005-06-28 00:00:00,1.21653,0.0006233832297425
2005-06-28 04:00:00,1.2163383333333333,0.000573926081134
2005-06-28 08:00:00,1.2130508333333334,0.0013443730769778
2005-06-28 12:00:00,1.2099158333333333,0.0009398840748261
2005-06-28 16:00:00,1.2077933333333335,0.0009108023079165
2005-06-28 20:00:00,1.2064341666666667,0.0007277649056715
2005-06-29 00:00:00,1.206683333333333,0.0006060178101418
2005-06-29 04:00:00,1.2062275,0.0005088647702988
2005-06-29 08:00:00,1.2045808333333334,0.0011549817255112
2005-06-29 12:00:00,1.2055125,0.0010770155640225
2005-06-29 16:00:00,1.2065641666666669,0.0021003574822266
2005-06-29 20:00:00,1.2072833333333333,0.000672594746349
2005-06-30 00:00:00,1.208038333333333,0.0008521113331407
2005-06-30 04:00:00,1.2086258333333333,0.0005534968048821
2005-06-30 08:00:00,1.2083541666666668,0.0010797639265617
2005-06-30 12:00:00,1.206970833333333,0.0015530195530038
2005-06-30 16:00:00,1.209414166666667,0.001404066844504
2005-06-30 20:00:00,1.2096441666666666,0.00111995918684
2005-07-01 00:00:00,1.2091466666666668,0.0008172932784615
2005-07-01 04:00:00,1.2084258333333333,0.0006451470051895
2005-07-01 08:00:00,1.2046016666666666,0.0012714197977683
2005-07-01 12:00:00,1.208325,0.0013572332884133
2005-07-01 16:00:00,1.1994533333333337,0.0025214339396739
2005-07-01 20:00:00,1.1948083333333333,0.0006947868051067
2005-07-05 00:00:00,1.1938483333333334,0.0006947868051067
2005-07-05 04:00:00,1.191214166666667,0.0005152351661642
2005-07-05 08:00:00,1.18959,0.00190252459394
2005-07-05 12:00:00,1.18985,0.0015032332838883
2005-07-05 16:00:00,1.1908233333333331,0.0013337668869286
2005-07-05 20:00:00,1.1913783333333334,0.0007104195386618
2005-07-06 00:00:00,1.1921883333333334,0.0004358403872846
2005-07-06 04:00:00,1.1917341666666663,0.0004559116668861
