DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close
2011-07-18 04:00:00,0.49101406652558716,0.4953710591807183,0.49143912364209136,0.4993072515666768,0.495311022023124,-0.17019512555509708,0.06643279417129068,-0.29115705320568946,0.36821808663520805,-0.08538358845092597
2011-07-18 05:00:00,0.49912091332646497,0.5013891184820608,0.49189414240637375,0.49611908955444456,-0.18025160060014864,-0.4894168681969319,-0.510590835534427,-0.13244500702479745,0.36821808663520805,-0.08538358845092597
2011-07-18 06:00:00,0.495841739339594,0.4632747429068968,0.4842498271664125,0.4642374694321281,-1.8909504998236517,1.2584530013494093,-0.8403186239376156,2.503555064328692,0.36821808663520805,-0.08538358845092597
2011-07-18 07:00:00,0.46441632196540716,0.4515121724542745,0.4734203805764666,0.4687008962492533,0.2555952527050796,1.3107844345693567,0.7121497131273293,1.0130419349770587,0.36821808663520805,-0.08538358845092597
2011-07-18 08:00:00,0.46897073028050623,0.46455130094051494,0.4704172567321965,0.47198014860469073,0.17932205337664558,0.3897512098982857,0.14199541234688415,0.3712932265061476,0.36821808663520805,-0.08538358845092597
2011-07-18 09:00:00,0.47170337526956574,0.4657366762574455,0.480791684557858,0.4727999616935496,0.06491225438394008,0.9182986854197001,0.7190190420523958,0.4886021302051188,0.36821808663520805,-0.08538358845092597
2011-07-18 10:00:00,0.47297860959779386,0.4619981848732786,0.46240892648080817,0.45476407373864064,-1.0900819068750947,0.07576261057860254,-0.7647560057618848,0.8681309362900945,0.36821808663520805,-0.08538358845092597
2011-07-18 11:00:00,0.4550342408363012,0.4621805503066538,0.4752404556336001,0.48145354429817827,1.5794800696200413,0.8031695323357642,1.5570771709105002,-0.5050732893627059,0.36821808663520805,-0.08538358845092597
2011-07-18 12:00:00,0.4811765445649723,0.47795516029350377,0.47105428300219343,0.47198014860469073,-0.5507214259096853,-0.34288885518102735,-0.730409361136484,0.28158641779503163,0.36821808663520805,-0.08538358845092597
2011-07-18 13:00:00,0.47215881610107663,0.483608488728098,0.5025415814906071,0.4919289337669411,1.1817698159789756,1.1433238482654735,2.3264420105180097,-0.8293979054715571,0.36821808663520805,-0.08538358845092597
2011-07-18 14:00:00,0.4917427718560038,0.4555242119885022,0.4830667783792759,0.4503006469215155,-2.479343751785857,1.6352393205330293,-0.6205000983354898,2.7795760142085553,0.36821808663520805,-0.08538358845092597
2011-07-18 15:00:00,0.45002439168969116,0.46090399227303563,0.46013383265939023,0.464601830804955,0.8712289329989229,0.007731747392566598,0.7945816602281952,-0.7879947629896025,0.36821808663520805,-0.08538358845092597
2011-07-18 16:00:00,0.46487176279691605,0.47476376520945834,0.4766055119264513,0.48555260974247655,1.2362506726420883,0.15949290373051805,0.9182295808794595,-0.7120890017725859,0.36821808663520805,-0.08538358845092597
2011-07-18 17:00:00,0.48527551204856245,0.4849762294784017,0.48870901105638903,0.4980319867617839,0.7622672196725886,0.26938891349230265,0.2931206486982769,0.06076965789122392,0.36821808663520805,-0.08538358845092597
2011-07-18 18:00:00,0.49830111982974773,0.5043981481327311,0.49262217242922796,0.502950865294941,0.2773875953704009,-0.6202454512466953,-0.3938122438082976,-0.4222670043986572,0.36821808663520805,-0.08538358845092597
2011-07-18 19:00:00,0.5032198808100552,0.5142458815349261,0.5242914784233541,0.5294581551680663,1.5685838982874079,0.6357089460319854,1.6257704601611647,-0.7948952867364928,0.36821808663520805,-0.08538358845092597
2011-07-18 20:00:00,0.5291800082061231,0.5368591952733008,0.5260205497276303,0.5291848841384467,-0.00046477361175154507,-0.562680874704858,-0.20147103390657486,-0.5395759080976283,0.36821808663520805,-0.08538358845092597
