Metric,Average,Std Dev,Min,Max
Train MAE H24,0.002070,0.000518,0.001360,0.002582
Train MAE H48,0.001657,0.000320,0.001252,0.002036
Train MAE H72,0.002066,0.000852,0.001063,0.003146
Train MAE H96,0.001828,0.000600,0.001011,0.002437
Train MAE H120,0.002076,0.000589,0.001278,0.002683
Train MAE H144,0.005022,0.001033,0.003607,0.006042
Train R2 H24,0.998430,0.001085,0.997133,0.999788
Train R2 H48,0.999318,0.000285,0.998919,0.999566
Train R2 H72,0.999173,0.000402,0.998729,0.999702
Train R2 H96,0.999199,0.000364,0.998788,0.999673
Train R2 H120,0.998898,0.000701,0.997949,0.999620
Train R2 H144,0.996082,0.001389,0.995007,0.998042
Train Uncertainty H24,0.000811,0.000623,0.000029,0.001554
Train Uncertainty H48,0.001241,0.000545,0.000769,0.002004
Train Uncertainty H72,0.001277,0.000434,0.000798,0.001849
Train Uncertainty H96,0.001545,0.000654,0.000864,0.002428
Train Uncertainty H120,0.001285,0.000245,0.000993,0.001593
Train Uncertainty H144,0.001444,0.000390,0.000990,0.001942
Train SNR H24,13620.252930,17803.123047,729.885132,38795.242188
Train SNR H48,1079.375122,380.354919,566.731812,1476.772705
Train SNR H72,997.737122,331.468079,613.919800,1422.711914
Train SNR H96,875.778137,346.579468,466.943787,1314.325317
Train SNR H120,916.616760,176.824203,712.125549,1143.512695
Train SNR H144,849.973206,230.792389,586.168701,1148.317871
Validation MAE H24,0.002860,0.001198,0.001298,0.004211
Validation MAE H48,0.002046,0.000416,0.001731,0.002634
Validation MAE H72,0.002305,0.000607,0.001447,0.002735
Validation MAE H96,0.002636,0.000879,0.001675,0.003800
Validation MAE H120,0.002894,0.001017,0.001777,0.004237
Validation MAE H144,0.005293,0.000214,0.005110,0.005593
Validation R2 H24,0.979297,0.014043,0.962032,0.996429
Validation R2 H48,0.990640,0.003975,0.985025,0.993670
Validation R2 H72,0.988776,0.004896,0.984487,0.995628
Validation R2 H96,0.984963,0.008680,0.973333,0.994179
Validation R2 H120,0.981224,0.012314,0.964354,0.993399
Validation R2 H144,0.943690,0.004602,0.937251,0.947731
Validation Uncertainty H24,0.000924,0.000691,0.000030,0.001712
Validation Uncertainty H48,0.001442,0.000513,0.000974,0.002156
Validation Uncertainty H72,0.001463,0.000398,0.001055,0.002002
Validation Uncertainty H96,0.001760,0.000688,0.001026,0.002681
Validation Uncertainty H120,0.001445,0.000237,0.001154,0.001735
Validation Uncertainty H144,0.001427,0.000329,0.001008,0.001812
Validation SNR H24,13956.711914,18425.410156,697.839050,40012.812500
Validation SNR H48,927.697449,279.535217,554.759155,1227.734619
Validation SNR H72,874.923584,219.357132,596.713745,1132.880493
Validation SNR H96,790.079407,294.911804,444.628448,1165.183716
Validation SNR H120,849.656006,143.316971,687.735962,1036.190918
Validation SNR H144,887.596436,219.637497,660.232056,1184.554443
Test MAE H24,0.002026,0.000768,0.000988,0.002821
Test MAE H48,0.001529,0.000179,0.001381,0.001780
Test MAE H72,0.001902,0.000456,0.001331,0.002447
Test MAE H96,0.002522,0.001075,0.001664,0.004037
Test MAE H120,0.002269,0.000596,0.001771,0.003107
Test MAE H144,0.003909,0.000188,0.003708,0.004160
Test R2 H24,0.957917,0.026052,0.928089,0.991559
Test R2 H48,0.979338,0.004849,0.972497,0.983172
Test R2 H72,0.970219,0.011344,0.957787,0.985216
Test R2 H96,0.945489,0.040067,0.888983,0.977392
Test R2 H120,0.953815,0.025541,0.917874,0.974904
Test R2 H144,0.869821,0.009749,0.856130,0.878075
Test Uncertainty H24,0.000756,0.000588,0.000029,0.001470
Test Uncertainty H48,0.001152,0.000510,0.000690,0.001864
Test Uncertainty H72,0.001140,0.000382,0.000726,0.001648
Test Uncertainty H96,0.001464,0.000666,0.000759,0.002357
Test Uncertainty H120,0.001140,0.000187,0.000895,0.001347
Test Uncertainty H144,0.001141,0.000260,0.000797,0.001425
Test SNR H24,13497.165039,17517.796875,763.505310,38267.804688
Test SNR H48,1157.701660,422.683990,602.895325,1627.809448
Test SNR H72,1099.540161,353.859711,680.989075,1546.378906
Test SNR H96,944.605469,411.740753,474.813934,1477.440186
Test SNR H120,1012.405090,177.439194,831.846619,1253.601440
Test SNR H144,1043.886719,263.493347,788.656860,1406.632202
