Metric,Average,Std Dev,Min,Max
Train MAE H24,0.001786,0.000100,0.001699,0.001926
Train MAE H48,0.001983,0.000506,0.001613,0.002697
Train MAE H72,0.002215,0.000812,0.001599,0.003362
Train MAE H96,0.002521,0.001135,0.001547,0.004113
Train MAE H120,0.003062,0.001136,0.001951,0.004623
Train MAE H144,0.003491,0.001049,0.002712,0.004974
Train R2 H24,0.997623,0.000008,0.997612,0.997628
Train R2 H48,0.997412,0.001650,0.995129,0.998972
Train R2 H72,0.996822,0.002979,0.992609,0.998950
Train R2 H96,0.995873,0.004165,0.989986,0.998990
Train R2 H120,0.994743,0.005263,0.987309,0.998780
Train R2 H144,0.992531,0.005640,0.984555,0.996568
Train Uncertainty H24,0.000575,0.000216,0.000279,0.000792
Train Uncertainty H48,0.001042,0.000725,0.000024,0.001654
Train Uncertainty H72,0.001212,0.000875,0.000020,0.002096
Train Uncertainty H96,0.001196,0.000827,0.000030,0.001850
Train Uncertainty H120,0.001282,0.000888,0.000026,0.001933
Train Uncertainty H144,0.001160,0.000799,0.000030,0.001749
Train SNR H24,2339.547119,1138.985840,1391.048950,3941.269775
Train SNR H48,15934.000977,21525.289062,666.114929,46375.308594
Train SNR H72,18336.562500,25047.535156,525.690979,53758.937500
Train SNR H96,12551.859375,16873.476562,595.665833,36414.542969
Train SNR H120,14547.640625,19756.855469,570.991943,42488.050781
Train SNR H144,12546.198242,16839.248047,629.854614,36360.488281
Validation MAE H24,0.004210,0.000006,0.004206,0.004218
Validation MAE H48,0.003626,0.001794,0.002285,0.006161
Validation MAE H72,0.004242,0.002198,0.002545,0.007346
Validation MAE H96,0.004456,0.002665,0.002464,0.008223
Validation MAE H120,0.004849,0.002911,0.002574,0.008958
Validation MAE H144,0.006598,0.002241,0.004977,0.009767
Validation R2 H24,0.962087,0.000068,0.961993,0.962150
Validation R2 H48,0.966221,0.030440,0.923181,0.988510
Validation R2 H72,0.953221,0.044622,0.890140,0.986292
Validation R2 H96,0.944443,0.059004,0.861010,0.987367
Validation R2 H120,0.935092,0.068844,0.837769,0.986050
Validation R2 H144,0.904434,0.062176,0.816504,0.948544
Validation Uncertainty H24,0.000574,0.000216,0.000279,0.000788
Validation Uncertainty H48,0.001596,0.001117,0.000024,0.002516
Validation Uncertainty H72,0.001635,0.001164,0.000020,0.002718
Validation Uncertainty H96,0.001689,0.001174,0.000030,0.002552
Validation Uncertainty H120,0.001771,0.001236,0.000026,0.002730
Validation Uncertainty H144,0.001698,0.001180,0.000030,0.002538
Validation SNR H24,2542.027100,1237.301392,1516.249878,4282.599609
Validation SNR H48,17036.021484,23380.398438,475.322998,50100.882812
Validation SNR H72,19904.642578,27448.730469,439.676392,58722.953125
Validation SNR H96,13631.278320,18606.339844,468.256134,39944.613281
Validation SNR H120,15538.963867,21335.167969,438.186523,45711.445312
Validation SNR H144,13726.109375,18745.019531,470.433502,40235.570312
Test MAE H24,0.002818,0.000008,0.002810,0.002829
Test MAE H48,0.002424,0.001126,0.001602,0.004016
Test MAE H72,0.003024,0.001317,0.002025,0.004885
Test MAE H96,0.003145,0.001781,0.001839,0.005663
Test MAE H120,0.003525,0.001874,0.002002,0.006165
Test MAE H144,0.004612,0.001435,0.003550,0.006640
Test R2 H24,0.928231,0.000352,0.927743,0.928564
Test R2 H48,0.939548,0.052186,0.865756,0.977494
Test R2 H72,0.910592,0.072549,0.808015,0.963717
Test R2 H96,0.894255,0.105566,0.744975,0.970539
Test R2 H120,0.870672,0.123230,0.696570,0.964399
Test R2 H144,0.810620,0.111506,0.652953,0.891906
Test Uncertainty H24,0.000571,0.000216,0.000276,0.000789
Test Uncertainty H48,0.001251,0.000871,0.000024,0.001961
Test Uncertainty H72,0.001381,0.000986,0.000020,0.002325
Test Uncertainty H96,0.001400,0.000969,0.000030,0.002113
Test Uncertainty H120,0.001455,0.001014,0.000026,0.002273
Test Uncertainty H144,0.001397,0.000967,0.000030,0.002108
Test SNR H24,2407.509521,1181.556152,1423.831909,4069.133057
Test SNR H48,15996.301758,21767.958984,572.880493,46780.824219
Test SNR H72,18677.730469,25631.486328,482.904724,54926.031250
Test SNR H96,12713.118164,17217.488281,531.418152,37062.320312
Test SNR H120,14693.343750,20046.189453,494.406067,43042.921875
Test SNR H144,12730.208008,17240.494141,531.807922,37111.945312
