Metric,Average,Std Dev,Min,Max
Train MAE H24,0.002173,0.000084,0.002065,0.002270
Train MAE H48,0.002238,0.000080,0.002145,0.002341
Train MAE H72,0.002283,0.000111,0.002182,0.002437
Train MAE H96,0.002316,0.000246,0.002059,0.002648
Train MAE H120,0.002272,0.000048,0.002210,0.002328
Train MAE H144,0.004770,0.000229,0.004525,0.005076
Train R2 H24,0.999273,0.000037,0.999233,0.999322
Train R2 H48,0.999200,0.000056,0.999125,0.999259
Train R2 H72,0.999195,0.000080,0.999083,0.999266
Train R2 H96,0.999208,0.000109,0.999073,0.999340
Train R2 H120,0.999240,0.000016,0.999217,0.999252
Train R2 H144,0.997114,0.000296,0.996720,0.997434
Train Uncertainty H24,0.001458,0.000070,0.001360,0.001523
Train Uncertainty H48,0.001759,0.000198,0.001606,0.002038
Train Uncertainty H72,0.001884,0.000099,0.001746,0.001973
Train Uncertainty H96,0.002092,0.000058,0.002035,0.002171
Train Uncertainty H120,0.002015,0.000075,0.001929,0.002113
Train Uncertainty H144,0.002414,0.000039,0.002384,0.002470
Train SNR H24,919.379639,45.863277,877.557190,983.224792
Train SNR H48,769.564270,80.262138,656.336548,833.079285
Train SNR H72,711.704346,38.552952,677.973938,765.666565
Train SNR H96,639.715149,17.163752,616.175781,656.614624
Train SNR H120,664.523682,24.370628,633.415466,692.926941
Train SNR H144,554.055115,9.404496,540.769348,561.230774
Validation MAE H24,0.001662,0.000179,0.001483,0.001906
Validation MAE H48,0.001737,0.000102,0.001604,0.001851
Validation MAE H72,0.001828,0.000033,0.001786,0.001867
Validation MAE H96,0.002055,0.000121,0.001944,0.002223
Validation MAE H120,0.002110,0.000057,0.002044,0.002184
Validation MAE H144,0.006048,0.000029,0.006007,0.006072
Validation R2 H24,0.999311,0.000111,0.999160,0.999422
Validation R2 H48,0.999241,0.000069,0.999171,0.999334
Validation R2 H72,0.999072,0.000030,0.999035,0.999109
Validation R2 H96,0.998817,0.000124,0.998695,0.998987
Validation R2 H120,0.998687,0.000077,0.998595,0.998785
Validation R2 H144,0.990838,0.000387,0.990384,0.991330
Validation Uncertainty H24,0.001190,0.000104,0.001044,0.001279
Validation Uncertainty H48,0.001307,0.000239,0.001097,0.001642
Validation Uncertainty H72,0.001382,0.000041,0.001332,0.001433
Validation Uncertainty H96,0.001646,0.000047,0.001589,0.001705
Validation Uncertainty H120,0.001578,0.000031,0.001550,0.001622
Validation Uncertainty H144,0.001924,0.000173,0.001752,0.002160
Validation SNR H24,1076.067749,100.576424,992.916138,1217.582397
Validation SNR H48,1001.574890,164.794250,773.643616,1157.626343
Validation SNR H72,918.732727,27.249262,885.072571,951.811768
Validation SNR H96,770.027283,22.463293,742.080139,797.082031
Validation SNR H120,802.319763,16.168331,779.839600,817.179871
Validation SNR H144,663.494873,56.903641,586.928162,723.230286
Test MAE H24,0.001768,0.000301,0.001411,0.002147
Test MAE H48,0.001815,0.000165,0.001590,0.001983
Test MAE H72,0.001925,0.000087,0.001825,0.002037
Test MAE H96,0.002367,0.000098,0.002255,0.002493
Test MAE H120,0.002273,0.000177,0.002077,0.002505
Test MAE H144,0.005580,0.000227,0.005260,0.005765
Test R2 H24,0.997340,0.000736,0.996404,0.998204
Test R2 H48,0.997082,0.000503,0.996516,0.997739
Test R2 H72,0.996478,0.000361,0.995993,0.996859
Test R2 H96,0.994396,0.001240,0.992652,0.995425
Test R2 H120,0.994792,0.001218,0.993069,0.995657
Test R2 H144,0.971396,0.002248,0.968430,0.973868
Test Uncertainty H24,0.001233,0.000086,0.001112,0.001305
Test Uncertainty H48,0.001367,0.000237,0.001161,0.001700
Test Uncertainty H72,0.001460,0.000099,0.001366,0.001597
Test Uncertainty H96,0.001627,0.000134,0.001486,0.001807
Test Uncertainty H120,0.001485,0.000200,0.001312,0.001765
Test Uncertainty H144,0.002059,0.000372,0.001570,0.002472
Test SNR H24,953.843262,70.383377,896.533081,1052.978027
Test SNR H48,881.353210,138.138672,689.654114,1009.791504
Test SNR H72,806.479309,52.653782,734.137634,857.935486
Test SNR H96,725.539001,57.394020,649.527039,788.197510
Test SNR H120,803.840881,99.133476,665.849243,894.281921
Test SNR H144,591.166809,114.292953,476.129974,747.017395
