Metric,Average,Std Dev,Min,Max
Train MAE H24,0.000932,0.000099,0.000841,0.001069
Train MAE H48,0.001469,0.000532,0.001091,0.002221
Train MAE H72,0.001221,0.000216,0.000924,0.001427
Train MAE H96,0.001134,0.000162,0.000931,0.001328
Train MAE H120,0.001560,0.000094,0.001438,0.001667
Train MAE H144,0.004919,0.000470,0.004560,0.005583
Train R2 H24,0.999314,0.000153,0.999101,0.999452
Train R2 H48,0.998157,0.001333,0.996272,0.999101
Train R2 H72,0.998863,0.000361,0.998515,0.999360
Train R2 H96,0.999038,0.000274,0.998700,0.999372
Train R2 H120,0.998234,0.000236,0.997953,0.998530
Train R2 H144,0.983649,0.003210,0.979115,0.986105
Train Uncertainty H24,0.001251,0.000297,0.000921,0.001640
Train Uncertainty H48,0.002097,0.000356,0.001784,0.002595
Train Uncertainty H72,0.001762,0.000352,0.001265,0.002035
Train Uncertainty H96,0.001980,0.000251,0.001632,0.002211
Train Uncertainty H120,0.002767,0.000158,0.002633,0.002988
Train Uncertainty H144,0.003052,0.000960,0.002335,0.004408
Train SNR H24,1056.670776,243.516266,762.770447,1359.078979
Train SNR H48,612.734192,94.284767,482.174103,701.465820
Train SNR H72,744.673340,173.151825,614.984192,989.400879
Train SNR H96,643.245544,88.474518,566.094238,767.128723
Train SNR H120,453.803070,24.870329,418.956451,475.359711
Train SNR H144,446.459503,115.066185,284.024017,536.125732
Validation MAE H24,0.001529,0.000135,0.001375,0.001704
Validation MAE H48,0.002354,0.000354,0.001992,0.002834
Validation MAE H72,0.002984,0.000302,0.002666,0.003390
Validation MAE H96,0.002899,0.000313,0.002591,0.003329
Validation MAE H120,0.003661,0.000374,0.003195,0.004110
Validation MAE H144,0.007131,0.000201,0.006852,0.007314
Validation R2 H24,0.999228,0.000193,0.998972,0.999439
Validation R2 H48,0.998259,0.000435,0.997896,0.998871
Validation R2 H72,0.996992,0.001404,0.995007,0.998028
Validation R2 H96,0.997186,0.000528,0.996485,0.997757
Validation R2 H120,0.995874,0.000794,0.994941,0.996881
Validation R2 H144,0.989336,0.000646,0.988679,0.990213
Validation Uncertainty H24,0.001360,0.000277,0.001049,0.001721
Validation Uncertainty H48,0.002280,0.000467,0.001841,0.002927
Validation Uncertainty H72,0.002003,0.000329,0.001542,0.002291
Validation Uncertainty H96,0.002208,0.000281,0.001835,0.002514
Validation Uncertainty H120,0.002986,0.000447,0.002508,0.003583
Validation Uncertainty H144,0.003313,0.001486,0.002089,0.005404
Validation SNR H24,957.470520,189.885544,726.085938,1191.191040
Validation SNR H48,568.968689,105.260658,426.721619,678.092712
Validation SNR H72,641.778076,117.773636,544.580994,807.511108
Validation SNR H96,574.142151,76.940353,495.527802,678.599670
Validation SNR H120,426.291168,61.638302,347.234650,497.623047
Validation SNR H144,445.991608,156.381012,230.762390,597.649536
Test MAE H24,0.001012,0.000073,0.000914,0.001090
Test MAE H48,0.001643,0.000518,0.001199,0.002369
Test MAE H72,0.001633,0.000048,0.001595,0.001701
Test MAE H96,0.001550,0.000096,0.001434,0.001669
Test MAE H120,0.001927,0.000212,0.001772,0.002227
Test MAE H144,0.004786,0.000208,0.004534,0.005044
Test R2 H24,0.998674,0.000203,0.998462,0.998947
Test R2 H48,0.996375,0.002054,0.993514,0.998246
Test R2 H72,0.996214,0.000519,0.995567,0.996838
Test R2 H96,0.996396,0.000569,0.995796,0.997160
Test R2 H120,0.994593,0.001619,0.992322,0.995983
Test R2 H144,0.972799,0.002510,0.969376,0.975325
Test Uncertainty H24,0.001135,0.000261,0.000870,0.001491
Test Uncertainty H48,0.001835,0.000323,0.001569,0.002290
Test Uncertainty H72,0.001608,0.000332,0.001141,0.001873
Test Uncertainty H96,0.001711,0.000171,0.001474,0.001870
Test Uncertainty H120,0.002264,0.000153,0.002148,0.002480
Test Uncertainty H144,0.002460,0.000718,0.001910,0.003473
Test SNR H24,1097.302979,233.093552,795.341980,1362.797974
Test SNR H48,664.488831,104.894218,517.578796,755.756042
Test SNR H72,775.960022,186.630264,633.394531,1039.603394
Test SNR H96,700.841125,74.455574,634.609619,804.847595
Test SNR H120,526.751648,34.036259,478.662628,552.608459
Test SNR H144,520.168030,126.444992,341.982086,622.292725
