Metric,Average,Std Dev,Max,Min
Training MAE,0.006197093629102058,0.0,0.006197093629102058,0.006197093629102058
Training R²,0.9675753491778317,0.0,0.9675753491778317,0.9675753491778317
Validation MAE,0.115397746183054,0.0,0.115397746183054,0.115397746183054
Validation R²,-0.8766248752655769,0.0,-0.8766248752655769,-0.8766248752655769
