Metric,Average,Std Dev,Min,Max
Train MAE H24,0.001517,0.000607,0.000794,0.002278
Train MAE H48,0.002718,0.000515,0.001992,0.003130
Train MAE H72,0.001923,0.001094,0.001085,0.003469
Train MAE H96,0.003696,0.001312,0.001853,0.004804
Train MAE H120,0.006632,0.005701,0.002570,0.014694
Train MAE H144,0.007547,0.001093,0.006596,0.009078
Train R2 H24,0.999571,0.000298,0.999179,0.999901
Train R2 H48,0.998711,0.000463,0.998381,0.999366
Train R2 H72,0.999200,0.000825,0.998034,0.999803
Train R2 H96,0.997528,0.001346,0.996436,0.999425
Train R2 H120,0.988552,0.014589,0.967920,0.998884
Train R2 H144,0.991177,0.002952,0.987024,0.993621
Train Uncertainty H24,0.001861,0.000780,0.000780,0.002593
Train Uncertainty H48,0.003594,0.000700,0.002727,0.004442
Train Uncertainty H72,0.002733,0.001914,0.001340,0.005439
Train Uncertainty H96,0.004998,0.001047,0.003523,0.005851
Train Uncertainty H120,0.003343,0.001713,0.000922,0.004644
Train Uncertainty H144,0.005650,0.001237,0.004132,0.007162
Train SNR H24,944.430176,544.428528,515.376953,1712.616089
Train SNR H48,387.121185,78.184265,301.104767,490.296234
Train SNR H72,728.235413,341.852173,245.892059,997.744629
Train SNR H96,281.976898,69.126106,228.509537,379.587646
Train SNR H120,679.193909,544.961121,288.016388,1449.855713
Train SNR H144,248.980957,56.544994,186.798920,323.615631
Validation MAE H24,0.001433,0.000406,0.000943,0.001937
Validation MAE H48,0.002341,0.000355,0.001850,0.002674
Validation MAE H72,0.001886,0.000948,0.001055,0.003213
Validation MAE H96,0.003491,0.000891,0.002277,0.004393
Validation MAE H120,0.005562,0.004105,0.002403,0.011359
Validation MAE H144,0.006788,0.000848,0.005841,0.007898
Validation R2 H24,0.999436,0.000259,0.999121,0.999757
Validation R2 H48,0.998694,0.000329,0.998387,0.999151
Validation R2 H72,0.998995,0.000786,0.997892,0.999662
Validation R2 H96,0.996972,0.001252,0.995413,0.998478
Validation R2 H120,0.990845,0.010375,0.976180,0.998577
Validation R2 H144,0.990774,0.002080,0.988061,0.993115
Validation Uncertainty H24,0.001465,0.000601,0.000626,0.002005
Validation Uncertainty H48,0.002571,0.000282,0.002280,0.002953
Validation Uncertainty H72,0.002046,0.001388,0.001012,0.004008
Validation Uncertainty H96,0.003848,0.001031,0.002999,0.005299
Validation Uncertainty H120,0.002554,0.001545,0.000369,0.003664
Validation Uncertainty H144,0.004210,0.001027,0.003343,0.005652
Validation SNR H24,1109.973145,628.430664,623.505005,1997.333862
Validation SNR H48,491.600830,51.724979,422.991699,547.878113
Validation SNR H72,886.892883,409.538116,311.722809,1233.356689
Validation SNR H96,345.045044,78.491173,235.514969,415.420044
Validation SNR H120,1357.628540,1436.890747,340.002014,3389.697998
Validation SNR H144,312.354828,65.727821,220.982239,372.823151
Test MAE H24,0.001174,0.000306,0.000756,0.001480
Test MAE H48,0.001821,0.000250,0.001472,0.002048
Test MAE H72,0.001396,0.000653,0.000920,0.002320
Test MAE H96,0.002618,0.000716,0.001609,0.003200
Test MAE H120,0.004119,0.003171,0.001842,0.008604
Test MAE H144,0.004874,0.000458,0.004425,0.005504
Test R2 H24,0.998264,0.000813,0.997332,0.999313
Test R2 H48,0.996042,0.000961,0.995237,0.997393
Test R2 H72,0.997169,0.002557,0.993553,0.999004
Test R2 H96,0.991046,0.003985,0.988128,0.996681
Test R2 H120,0.967715,0.039208,0.912267,0.995495
Test R2 H144,0.971130,0.005226,0.963892,0.976045
Test Uncertainty H24,0.001278,0.000525,0.000541,0.001724
Test Uncertainty H48,0.002502,0.000501,0.001861,0.003083
Test Uncertainty H72,0.001719,0.001189,0.000874,0.003400
Test Uncertainty H96,0.003448,0.000779,0.002366,0.004173
Test Uncertainty H120,0.002089,0.001057,0.000597,0.002925
Test Uncertainty H144,0.003326,0.000682,0.002391,0.004000
Test SNR H24,1211.096802,692.560242,687.307495,2189.715332
Test SNR H48,495.003418,105.672173,384.642212,637.449219
Test SNR H72,1017.185974,472.458252,349.064545,1357.208374
Test SNR H96,365.854584,96.564537,284.082184,501.461548
Test SNR H120,941.321777,738.264404,405.953522,1985.270752
Test SNR H144,374.943207,87.267548,296.983643,496.779297
