Metric,Average,Std Dev,Min,Max
Train MAE H24,0.003722,0.000000,0.003722,0.003722
Train MAE H48,0.003881,0.000000,0.003881,0.003881
Train MAE H72,0.003946,0.000000,0.003946,0.003946
Train MAE H96,0.003880,0.000000,0.003880,0.003880
Train MAE H120,0.003869,0.000000,0.003869,0.003869
Train MAE H144,0.003840,0.000000,0.003840,0.003840
Train Naive MAE H24,0.000483,0.000000,0.000483,0.000483
Train Naive MAE H48,0.000676,0.000000,0.000676,0.000676
Train Naive MAE H72,0.000834,0.000000,0.000834,0.000834
Train Naive MAE H96,0.000979,0.000000,0.000979,0.000979
Train Naive MAE H120,0.001115,0.000000,0.001115,0.001115
Train Naive MAE H144,0.001242,0.000000,0.001242,0.001242
Train R2 H24,-0.157651,0.000000,-0.157651,-0.157651
Train R2 H48,-0.235929,0.000000,-0.235929,-0.235929
Train R2 H72,-0.257623,0.000000,-0.257623,-0.257623
Train R2 H96,-0.227328,0.000000,-0.227328,-0.227328
Train R2 H120,-0.199735,0.000000,-0.199735,-0.199735
Train R2 H144,-0.169666,0.000000,-0.169666,-0.169666
Train Uncertainty H24,0.007563,0.000000,0.007563,0.007563
Train Uncertainty H48,0.008710,0.000000,0.008710,0.008710
Train Uncertainty H72,0.008817,0.000000,0.008817,0.008817
Train Uncertainty H96,0.008568,0.000000,0.008568,0.008568
Train Uncertainty H120,0.008290,0.000000,0.008290,0.008290
Train Uncertainty H144,0.007781,0.000000,0.007781,0.007781
Train SNR H24,179.607788,0.000000,179.607788,179.607788
Train SNR H48,155.883789,0.000000,155.883789,155.883789
Train SNR H72,153.955566,0.000000,153.955566,153.955566
Train SNR H96,158.529572,0.000000,158.529572,158.529572
Train SNR H120,163.798111,0.000000,163.798111,163.798111
Train SNR H144,174.502502,0.000000,174.502502,174.502502
Validation MAE H24,0.016408,0.000000,0.016408,0.016408
Validation MAE H48,0.015647,0.000000,0.015647,0.015647
Validation MAE H72,0.015309,0.000000,0.015309,0.015309
Validation MAE H96,0.016180,0.000000,0.016180,0.016180
Validation MAE H120,0.015683,0.000000,0.015683,0.015683
Validation MAE H144,0.015725,0.000000,0.015725,0.015725
Validation Naive MAE H24,0.000490,0.000000,0.000490,0.000490
Validation Naive MAE H48,0.000724,0.000000,0.000724,0.000724
Validation Naive MAE H72,0.000883,0.000000,0.000883,0.000883
Validation Naive MAE H96,0.001001,0.000000,0.001001,0.001001
Validation Naive MAE H120,0.001106,0.000000,0.001106,0.001106
Validation Naive MAE H144,0.001210,0.000000,0.001210,0.001210
Validation R2 H24,-23.278803,0.000000,-23.278803,-23.278803
Validation R2 H48,-21.079891,0.000000,-21.079891,-21.079891
Validation R2 H72,-20.079931,0.000000,-20.079931,-20.079931
Validation R2 H96,-22.247618,0.000000,-22.247618,-22.247618
Validation R2 H120,-20.810549,0.000000,-20.810549,-20.810549
Validation R2 H144,-20.936419,0.000000,-20.936419,-20.936419
Validation Uncertainty H24,0.009027,0.000000,0.009027,0.009027
Validation Uncertainty H48,0.010709,0.000000,0.010709,0.010709
Validation Uncertainty H72,0.010281,0.000000,0.010281,0.010281
Validation Uncertainty H96,0.009464,0.000000,0.009464,0.009464
Validation Uncertainty H120,0.009954,0.000000,0.009954,0.009954
Validation Uncertainty H144,0.009968,0.000000,0.009968,0.009968
Validation SNR H24,150.510956,0.000000,150.510956,150.510956
Validation SNR H48,126.788567,0.000000,126.788567,126.788567
Validation SNR H72,132.036835,0.000000,132.036835,132.036835
Validation SNR H96,143.528610,0.000000,143.528610,143.528610
Validation SNR H120,136.409042,0.000000,136.409042,136.409042
Validation SNR H144,136.217804,0.000000,136.217804,136.217804
Test MAE H24,0.024815,0.000000,0.024815,0.024815
Test MAE H48,0.023787,0.000000,0.023787,0.023787
Test MAE H72,0.023538,0.000000,0.023538,0.023538
Test MAE H96,0.024320,0.000000,0.024320,0.024320
Test MAE H120,0.023952,0.000000,0.023952,0.023952
Test MAE H144,0.024302,0.000000,0.024302,0.024302
Test Naive MAE H24,0.000305,0.000000,0.000305,0.000305
Test Naive MAE H48,0.000449,0.000000,0.000449,0.000449
Test Naive MAE H72,0.000562,0.000000,0.000562,0.000562
Test Naive MAE H96,0.000655,0.000000,0.000655,0.000655
Test Naive MAE H120,0.000726,0.000000,0.000726,0.000726
Test Naive MAE H144,0.000773,0.000000,0.000773,0.000773
Test R2 H24,-282.773712,0.000000,-282.773712,-282.773712
Test R2 H48,-266.903839,0.000000,-266.903839,-266.903839
Test R2 H72,-268.677948,0.000000,-268.677948,-268.677948
Test R2 H96,-293.665436,0.000000,-293.665436,-293.665436
Test R2 H120,-290.874268,0.000000,-290.874268,-290.874268
Test R2 H144,-303.148895,0.000000,-303.148895,-303.148895
Test Uncertainty H24,0.014180,0.000000,0.014180,0.014180
Test Uncertainty H48,0.013894,0.000000,0.013894,0.013894
Test Uncertainty H72,0.014805,0.000000,0.014805,0.014805
Test Uncertainty H96,0.015766,0.000000,0.015766,0.015766
Test Uncertainty H120,0.015561,0.000000,0.015561,0.015561
Test Uncertainty H144,0.015434,0.000000,0.015434,0.015434
Test SNR H24,95.838142,0.000000,95.838142,95.838142
Test SNR H48,97.738190,0.000000,97.738190,97.738190
Test SNR H72,91.701584,0.000000,91.701584,91.701584
Test SNR H96,86.160690,0.000000,86.160690,86.160690
Test SNR H120,87.272964,0.000000,87.272964,87.272964
Test SNR H144,88.010345,0.000000,88.010345,88.010345
