Metric,Average,Std Dev,Max,Min
Training MAE,0.0008712080810111381,0.0,0.0008712080810111381,0.0008712080810111381
Training R²,0.9998749176290525,0.0,0.9998749176290525,0.9998749176290525
Validation MAE,0.22167046872422483,0.0,0.22167046872422483,0.22167046872422483
Validation R²,-9.158923860153848,0.0,-9.158923860153848,-9.158923860153848
