Metric,Average,Std Dev,Max,Min
Training MAE,0.06810008858640988,0.027248631212148083,0.08990815281867981,0.029681731015443802
Training R²,0.7082311312357584,0.15994777534615967,0.9331665635108948,0.5750758647918701
Validation MAE,0.060245189194877945,0.03772977550886245,0.10857000946998596,0.016491001471877098
Validation R²,0.017056087652842205,0.9168356471310963,0.9197930693626404,-1.240340232849121
