Metric,Average,Std Dev,Max,Min
Training MAE,0.02677113066116969,0.0010264154157046314,0.028179002925753593,0.025761066004633904
Training R²,0.9448681672414144,0.003297599955205962,0.9476315975189209,0.9402331709861755
Validation MAE,0.23217518627643585,0.08522166896106062,0.3525548577308655,0.1669207364320755
Validation R²,-17.964434305826824,17.080738545963243,-5.7331719398498535,-42.11959457397461
