Metric,Average,Std Dev,Max,Min
Training MAE,0.0031020040043436906,0.0,0.0031020040043436906,0.0031020040043436906
Training R²,0.9987299520947204,0.0,0.9987299520947204,0.9987299520947204
Validation MAE,0.16552065920797981,0.0,0.16552065920797981,0.16552065920797981
Validation R²,-5.134621353876016,0.0,-5.134621353876016,-5.134621353876016
