Metric,Average,Std Dev,Max,Min
Training MAE,0.03107720303038756,0.00323883052361898,0.03555528447031975,0.028004420921206474
Training R²,0.9280235966046652,0.012646676502605942,0.9411395192146301,0.9109353423118591
Validation MAE,0.3725631932417552,0.14152156977720406,0.5635915994644165,0.22534170746803284
Validation R²,-53.99732780456543,47.587070633688604,-15.029220581054688,-120.99884033203125
