Metric,Average,Std Dev,Max,Min
Training MAE,0.03133372527857622,0.002040780020193445,0.033485494554042816,0.028592130169272423
Training R²,0.9299139777819315,0.007926925898672424,0.9405032992362976,0.9214327931404114
Validation MAE,0.19065927962462106,0.01695316675362018,0.2115468531847,0.17002251744270325
Validation R²,-9.489469369252523,1.4759274220393264,-7.601151943206787,-11.203845977783203
