Metric,Average,Std Dev,Min,Max
Train MAE H24,0.002223,0.000113,0.002086,0.002363
Train MAE H48,0.002656,0.000179,0.002468,0.002897
Train MAE H72,0.002617,0.000056,0.002538,0.002663
Train MAE H96,0.002482,0.000132,0.002352,0.002663
Train MAE H120,0.002352,0.000152,0.002210,0.002563
Train MAE H144,0.004802,0.000104,0.004677,0.004932
Train R2 H24,0.999241,0.000064,0.999158,0.999313
Train R2 H48,0.998918,0.000133,0.998742,0.999062
Train R2 H72,0.998955,0.000041,0.998925,0.999014
Train R2 H96,0.999085,0.000087,0.998969,0.999176
Train R2 H120,0.999174,0.000085,0.999057,0.999256
Train R2 H144,0.997084,0.000147,0.996902,0.997261
Train Uncertainty H24,0.001369,0.000037,0.001330,0.001419
Train Uncertainty H48,0.001636,0.000078,0.001560,0.001743
Train Uncertainty H72,0.001798,0.000089,0.001680,0.001894
Train Uncertainty H96,0.001901,0.000094,0.001829,0.002034
Train Uncertainty H120,0.002162,0.000047,0.002112,0.002226
Train Uncertainty H144,0.002428,0.000180,0.002207,0.002649
Train SNR H24,977.565491,26.321667,942.857788,1006.571655
Train SNR H48,819.208557,37.623390,767.850647,856.931274
Train SNR H72,745.542725,37.550491,706.021057,796.021423
Train SNR H96,705.150696,33.494232,657.859253,731.127991
Train SNR H120,618.868042,13.411700,600.989624,633.291992
Train SNR H144,553.465271,41.349926,504.569519,605.691345
Validation MAE H24,0.001656,0.000138,0.001502,0.001836
Validation MAE H48,0.001962,0.000163,0.001819,0.002191
Validation MAE H72,0.001954,0.000071,0.001856,0.002019
Validation MAE H96,0.001899,0.000096,0.001811,0.002032
Validation MAE H120,0.001894,0.000129,0.001794,0.002076
Validation MAE H144,0.006053,0.000042,0.005997,0.006098
Validation R2 H24,0.999361,0.000088,0.999255,0.999471
Validation R2 H48,0.999062,0.000133,0.998879,0.999191
Validation R2 H72,0.999007,0.000080,0.998919,0.999113
Validation R2 H96,0.999051,0.000135,0.998861,0.999166
Validation R2 H120,0.999005,0.000163,0.998775,0.999140
Validation R2 H144,0.991375,0.000344,0.990898,0.991699
Validation Uncertainty H24,0.001037,0.000054,0.000973,0.001105
Validation Uncertainty H48,0.001242,0.000059,0.001180,0.001321
Validation Uncertainty H72,0.001350,0.000094,0.001241,0.001470
Validation Uncertainty H96,0.001469,0.000068,0.001399,0.001561
Validation Uncertainty H120,0.001672,0.000069,0.001602,0.001766
Validation Uncertainty H144,0.001837,0.000127,0.001709,0.002011
Validation SNR H24,1228.625366,63.123222,1150.805298,1305.414673
Validation SNR H48,1024.625000,47.155254,961.710205,1075.232422
Validation SNR H72,943.536438,65.120888,862.210632,1021.625000
Validation SNR H96,864.370789,38.879028,811.968567,904.989746
Validation SNR H120,757.964355,30.873810,716.328918,790.168762
Validation SNR H144,691.862000,46.449440,629.206055,740.277954
Test MAE H24,0.001575,0.000124,0.001402,0.001688
Test MAE H48,0.001866,0.000112,0.001761,0.002021
Test MAE H72,0.001903,0.000079,0.001822,0.002010
Test MAE H96,0.001925,0.000188,0.001785,0.002190
Test MAE H120,0.001926,0.000294,0.001682,0.002339
Test MAE H144,0.006058,0.000240,0.005870,0.006397
Test R2 H24,0.997911,0.000273,0.997655,0.998289
Test R2 H48,0.997023,0.000331,0.996562,0.997320
Test R2 H72,0.996779,0.000331,0.996319,0.997084
Test R2 H96,0.996547,0.000847,0.995353,0.997224
Test R2 H120,0.996421,0.001292,0.994595,0.997353
Test R2 H144,0.966798,0.003019,0.962529,0.968987
Test Uncertainty H24,0.001043,0.000019,0.001016,0.001057
Test Uncertainty H48,0.001273,0.000096,0.001139,0.001353
Test Uncertainty H72,0.001312,0.000092,0.001206,0.001430
Test Uncertainty H96,0.001347,0.000054,0.001271,0.001388
Test Uncertainty H120,0.001455,0.000068,0.001359,0.001507
Test Uncertainty H144,0.001808,0.000226,0.001534,0.002089
Test SNR H24,1123.137573,21.319241,1107.900146,1153.286865
Test SNR H48,925.846497,72.662788,866.530334,1028.175171
Test SNR H72,897.927917,62.261837,819.360657,971.638184
Test SNR H96,871.948914,35.763885,845.555847,922.510315
Test SNR H120,808.510986,38.831314,779.641541,863.402100
Test SNR H144,658.601929,82.783989,561.265198,763.608154
