DATE_TIME,OPEN,LOW,HIGH,CLOSE,CLOSE_stl_trend,CLOSE_stl_seasonal,CLOSE_stl_resid,CLOSE_wav_detail_L1,CLOSE_wav_detail_L2,CLOSE_wav_approx_L2,CLOSE_mtm_band_1_0.000_0.010,CLOSE_mtm_band_2_0.010_0.060,CLOSE_mtm_band_3_0.060_0.200,CLOSE_mtm_band_4_0.200_0.500
2010-04-21 02:00:00,-0.09556316728049258,-0.09290076947356812,-0.10422680572417829,-0.10166960211003977,-0.07173264624638079,-0.7309459604752242,-0.5293394754846517,-0.8561941110265395,-0.5069820183597977,-0.10742269316563119,-0.12023713707119821,-0.23379945130837285,-0.24884676984279214,-0.331248427290617
2010-04-21 03:00:00,-0.10148244432865569,-0.09080407401609536,-0.10613739461951498,-0.10084998814817887,-0.07523845171040704,-0.6237010193052995,-0.5416022011876155,-1.205605388291075,-0.6238894239063352,-0.10371408223872394,-0.11525334705043803,-0.2380476500319122,-0.2515643262547517,-0.3357539715302618
2010-04-21 04:00:00,-0.10111818112569146,-0.10566326356253603,-0.109048768174312,-0.1153298348077334,-0.0819661770156243,-0.8134285920687776,-0.6685375093486252,-1.1264158329100509,-0.9603520677194775,-0.10505137128302704,-0.10942387869696424,-0.24261449897030882,-0.25470803937496383,-0.34014088229517253
2010-04-21 05:00:00,-0.11514231443980102,-0.10876272641271385,-0.09430993955314679,-0.08618800505265391,-0.07063167956808525,-0.38205214641752405,-0.07926599630590135,-0.5491942539026311,-0.5130607328906603,-0.11212477399882564,-0.10637967470512251,-0.2474932705265851,-0.2582431130036694,-0.3444196863151564
2010-04-21 06:00:00,-0.08636552140565547,-0.07986479336840831,-0.08512091677081554,-0.07990429801171636,-0.07764147071650314,-0.04971104102514416,-0.30594944986444544,-0.12647686709618627,0.11152204431174911,-0.10475326592553474,-0.10518694045692405,-0.2526747653623325,-0.2621161770928211,-0.34861829327516236
2010-04-21 07:00:00,-0.0797177179515639,-0.08733996847766096,-0.09012484006812531,-0.08582373218071708,-0.08387785552066505,-0.03950093230915196,-0.45367910765016173,-0.10970732026246542,0.1228605867180523,-0.08800463814053179,-0.10528509987109175,-0.2581476840881521,-0.2662764214516674,-0.35273770736981025
2010-04-21 08:00:00,-0.08609232400343281,-0.08651952242908519,-0.08621268185386391,-0.09055927951591602,-0.09397217314794386,0.09717853086016538,-0.714438809944801,0.08822224049413684,0.03971957546234463,-0.08262779615258135,-0.10509155777857229,-0.2639001883635058,-0.27067794724357197,-0.3567509538539693
2010-04-21 09:00:00,-0.09037241663825792,-0.08187032815381845,-0.08957895752660112,-0.0843666406929617,-0.10491177841500324,0.5247056095385,-0.9487116036760758,0.3533881401835325,-0.4064495237341783,-0.08754041791860538,-0.10661317294418783,-0.26991925043844545,-0.275274438910943,-0.36063794883524447
2010-04-21 10:00:00,-0.08417994218787214,-0.12006664974865547,-0.09503778294184705,-0.1293543403773659,-0.1232442384433433,-0.1272972488887714,-1.4067246698701226,-0.00831673649162527,-0.25779869565302066,-0.08744448336511397,-0.10743636692909332,-0.2761902257096052,-0.28001535415507167,-0.36441389374253474
2010-04-21 11:00:00,-0.12916644775390856,-0.14495351322214275,-0.13297661957781048,-0.13991825366358035,-0.12993829782534252,-0.2242062420765789,-1.318302669163592,-0.7629096343420144,-0.7605346180205079,-0.10384864815603698,-0.10895785587944447,-0.282697726192738,-0.28485693727566264,-0.3681074600636042
2010-04-21 12:00:00,-0.139730080639861,-0.1337407505582638,-0.13443230635520897,-0.1303560907751952,-0.12711399983407906,-0.06428368350189242,-0.8756495734755687,-0.7829651780355089,-0.9136950967333111,-0.13170508075197615,-0.11115665199985342,-0.28942452403591484,-0.28978168599259757,-0.37171913258206246
2010-04-21 13:00:00,-0.1305324347650239,-0.1253539687283707,-0.11932955603969364,-0.11423701619191888,-0.12639973632791152,0.3125065172186335,-0.5954389876181105,-0.263823716568874,-0.5653955471730648,-0.14037395879362036,-0.11405248093306437,-0.2963516816111795,-0.29479674409367984,-0.37522172878837473
2010-04-21 14:00:00,-0.11450485383461413,-0.1192462037000797,-0.12415151848982733,-0.12398131551627245,-0.1278591995940168,0.10542535240690626,-0.44921187381918753,-0.42429680291113,0.19349830621285524,-0.12803123805250893,-0.11709001354664716,-0.30345851434550397,-0.2999186018224222,-0.37859959709743296
2010-04-21 15:00:00,-0.12370249970945124,-0.1310059303963425,-0.13070210898812368,-0.13390775127659643,-0.13020307576202245,-0.08335877500119016,-0.36289199778404396,-1.0420991015571315,-0.6718393547790146,-0.12146519391490689,-0.12085366257609081,-0.31072333410167047,-0.30516107050191127,-0.3818726136372283
2010-04-21 16:00:00,-0.13371973779095633,-0.12453352267979494,-0.12005739942839391,-0.11186924252431739,-0.12330338128143371,0.28457574584243295,0.05962949164125743,-0.6370516440935374,0.09588949534609989,-0.12985399456884147,-0.12552854975270683,-0.3181242483127185,-0.3105336751825512,-0.3850697615421309
2010-04-21 17:00:00,-0.11159074821090235,-0.11122406455844319,-0.12224092959449268,-0.11696906273145721,-0.12718042179070388,0.25549859961016713,-0.013211366658857736,0.4166057416319579,-1.0463771676843088,-0.12623359192266104,-0.13045051232468285,-0.325639438749776,-0.31604954257443096,-0.38819062528333276
2010-04-21 18:00:00,-0.11714576205610124,-0.11951968571627161,-0.12415151848982733,-0.11432808440990208,-0.12999289121434845,0.39071066782441344,-0.0306276737971191,0.33295969689229565,0.8218587502641365,-0.11883182261437719,-0.13570415058064386,-0.3332469570923165,-0.32172239470328934,-0.39121041164194587
2010-04-21 19:00:00,-0.11450485383461413,-0.11067710052605732,-0.123150733830367,-0.11879042709114943,-0.13132496990610387,0.3126783394221205,0.012516679732739878,0.16003899819557058,-0.035211113377586346,-0.11381296459784371,-0.1412843978792635,-0.34092554264712893,-0.32754708208875133,-0.3941168971455299
2010-04-21 20:00:00,-0.11896707807092034,-0.11942852504420697,-0.12979230475224934,-0.12716870314573483,-0.13189183126195303,0.11852232191864885,0.0756258441956277,0.49979673685238357,-0.6747232927302577,-0.11895222369828916,-0.14712897600295635,-0.34865482677806,-0.333488272746973,-0.3969312737633016
2010-04-21 21:00:00,-0.12789152654353478,-0.12134289915755245,-0.13425034550803494,-0.12908113572341023,-0.13670150883341442,0.19198367063873203,-0.03594038105432632,-0.3580618817221208,-0.7906412682766107,-0.125592955139281,-0.15332652412880685,-0.35641585327263137,-0.3394898879436981,-0.39968210910082325
2010-04-21 22:00:00,-0.12880218455094433,-0.1218898631899363,-0.13170289364758603,-0.12798831710759573,-0.1376905590642462,0.2426341441929807,0.020419354622461406,-1.9756882863265393,0.42858119008152656,-0.13026799401780007,-0.15982615947452603,-0.3641910411729954,-0.34549212226869946,-0.4023654902618178
2010-04-21 23:00:00,-0.12834685554724057,-0.12179870251787166,-0.13434132593162096,-0.12835258997953458,-0.13464151828824197,0.15516121285806267,0.21863608144303415,-1.6531606373546328,-1.7819372892029033,-0.13231094930791612,-0.1666010703118136,-0.3719639803461929,-0.351435194124376,-0.4049514299172951
2010-04-22 00:00:00,-0.12862005294946324,-0.11961084638833626,-0.13097505025888576,-0.12634908918387192,-0.13094645574232558,0.11050859111150994,0.39947831520993493,0.06814253645991002,-0.5369203383968243,-0.13438931668153772,-0.17354700283230848,-0.3797191155472783,-0.35725336875662406,-0.40742666577279446
2010-04-22 01:00:00,-0.12616127632945723,-0.1307324483801506,-0.13097505025888576,-0.13381668305861122,-0.13986155616706714,0.15160292323964297,0.06077772652082368,0.5454908594412832,0.10611741047690909,-0.12753353731527065,-0.18075349775069774,-0.3874405755944315,-0.3628725174606707,-0.4098136363839571
2010-04-22 02:00:00,-0.13408400099392057,-0.1275418248579081,-0.14307544659601604,-0.1329060008787651,-0.13836478741847663,0.1351917246200709,0.18619313551495673,-0.2948086093385613,0.6298034017112046,-0.12787606874115837,-0.18812793109369352,-0.3951117273404289,-0.3682277151116965,-0.4121390741041092
2010-04-22 03:00:00,-0.13308227718576945,-0.1259920934328192,-0.13652485609771972,-0.12807938532558094,-0.13848580276410738,0.25703898521392454,0.22296534945044644,-0.3778896347215746,-0.2946262528291205,-0.13207787341285823,-0.1954968289958095,-0.40271567745473813,-0.37328462390299344,-0.41439695376553215
2010-04-22 04:00:00,-0.12789152654353478,-0.11915504302801504,-0.13152093280041197,-0.1245277248241797,-0.13196735211674482,0.17929019273014138,0.5027640435242658,0.182119453902862,-0.6663921107368236,-0.13349113747267644,-0.20291816032489085,-0.41023464054976927,-0.3780375883358838,-0.4165583268612564
2010-04-22 05:00:00,-0.12433996031463813,-0.11632906219402914,-0.1250613227257037,-0.12243315581053386,-0.14722984390329477,0.6181015639763442,-0.10651040197641556,0.37285937038265843,0.9093904038806051,-0.1277382835435264,-0.2104467565979259,-0.4176496418285219,-0.38249406176230916,-0.41861124693804674
2010-04-22 06:00:00,-0.12260971010055856,-0.11714950824260693,-0.11678210417924473,-0.10777117271500888,-0.14805511396710677,1.0002281077786999,-0.04242202966468977,0.17368551437122404,-0.0998276113668427,-0.1228584984367516,-0.2180789575722481,-0.4249405170845851,-0.386666117183657,-0.4205771137295244
2010-04-22 07:00:00,-0.10794811618126413,-0.10429585348157439,-0.10868484647996389,-0.10403737577764126,-0.14491508420942464,1.0117970715350117,0.15989880284374822,-0.12330434882053218,0.3345998731236968,-0.11768640267705693,-0.2254083861581236,-0.4320876968162533,-0.39057412034832356,-0.42247916222154647
2010-04-22 08:00:00,-0.10385015514792012,-0.1093096904450977,-0.11232406342346117,-0.10412844399562446,-0.14187696211121997,0.931980905198693,0.3161482150748759,-0.23600362203825068,0.12340850718933848,-0.10757593090879096,-0.23243230168124068,-0.43907335846689244,-0.39424940271898296,-0.4243106054435794
2010-04-22 09:00:00,-0.10394122094866169,-0.15890109604794098,-0.11414367189520981,-0.1595889887482599,-0.1533015386506196,-0.15056962705037197,-0.1095574941258264,-0.026552654859474084,-0.7679670418334191,-0.10287191850740571,-0.24021184996132672,-0.4458790847751632,-0.39773158255216123,-0.42604152532143463
2010-04-22 10:00:00,-0.159400293599909,-0.16874644863086033,-0.168368004353325,-0.17197426639416658,-0.13864412359222536,-0.8295712745712668,0.5417024967614901,0.08104748854498466,-0.785966507614217,-0.12644670827974547,-0.2486097809137667,-0.4524860867892855,-0.40104856229238706,-0.4276569974454184
2010-04-22 11:00:00,-0.1721495057036448,-0.1686552879587957,-0.17255310383834646,-0.16396026321152002,-0.13369341309916463,-0.7560623436248274,0.6865466444379472,-0.11138586658320132,-0.4384776434806925,-0.15907990901226746,-0.2566862415878827,-0.45887895050668126,-0.4041928409624669,-0.4291809839768022
2010-04-22 12:00:00,-0.1641357152384399,-0.1816912640639555,-0.17082447579018586,-0.18772906810550608,-0.14533636319458998,-1.0479336887967339,0.16634723637854168,-0.49945145834557797,-0.7405165042195139,-0.1700750390120563,-0.26569106962361994,-0.46504619440963574,-0.4071250681979173,-0.4306410829539291
2010-04-22 13:00:00,-0.18744856022812612,-0.21387098130256615,-0.19093114940301098,-0.22388315064540082,-0.16021306169882724,-1.5658012600168607,-0.3711070374764231,-0.8538253497737682,-1.023637150502057,-0.17797837219396145,-0.27465127154803,-0.4709804274337345,-0.4097923204374283,-0.4320227854959136
2010-04-22 14:00:00,-0.22405701212599544,-0.23556722125380897,-0.18874761923691222,-0.20712659853623203,-0.15821949311027758,-1.2039272110288746,-0.15698882410524856,-0.9832525371960075,-1.294207565050016,-0.20523215551427818,-0.2828532983794318,-0.47667990077545386,-0.41213485180233805,-0.43327955237624
2010-04-22 15:00:00,-0.206936641586693,-0.21195660718922069,-0.21067390132148597,-0.21086039547359964,-0.16041687701778418,-1.2420727313116702,-0.14398585020374075,-0.9692440644256345,-0.9331008320236229,-0.22027005773803188,-0.2913760922898275,-0.482146248014281,-0.4140709730791152,-0.4343906071544995
2010-04-22 16:00:00,-0.21067033941707278,-0.20630464552124886,-0.2111288034394221,-0.20257318763699947,-0.17234371273604274,-0.7364210700337954,-0.5023169736406236,-1.196410328565887,-0.6991224908423876,-0.2184266978276618,-0.29955729360261,-0.4873826638295539,-0.41549933773145614,-0.43538160873459714
2010-04-22 17:00:00,-0.20274761475260944,-0.19518304352943452,-0.19820958329000557,-0.1888218867213226,-0.17170406019485168,-0.41508645170091635,-0.3061462915835302,-1.062915614615698,-0.5826715801580724,-0.21410835520843158,-0.3073649337943921,-0.4923929840666215,-0.416332517702961,-0.43628109009469407
2010-04-22 18:00:00,-0.1890877446414641,-0.1875255470760546,-0.19793664201924346,-0.19583413950613784,-0.1769523046579971,-0.4576420676981469,-0.3702879837383018,0.15558317565757376,-0.9386974469738355,-0.20487803467924282,-0.3151460868114107,-0.49717976223881155,-0.41652579288198066,-0.4370709411042341
2010-04-22 19:00:00,-0.19555341649407257,-0.19007804589384858,-0.2036684087052535,-0.19565200307016944,-0.17871658101271945,-0.41073077686267756,-0.28611577943189265,0.7506602189129191,-0.4435315300610241,-0.19982118915495037,-0.3225073396746569,-0.5017434518084618,-0.41607940734793175,-0.43770091740482864
2010-04-22 20:00:00,-0.19591767969703677,-0.20840134097872162,-0.20667076268363857,-0.21404778310306202,-0.1841176869650831,-0.7309845686630555,-0.35449090816631895,-0.9359832889924867,-1.1036334428247938,-0.20054939036299452,-0.33043771519565274,-0.5060808748223038,-0.4150228828039117,-0.43814712609000767
2010-04-22 21:00:00,-0.2157700242585679,-0.2228047271648431,-0.22277429765861625,-0.22187964984974018,-0.18761803309020955,-0.8383662828297779,-0.33354286902966956,-2.52710037395754,-0.5750821631187004,-0.21109382111819397,-0.3381947791279307,-0.5101853966059701,-0.413405386369477,-0.4384389311955488
2010-04-22 22:00:00,-0.2220535645096932,-0.2296417775696452,-0.22868802519179834,-0.23690590581720197,-0.19604270290370907,-0.9989464532712321,-0.5010976506262675,-1.5839851403363356,-3.1766721926716306,-0.22524964053467966,-0.3458017731108851,-0.5140488213852421,-0.4113049579732228,-0.4386114102783422
2010-04-22 23:00:00,-0.23717048743269342,-0.2874376436582543,-0.2463382273677626,-0.27852408143617335,-0.21213046475407102,-1.6237697646557026,-0.9208365052232346,-0.7648699679520469,-2.0842993446859888,-0.23962823414920661,-0.35366945570699826,-0.5176615223777045,-0.4088425121768773,-0.4386413629799315
2010-04-23 00:00:00,-0.278241163566869,-0.26893202722925197,-0.27617980630444317,-0.27269571548515786,-0.2207325630818418,-1.2660145380584376,-0.9642157741001027,-1.8551910180411988,-0.6967853818753759,-0.2597487361398015,-0.3611950588751927,-0.5210147834425214,-0.4061580969871687,-0.4384576299919167
2010-04-23 01:00:00,-0.27241295231944745,-0.2758602383061208,-0.2769986301167315,-0.280527582231836,-0.2253165879787431,-1.3481665448089413,-0.8372035463440526,-2.4449424347388216,-1.566125935959303,-0.2789446608229237,-0.3681804967734321,-0.5241037354349191,-0.40335332683244307,-0.43802575705061975
2010-04-23 02:00:00,-0.280699940186875,-0.2720314900794298,-0.2851868682396003,-0.2789794225260974,-0.23409338515133526,-1.0918193501071922,-0.8888408125388625,-1.7731398495084831,-2.5353218164514333,-0.2888452355144242,-0.37436055506979277,-0.526929196073867,-0.4004576103058244,-0.4373869161354508
