DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC
2017-09-20 10:00:00,-0.050495549477704016,-0.057549179703464286,-0.05374804143274766,-0.05649774597151766,-0.5227382831425926,-0.30548080415902157,-0.7510221580271501,0.3674327815341741,0.49411988016996045,0.57598779141175,0.657829950194847,-0.13917918960689124,-0.06271846493484952,0.5190787682385547,0.34334601451921076,-0.9738091735416194,-0.08861713786936899,-0.7476495718324507,-0.3788048949750591,0.4849511521867921,-0.06262668142731144,-0.07928953504808593,-0.04603847003024099,-0.6757472729447394,0.18194178699979333,0.23669948390471957,0.2554114074897815
2017-09-20 11:00:00,-0.05656458324117268,-0.061686353328608154,-0.05313273178985199,-0.05746531053841945,-0.07828022040934639,-0.6952354434702394,-0.5436848381323139,-0.3799224157274249,0.43112389338574353,0.5407556850834945,0.6412340955543118,-0.2032519448260361,-0.0622319061698439,0.394989141932694,0.4272477989571094,-0.9814079740497696,-0.18653663613294455,-0.8201127983591581,-0.46182722662342285,0.3208162184037608,-0.061557892145179524,-0.07982082889059589,-0.04338085355731124,-0.7415252676768227,0.07410054003847363,0.19883103327318366,0.266342396993242
2017-09-20 12:00:00,-0.057268239329689455,-0.05886955426467937,-0.0640325026068579,-0.06846036243502512,-0.9748594159230317,0.43072240342883444,-0.16670789286904755,0.7607776221981217,-0.06736144057323577,0.4379462344501876,0.6060921917025563,-0.4310098755815492,-0.06283901159536313,-0.3231993718485498,0.2031986191201082,-1.0628649144891456,-0.4642240229051439,-0.25067535244415245,-0.35859095337141306,-0.34793413009238267,-0.060761798070832214,-0.08252301467928236,-0.0391101993175629,-0.8851432766377372,-1.1513681754304326,-0.550964289231227,0.002628640863395085
2017-09-20 13:00:00,-0.06879060777917337,-0.06705587654422074,-0.062010770923058685,-0.06529378748880336,0.30487328194680796,-0.4065283032397798,0.1914202051310556,-0.7536000143581609,0.1210402242721606,0.3724062459326087,0.5640398111713957,-0.5158751668956262,-0.06308666778152033,-0.6769868170610289,-0.20815387354342327,-1.1385035020399947,-0.5890532522590318,-0.3867392895007629,-0.396819076875087,-0.5159082992848151,-0.06073540821201233,-0.08253923694799523,-0.03904149589345044,-0.8868947633638198,-0.7984331853754625,-0.6304880355574524,-0.3868081455127238
2017-09-20 14:00:00,-0.06623985445829444,-0.0676720513394551,-0.06157126403527523,-0.06555766873432167,0.05965504043878253,-0.4931404453090116,-0.14785904560597848,-0.5175931099598066,0.12477613025140387,0.31524343668104277,0.5182406838416519,-0.561887732061445,-0.06333587347048299,-1.073122513222958,-0.7130688182413729,-1.2087393333372123,-0.6968099550248621,-0.5041941620370022,-0.44618803846320404,-0.5138718592736159,-0.060726611592407005,-0.08254498124862358,-0.03901826011426746,-0.8874924128026289,-1.0236250221231797,-0.3881299515156227,-0.2520572306198412
2017-09-20 15:00:00,-0.06553619836977767,-0.06802415122244448,-0.06833967010712758,-0.06388642084603639,0.14394881095734066,0.033750085611997625,-0.26095212918467564,0.3182646764510822,-0.7696204447196596,0.27746274682231387,0.4735662928330715,-0.5480752152171542,-0.06340215184470609,-0.8342511575444158,-0.8888304391005567,-1.2035126631214825,-0.86857458303337,-0.2001517424118838,-0.40764618411487147,-0.6745014373790499,-0.06073540821201233,-0.08254455074265843,-0.03903621743037942,-0.8871127637054189,-0.4894354192130832,-0.2745245996209393,-0.22157266154878857
2017-09-20 16:00:00,-0.06395297217061151,-0.06406302753879727,-0.05656088551455476,-0.057729191783937775,0.5424284534076764,-0.6086233014011521,-0.006492691132159299,-0.822435361474366,-0.12594645662564846,0.28350421313998736,0.4391116618165513,-0.42256970392884247,-0.06287561584691939,-0.49065130892183123,-0.8247456792956955,-1.2480210336245956,-0.6558106967803987,-0.30883303798217615,-0.47473700534683716,0.0406516472913536,-0.060308772161119906,-0.08234489507313057,-0.03838435646234539,-0.8964782084676208,0.1537110940779741,0.463910187693897,-0.043086873136790056
2017-09-20 17:00:00,-0.05762006737394881,-0.0568449799374816,-0.05673668826966697,-0.05148400230666572,0.5347653833605517,-0.002338306917107539,0.08775154518365724,-0.09474740624616115,0.16805328807963588,0.32436349144971754,0.4202377915416021,-0.23122750561529706,-0.061804345386656405,0.16962098246153856,-0.39733965660408527,-1.3003659030498795,-0.30337073380467855,-0.5099565400540219,-0.4399356967179192,0.4825535161921962,-0.059578652733817405,-0.08136885942919674,-0.03789893958935693,-0.8864809513888202,0.8060454147018222,0.5964497649043106,0.046156349046053646
2017-09-20 18:00:00,-0.05155103361048211,-0.040120235495409474,-0.17628256174651527,-0.15826794632650257,-9.296953487100398,11.18506337701607,1.2281068046051327,13.957497026473272,-1.7746259940767946,-0.3186492208684548,0.26838458934598153,-1.8643029453835072,-0.07100672361474919,-0.06456130196468307,-0.1326268811827832,-0.9623955072369272,-1.4449734441880653,3.37528501628871,1.384104672411657,-4.036909070327283,-0.06415729323876684,-0.053306573251858495,-0.07489883332510275,0.4531989152876511,-1.1383743618803266,-3.989419606574648,-2.3824796381615756
2017-09-20 19:00:00,-0.158154931020962,-0.15860184612187778,-0.1704810708277869,-0.15703650051408244,0.09797039067443869,0.9937013268783713,-0.03476596202690436,1.3901293672603392,-1.8146349451882942,-0.8109705869181069,0.04219652647421122,-2.7771849213690323,-0.07921538443956047,-0.5205323482493663,-0.14290360861464915,-0.6485658539820429,-1.5498655850109964,2.8617174869158006,1.4456528863380067,-3.379891739871352,-0.06860398444962272,-0.04206709798033997,-0.09492482646639212,1.0972870883745793,-1.1098232906336938,-4.008353831890491,-2.349826527437378
2017-09-20 20:00:00,-0.1570994468881859,-0.15552097214570595,-0.15140647189802514,-0.15774018383546592,-0.05529101026799156,-0.3199161611704759,0.1819957814996623,-0.6257629411424905,-1.760656682089343,-1.1917858067674238,-0.21974461644060853,-3.216256738552565,-0.08670929685963186,-1.2177985167217336,-0.6200667979694172,-0.3781149681723323,-1.4625962886403496,2.6612765636806435,1.2924216211900017,-2.0286073039005865,-0.07306826889969707,-0.035070431444739814,-0.1107712807860351,1.5680364783983143,-1.1261381884889252,-4.303727746816472,-2.5247230518323787
2017-09-20 21:00:00,-0.15683557585499183,-0.16045037050758085,-0.1584385821025448,-0.15501341096510737,0.15927495105151365,-0.1466918770323012,-0.37404521276374986,0.1904276032351025,-1.6801383380829127,-1.4593294505541625,-0.4861979483141251,-3.2716694471417225,-0.09322976667032556,-1.1905686009792353,-1.0073247501250675,-0.11585806019317861,-1.5165621753233822,2.7295430739682445,1.1778782830795624,-1.5343408413643154,-0.07834184235351795,-0.032885477607842384,-0.12345074551492449,1.874686464313754,-1.0629179592999602,-4.4552015493425765,-2.5800956372339394
2017-09-20 22:00:00,-0.15560417770008506,-0.16089049536131855,-0.15474672424517275,-0.15844386715684744,-0.24686776144594688,-0.48592276680303165,-0.5531092617637072,-0.08491378522946413,-1.8947541821447538,-1.673792999830418,-0.7449721085529101,-3.177364065896778,-0.09945600483747527,-1.20234369967869,-1.241814231624942,0.12766621150175037,-1.5535941879455966,2.557638183914726,1.0171868901654513,-1.2096162101380088,-0.08350105975246568,-0.03152666381138444,-0.1350816774908609,2.1427379205943176,-1.1424530863441118,-0.005658600137075678,-2.5205794609061836
