DATE_TIME,typical_price,hod_sin,hod_cos,dow_sin,dow_cos,dom_sin,dom_cos,moy_sin,moy_cos,rolling_std_24,rolling_ema_24,price_minus_ema
2018-12-14 04:00:00,-0.6200035749318955,1.1862240868804967,0.7899115331690248,-1.7969611269039747,-1.0694457483133208,0.6495778316616843,-1.205656035711635,-0.7355587623057189,1.2554766829562989,-0.7166434685468746,-0.6195748465613999,-0.01734687213098297
2018-12-14 08:00:00,-0.6339023440163912,1.1862240868804967,-0.6156154723115563,-1.7969611269039747,-1.0694457483133208,0.6495778316616843,-1.205656035711635,-0.7355587623057189,1.2554766829562989,-0.8719441750835148,-0.6208082966367635,-0.2679459219724804
2018-12-14 12:00:00,-0.6800679444388518,-0.05251564105406936,-1.3183789750518473,-1.7969611269039747,-1.0694457483133208,0.6495778316616843,-1.205656035711635,-0.7355587623057189,1.2554766829562989,-0.8389964634059562,-0.6256389914552373,-1.0858198315147538
2018-12-17 08:00:00,-0.6606301825088752,1.1862240868804967,-0.6156154723115563,-0.9115114624383444,1.4969209773084746,-0.17048162742803685,-1.3783246120714814,-0.7355587623057189,1.2554766829562989,-0.6163342991204569,-0.6408214104692366,-0.40108206083967796
2018-12-17 12:00:00,-0.6392948026596136,-0.05251564105406936,-1.3183789750518473,-0.9115114624383444,1.4969209773084746,-0.17048162742803685,-1.3783246120714814,-0.7355587623057189,1.2554766829562989,-0.6838478139725457,-0.6407868443149051,0.0203517795189541
2018-12-17 16:00:00,-0.6368330280616212,-1.2912553689886355,-0.6156154723115572,-0.9115114624383444,1.4969209773084746,-0.17048162742803685,-1.3783246120714814,-0.7355587623057189,1.2554766829562989,-0.6838821084929262,-0.6405579589628861,0.0645324270039849
2018-12-17 20:00:00,-0.6286124593147545,-1.2912553689886357,0.7899115331690248,-0.9115114624383444,1.4969209773084746,-0.17048162742803685,-1.3783246120714814,-0.7355587623057189,1.2554766829562989,-0.6903795482167189,-0.6396892630169478,0.21000053640023683
2018-12-18 00:00:00,-0.6310815606228629,-0.052515641054069535,1.4926750359093155,0.6840137011180075,0.9886205728766985,-0.4476167621166605,-1.3199721003900773,-0.7355587623057189,1.2554766829562989,-0.6987943694675105,-0.6390877337977011,0.14925718673567548
2018-12-18 04:00:00,-0.6262972189190266,1.1862240868804967,0.7899115331690248,0.6840137011180075,0.9886205728766985,-0.4476167621166605,-1.3199721003900773,-0.7355587623057189,1.2554766829562989,-0.6989382740486757,-0.6381513025945876,0.2254009062821627
2018-12-18 08:00:00,-0.6280336492158192,1.1862240868804967,-0.6156154723115563,0.6840137011180075,0.9886205728766985,-0.4476167621166605,-1.3199721003900773,-0.7355587623057189,1.2554766829562989,-0.7042526823584078,-0.6374288008405142,0.1767616483643546
2018-12-18 12:00:00,-0.5989026498062556,-0.05251564105406936,-1.3183789750518473,0.6840137011180075,0.9886205728766985,-0.4476167621166605,-1.3199721003900773,-0.7355587623057189,1.2554766829562989,-0.6537246611778189,-0.6344319327613523,0.6938643230138708
2018-12-18 16:00:00,-0.611438650809717,-1.2912553689886355,-0.6156154723115572,0.6840137011180075,0.9886205728766985,-0.4476167621166605,-1.3199721003900773,-0.7355587623057189,1.2554766829562989,-0.6417805441094319,-0.6326784199691476,0.41117356324791166
2018-12-18 20:00:00,-0.617541800333905,-1.2912553689886357,0.7899115331690248,0.6840137011180075,0.9886205728766985,-0.4476167621166605,-1.3199721003900773,-0.7355587623057189,1.2554766829562989,-0.6503656923929378,-0.6315537934985324,0.2681892096033635
2018-12-19 00:00:00,-0.6108305338703311,-0.052515641054069535,1.4926750359093155,1.078075873734402,-0.1535200684428423,-0.7076144264768622,-1.2056560357116353,-0.7355587623057189,1.2554766829562989,-0.6502583130838703,-0.6299818472858261,0.36989236643710366
2018-12-19 04:00:00,-0.5994961133254114,1.1862240868804967,0.7899115331690248,1.078075873734402,-0.1535200684428423,-0.7076144264768622,-1.2056560357116353,-0.7355587623057189,1.2554766829562989,-0.6213929790561439,-0.6276282469306012,0.5476101963615532
2018-12-19 08:00:00,-0.5924771250370884,1.1862240868804967,-0.6156154723115563,1.078075873734402,-0.1535200684428423,-0.7076144264768622,-1.2056560357116353,-0.7355587623057189,1.2554766829562989,-0.5845168334834291,-0.6249010091827989,0.6325608452162341
2018-12-19 12:00:00,-0.5847694259981381,-0.05251564105406936,-1.3183789750518473,1.078075873734402,-0.1535200684428423,-0.7076144264768622,-1.2056560357116353,-0.7355587623057189,1.2554766829562989,-0.5253856559381822,-0.6217748883014967,0.7232513962194408
2018-12-19 16:00:00,-0.5686140301988154,-1.2912553689886355,-0.6156154723115572,1.078075873734402,-0.1535200684428423,-0.7076144264768622,-1.2056560357116353,-0.7355587623057189,1.2554766829562989,-0.39428063614884556,-0.6176054901248432,0.9604521821597541
2018-12-19 20:00:00,-0.5807617155662884,-1.2912553689886357,0.7899115331690248,1.078075873734402,-0.1535200684428423,-0.7076144264768622,-1.2056560357116353,-0.7355587623057189,1.2554766829562989,-0.3249408482587354,-0.6147421619108897,0.6635025379707522
2018-12-20 00:00:00,-0.6026246185436926,-0.052515641054069535,1.4926750359093155,-0.026061797972713657,-1.0694457483133208,-0.9398302855813091,-1.0400565311556575,-0.7355587623057189,1.2554766829562989,-0.30740259542545983,-0.6138581979250789,0.21347189638628689
2018-12-20 04:00:00,-0.6012618504626623,1.1862240868804967,0.7899115331690248,-0.026061797972713657,-1.0694457483133208,-0.9398302855813091,-1.0400565311556575,-0.7355587623057189,1.2554766829562989,-0.28930100023100574,-0.6129358507154348,0.2221987525161925
