Metric,Average,Std Dev,Min,Max
Train MAE H24,0.001853,0.000143,0.001710,0.002049
Train MAE H48,0.002129,0.000088,0.002005,0.002201
Train MAE H72,0.002189,0.000165,0.002005,0.002406
Train MAE H96,0.002044,0.000125,0.001910,0.002211
Train MAE H120,0.002053,0.000060,0.001969,0.002108
Train MAE H144,0.004737,0.000228,0.004415,0.004910
Train R2 H24,0.999485,0.000062,0.999401,0.999550
Train R2 H48,0.999326,0.000047,0.999293,0.999393
Train R2 H72,0.999319,0.000072,0.999226,0.999400
Train R2 H96,0.999400,0.000061,0.999317,0.999464
Train R2 H120,0.999382,0.000024,0.999361,0.999415
Train R2 H144,0.996949,0.000275,0.996726,0.997337
Train Uncertainty H24,0.001281,0.000065,0.001190,0.001327
Train Uncertainty H48,0.001523,0.000192,0.001268,0.001731
Train Uncertainty H72,0.001817,0.000219,0.001509,0.002002
Train Uncertainty H96,0.001770,0.000084,0.001652,0.001840
Train Uncertainty H120,0.002018,0.000285,0.001662,0.002360
Train Uncertainty H144,0.002108,0.000138,0.001948,0.002286
Train SNR H24,965.371094,50.468178,929.560303,1036.743774
Train SNR H48,823.359192,109.540611,712.251587,972.401245
Train SNR H72,690.038147,90.927971,615.888794,818.097717
Train SNR H96,698.285156,34.236843,670.586304,746.526733
Train SNR H120,623.914673,90.425652,522.640259,742.174500
Train SNR H144,588.093201,38.116306,540.190796,633.452332
Validation MAE H24,0.001585,0.000098,0.001514,0.001723
Validation MAE H48,0.001866,0.000092,0.001765,0.001988
Validation MAE H72,0.001745,0.000038,0.001706,0.001796
Validation MAE H96,0.001893,0.000226,0.001629,0.002182
Validation MAE H120,0.001900,0.000190,0.001657,0.002121
Validation MAE H144,0.005305,0.000235,0.004972,0.005472
Validation R2 H24,0.994324,0.000618,0.993451,0.994776
Validation R2 H48,0.992317,0.000653,0.991482,0.993076
Validation R2 H72,0.993231,0.000300,0.992822,0.993533
Validation R2 H96,0.992329,0.001616,0.990322,0.994279
Validation R2 H120,0.992009,0.001451,0.990294,0.993843
Validation R2 H144,0.941893,0.004635,0.938402,0.948444
Validation Uncertainty H24,0.001167,0.000080,0.001053,0.001228
Validation Uncertainty H48,0.001403,0.000208,0.001115,0.001597
Validation Uncertainty H72,0.001669,0.000251,0.001322,0.001908
Validation Uncertainty H96,0.001533,0.000090,0.001408,0.001615
Validation Uncertainty H120,0.001658,0.000247,0.001331,0.001928
Validation Uncertainty H144,0.001781,0.000098,0.001652,0.001889
Validation SNR H24,1030.361084,74.353554,974.228577,1135.430786
Validation SNR H48,872.911560,142.476212,748.089417,1072.303589
Validation SNR H72,734.746277,121.562225,626.557190,904.544739
Validation SNR H96,782.425781,47.860565,740.494080,849.405212
Validation SNR H120,738.115723,117.363914,619.354248,897.911682
Validation SNR H144,672.081360,37.379536,632.160095,722.051392
Test MAE H24,0.001193,0.000047,0.001146,0.001257
Test MAE H48,0.001616,0.000313,0.001350,0.002055
Test MAE H72,0.001375,0.000070,0.001325,0.001474
Test MAE H96,0.001748,0.000720,0.001189,0.002765
Test MAE H120,0.001750,0.000413,0.001224,0.002232
Test MAE H144,0.004036,0.000495,0.003354,0.004518
Test R2 H24,0.986819,0.001100,0.985315,0.987915
Test R2 H48,0.977015,0.007258,0.966832,0.983223
Test R2 H72,0.982972,0.001489,0.980869,0.984132
Test R2 H96,0.973243,0.017925,0.947930,0.987085
Test R2 H120,0.973900,0.009448,0.962684,0.985797
Test R2 H144,0.860508,0.029421,0.833310,0.901376
Test Uncertainty H24,0.001018,0.000032,0.000974,0.001045
Test Uncertainty H48,0.001156,0.000171,0.000920,0.001320
Test Uncertainty H72,0.001313,0.000144,0.001109,0.001421
Test Uncertainty H96,0.001273,0.000117,0.001144,0.001426
Test Uncertainty H120,0.001447,0.000214,0.001164,0.001680
Test Uncertainty H144,0.001533,0.000071,0.001451,0.001623
Test SNR H24,1104.353394,35.347294,1075.250732,1154.103027
Test SNR H48,995.233704,161.559174,849.686401,1220.532837
Test SNR H72,866.289368,102.956024,790.354492,1011.845581
Test SNR H96,889.004456,79.951317,787.042847,982.307739
Test SNR H120,793.528015,125.292671,667.120911,964.264404
Test SNR H144,732.831116,33.139469,691.362915,772.476257
