Metric,Average,Std Dev,Min,Max
Train MAE H24,0.000379,0.000005,0.000373,0.000383
Train MAE H48,0.000586,0.000154,0.000432,0.000796
Train MAE H72,0.000672,0.000169,0.000498,0.000902
Train MAE H96,0.000706,0.000146,0.000504,0.000844
Train MAE H120,0.001529,0.000125,0.001400,0.001698
Train MAE H144,0.004965,0.000092,0.004843,0.005066
Train R2 H24,0.999976,0.000002,0.999975,0.999979
Train R2 H48,0.999944,0.000028,0.999906,0.999969
Train R2 H72,0.999934,0.000026,0.999898,0.999960
Train R2 H96,0.999921,0.000028,0.999895,0.999959
Train R2 H120,0.999604,0.000048,0.999539,0.999654
Train R2 H144,0.996514,0.000126,0.996374,0.996680
Train Uncertainty H24,0.000821,0.000024,0.000787,0.000838
Train Uncertainty H48,0.001034,0.000038,0.000995,0.001085
Train Uncertainty H72,0.001068,0.000063,0.001016,0.001156
Train Uncertainty H96,0.001178,0.000068,0.001097,0.001262
Train Uncertainty H120,0.001299,0.000049,0.001233,0.001350
Train Uncertainty H144,0.001504,0.000069,0.001406,0.001560
Train SNR H24,1503.734497,44.445251,1471.379639,1566.580444
Train SNR H48,1193.912720,42.955357,1136.433350,1239.677002
Train SNR H72,1159.017456,66.064613,1066.106812,1213.988281
Train SNR H96,1049.940552,60.216640,976.513916,1124.009766
Train SNR H120,950.747498,36.349789,913.298096,999.970032
Train SNR H144,822.408203,38.808285,790.816833,877.070496
Validation MAE H24,0.000308,0.000039,0.000275,0.000363
Validation MAE H48,0.000478,0.000080,0.000414,0.000591
Validation MAE H72,0.000526,0.000058,0.000453,0.000594
Validation MAE H96,0.000736,0.000258,0.000523,0.001098
Validation MAE H120,0.001398,0.000027,0.001362,0.001426
Validation MAE H144,0.005405,0.000145,0.005205,0.005543
Validation R2 H24,0.999783,0.000044,0.999721,0.999822
Validation R2 H48,0.999481,0.000191,0.999210,0.999618
Validation R2 H72,0.999426,0.000107,0.999292,0.999555
Validation R2 H96,0.998819,0.000748,0.997767,0.999445
Validation R2 H120,0.995462,0.000158,0.995332,0.995685
Validation R2 H144,0.940690,0.002901,0.938097,0.944740
Validation Uncertainty H24,0.000714,0.000041,0.000681,0.000772
Validation Uncertainty H48,0.000917,0.000061,0.000832,0.000969
Validation Uncertainty H72,0.000913,0.000047,0.000879,0.000979
Validation Uncertainty H96,0.000988,0.000045,0.000930,0.001041
Validation Uncertainty H120,0.001109,0.000043,0.001057,0.001163
Validation Uncertainty H144,0.001311,0.000102,0.001196,0.001444
Validation SNR H24,1680.610962,93.233604,1549.119141,1754.793091
Validation SNR H48,1309.495117,90.556427,1233.941895,1436.823364
Validation SNR H72,1312.393677,64.907959,1220.608154,1359.343872
Validation SNR H96,1212.192749,56.238598,1148.373779,1285.206055
Validation SNR H120,1079.072144,41.829098,1028.140259,1130.595093
Validation SNR H144,914.577576,69.794365,826.019165,996.605103
Test MAE H24,0.000251,0.000046,0.000217,0.000315
Test MAE H48,0.000551,0.000143,0.000353,0.000687
Test MAE H72,0.000801,0.000257,0.000498,0.001126
Test MAE H96,0.000594,0.000063,0.000514,0.000669
Test MAE H120,0.001203,0.000208,0.001007,0.001491
Test MAE H144,0.003624,0.000412,0.003331,0.004207
Test R2 H24,0.999465,0.000163,0.999235,0.999588
Test R2 H48,0.997543,0.001012,0.996710,0.998967
Test R2 H72,0.995271,0.002484,0.992049,0.998092
Test R2 H96,0.997133,0.000646,0.996503,0.998020
Test R2 H120,0.986518,0.003777,0.981245,0.989893
Test R2 H144,0.885947,0.023602,0.852572,0.903025
Test Uncertainty H24,0.000511,0.000059,0.000440,0.000584
Test Uncertainty H48,0.000641,0.000041,0.000601,0.000698
Test Uncertainty H72,0.000651,0.000039,0.000603,0.000698
Test Uncertainty H96,0.000756,0.000076,0.000650,0.000817
Test Uncertainty H120,0.000796,0.000062,0.000719,0.000872
Test Uncertainty H144,0.000974,0.000099,0.000872,0.001107
Test SNR H24,2229.257080,258.734863,1922.403198,2555.299561
Test SNR H48,1760.177734,109.684845,1609.819458,1868.378662
Test SNR H72,1732.588989,102.310822,1610.620850,1860.982910
Test SNR H96,1500.822144,161.145569,1373.576904,1728.177246
Test SNR H120,1418.897949,111.178604,1288.687378,1560.324463
Test SNR H144,1162.750000,112.214035,1013.418274,1283.924072
