DATE_TIME,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
2011-01-11 03:00:00,1.2226236,0.75631636,-0.8361602,0.9864492,-0.5401747,-1.6192516,-1.1748952,0.049322046,0.5899103,-1.2409114,-2.3861713,-1.4992471,1.1806693,-1.2295637,0.3908763,2.9677224
2011-01-11 04:00:00,1.2869518,0.72196555,-0.8166888,0.9890827,-0.54224664,-1.6963581,-1.1841087,0.053967156,0.7275539,-1.2283446,-2.3854737,-1.4870025,1.1321539,-1.2857246,0.30428126,3.0345342
2011-01-11 05:00:00,1.2722054,0.727696,-0.82543933,0.98214155,-0.5344266,-1.6864945,-1.175928,0.04998093,0.69559443,-1.2167546,-2.3861723,-1.4800609,1.1469141,-1.265755,0.33138302,3.017039
2011-01-11 06:00:00,1.2830989,0.72951514,-0.83269286,1.0091072,-0.5587262,-1.6540868,-1.1810211,0.07230771,0.6882058,-1.2681924,-2.439205,-1.4987352,1.2006339,-1.3202819,0.29823616,3.0298276
2011-01-11 07:00:00,1.2069027,0.77109784,-0.84224766,1.0123963,-0.56630766,-1.564533,-1.1848673,0.06592923,0.5396214,-1.304217,-2.4219887,-1.5299238,1.2281555,-1.2617656,0.38305902,2.956438
2011-01-11 08:00:00,1.2858087,0.723846,-0.8613314,1.0067939,-0.54961693,-1.6490195,-1.1569337,0.080576085,0.66488415,-1.2566072,-2.4960048,-1.4727225,1.2782336,-1.3385581,0.30472642,3.0239575
2011-01-11 09:00:00,1.1999633,0.76988953,-0.82871217,0.994483,-0.5522414,-1.5921516,-1.188294,0.048793696,0.55582094,-1.2693313,-2.3689113,-1.524067,1.1673669,-1.2216285,0.4028544,2.9507267
2011-01-11 10:00:00,1.2742707,0.72642386,-0.8333543,0.99378073,-0.54343045,-1.6760153,-1.1761497,0.060447834,0.68702763,-1.2382363,-2.4164383,-1.48586,1.1802437,-1.2949687,0.31810656,3.0199165
2011-01-11 11:00:00,1.3480937,0.70194024,-0.862611,1.0265409,-0.55049914,-1.6720276,-1.162475,0.11748438,0.76663834,-1.2795237,-2.5822585,-1.4517175,1.3348716,-1.4349257,0.1937399,3.061139
2011-01-11 12:00:00,1.3156298,0.71910757,-0.8321961,1.0234339,-0.56856245,-1.6573492,-1.1839156,0.089792185,0.7350188,-1.2884642,-2.479705,-1.4961246,1.2270681,-1.3702289,0.2455151,3.0566568
2011-01-11 13:00:00,1.2414296,0.75193405,-0.8371014,0.9964409,-0.5485895,-1.617392,-1.1754156,0.059193872,0.61150753,-1.2557257,-2.4101295,-1.50154,1.1977365,-1.2572384,0.36443663,2.9862466
2011-01-11 14:00:00,1.1019955,0.8143539,-0.851134,1.032452,-0.6048026,-1.4431413,-1.1977999,0.08477875,0.3839779,-1.4028257,-2.4297802,-1.5886313,1.253596,-1.2489767,0.43036893,2.8830242
2011-01-11 15:00:00,1.3019682,0.7127576,-0.85793376,1.0087627,-0.55135226,-1.6719784,-1.1598417,0.08303609,0.70124745,-1.256307,-2.5009592,-1.4696668,1.2709714,-1.36172,0.27806565,3.0412512
2011-01-11 16:00:00,1.3720411,0.6938493,-0.8636417,1.0558454,-0.5622229,-1.6226362,-1.171558,0.1701016,0.81047785,-1.3431624,-2.7218797,-1.4356316,1.4520333,-1.5671121,0.06919409,3.070341
2011-01-11 17:00:00,1.2459238,0.75049,-0.8240631,0.98967034,-0.5449638,-1.6334316,-1.1810794,0.05134595,0.63593566,-1.2423651,-2.3784997,-1.5020763,1.1549556,-1.24045,0.36324722,2.9923136
2011-01-11 18:00:00,1.2045884,0.7736581,-0.82164115,0.9990753,-0.5589175,-1.5833628,-1.1937629,0.05053366,0.5628327,-1.2799474,-2.363102,-1.5330359,1.1564151,-1.2216576,0.395953,2.9565585
2011-01-11 19:00:00,1.3498511,0.7035685,-0.8495963,1.0273932,-0.55530006,-1.6732904,-1.1722558,0.11321481,0.7799084,-1.2836081,-2.5564566,-1.4629046,1.2995247,-1.4252223,0.19093649,3.0672636
2011-01-11 20:00:00,1.3079937,0.7179136,-0.8358422,0.999726,-0.5479791,-1.6774602,-1.1690992,0.07107744,0.7286463,-1.2416192,-2.4496596,-1.4753145,1.2053641,-1.3228687,0.28380293,3.0484858
2011-01-11 21:00:00,1.2577273,0.7440143,-0.81609994,0.985757,-0.5421232,-1.6539,-1.1836661,0.04798364,0.667886,-1.2315263,-2.3645139,-1.498119,1.1293458,-1.2401693,0.35072228,3.0047085
2011-01-11 22:00:00,1.2781527,0.7306033,-0.8186366,0.98273623,-0.53690034,-1.6806397,-1.1783508,0.049551643,0.70537794,-1.2183034,-2.377542,-1.4833653,1.1337876,-1.2584318,0.3283809,3.0228064
2011-01-11 23:00:00,1.3124344,0.7163972,-0.8280557,1.0002413,-0.5500337,-1.6840016,-1.1747575,0.069568895,0.744537,-1.2430001,-2.4374554,-1.4793843,1.185223,-1.322976,0.2755624,3.0547242
2011-01-12 00:00:00,1.2882016,0.7335207,-0.8308514,1.0074743,-0.55813426,-1.6438935,-1.178181,0.071941786,0.68999875,-1.2646776,-2.4372191,-1.4967077,1.1995903,-1.3084961,0.3021876,3.0324192
2011-01-12 01:00:00,1.3657295,0.700125,-0.84696436,1.0191611,-0.5472725,-1.682586,-1.1660824,0.110016994,0.80722934,-1.2645037,-2.5520518,-1.4496146,1.2902595,-1.413571,0.18604173,3.07773
2011-01-12 02:00:00,1.2655807,0.74791545,-0.80937177,0.9908006,-0.5489344,-1.642008,-1.1876419,0.05087035,0.67704093,-1.241807,-2.3622031,-1.5055127,1.1220871,-1.2401155,0.34260368,3.0127597
2011-01-12 03:00:00,1.2858891,0.7341353,-0.81412005,0.9881445,-0.54346,-1.6677356,-1.1809222,0.053381257,0.71208465,-1.2288254,-2.380055,-1.4894991,1.1329294,-1.2605754,0.32055023,3.0303247
2011-01-12 04:00:00,1.2373642,0.7615561,-0.81918925,0.9941105,-0.5521003,-1.608224,-1.1860913,0.05187335,0.6163138,-1.2571028,-2.370151,-1.5150663,1.1502019,-1.2284387,0.37297577,2.9848742
2011-01-12 05:00:00,1.2678115,0.74224335,-0.81549317,0.99178255,-0.547655,-1.6511115,-1.1849755,0.053406946,0.679777,-1.2412673,-2.3761969,-1.5007554,1.1368406,-1.2548089,0.33593488,3.0147772
2011-01-12 06:00:00,1.3208044,0.71691686,-0.8287279,1.0113971,-0.56065494,-1.6701854,-1.1773697,0.07917758,0.7485246,-1.2636647,-2.45795,-1.4862618,1.2038938,-1.345304,0.25819087,3.063009
2011-01-12 07:00:00,1.3107139,0.72662014,-0.8433549,1.0196909,-0.566165,-1.6344519,-1.1698275,0.08883328,0.70472014,-1.2814451,-2.4921653,-1.4885455,1.256043,-1.3523952,0.27070603,3.0496569
2011-01-12 08:00:00,1.3112717,0.7251486,-0.8361064,1.0076807,-0.5565213,-1.6514307,-1.1692015,0.07775848,0.7188649,-1.2579157,-2.4623601,-1.4823607,1.2213446,-1.325955,0.28186226,3.0505705
2011-01-12 09:00:00,1.3548431,0.7129274,-0.83096296,1.0290658,-0.56398606,-1.6543106,-1.1823541,0.107654475,0.7911782,-1.2902275,-2.5208886,-1.4789766,1.2541755,-1.398214,0.19465838,3.076569
2011-01-12 10:00:00,1.0924673,0.8314217,-0.8406195,1.0120268,-0.58887136,-1.4241716,-1.1935064,0.06275695,0.3604249,-1.3682941,-2.3779004,-1.5815831,1.2208025,-1.1701056,0.4836993,2.8614821
2011-01-12 11:00:00,1.2217326,0.77073455,-0.83008367,1.00923,-0.5658288,-1.5719467,-1.1881329,0.06269907,0.5705922,-1.2945111,-2.4017992,-1.5302445,1.1960639,-1.2495897,0.37559032,2.9707866
2011-01-12 12:00:00,1.3066056,0.7224191,-0.83645767,1.0132343,-0.5614316,-1.6562322,-1.1747569,0.080448546,0.71629,-1.2697264,-2.4664805,-1.4893101,1.2234966,-1.3428456,0.2738505,3.0493658
2011-01-12 13:00:00,1.3616704,0.70736116,-0.87746495,1.0456569,-0.5519201,-1.6141416,-1.1513242,0.14928004,0.75986636,-1.3109479,-2.681533,-1.4367552,1.4390793,-1.4899005,0.15091048,3.0603123
2011-01-12 14:00:00,1.3285158,0.723199,-0.8461489,1.0168116,-0.5595113,-1.6371647,-1.1626834,0.093351476,0.72742975,-1.2704412,-2.5089567,-1.4739023,1.2703298,-1.355663,0.2576563,3.0584786
2011-01-12 15:00:00,1.3022432,0.73823756,-0.855148,1.0117677,-0.5578988,-1.6049737,-1.1530243,0.0862286,0.6659312,-1.2665552,-2.501467,-1.4766257,1.2856728,-1.3189336,0.30630606,3.0344975
2011-01-12 16:00:00,1.3079405,0.734105,-0.81107455,0.9911995,-0.5471468,-1.6579826,-1.1774036,0.05863712,0.73710763,-1.2310059,-2.3919213,-1.4855288,1.1393343,-1.2645873,0.30432138,3.0483818
2011-01-12 17:00:00,1.3464468,0.7333334,-0.85438496,1.0685267,-0.58739126,-1.5471419,-1.1888112,0.14457236,0.7276089,-1.3669775,-2.6226976,-1.4994358,1.368975,-1.455218,0.15943979,3.0559182
2011-01-12 18:00:00,1.4094357,0.70412236,-0.85896593,1.0555117,-0.55529684,-1.6031522,-1.170587,0.16303585,0.84671813,-1.3191079,-2.6913385,-1.4355589,1.4083915,-1.5117046,0.07664807,3.090506
2011-01-12 19:00:00,1.3024344,0.75528383,-0.81938034,1.0110334,-0.5672288,-1.5862128,-1.1757706,0.0750412,0.68516135,-1.2746873,-2.4295318,-1.5047079,1.1950725,-1.2705061,0.31348628,3.0399241
2011-01-12 20:00:00,1.3146209,0.74329126,-0.7964842,0.9887364,-0.5492271,-1.6421287,-1.1811599,0.054458417,0.7488401,-1.2285328,-2.365683,-1.4907907,1.1070788,-1.2361257,0.30907756,3.0538416
2011-01-12 21:00:00,1.3251625,0.7385262,-0.79158616,0.99222696,-0.5530809,-1.6500752,-1.1852515,0.05679249,0.7714386,-1.2336377,-2.366342,-1.4925178,1.0989494,-1.2492303,0.29109016,3.065384
2011-01-12 22:00:00,1.3239262,0.740023,-0.79163677,0.9962072,-0.557043,-1.6441199,-1.1874218,0.059297033,0.7669194,-1.2419428,-2.370076,-1.49736,1.1031024,-1.254606,0.289006,3.0649714
2011-01-12 23:00:00,1.318335,0.74281293,-0.7938253,0.9961557,-0.5568345,-1.6383563,-1.1865605,0.0591115,0.75461257,-1.2429634,-2.3708725,-1.4986743,1.108044,-1.2506543,0.2965302,3.0593696
2011-01-13 00:00:00,1.311625,0.7467062,-0.8099639,0.9996722,-0.55713564,-1.6187153,-1.1768544,0.06562919,0.7215235,-1.2493662,-2.4028256,-1.4948589,1.1557716,-1.2581595,0.30802152,3.0494766
2011-01-13 01:00:00,1.2864598,0.76023394,-0.7974954,0.99613184,-0.55838263,-1.6054379,-1.1878315,0.05554547,0.6929308,-1.252111,-2.3593166,-1.5120169,1.1144849,-1.222396,0.33622354,3.0290458
2011-01-13 02:00:00,1.2568982,0.77427274,-0.7992522,0.99633145,-0.56065613,-1.5795821,-1.1912234,0.05169951,0.6409903,-1.2626467,-2.346464,-1.525158,1.1160878,-1.2005975,0.36797333,3.001716
2011-01-13 03:00:00,1.3259639,0.73364335,-0.7991478,0.99654645,-0.55495673,-1.6545529,-1.1836976,0.061776154,0.76899534,-1.2401689,-2.3861344,-1.4912094,1.120802,-1.2702426,0.28268233,3.0665286
2011-01-13 04:00:00,1.3201771,0.7344975,-0.7922084,0.98637986,-0.5468774,-1.6662257,-1.1846378,0.051853888,0.77300155,-1.2224027,-2.3575504,-1.4876586,1.0896295,-1.2452761,0.29554528,3.0613565
2011-01-13 05:00:00,1.2913094,0.7535828,-0.80247873,0.998287,-0.55834836,-1.6159621,-1.186261,0.058897607,0.70080197,-1.253363,-2.3739269,-1.5080732,1.1276897,-1.2406563,0.3250883,3.0340278
2011-01-13 06:00:00,1.2894697,0.75151163,-0.79532486,0.991168,-0.55288255,-1.6314445,-1.1889464,0.0515325,0.71256363,-1.2400337,-2.3504374,-1.5058838,1.0985651,-1.2268745,0.32878336,3.0335147
2011-01-13 07:00:00,1.4061635,0.70762676,-0.85528654,1.055833,-0.560815,-1.6027158,-1.1745676,0.15642793,0.8393289,-1.3222657,-2.6638963,-1.4479653,1.386305,-1.4895636,0.09363435,3.0889003
2011-01-13 08:00:00,1.3201628,0.7444785,-0.82870966,1.0074877,-0.5604726,-1.6024135,-1.1641035,0.07851016,0.70829904,-1.259855,-2.4547017,-1.485454,1.2195524,-1.2862834,0.2994932,3.0527987
2011-01-13 09:00:00,1.3475343,0.73651356,-0.82209706,1.0293347,-0.5747975,-1.5949866,-1.180878,0.09857743,0.75626934,-1.2964602,-2.4891262,-1.4970874,1.2308689,-1.3419409,0.23410149,3.075483
2011-01-13 10:00:00,1.2394005,0.7959389,-0.8072671,1.0180744,-0.58419704,-1.5089549,-1.1961097,0.06604243,0.5770111,-1.31929,-2.3797512,-1.5522667,1.1689863,-1.2131792,0.37598154,2.984338
2011-01-13 11:00:00,1.355145,0.72740483,-0.82442766,1.0109433,-0.5592419,-1.6320702,-1.166379,0.087873705,0.7762539,-1.2580479,-2.4761586,-1.4726304,1.2206103,-1.3250693,0.24713202,3.0811896
2011-01-13 12:00:00,1.4079163,0.7153581,-0.8609403,1.0543278,-0.5599915,-1.5750271,-1.1636122,0.1582575,0.82332146,-1.3193835,-2.6760948,-1.4421761,1.408305,-1.4744222,0.10689466,3.087944
2011-01-13 13:00:00,1.3822144,0.7207317,-0.8361618,1.0282731,-0.58544445,-1.4950339,-1.1705081,0.24502875,0.8290164,-1.372574,-2.8753898,-1.3811754,1.5623671,-1.6655375,-0.05418195,3.0833232
2011-01-13 14:00:00,1.4065354,0.7396164,-0.86165184,1.0741664,-0.5797673,-1.485808,-1.1695206,0.17057793,0.7844976,-1.3593475,-2.6964428,-1.4631102,1.4350905,-1.4637531,0.10718034,3.0827112
2011-01-13 15:00:00,1.342313,0.76797926,-0.82774967,1.0445102,-0.5920921,-1.4857173,-1.177468,0.1061948,0.69604915,-1.3306829,-2.509318,-1.5179983,1.2681204,-1.3067364,0.2583412,3.0665526
2011-01-13 16:00:00,1.3482566,0.7677601,-0.85736024,1.0518085,-0.5857854,-1.4567223,-1.1578473,0.1254452,0.66993755,-1.3362612,-2.5876012,-1.495676,1.3641983,-1.3369339,0.24722944,3.057097
2011-01-13 17:00:00,1.3514812,0.7686559,-0.77846056,1.0298225,-0.59483147,-1.5256668,-1.2005534,0.08027174,0.76370907,-1.3083888,-2.3958867,-1.5350751,1.1219949,-1.2533892,0.26165465,3.0885353
2011-01-13 18:00:00,1.3774388,0.7511919,-0.7815716,1.0048709,-0.5687527,-1.5830202,-1.1784328,0.07170766,0.8166397,-1.2518584,-2.3943496,-1.490997,1.1174326,-1.241578,0.25923726,3.105517
2011-01-13 19:00:00,1.3059063,0.7941955,-0.77341944,1.0101115,-0.5817801,-1.5088953,-1.1963006,0.061595313,0.69031715,-1.2864956,-2.3405225,-1.5402771,1.0921123,-1.1746498,0.339506,3.042522
2011-01-13 20:00:00,1.3605249,0.7600361,-0.76920766,0.9950223,-0.56363094,-1.5889446,-1.1829728,0.060421877,0.80290943,-1.2395025,-2.3506486,-1.4959618,1.0756689,-1.2045019,0.28673565,3.0905843
2011-01-13 21:00:00,1.3914616,0.74269915,-0.7779364,1.0029396,-0.5653577,-1.601598,-1.1791503,0.07258297,0.849341,-1.2454821,-2.3962338,-1.4826783,1.1096864,-1.2526706,0.23891442,3.1168242
2011-01-13 22:00:00,1.309562,0.79113793,-0.76694757,0.99820447,-0.5718039,-1.5319129,-1.1921738,0.05435715,0.7081413,-1.262148,-2.3189807,-1.5281602,1.0679067,-1.1561843,0.34711936,3.0442166
2011-01-13 23:00:00,1.3690476,0.7553279,-0.765274,0.99548316,-0.56434894,-1.598106,-1.1851308,0.06065648,0.82318527,-1.2389487,-2.3487976,-1.4943385,1.0666201,-1.2116952,0.2736335,3.0994046
2011-01-14 00:00:00,1.310241,0.78829366,-0.78762215,1.0040098,-0.57186073,-1.519171,-1.181553,0.06336311,0.68612283,-1.2696136,-2.3654401,-1.5209025,1.1264728,-1.1795906,0.34524256,3.042066
2011-01-14 01:00:00,1.317688,0.78410405,-0.768961,1.0003058,-0.5721608,-1.5438546,-1.1920341,0.057189874,0.72363615,-1.2627105,-2.3294523,-1.5245823,1.0736419,-1.1733137,0.33267358,3.052702
2011-01-14 02:00:00,1.3371457,0.7700818,-0.77130944,0.9951357,-0.56455064,-1.5734887,-1.1856109,0.057446785,0.76186794,-1.2452072,-2.340183,-1.5068191,1.0758818,-1.1883117,0.31275743,3.0697784
2011-01-14 03:00:00,1.3830078,0.7438045,-0.77405685,0.9997437,-0.5650952,-1.6099102,-1.1812018,0.067406185,0.8427794,-1.2420075,-2.3788102,-1.4859318,1.0932566,-1.2437158,0.2497056,3.1121116
2011-01-14 04:00:00,1.3599312,0.75812423,-0.78630215,0.99723005,-0.5616393,-1.5814223,-1.1725754,0.06660091,0.7838686,-1.2406496,-2.385677,-1.4878892,1.122046,-1.2193903,0.28961843,3.0869622
2011-01-14 05:00:00,1.3276985,0.77809286,-0.77594024,0.9961643,-0.5656823,-1.5536324,-1.1828383,0.058387674,0.7345697,-1.249922,-2.345051,-1.510222,1.0907615,-1.1783782,0.32871655,3.0591445
2011-01-14 06:00:00,1.3655418,0.75611013,-0.8109451,1.0183867,-0.5737233,-1.5439788,-1.167806,0.08747967,0.7600895,-1.275047,-2.4590762,-1.4921433,1.2042778,-1.2702719,0.26553804,3.089532
2011-01-14 07:00:00,1.4318047,0.7332404,-0.8197907,1.048668,-0.5656431,-1.5437692,-1.1822326,0.13517517,0.8693693,-1.3046201,-2.576012,-1.4676334,1.2789541,-1.3845071,0.12545376,3.117175
2011-01-14 08:00:00,1.4149992,0.7510304,-0.8195867,1.090849,-0.60662955,-1.4435792,-1.2113103,0.16782439,0.82143915,-1.4011295,-2.6345973,-1.5097226,1.3413652,-1.4460139,0.07759844,3.0976639
2011-01-14 09:00:00,1.1487342,0.87900954,-0.7953723,1.0169723,-0.6051856,-1.318334,-1.2015666,0.053817026,0.39807862,-1.37724,-2.3120472,-1.6092924,1.153149,-1.0608822,0.501412,2.896182
2011-01-14 10:00:00,1.351938,0.76665384,-0.80771714,1.0165735,-0.57549053,-1.5265543,-1.169035,0.08221849,0.73378915,-1.2766823,-2.4408467,-1.5007819,1.1929234,-1.2453151,0.28930637,3.0784578
2011-01-14 11:00:00,1.313211,0.7918033,-0.7656559,1.0036427,-0.5770402,-1.5231977,-1.1958244,0.057191737,0.7118441,-1.272287,-2.323444,-1.5341077,1.068813,-1.1633488,0.33817998,3.048797
2011-01-14 12:00:00,1.2449971,0.82163054,-0.80049056,0.9984701,-0.57080424,-1.4503535,-1.1763619,0.054305993,0.5550545,-1.2833356,-2.352417,-1.5375661,1.1587731,-1.1190476,0.42915967,2.9755564
2011-01-14 13:00:00,1.3929286,0.74784344,-0.8129816,1.0511038,-0.5854349,-1.5168269,-1.1911851,0.12415386,0.80442715,-1.3295598,-2.5346391,-1.501795,1.2551187,-1.3556422,0.1715207,3.098795
2011-01-14 14:00:00,1.3366439,0.7746317,-0.80336624,1.00448,-0.56633776,-1.5300461,-1.1659817,0.07218268,0.7135788,-1.2585319,-2.412049,-1.4976441,1.1723863,-1.2087284,0.32143557,3.0620422
2011-01-14 15:00:00,1.316783,0.7893787,-0.8039858,1.0517384,-0.61364925,-1.445064,-1.2007145,0.09354221,0.663203,-1.3621982,-2.4474146,-1.560845,1.2032857,-1.2686167,0.28358093,3.055656
2011-01-14 16:00:00,1.2021945,0.845892,-0.8027539,1.0220685,-0.59960306,-1.3742037,-1.1993475,0.05870033,0.4721327,-1.3575557,-2.3577368,-1.5868181,1.178066,-1.1267339,0.43769,2.942312
2011-01-14 17:00:00,1.3982396,0.7401723,-0.8085152,1.0345274,-0.5733034,-1.5560709,-1.1828331,0.11152624,0.8271449,-1.296616,-2.5077708,-1.486384,1.226266,-1.3355747,0.18465151,3.1061866
2011-01-14 18:00:00,1.347101,0.7678488,-0.7764434,1.0001334,-0.5676707,-1.566106,-1.1827186,0.06343169,0.76804423,-1.2517649,-2.3612301,-1.504545,1.0966564,-1.202942,0.3008217,3.0779169
2011-01-14 19:00:00,1.3926388,0.7452255,-0.78648514,1.0287055,-0.5788367,-1.5631751,-1.1934887,0.09600832,0.83723795,-1.2915998,-2.4479327,-1.501206,1.157303,-1.3012325,0.20110281,3.111494
2011-01-14 20:00:00,1.3786454,0.7512229,-0.78295213,1.0092317,-0.572433,-1.5761706,-1.1800252,0.07466578,0.8153813,-1.2596308,-2.4018586,-1.4945382,1.1243035,-1.2493471,0.2537646,3.107281
2011-01-14 21:00:00,1.3973324,0.7425573,-0.77700394,1.0029408,-0.56436205,-1.5987455,-1.1786814,0.07387955,0.85783744,-1.244449,-2.3992403,-1.4801646,1.1103364,-1.2522899,0.23326577,3.1201692
2011-01-16 22:00:00,1.2778057,0.80935997,-0.78401405,0.99529135,-0.5685821,-1.4864849,-1.1808025,0.05304157,0.62809515,-1.266002,-2.3331487,-1.5300671,1.1134728,-1.1261294,0.3964834,3.008607
2011-01-16 23:00:00,1.3795745,0.7525658,-0.77381814,1.0012331,-0.5672053,-1.5864931,-1.1806055,0.06768889,0.82707155,-1.2460364,-2.3771572,-1.4909519,1.0958862,-1.2288536,0.26076037,3.1076202
2011-01-17 00:00:00,1.2860045,0.80603,-0.7693967,0.9989042,-0.57471466,-1.499883,-1.1932831,0.05191437,0.65967256,-1.2726377,-2.3114994,-1.5401577,1.0750959,-1.1332072,0.3765847,3.0211432
2011-01-17 01:00:00,1.2986519,0.79590327,-0.77854663,0.9996285,-0.5713327,-1.5148944,-1.186326,0.05679267,0.67534626,-1.2669624,-2.3371017,-1.5278351,1.0993457,-1.1554856,0.36182004,3.0318727
2011-01-17 02:00:00,1.3264523,0.77747184,-0.77130353,0.9916209,-0.56223255,-1.5615464,-1.1841147,0.053789623,0.7411021,-1.2415735,-2.3303385,-1.5088643,1.0728613,-1.1682011,0.33187166,3.058542
2011-01-17 03:00:00,1.3410497,0.7684609,-0.76546055,0.99055195,-0.5611938,-1.5821449,-1.1863552,0.05334034,0.77655447,-1.235947,-2.3264067,-1.5036193,1.0567831,-1.1790925,0.31135836,3.073556
2011-01-17 04:00:00,1.363582,0.7561601,-0.7604353,0.9933457,-0.5634352,-1.6032698,-1.1888674,0.056846224,0.8227451,-1.2365535,-2.333604,-1.4975882,1.0491892,-1.2039491,0.2779509,3.0958776
2011-01-17 05:00:00,1.3425896,0.7670974,-0.7698818,0.9922584,-0.56167495,-1.5812354,-1.1841574,0.05596585,0.77422804,-1.2381471,-2.3377388,-1.5018133,1.0702348,-1.1869744,0.30886817,3.074417
2011-01-17 06:00:00,1.2177119,0.83450186,-0.78478426,1.0076458,-0.5873482,-1.4314679,-1.2008343,0.049933232,0.529601,-1.3191897,-2.3151276,-1.5735177,1.1172737,-1.1138052,0.43316242,2.9582107
2011-01-17 07:00:00,1.3269432,0.7723523,-0.7986124,1.035914,-0.5970565,-1.5113,-1.1956685,0.08589827,0.7071502,-1.3244327,-2.4274921,-1.5396839,1.1734715,-1.2700595,0.2790741,3.0657663
2011-01-17 08:00:00,1.2847953,0.7942395,-0.78145546,1.0100065,-0.580681,-1.5163352,-1.1966357,0.06093014,0.6586369,-1.2913058,-2.3446355,-1.5431467,1.1067569,-1.18225,0.35357383,3.0242825
2011-01-17 09:00:00,1.269965,0.7948227,-0.8022242,0.99726486,-0.5639956,-1.5156465,-1.1762458,0.057407744,0.6184457,-1.265715,-2.3650973,-1.5207587,1.1506923,-1.1648662,0.38823205,3.0032945
2011-01-17 10:00:00,1.3742411,0.7424515,-0.82924837,1.0321318,-0.57077265,-1.5549628,-1.1692511,0.110191755,0.77133405,-1.2939111,-2.5272598,-1.482223,1.2695054,-1.3371998,0.2182691,3.0864286
2011-01-17 11:00:00,1.3719714,0.7503001,-0.84704036,1.0502759,-0.57877386,-1.5045279,-1.1670978,0.13033158,0.7376678,-1.3265282,-2.5879004,-1.4857292,1.3405604,-1.3680402,0.20210646,3.0753078
