DATE_TIME,typical_price,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC,S&P500_Close,vix_close,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2018-12-19 16:00:00,-0.566696161902223,1.1401809635908868,0.9196486353249353,0.8164229940123848,0.5054061298918802,-0.5894845919626394,1.156815255141506,1.2296184065685558,-0.1648347724041177,0.558318878208434,-1.452689385346986,-0.3853073459739452,1.3928846665219883,-0.5927564365264871,-0.5990872195422652,-0.586135597457231,-0.1856578418722266,1.0611682448497117,0.7996169549485463,0.8629212948259387,1.9657354227364778,3.087594948735157,-0.016184557422868583,0.37915556006920986,0.5519246261271337,1.220097145053118,-0.17326861791325648,-0.9216172658975814,-1.0504258358648482,-0.8365361599947191,-1.122598968657962,-0.5805802554334892,-0.5814122470331465,-0.5817768261447459,-0.582188762006702,-0.5815283605185918,-0.5801246194638511,-0.5790306355893963,-0.5786092788218059,-0.5813741335343756,-0.5831867615425617,-0.5805908297744427,-0.5827069728522055,-0.5814171450466615,-0.5821748818637656,-0.5801282487045929,-0.5785977680387722
2018-12-19 20:00:00,-0.5788539295491679,0.5006440635703546,0.8536543061406334,0.9261440443973047,-0.06269867241416038,-0.5833077748365357,0.46250417479916234,0.8386847622990916,0.25836014771338534,0.13741100357514857,-0.3511573540252599,-0.03026614987626461,0.24312366825454007,-0.5841330925711149,-0.5892192940052101,-0.578753216439851,-0.1350780237032088,-0.12233684792423127,-0.8604499958378401,0.17617494532331532,1.9657354227364778,3.087594948735157,-0.016184557422868583,0.37915556006920986,1.2694704166116206,1.220097145053118,-0.17326861791325648,-0.9216172658975814,-1.0504258358648482,-1.3714505453590757,0.21015978920746517,-0.5667663817651704,-0.5654865684439822,-0.5665115032425313,-0.5637100090871294,-0.5610931163996253,-0.5602169683290853,-0.5612794026654214,-0.5591400749913013,-0.5765350861728524,-0.5743439454117722,-0.571198485122316,-0.5679243882649957,-0.5654912698846544,-0.5636962505835652,-0.5602203912569779,-0.5591286473460881
2018-12-20 00:00:00,-0.600734978197226,-0.3873849376506972,0.21496036209171077,0.6180419876942953,-1.2318072263209923,-0.588955169860501,-1.1846630703071264,-1.0185762760573431,0.02346935414082334,-0.5059281753406127,0.40013876964026746,0.1857078818947412,-0.8078953721644646,-0.5842562831990484,-0.58752311690636,-0.5806833315547728,-0.059477863071107785,-1.0222033132467152,-0.8650389853354761,-0.48505709286450166,1.9287689243417057,3.2867630821712783,0.16832440015221437,0.40801736744470257,0.9106975213693772,0.9513956064607582,-0.39907353537754725,-0.9703235998089152,-0.9976992303904112,-0.5205246413574033,1.3546256802104322,-0.5797663807109923,-0.5781567215756933,-0.5827666525577134,-0.5884363403747453,-0.5908331056879396,-0.5880436851086206,-0.5935263759820847,-0.5999044079833042,-0.558630610935218,-0.5678988082816172,-0.5686029425720781,-0.5770755120570766,-0.5781615794058096,-0.588422419106119,-0.5880473964185623,-0.5998928062653436
2018-12-20 04:00:00,-0.5993710790522743,-0.7366385800714468,-0.024768888153376595,0.27431871144920406,-0.9499150458839523,-0.5922767358850402,-0.9927180690727612,-1.0103842532136824,-0.3013539437617695,-0.5157272773039666,0.23425685928236303,-0.25106047009807925,-0.6529638807276703,-0.5852319089756324,-0.5874114511309271,-0.5827383056448399,-0.014179949926839887,-0.9589052127574939,0.05964239844733767,-0.8723836517382111,1.8178694291573871,3.884267482479644,0.7218512728774632,0.4946027895711807,-1.6007127453263277,0.1452909906836793,-1.0764882877704172,-1.11644260154292,-0.839519413967108,0.8653156480086265,1.1663328133479718,-0.6007511505829267,-0.5979978294312525,-0.5992197671554893,-0.6004255312570872,-0.5998958834888148,-0.5985364470879383,-0.597947686784711,-0.5992224358717277,-0.5987507126962061,-0.6008064026389859,-0.5980557516802698,-0.601867138291876,-0.598002932162894,-0.600411531067679,-0.5985402671395695,-0.5992108370659393
2018-12-20 08:00:00,-0.576830079205045,-0.3981781484664817,0.1614813126790172,0.1467088259538319,0.07814945020998244,-0.5899740517684705,0.03245166303870069,-0.4123582065571649,-0.4903997112122838,0.796643945869121,-0.4220337287619683,-0.3514559299526877,0.3280446314566429,-0.5855992810267928,-0.5863084394780327,-0.584565854471099,0.04695382956779662,0.5975924753423356,1.317025520812228,0.27246590719011554,1.8178694291573871,3.884267482479644,0.7218512728774632,0.4946027895711807,-0.8831669548418406,0.1452909906836793,-1.0764882877704172,-1.11644260154292,-0.839519413967108,1.4002300333729827,-0.16642594451745538,-0.6001792386157672,-0.599361630636403,-0.5983839137400947,-0.5981816826882831,-0.5982241089430228,-0.5981184964011292,-0.5967818685133711,-0.596912530332515,-0.5987287170263818,-0.6002784733177451,-0.5997714492982222,-0.600305287836978,-0.5993667502016305,-0.5981676972693679,-0.5981223121213306,-0.5969009413905358
2018-12-20 12:00:00,-0.5246426049328509,2.2889675132935534,1.1155232082854578,0.5733793777715527,1.9305178143426507,-0.5718171288688114,1.57280415044628,1.4319683309697258,0.07692171290468283,2.5587319665804396,-1.0310546394297202,0.22780651459269424,1.452301863572647,-0.5782749382463311,-0.5579546394677442,-0.5981320580045001,0.9196489932101176,1.4175118201036556,2.6225930329026865,2.1066544524980624,1.8178694291573871,3.884267482479644,0.7218512728774632,0.4946027895711807,-0.1656211643573535,0.1452909906836793,-1.0764882877704172,-1.11644260154292,-0.839519413967108,0.5493041293713099,-1.3108918355204222,-0.5761809326091826,-0.5757590710698671,-0.5731983305656922,-0.5651179140714792,-0.5586294486479322,-0.5574452953534177,-0.5535806027603521,-0.5459186156668582,-0.5938016869855576,-0.589125966406525,-0.5854519730253087,-0.5803092024355312,-0.5757638993054512,-0.5651041463001514,-0.5574486895570904,-0.5459072444802102
2018-12-20 16:00:00,-0.5504613624026266,1.0865101187673774,1.1403355161191546,0.9914748488435076,0.6926163383096305,-0.5622252673135232,0.46237515775287275,0.8044701248576164,0.10693410067073707,1.0206904752096022,0.22556376641224846,0.4226573385101247,0.48816440011456586,-0.5726774640895863,-0.5456698055368543,-0.599179606719128,1.1967392516502253,0.1756283496224238,-1.4868470622713756,1.2923956108851105,1.8178694291573871,3.884267482479644,0.7218512728774632,0.4946027895711807,0.5519246261271337,0.1452909906836793,-1.0764882877704172,-1.11644260154292,-0.839519413967108,-0.8365361599947191,-1.122598968657962,-0.5239169774564387,-0.5238466380996634,-0.5230251294994794,-0.5245086546791842,-0.5267997411773779,-0.5255710561332236,-0.5301102613354681,-0.5274393713531604,-0.5411880447639109,-0.5319996144372189,-0.5297137965651473,-0.5231146787350194,-0.5238508255729439,-0.5244951542248534,-0.5255741200083675,-0.5274280790769862
2018-12-20 20:00:00,-0.5268277766812165,1.0845346037380017,1.1597941261609952,1.0990501488792013,0.4179682117648549,-0.5538370834790843,0.8872073582194999,0.6088821034914407,-0.1904991783572211,1.5293725533415874,0.06988400464782858,0.7683557137340699,0.7666207197689704,-0.5601923139317541,-0.5346435434007248,-0.5852525071535816,1.1345017941012674,1.1648110814393375,1.3789768790308878,1.3220806134376577,1.8178694291573871,3.884267482479644,0.7218512728774632,0.4946027895711807,1.2694704166116206,0.1452909906836793,-1.0764882877704172,-1.11644260154292,-0.839519413967108,-1.3714505453590757,0.21015978920746517,-0.5502029313316613,-0.5521345147096987,-0.5514001533378895,-0.5453192502290812,-0.5489947479761261,-0.5516819753563891,-0.548587381107635,-0.5469965715851575,-0.5320378461166684,-0.5360470725667339,-0.5440332728380608,-0.5457065155967215,-0.5521390513441338,-0.5453056127856502,-0.551685309831922,-0.5469851957953985
2018-12-21 00:00:00,-0.5383109275467866,-0.04333810531718336,1.010715098042412,1.1319538625226795,-0.18613257071079128,-0.5477081045551607,0.457587136243848,0.7005498087123,-0.44354291933197254,1.2199785652839152,0.479803285602325,0.4730312342230919,0.2699476657544512,-0.5473551905512531,-0.5335365486155955,-0.5607722490648664,0.6455084501670554,0.292013409922556,-0.7227803109073367,-0.4322440109856477,1.770376028607448,4.007325072994326,0.9063602304525462,0.5234645969466734,0.9106975213693772,-0.2856728162483873,-1.0764882877704178,-1.153837572187705,-0.7777829677144679,-0.5205246413574033,1.3546256802104322,-0.5221132550984735,-0.52424258038503,-0.5254886974606442,-0.5258725626327726,-0.5228182781143719,-0.5266709263616631,-0.5283725322140375,-0.5269553911449453,-0.5459391094461331,-0.5376088634754053,-0.5344869553227845,-0.5267883269880903,-0.5242467727454806,-0.5258590532002979,-0.5266740016353069,-0.526944100935474
2018-12-21 04:00:00,-0.5398874776336937,-0.074108261862977,0.7625246138982342,0.9907718651124842,-0.5726369685512728,-0.5448916194571436,0.3159155226158208,0.35161264057596886,-0.6654480947463722,1.0361145492962551,0.22927012677163147,-0.024565832685645033,-0.1507034173557143,-0.5379113090205363,-0.544194158514699,-0.5313688989727987,-0.19082325927886226,0.24266012287306238,-0.050493349496936485,0.3190406767424809,1.6278958269576251,4.376497844538375,1.4598871031777951,0.6100500190731515,-1.6007127453263277,-1.5785642370445867,-1.0764882877704174,-1.2660224841220626,-0.5925736289565549,0.8653156480086265,1.1663328133479718,-0.5357731524679417,-0.5357029098670107,-0.5387963636794335,-0.5369598143845135,-0.536742400318144,-0.5355138829983226,-0.5373251366750765,-0.5361730142014215,-0.5307840929366361,-0.533121464244855,-0.5332991646642017,-0.535499492905557,-0.5357072436838857,-0.5369462319684166,-0.535517049915906,-0.5361616846306544
