Metric,Average,Std Dev,Min,Max
Train MAE H24,0.028611,0.000000,0.028611,0.028611
Train MAE H48,0.029393,0.000000,0.029393,0.029393
Train MAE H72,0.030123,0.000000,0.030123,0.030123
Train MAE H96,0.030907,0.000000,0.030907,0.030907
Train MAE H120,0.030961,0.000000,0.030961,0.030961
Train MAE H144,0.031736,0.000000,0.031736,0.031736
Train R2 H24,0.746336,0.000000,0.746336,0.746336
Train R2 H48,0.743623,0.000000,0.743623,0.743623
Train R2 H72,0.741689,0.000000,0.741689,0.741689
Train R2 H96,0.739117,0.000000,0.739117,0.739117
Train R2 H120,0.739918,0.000000,0.739918,0.739918
Train R2 H144,0.736138,0.000000,0.736138,0.736138
Train Uncertainty H24,0.035872,0.000000,0.035872,0.035872
Train Uncertainty H48,0.034754,0.000000,0.034754,0.034754
Train Uncertainty H72,0.035985,0.000000,0.035985,0.035985
Train Uncertainty H96,0.036948,0.000000,0.036948,0.036948
Train Uncertainty H120,0.035921,0.000000,0.035921,0.035921
Train Uncertainty H144,0.035982,0.000000,0.035982,0.035982
Train SNR H24,34.045448,0.000000,34.045448,34.045448
Train SNR H48,35.160343,0.000000,35.160343,35.160343
Train SNR H72,33.968285,0.000000,33.968285,33.968285
Train SNR H96,33.069298,0.000000,33.069298,33.069298
Train SNR H120,34.033390,0.000000,34.033390,34.033390
Train SNR H144,33.961521,0.000000,33.961521,33.961521
Validation MAE H24,0.011948,0.000000,0.011948,0.011948
Validation MAE H48,0.014225,0.000000,0.014225,0.014225
Validation MAE H72,0.013180,0.000000,0.013180,0.013180
Validation MAE H96,0.015971,0.000000,0.015971,0.015971
Validation MAE H120,0.015150,0.000000,0.015150,0.015150
Validation MAE H144,0.014709,0.000000,0.014709,0.014709
Validation R2 H24,0.694872,0.000000,0.694872,0.694872
Validation R2 H48,0.581113,0.000000,0.581113,0.581113
Validation R2 H72,0.638972,0.000000,0.638972,0.638972
Validation R2 H96,0.468305,0.000000,0.468305,0.468305
Validation R2 H120,0.530036,0.000000,0.530036,0.530036
Validation R2 H144,0.566569,0.000000,0.566569,0.566569
Validation Uncertainty H24,0.061470,0.000000,0.061470,0.061470
Validation Uncertainty H48,0.067928,0.000000,0.067928,0.067928
Validation Uncertainty H72,0.058409,0.000000,0.058409,0.058409
Validation Uncertainty H96,0.064074,0.000000,0.064074,0.064074
Validation Uncertainty H120,0.066295,0.000000,0.066295,0.066295
Validation Uncertainty H144,0.057788,0.000000,0.057788,0.057788
Validation SNR H24,19.414524,0.000000,19.414524,19.414524
Validation SNR H48,17.563349,0.000000,17.563349,17.563349
Validation SNR H72,20.422176,0.000000,20.422176,20.422176
Validation SNR H96,18.528425,0.000000,18.528425,18.528425
Validation SNR H120,17.980888,0.000000,17.980888,17.980888
Validation SNR H144,20.616083,0.000000,20.616083,20.616083
Test MAE H24,0.012350,0.000000,0.012350,0.012350
Test MAE H48,0.012367,0.000000,0.012367,0.012367
Test MAE H72,0.012001,0.000000,0.012001,0.012001
Test MAE H96,0.014365,0.000000,0.014365,0.014365
Test MAE H120,0.013176,0.000000,0.013176,0.013176
Test MAE H144,0.012963,0.000000,0.012963,0.012963
Test R2 H24,-0.292157,0.000000,-0.292157,-0.292157
Test R2 H48,-0.298186,0.000000,-0.298186,-0.298186
Test R2 H72,-0.223917,0.000000,-0.223917,-0.223917
Test R2 H96,-0.774022,0.000000,-0.774022,-0.774022
Test R2 H120,-0.476921,0.000000,-0.476921,-0.476921
Test R2 H144,-0.414615,0.000000,-0.414615,-0.414615
Test Uncertainty H24,0.064553,0.000000,0.064553,0.064553
Test Uncertainty H48,0.062754,0.000000,0.062754,0.062754
Test Uncertainty H72,0.057894,0.000000,0.057894,0.057894
Test Uncertainty H96,0.065188,0.000000,0.065188,0.065188
Test Uncertainty H120,0.063797,0.000000,0.063797,0.063797
Test Uncertainty H144,0.059584,0.000000,0.059584,0.059584
Test SNR H24,17.358343,0.000000,17.358343,17.358343
Test SNR H48,17.878660,0.000000,17.878660,17.878660
Test SNR H72,19.352667,0.000000,19.352667,19.352667
Test SNR H96,17.107430,0.000000,17.107430,17.107430
Test SNR H120,17.569494,0.000000,17.569494,17.569494
Test SNR H144,18.796139,0.000000,18.796139,18.796139
