DATE_TIME,OPEN,LOW,HIGH,CLOSE
2012-09-28 04:00:00,0.7527673332928425,0.759031850531427,0.7512701196675597,0.7555859246968303
2012-09-28 05:00:00,0.7557586838632386,0.7554268943393997,0.7503015938632049,0.7518905889144998
2012-09-28 06:00:00,0.7520634860998094,0.7541080079276836,0.755144222884977,0.7482832373174635
2012-09-28 07:00:00,0.7480163647398608,0.751997789668936,0.7584019914996232,0.7538262409909592
2012-09-28 08:00:00,0.7536471422841353,0.7555148201001815,0.7605151387091237,0.7659680585614707
2012-09-28 09:00:00,0.7662284108596248,0.7647470249822018,0.7714330659582079,0.7620087702232596
2012-09-28 10:00:00,0.7617413850040307,0.7521736411904975,0.7614836645134785,0.7455557275733646
2012-09-28 11:00:00,0.7453769377659822,0.7468980955436293,0.7481884466537044,0.7536502726203709
2012-09-28 12:00:00,0.7538231040823951,0.7419742529398841,0.7538235058790385,0.7512746996174448
2012-09-28 13:00:00,0.7510956962093868,0.7253562841522478,0.7517984064699343,0.7215360449882202
2012-09-28 14:00:00,0.7212701714045561,0.6864051721262006,0.7193087681238669,0.6943489317325082
2012-09-28 15:00:00,0.6945239780692513,0.6788435566990213,0.6918378544003624,0.6870462443531433
2012-09-28 16:00:00,0.687221563441519,0.6934392329886915,0.7107681314854685,0.7040271921148014
2012-09-28 17:00:00,0.7042898578726025,0.6910652374476006,0.6996741086355933,0.6929411847678117
2012-09-28 18:00:00,0.6926763791875358,0.6889550191888529,0.6894605637896746,0.683438892756107
2012-09-28 19:00:00,0.6836143465772176,0.681920958326362,0.6799514013469233,0.6837908294972816
2012-09-28 20:00:00,0.6836143465772176,0.6808658491969872,0.6808318793508816,0.6871342285384355
2012-09-30 21:00:00,0.6785114544277184,0.6818330325655803,0.6733478163172345,0.6801834779002452
2012-09-30 22:00:00,0.6809749196033392,0.6727766792051234,0.6746685333231711,0.6677777077738514
2012-09-30 23:00:00,0.6676018229356868,0.6482453919471829,0.6648952274792325,0.6443739144857641
2012-10-01 00:00:00,0.6446388082629411,0.6495642783588991,0.6496629580107508,0.6548440325356986
2012-10-01 01:00:00,0.6546686307636799,0.654927749766549,0.6513358662182731,0.6510607125680739
2012-10-01 02:00:00,0.6508854521011208,0.6493884268373376,0.6479020020028341,0.6496529656033774
2012-10-01 03:00:00,0.6499176622106981,0.6531692345509262,0.6524804876234188,0.6559878269445145
2012-10-01 04:00:00,0.6561643060488779,0.659236112044826,0.6538892524297518,0.6573075897239169
2012-10-01 05:00:00,0.6571320959393006,0.6602912211741989,0.657763355647169,0.6635544668797599
2012-10-01 06:00:00,0.6637306633739979,0.6672373562759101,0.6766936327322771,0.6767520946737952
2012-10-01 07:00:00,0.6764878937477451,0.678931482459803,0.6989697262324258,0.6972524098471954
2012-10-01 08:00:00,0.6970754241439999,0.701264625698214,0.71710757311397,0.7206562031352847
2012-10-01 09:00:00,0.720478343312393,0.7262355417600592,0.7283776915646379,0.7254953333264312
2012-10-01 10:00:00,0.7253172927645027,0.7256200614345911,0.7193968159242633,0.7244395231029074
2012-10-01 11:00:00,0.7241735410758222,0.7171791883996024,0.7184282901199085,0.7104500376412307
2012-10-01 12:00:00,0.7106244826099121,0.7117277912311707,0.7405282880192663,0.7467875061674728
2012-10-01 13:00:00,0.7469605939503101,0.7326541222970839,0.742465339627974,0.7317422104822743
2012-10-01 14:00:00,0.7320918219974597,0.728961240344275,0.7531191234758728,0.7311263211852191
2012-10-01 15:00:00,0.7312999939052949,0.7321265677323956,0.7385031886101623,0.7253193649558429
2012-10-01 16:00:00,0.7252293118653748,0.7183222232897569,0.7248557795488044,0.7228558077676246
2012-10-01 17:00:00,0.7226778657906242,0.719641109701473,0.7190446247226796,0.7228558077676246
2012-10-01 18:00:00,0.7230297893871417,0.7168274853564774,0.7159629517088243,0.7137054524970924
2012-10-01 19:00:00,0.7134398713820483,0.7126070488389821,0.7155227127068461,0.7154651362029635
2012-10-01 20:00:00,0.7156393938602814,0.7199928127445979,0.7123529918925944,0.7153771520176714
2012-10-01 21:00:00,0.7151994893646341,0.7188497778544434,0.7089191276771573,0.7143213417941475
2012-10-01 22:00:00,0.7140557376759535,0.7184980748113184,0.7105920358846776,0.7174007882794229
2012-10-01 23:00:00,0.7175749736411249,0.7192894066583481,0.7131454220961563,0.7154651362029635
2012-10-02 00:00:00,0.7156393938602814,0.7213996249170957,0.7156107605072405,0.7192484561705882
2012-10-02 01:00:00,0.7194225725228405,0.7242132492620933,0.7211577719321801,0.7261112226234863
2012-10-02 02:00:00,0.7259331590584079,0.7319507162108341,0.7235350625428679,0.7263751751793668
2012-10-02 03:00:00,0.7261971017557955,0.7275544281717773,0.7208936285309927,0.7207441873205788
2012-10-02 04:00:00,0.720478343312393,0.7177946687250686,0.7242394449460334,0.7269910644764218
2012-10-02 05:00:00,0.7268129680497007,0.7312473101245842,0.7344529897919522,0.736669324858713
2012-10-02 06:00:00,0.736490866953924,0.7241253235013115,0.7314593645784933,0.7173128040941288
2012-10-02 07:00:00,0.7170470882463497,0.7154206731839776,0.7269689267583049,0.7229437919529167
2012-10-02 08:00:00,0.7226778657906242,0.7271147993678706,0.7363900414006618,0.7356135146351911
2012-10-02 09:00:00,0.7357870197608889,0.7350281178381749,0.7395597622149115,0.7359654513763657
2012-10-02 10:00:00,0.7357870197608889,0.7398640346811364,0.7445784868374745,0.741244502493979
2012-10-02 11:00:00,0.7414177973051634,0.7417104756575409,0.7451948214402455,0.7485471898733439
2012-10-02 12:00:00,0.7487202119328958,0.7507668290179997,0.7482764944541008,0.74520379083219
2012-10-02 13:00:00,0.7450250141694648,0.7493600168455019,0.7618358557150603,0.7574335925879956
2012-10-02 14:00:00,0.7572543591484366,0.752349492712061,0.7535593624778512,0.7567297191056463
2012-10-02 15:00:00,0.7564625310562736,0.7593835535745519,0.7786529855906678,0.7699273468996816
2012-10-02 16:00:00,0.7697476468247961,0.7647470249822018,0.7651816721301029,0.7621847385938479
2012-10-02 17:00:00,0.7623572512979359,0.7568337065118975,0.7605151387091237,0.7515386521733252
2012-10-02 18:00:00,0.7517115625032919,0.7454033576103498,0.7472199208493496,0.738956913676347
2012-10-02 19:00:00,0.738778370331285,0.7447878772848816,0.7426414352287668,0.7421243443469145
2012-10-02 20:00:00,0.7418577018008109,0.747337724347534,0.7393836666141206,0.7428282178292638
2012-10-02 21:00:00,0.7426495298929738,0.7449637288064431,0.7359498023986816,0.7407165973822181
2012-10-02 22:00:00,0.7408899119103882,0.7468980955436293,0.7355976111970979,0.7419483759763282
2012-10-02 23:00:00,0.7421216444981985,0.7375779649008273,0.7350693243947232,0.7357894830057774
2012-10-03 00:00:00,0.7359629815591486,0.7401278119634815,0.7318996035804735,0.7341177834852004
2012-10-03 01:00:00,0.7342913444756909,0.7336213056656751,0.7282896437642435,0.7351735937087223
2012-10-03 02:00:00,0.7349072107695961,0.7366107815322341,0.7316354601792862,0.7319181788528606
2012-10-03 03:00:00,0.7317398984009422,0.7270268736070888,0.7246796839480136,0.7284867956264125
2012-10-03 04:00:00,0.7287485478305462,0.7265872448031842,0.7218621543353456,0.7276949379587692
2012-10-03 05:00:00,0.7275168152427358,0.7292250176266183,0.722742632339304,0.7244395231029074
2012-10-03 06:00:00,0.7241735410758222,0.7194652581799115,0.7181641467187212,0.7198643454676432
2012-10-03 07:00:00,0.7200384388167457,0.712958751882107,0.7307549821753258,0.7365813406734207
2012-10-03 08:00:00,0.7364028860547941,0.742325955983009,0.7452828692406419,0.7405406290116298
2012-10-03 09:00:00,0.740274045616483,0.7467222440220659,0.751534263068747,0.7496030000968678
2012-10-03 10:00:00,0.7497759827224465,0.7349401920773931,0.7457231082426202,0.7307743844440445
2012-10-03 11:00:00,0.7310360512079072,0.7315990131677091,0.7361258979994725,0.729366637479348
2012-10-03 12:00:00,0.7295403759227092,0.7218392537210024,0.7333083683868065,0.7243515389176152
2012-10-03 13:00:00,0.7246134455714697,0.7254442099130296,0.7258243053531592,0.7246154914734957
2012-10-03 14:00:00,0.7247894073697274,0.7223668082856888,0.740264144618079,0.727606953773477
2012-10-03 15:00:00,0.727428834343606,0.733005825340207,0.7345410375923486,0.7335898783734395
2012-10-03 16:00:00,0.733499516383528,0.7350281178381749,0.7293462173689927,0.7328860048910902
2012-10-03 17:00:00,0.732619707392235,0.7319507162108341,0.7272330701594922,0.7289267165528793
2012-10-03 18:00:00,0.7291884523261917,0.7297525721913047,0.7271450223590978,0.7239996021764405
2012-10-03 19:00:00,0.7238216174793047,0.7300163494736479,0.7235350625428679,0.7284867956264125
2012-10-03 20:00:00,0.7282206624357709,0.7306318297991161,0.7237111581436588,0.7302464793322836
2012-10-03 21:00:00,0.730420184914002,0.7339730087088,0.727585261361076,0.7342057676704946
2012-10-03 22:00:00,0.7340274017783033,0.7397761089203566,0.73683028040264,0.7432681387557306
