DATE_TIME,typical_price,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2018-12-17 21:00:00,-0.6362865503435015,-0.6353174474555526,-0.634298133577947,-0.6322556681209691,-0.6282479619378192,-0.628366216076575,-0.6291943433616439,-0.6287236908079726,-0.6292054830963929,-0.6468917499189598,-0.6462729490500697,-0.6427525198978691,-0.6422299706009372,-0.63430340720729,-0.6282308007901063,-0.6291970017977523,-0.6291890130543496
2018-12-17 22:00:00,-0.6367850110516754,-0.628369090638139,-0.6291967500816439,-0.6287375560775803,-0.629215543802469,-0.6285421286943484,-0.633680172374672,-0.6332973553417133,-0.6364185543928393,-0.6427580683933016,-0.6422269706510458,-0.6343090378005449,-0.6282445007565405,-0.6292019613036531,-0.6291983753460206,-0.6336828755508556,-0.6364020460785798
2018-12-17 23:00:00,-0.6341754226382911,-0.6285449984056696,-0.6336824493628774,-0.6333111017339844,-0.6364284267934902,-0.6359304586407903,-0.6357031933021136,-0.6371673791779567,-0.6387056257795193,-0.6343148040004668,-0.6282419583587647,-0.629207767366747,-0.6292120489847697,-0.6336877154603009,-0.6364112038537408,-0.6357059166551938,-0.6386891053301668
2018-12-18 00:00:00,-0.6354655562359202,-0.6359331246419058,-0.6357054117838236,-0.6371810249817124,-0.6387154384735719,-0.6362822838763356,-0.6357911507337421,-0.6355841876085827,-0.6345713044266774,-0.6292136650964646,-0.6292094749324451,-0.6336933672309503,-0.6364246812315639,-0.6357107026289829,-0.6386981982586295,-0.6357938749640788,-0.6345548059138391
2018-12-18 01:00:00,-0.6293667428653101,-0.636284940176965,-0.6357933666716914,-0.6355978745621855,-0.6345812250518884,-0.6349629392430415,-0.6354393210072318,-0.6354082774342088,-0.6340435187220578,-0.6336991493051578,-0.6364218712089659,-0.6357162848167649,-0.6387116134073786,-0.6357986585928392,-0.6345640160651795,-0.6354420417285429,-0.6340270230096255
2018-12-18 02:00:00,-0.6294840277378245,-0.6349656319204934,-0.6354415471202237,-0.635421968960017,-0.6340534531257145,-0.6318844684320232,-0.6338560872379272,-0.6336491756904629,-0.630788840210248,-0.6357220147326054,-0.6387087285649377,-0.6358042377552793,-0.6345775437049471,-0.6354468347374175,-0.6340362481255886,-0.6338587921686235,-0.6307723617669865
2018-12-18 03:00:00,-0.631096694734859,-0.6318872459887275,-0.6338583591386113,-0.6336629129383236,-0.6307988595809869,-0.6330279004475456,-0.6361429804602545,-0.6367276037420193,-0.6348351972789843,-0.6358099654033645,-0.6345747941137605,-0.6354524260012258,-0.6340497901259117,-0.6338636273880118,-0.6307816791647894,-0.6361457081996167,-0.634818697365943
2018-12-18 04:00:00,-0.6336183194938608,-0.6330306464776705,-0.6361451862231611,-0.636741260976288,-0.6348451110149724,-0.6332917693742041,-0.6256760460965223,-0.6254693525820425,-0.6299091973692178,-0.6354581627203314,-0.6340470578008427,-0.633869273107977,-0.6307953097218718,-0.636150482448263,-0.634827900034972,-0.6256786694423756,-0.6298927235932997
2018-12-18 05:00:00,-0.6383390356124536,-0.6332945081289644,-0.6256785545669493,-0.6254833024374472,-0.629919239704033,-0.62827825976769,-0.6298980028146686,-0.630130972202971,-0.6322842330399975,-0.6338750506466744,-0.6307926838711945,-0.6361560495093348,-0.6348414204944618,-0.6256837227494181,-0.6299020659321405,-0.629900668268828,-0.632267746662252
2018-12-18 06:00:00,-0.6415936908246525,-0.6282811367543756,-0.6299003891845831,-0.6301448008949366,-0.6322942133718067,-0.6313567305787063,-0.6300739176779238,-0.629339376418284,-0.6291175188122893,-0.6361617680863997,-0.6348386622702165,-0.625689649826194,-0.6299157204234821,-0.6299056090145005,-0.6322770216602908,-0.6300765848865959,-0.6291010492369803
