DATE_TIME,typical_price,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2011-07-18 04:00:00,1.4074633333333333,1.40885,1.40754,1.40705,1.40602,1.40581,1.40709,1.40592,1.40704,1.41287,1.4121,1.41267,1.40962,1.40754,1.40602,1.40709,1.40704
2011-07-18 05:00:00,1.4075833333333332,1.40581,1.40709,1.40592,1.40704,1.40656,1.4076,1.40744,1.40739,1.41267,1.40962,1.40754,1.40602,1.40709,1.40704,1.4076,1.40739
2011-07-18 06:00:00,1.4047433333333332,1.40656,1.4076,1.40744,1.40739,1.40785,1.408,1.40701,1.40803,1.40754,1.40602,1.40709,1.40704,1.4076,1.40739,1.408,1.40803
2011-07-18 07:00:00,1.4040800000000002,1.40785,1.408,1.40701,1.40803,1.4074799999999998,1.40658,1.40795,1.40753,1.40709,1.40704,1.4076,1.40739,1.408,1.40803,1.40658,1.40753
2011-07-18 08:00:00,1.4045666666666667,1.4074799999999998,1.40658,1.40795,1.40753,1.4078,1.40746,1.4075799999999998,1.40542,1.4076,1.40739,1.408,1.40803,1.40658,1.40753,1.40746,1.40542
2011-07-18 09:00:00,1.4050200000000002,1.4078,1.40746,1.4075799999999998,1.40542,1.40621,1.40327,1.40409,1.40509,1.408,1.40803,1.40658,1.40753,1.40746,1.40542,1.40327,1.40509
2011-07-18 10:00:00,1.40355,1.40621,1.40327,1.40409,1.40509,1.40165,1.40318,1.40459,1.4035,1.40658,1.40753,1.40746,1.40542,1.40327,1.40509,1.40318,1.4035
2011-07-18 11:00:00,1.4050033333333332,1.40165,1.40318,1.40459,1.4035,1.40505,1.40553,1.40507,1.40448,1.40746,1.40542,1.40327,1.40509,1.40318,1.4035,1.40553,1.40448
2011-07-18 12:00:00,1.40508,1.40505,1.40553,1.40507,1.40448,1.40573,1.40665,1.40535,1.40432,1.40327,1.40509,1.40318,1.4035,1.40553,1.40448,1.40665,1.40432
2011-07-18 13:00:00,1.40717,1.40573,1.40665,1.40535,1.40432,1.40439,1.40323,1.40291,1.40386,1.40318,1.4035,1.40553,1.40448,1.40665,1.40432,1.40323,1.40386
2011-07-18 14:00:00,1.4039066666666666,1.40439,1.40323,1.40291,1.40386,1.40329,1.4044,1.40608,1.40469,1.40553,1.40448,1.40665,1.40432,1.40323,1.40386,1.4044,1.40469
