Metric,Average,Std Dev,Min,Max
Train MAE H24,0.000674,0.000288,0.000469,0.001082
Train MAE H48,0.000856,0.000307,0.000513,0.001258
Train MAE H72,0.000801,0.000248,0.000619,0.001152
Train MAE H96,0.000689,0.000105,0.000592,0.000835
Train MAE H120,0.001141,0.000236,0.000919,0.001467
Train MAE H144,0.004964,0.000094,0.004863,0.005090
Train R2 H24,0.999935,0.000048,0.999867,0.999969
Train R2 H48,0.999909,0.000051,0.999840,0.999963
Train R2 H72,0.999915,0.000046,0.999850,0.999950
Train R2 H96,0.999935,0.000018,0.999910,0.999952
Train R2 H120,0.999834,0.000054,0.999760,0.999884
Train R2 H144,0.996434,0.000097,0.996306,0.996543
Train Uncertainty H24,0.000548,0.000029,0.000521,0.000588
Train Uncertainty H48,0.000658,0.000023,0.000635,0.000689
Train Uncertainty H72,0.000773,0.000045,0.000730,0.000835
Train Uncertainty H96,0.000797,0.000052,0.000751,0.000870
Train Uncertainty H120,0.000833,0.000030,0.000794,0.000866
Train Uncertainty H144,0.001062,0.000020,0.001043,0.001090
Train SNR H24,2255.203857,114.430466,2098.207031,2367.694824
Train SNR H48,1878.341919,63.536682,1791.905029,1942.817383
Train SNR H72,1600.109375,89.021759,1478.593262,1689.375000
Train SNR H96,1552.756226,96.698151,1418.135498,1640.892822
Train SNR H120,1483.193359,52.974548,1425.356812,1553.350586
Train SNR H144,1162.256836,21.722866,1132.166138,1182.662964
Validation MAE H24,0.000590,0.000124,0.000465,0.000760
Validation MAE H48,0.000587,0.000139,0.000396,0.000722
Validation MAE H72,0.000677,0.000220,0.000498,0.000988
Validation MAE H96,0.000606,0.000085,0.000539,0.000726
Validation MAE H120,0.000693,0.000069,0.000620,0.000785
Validation MAE H144,0.004312,0.000040,0.004259,0.004354
Validation R2 H24,0.999340,0.000242,0.999004,0.999566
Validation R2 H48,0.999339,0.000245,0.999093,0.999674
Validation R2 H72,0.999110,0.000462,0.998458,0.999479
Validation R2 H96,0.999278,0.000141,0.999079,0.999380
Validation R2 H120,0.998988,0.000195,0.998733,0.999207
Validation R2 H144,0.961650,0.000615,0.961044,0.962493
Validation Uncertainty H24,0.000498,0.000024,0.000474,0.000531
Validation Uncertainty H48,0.000608,0.000023,0.000587,0.000640
Validation Uncertainty H72,0.000700,0.000042,0.000653,0.000755
Validation Uncertainty H96,0.000702,0.000048,0.000653,0.000768
Validation Uncertainty H120,0.000711,0.000030,0.000672,0.000746
Validation Uncertainty H144,0.000917,0.000008,0.000906,0.000924
Validation SNR H24,2406.807861,112.910110,2252.976562,2520.804199
Validation SNR H48,1970.578491,73.162727,1868.671753,2037.038086
Validation SNR H72,1713.179077,100.399956,1583.774414,1828.488281
Validation SNR H96,1710.353394,114.121895,1556.128540,1828.657349
Validation SNR H120,1684.276978,72.008453,1602.911133,1777.993164
Validation SNR H144,1302.666138,11.286403,1293.927368,1318.602783
Test MAE H24,0.000586,0.000215,0.000365,0.000878
Test MAE H48,0.000534,0.000084,0.000469,0.000652
Test MAE H72,0.000486,0.000168,0.000365,0.000723
Test MAE H96,0.000465,0.000088,0.000342,0.000536
Test MAE H120,0.000653,0.000124,0.000478,0.000751
Test MAE H144,0.002926,0.000009,0.002915,0.002937
Test R2 H24,0.997308,0.001681,0.994982,0.998900
Test R2 H48,0.997836,0.000544,0.997077,0.998320
Test R2 H72,0.998070,0.001093,0.996524,0.998848
Test R2 H96,0.998184,0.000592,0.997672,0.999013
Test R2 H120,0.996483,0.001079,0.995642,0.998005
Test R2 H144,0.923713,0.000107,0.923562,0.923793
Test Uncertainty H24,0.000383,0.000034,0.000356,0.000431
Test Uncertainty H48,0.000460,0.000037,0.000432,0.000512
Test Uncertainty H72,0.000532,0.000033,0.000505,0.000578
Test Uncertainty H96,0.000535,0.000039,0.000495,0.000588
Test Uncertainty H120,0.000538,0.000032,0.000495,0.000571
Test Uncertainty H144,0.000724,0.000016,0.000702,0.000739
Test SNR H24,2955.567139,246.289444,2608.251709,3151.958984
Test SNR H48,2458.663086,187.277420,2193.942139,2598.188232
Test SNR H72,2119.640625,124.158051,1944.840698,2221.412842
Test SNR H96,2111.363037,150.815918,1908.673950,2270.205566
Test SNR H120,2094.793213,127.062393,1968.515381,2268.646729
Test SNR H144,1552.352905,33.856396,1520.776978,1599.311401
