Metric,Average,Std Dev,Min,Max
Train MAE H24,0.001215,0.000038,0.001188,0.001268
Train MAE H48,0.001305,0.000162,0.001111,0.001507
Train MAE H72,0.001354,0.000186,0.001176,0.001611
Train MAE H96,0.001587,0.000149,0.001390,0.001751
Train MAE H120,0.001986,0.000388,0.001622,0.002524
Train MAE H144,0.005089,0.000104,0.004986,0.005231
Train R2 H24,0.999776,0.000016,0.999753,0.999790
Train R2 H48,0.999746,0.000035,0.999711,0.999794
Train R2 H72,0.999710,0.000085,0.999592,0.999786
Train R2 H96,0.999632,0.000047,0.999587,0.999697
Train R2 H120,0.999461,0.000163,0.999232,0.999599
Train R2 H144,0.996251,0.000098,0.996122,0.996358
Train Uncertainty H24,0.000707,0.000064,0.000618,0.000764
Train Uncertainty H48,0.000736,0.000046,0.000677,0.000790
Train Uncertainty H72,0.000762,0.000058,0.000698,0.000838
Train Uncertainty H96,0.000822,0.000029,0.000792,0.000861
Train Uncertainty H120,0.000864,0.000036,0.000830,0.000913
Train Uncertainty H144,0.001027,0.000092,0.000933,0.001152
Train SNR H24,1759.082031,170.266632,1613.928711,1998.043701
Train SNR H48,1682.926758,106.994461,1561.021362,1821.506958
Train SNR H72,1626.769165,121.628883,1470.978882,1767.810303
Train SNR H96,1502.494507,52.289890,1432.137817,1557.390991
Train SNR H120,1429.552856,56.966793,1351.752075,1486.566772
Train SNR H144,1210.796021,104.696251,1071.074219,1323.087158
Validation MAE H24,0.000907,0.000072,0.000821,0.000998
Validation MAE H48,0.001000,0.000082,0.000901,0.001103
Validation MAE H72,0.001035,0.000178,0.000900,0.001287
Validation MAE H96,0.001126,0.000041,0.001072,0.001171
Validation MAE H120,0.001341,0.000139,0.001146,0.001462
Validation MAE H144,0.004416,0.000008,0.004405,0.004426
Validation R2 H24,0.998207,0.000261,0.997880,0.998518
Validation R2 H48,0.997867,0.000260,0.997593,0.998216
Validation R2 H72,0.997630,0.000800,0.996500,0.998229
Validation R2 H96,0.997279,0.000186,0.997055,0.997510
Validation R2 H120,0.996223,0.000713,0.995688,0.997231
Validation R2 H144,0.959683,0.000163,0.959530,0.959909
Validation Uncertainty H24,0.000670,0.000061,0.000586,0.000728
Validation Uncertainty H48,0.000690,0.000041,0.000640,0.000740
Validation Uncertainty H72,0.000706,0.000052,0.000647,0.000774
Validation Uncertainty H96,0.000736,0.000025,0.000716,0.000771
Validation Uncertainty H120,0.000766,0.000031,0.000740,0.000810
Validation Uncertainty H144,0.000905,0.000108,0.000791,0.001050
Validation SNR H24,1801.087891,173.452774,1642.308472,2042.405518
Validation SNR H48,1738.178345,103.605148,1615.359619,1868.781006
Validation SNR H72,1702.142090,124.480469,1544.268555,1848.532837
Validation SNR H96,1625.720093,53.889854,1549.663696,1667.960571
Validation SNR H120,1562.904175,60.940880,1477.270264,1614.136597
Validation SNR H144,1339.167480,153.689865,1137.904663,1510.868042
Test MAE H24,0.000820,0.000127,0.000681,0.000987
Test MAE H48,0.000832,0.000117,0.000722,0.000994
Test MAE H72,0.000816,0.000113,0.000683,0.000959
Test MAE H96,0.000878,0.000027,0.000839,0.000899
Test MAE H120,0.000998,0.000146,0.000828,0.001184
Test MAE H144,0.003001,0.000036,0.002971,0.003051
Test R2 H24,0.994503,0.001466,0.992541,0.996065
Test R2 H48,0.994151,0.001277,0.992353,0.995203
Test R2 H72,0.993920,0.001730,0.991611,0.995774
Test R2 H96,0.993035,0.000456,0.992594,0.993663
Test R2 H120,0.991187,0.002278,0.988329,0.993902
Test R2 H144,0.920007,0.002121,0.917027,0.921796
Test Uncertainty H24,0.000537,0.000079,0.000432,0.000622
Test Uncertainty H48,0.000536,0.000056,0.000457,0.000588
Test Uncertainty H72,0.000534,0.000053,0.000486,0.000607
Test Uncertainty H96,0.000560,0.000044,0.000506,0.000614
Test Uncertainty H120,0.000588,0.000040,0.000545,0.000641
Test Uncertainty H144,0.000713,0.000111,0.000617,0.000869
Test SNR H24,2140.289795,335.795746,1805.165161,2599.239746
Test SNR H48,2122.643799,239.224792,1910.103149,2456.867188
Test SNR H72,2122.148926,197.725815,1849.203979,2311.243164
Test SNR H96,2016.448608,157.841675,1830.737671,2216.563477
Test SNR H120,1919.443970,126.886589,1752.754639,2060.332520
Test SNR H144,1611.347168,229.776978,1291.461670,1820.798706
