DATE_TIME,ATR,RSI,MACD,MACD_Histogram,MACD_Signal,ADX,DI_plus,DI_minus,Stochastic_K,Stochastic_D,BB_Width,CCI,WilliamsR,ROC,ATR_ratio,BB_position,rolling_std_24,price_minus_ema,hod_sin,hod_cos,dow_sin,dow_cos,buy_entry_label,sell_entry_label,buy_exit_label,sell_exit_label,bars_to_friday
2011-08-05 09:00:00,0.0077605525097539955,42.06187833507681,-0.004617161689522531,-0.0015897975507392173,-0.0030273641387833137,23.82683528588137,19.284188167869235,25.400824382529077,26.43199999999979,18.44668571199921,0.03045693589315901,-57.16807831516193,-66.04799999999997,-1.1288509735205223,0.16922119892229542,0.32036932345421415,0.0071849926964683035,-0.005771708729692904,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,0,0,243
2011-08-05 13:00:00,0.008235139240873563,51.7254140054168,-0.003785810879718854,-0.0006067573927484317,-0.003179053486970422,22.13659172932447,24.47723650910888,22.07754401856383,40.8533333333331,28.782222222222014,0.030473212892637047,10.317135945385097,-39.648000000000394,-0.7642043079666833,0.15946907047812026,0.582892473757185,0.0070959172094005344,0.0004062946353491359,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1,0,1,0,242
2011-08-05 17:00:00,0.00802321961401798,55.24319393116608,-0.0028033473007591514,0.0003005649489690168,-0.003103912249728168,20.858801282486187,24.425470737284794,20.911322027677997,55.40266666666653,40.89599999999981,0.030937514509087105,57.89795864051197,-28.096000000000032,0.014006386912430526,0.16368117329176937,0.6896241534941943,0.007153217307915433,0.00484192439785458,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,1,0,241
2011-08-07 21:00:00,0.00854797867191114,59.27162611795428,-0.0016387009377478723,0.0011721690495842367,-0.002810869987332109,21.575645092844237,32.974148397873286,18.121058747766405,68.21248754353066,54.82282918117676,0.032161142019524025,118.59873022011772,-27.618537369407605,0.4233753671239246,0.15363281196704084,0.8044978935777504,0.007558295865663668,0.011314703779359503,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,0,0,0,240
2011-08-08 01:00:00,0.008438954496570788,58.88275999573299,-0.000732283406183587,0.0016628692649188178,-0.0023951526711024048,22.219677572270324,30.850092087546315,16.953776162676764,71.94549799089226,65.18688406702982,0.033110770694745106,91.56666818755512,-28.448968657915596,0.7320932522240606,0.15561761833573648,0.7685530965732283,0.007846910953597068,0.008962060810344008,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,1,0,239
2011-08-08 05:00:00,0.008465625109775967,60.08364404028234,9.151703485610341e-05,0.0019893357647668064,-0.0018978187299107032,23.134178307665323,31.010086804066987,15.616362134533867,73.00651843914666,71.05483465785653,0.03392328073756978,95.86531283746044,-24.912938655236804,1.2185651148670629,0.15512735125531132,0.7786581897290089,0.00821250756071355,0.009910295945516623,0.9659258262890683,0.25881904510252074,0.0,1.0,0,1,0,1,238
2011-08-08 09:00:00,0.009104281354629587,43.64257346922473,-0.0005252947795411078,0.0010980191602956765,-0.0016233139398367843,21.493767719825165,26.653959366553575,24.84504309694754,59.79105277256912,68.2476897342027,0.034283962431433945,-7.912825309164727,-67.26493436914025,0.6081033137018355,0.1442453224857999,0.3194491079501151,0.008186145693819872,-0.0016741277301248747,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0,237
2011-08-08 13:00:00,0.009317098846878959,47.68896628826466,-0.0006715115027353669,0.0007614419496811339,-0.0014329534524165008,20.05843811374674,24.083564317676426,26.151320431353323,50.55808554335218,61.11855225168932,0.03421413485681013,-35.361813426328034,-56.14787034556642,0.8989959910597054,0.14095052779652675,0.44771166924176287,0.008214450720779636,-0.004603797511715024,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,1,0,1,236
2011-08-08 17:00:00,0.009059237602663053,44.3736639703962,-0.0010983022516455332,0.0002677209606167742,-0.0013660232122623074,18.756205162936098,22.910827690038317,24.87789549613976,36.56576480042858,48.971634372116625,0.0333583536164479,-38.2900462429734,-66.88990088400757,0.4975230157548974,0.14496252969609244,0.34937805810888184,0.008232954751559036,-0.005014427044111258,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,1,235
2011-08-08 21:00:00,0.008634690504491884,43.141324263033425,-0.0015422174851031922,-0.00014095541827270782,-0.0014012620668304844,17.791803029628586,22.240408338281018,25.50047488266103,35.324582552013545,40.8161442985981,0.03313668728162211,-54.21103727620686,-70.98848111438538,0.14139471749335458,0.152089990870759,0.32296057689346613,0.008288481121625207,-0.0068059395472492845,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0,234
