DATE_TIME,ATR,RSI,MACD,MACD_Histogram,MACD_Signal,ADX,DI_plus,DI_minus,Stochastic_K,Stochastic_D,BB_Width,CCI,WilliamsR,ROC,ATR_ratio,BB_position,rolling_std_24,price_minus_ema,hod_sin,hod_cos,dow_sin,dow_cos,direction_long_label,direction_short_label,bars_to_friday
2011-08-09 13:00:00,1.5418405228775072,-0.09933394511215546,0.03680804199682732,-0.13071148261246154,0.07971143372144451,-0.969436286426063,0.47369380132066224,-0.13323608079356142,-0.24713779604188293,-0.24913865092676193,0.4272423300694899,0.1684930793609736,-0.5919893174044931,-0.8282295588887578,-1.3251935018597156,0.12377576582960843,0.4426321598456085,0.005130293438600016,-0.36416547244909103,-1.3677444772711809,0.8274706956797339,0.8445865525059431,0.0,0.0,19.0
2011-08-09 17:00:00,1.872659037459279,0.8329849571627702,0.31062734544083825,0.6407651915224978,0.1294826353246251,-0.8608051213511747,1.2387576143225594,-0.5418439763070559,0.18952648047357837,-0.051781908398460946,0.6624424586106626,0.8925009947866979,1.0363947846606336,0.4106815025609093,-1.4347184153413122,1.4203492001098283,0.43633236915058327,0.902564278023234,-1.36417600641423,-0.3678827442305594,0.8274706956797339,0.8445865525059431,0.0,1.0,18.0
2011-08-09 21:00:00,1.7569782768324036,0.6932909487599559,0.488398429435453,0.9966196154880764,0.20696603672569713,-0.7418117512047188,1.258004122863971,-0.6575285845732446,0.4554980028808754,0.13627575083965313,0.7863894252817094,1.1708940375563048,0.8400001371415242,0.1612417054309983,-1.3984733926273365,1.1031072408565483,0.46426195719878405,1.3431141099619794,-0.9981467469309481,0.9979537833748633,0.8274706956797339,0.8445865525059431,0.0,1.0,18.0
2011-08-10 01:00:00,1.5670649519013824,0.6041288833240904,0.6013492517076572,1.1049409155195165,0.29288497048684736,-0.6483872001320848,1.1298569954427424,-0.6508754147657122,0.9199784592350553,0.535951419012498,0.7298603700323509,0.9150336494853045,0.7176743281153424,1.3706416868359446,-1.3342123221596422,0.9191251084008107,0.5226232969380492,1.0651275615267386,0.3678930465174731,1.3639285779396655,1.1873030452467948,-0.2501719323160819,0.0,1.0,16.0
2011-08-10 05:00:00,1.5235586301190132,0.7135091874336946,0.7180958672704808,1.2019255072431936,0.3863565892847963,-0.6115509887634295,0.8655862562832154,-0.5287979137304339,0.9758299805705212,0.8052188337768664,0.6510878657228478,0.8494284000325868,1.193875483879243,1.1801246864798074,-1.3185816765541425,1.0011830281504541,0.6027521114009533,1.0335684931800428,1.367903580482612,0.36406684489904434,1.1873030452467948,-0.2501719323160819,0.0,1.0,15.0
2011-08-10 09:00:00,1.657139119171074,0.013836088248625882,0.6318879531285343,0.7273167785799708,0.4428680046153558,-0.6521439452628842,0.4615848791588548,-0.35209739757826075,0.7082442473114471,0.8917710719658514,0.4580821139224404,0.4639368569331175,0.08550702098347816,0.7766795048890579,-1.3654685742533792,0.09971646995961296,0.6400234161123205,0.5629506304861179,1.00187432099933,-1.0017696827063787,1.1873030452467948,-0.2501719323160819,0.0,0.0,14.0
2011-08-10 13:00:00,1.7532760132222935,-0.5135559184336297,0.39539099127930655,-0.06127495523754152,0.43796775771903107,-0.7495385303544104,0.13363113882690905,0.7377547385625035,0.10959548791674162,0.6142577102307876,0.37396815918218995,-0.5897154536292698,-0.9702944677492427,0.20030851174029063,-1.3972788528996178,-0.8327341416731492,0.6166648170048773,-0.6294699457727846,-0.36416547244909103,-1.3677444772711809,1.1873030452467948,-0.2501719323160819,0.0,0.0,13.0
2011-08-10 17:00:00,1.6860176595070329,-0.5821458131007512,0.18237907958563607,-0.6282504819356227,0.3889142334760918,-0.8377172834890924,-0.04647718425939339,0.5254405005497015,-0.7115430883355359,0.03642156432613921,0.3442265244743728,-0.780567598513748,-1.1214325695375191,-0.42594926800122523,-1.375187130644371,-0.9862322802991963,0.530926802583363,-0.7539404598203416,-1.36417600641423,-0.3678827442305594,1.1873030452467948,-0.2501719323160819,0.0,0.0,12.0
2011-08-10 21:00:00,1.582957574509509,-0.5921988892131427,0.010012693710373456,-0.9712430137373207,0.313150130607909,-0.8570530452385068,-0.18926386169594786,0.8945226252517063,-1.1211066893106436,-0.5900345017352179,0.4141648186852095,-1.0411760618849861,-1.069311338728685,-0.48299063203226056,-1.3398337445014188,-0.9346190304258871,0.41247935083956155,-1.0611768284365877,-0.9981467469309481,0.9979537833748633,1.1873030452467948,-0.2501719323160819,0.0,0.0,12.0
2011-08-11 01:00:00,1.5540365343043112,-0.2639851269059979,-0.045308717068456725,-0.9271823871963754,0.24081725355481143,-0.9731956258512859,0.3587059196201821,0.6423635084757472,-0.974829740916591,-0.9613928612455214,0.42604780389112956,-0.5414177630990122,-0.5578474016380439,-0.38333694723947503,-1.329569016233976,-0.45619992462018744,0.27746706320784625,-0.46603061052248534,0.3678930465174731,1.3639285779396655,0.17907520643152947,-1.128100072887392,0.0,0.0,10.0
