Metric,Average,Std Dev,Min,Max
Train MAE H24,0.001166,0.000288,0.000760,0.001403
Train MAE H48,0.001409,0.000379,0.000936,0.001865
Train MAE H72,0.001290,0.000384,0.000981,0.001831
Train MAE H96,0.002610,0.001284,0.001601,0.004422
Train MAE H120,0.006799,0.005685,0.002704,0.014839
Train MAE H144,0.008738,0.002819,0.006219,0.012674
Train R2 H24,0.999758,0.000106,0.999669,0.999907
Train R2 H48,0.999658,0.000168,0.999439,0.999848
Train R2 H72,0.999709,0.000183,0.999451,0.999852
Train R2 H96,0.997802,0.002457,0.994328,0.999597
Train R2 H120,0.988091,0.014961,0.966934,0.998802
Train R2 H144,0.987053,0.008788,0.974739,0.994669
Train Uncertainty H24,0.001442,0.000504,0.000729,0.001809
Train Uncertainty H48,0.001977,0.000642,0.001106,0.002635
Train Uncertainty H72,0.001780,0.000944,0.001108,0.003114
Train Uncertainty H96,0.003450,0.001402,0.002136,0.005392
Train Uncertainty H120,0.002888,0.002085,0.000000,0.004847
Train Uncertainty H144,0.005692,0.001485,0.003649,0.007135
Train SNR H24,1107.121460,514.071533,739.098816,1834.109619
Train SNR H48,775.984619,309.465668,507.548828,1209.552124
Train SNR H72,944.826477,364.473480,429.412994,1207.332886
Train SNR H96,449.304810,155.301407,247.883530,625.843506
Train SNR H120,22261912.000000,31482656.000000,275.857635,66785108.000000
Train SNR H144,255.567703,79.220116,187.469986,366.660492
Validation MAE H24,0.000946,0.000188,0.000696,0.001150
Validation MAE H48,0.001157,0.000344,0.000736,0.001578
Validation MAE H72,0.001157,0.000270,0.000912,0.001532
Validation MAE H96,0.001972,0.000574,0.001440,0.002769
Validation MAE H120,0.005170,0.004001,0.002169,0.010824
Validation MAE H144,0.007370,0.001817,0.005774,0.009912
Validation R2 H24,0.999750,0.000094,0.999634,0.999865
Validation R2 H48,0.999567,0.000269,0.999198,0.999831
Validation R2 H72,0.999547,0.000219,0.999245,0.999757
Validation R2 H96,0.998884,0.000489,0.998208,0.999352
Validation R2 H120,0.990693,0.010835,0.975372,0.998537
Validation R2 H144,0.986933,0.006049,0.978436,0.992045
Validation Uncertainty H24,0.001009,0.000378,0.000477,0.001316
Validation Uncertainty H48,0.001342,0.000468,0.000708,0.001821
Validation Uncertainty H72,0.001149,0.000548,0.000761,0.001924
Validation Uncertainty H96,0.003368,0.002264,0.001594,0.006563
Validation Uncertainty H120,0.002167,0.001562,0.000000,0.003621
Validation Uncertainty H144,0.003868,0.001322,0.002372,0.005588
Validation SNR H24,1554.033569,787.046631,965.660461,2666.466064
Validation SNR H48,1112.965454,485.585602,697.053528,1794.158203
Validation SNR H72,1329.650024,474.013123,659.298645,1666.913818
Validation SNR H96,546.409729,256.513000,193.310028,794.993103
Validation SNR H120,40849716.000000,57769664.000000,349.836700,122548360.000000
Validation SNR H144,370.021271,126.400764,227.020981,534.413391
Test MAE H24,0.000995,0.000268,0.000624,0.001249
Test MAE H48,0.001520,0.000605,0.001001,0.002368
Test MAE H72,0.001377,0.000530,0.000840,0.002099
Test MAE H96,0.002065,0.000564,0.001542,0.002848
Test MAE H120,0.004559,0.003259,0.002146,0.009165
Test MAE H144,0.006169,0.001199,0.005161,0.007854
Test R2 H24,0.999030,0.000464,0.998554,0.999659
Test R2 H48,0.997453,0.001994,0.994634,0.998922
Test R2 H72,0.997768,0.001555,0.995660,0.999364
Test R2 H96,0.995268,0.002873,0.991233,0.997698
Test R2 H120,0.972237,0.031866,0.927180,0.995485
Test R2 H144,0.965387,0.012752,0.947465,0.976089
Test Uncertainty H24,0.001000,0.000374,0.000477,0.001329
Test Uncertainty H48,0.001340,0.000455,0.000716,0.001785
Test Uncertainty H72,0.001168,0.000586,0.000751,0.001997
Test Uncertainty H96,0.002614,0.001474,0.001294,0.004671
Test Uncertainty H120,0.001813,0.001306,0.000000,0.003024
Test Uncertainty H144,0.003482,0.000934,0.002222,0.004454
Test SNR H24,1439.894653,721.055176,881.213074,2458.009521
Test SNR H48,1021.288391,438.071014,655.582947,1637.216064
Test SNR H72,1231.939087,456.413818,586.520264,1561.446533
Test SNR H96,593.888611,268.190247,251.042862,905.780701
Test SNR H120,44603532.000000,63078304.000000,387.740936,133809720.000000
Test SNR H144,367.334381,115.089745,263.378967,527.771423
