DATE_TIME,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2018-12-19 16:00:00,-0.5805802554334892,-0.5814122470331465,-0.5817768261447459,-0.582188762006702,-0.5815283605185918,-0.5801246194638511,-0.5790306355893963,-0.5786092788218059,-0.5813741335343756,-0.5831867615425617,-0.5805908297744427,-0.5827069728522055,-0.5814171450466615,-0.5821748818637656,-0.5801282487045929,-0.5785977680387722
2018-12-19 20:00:00,-0.5667663817651704,-0.5654865684439822,-0.5665115032425313,-0.5637100090871294,-0.5610931163996253,-0.5602169683290853,-0.5612794026654214,-0.5591400749913013,-0.5765350861728524,-0.5743439454117722,-0.571198485122316,-0.5679243882649957,-0.5654912698846544,-0.5636962505835652,-0.5602203912569779,-0.5591286473460881
2018-12-20 00:00:00,-0.5797663807109923,-0.5781567215756933,-0.5827666525577134,-0.5884363403747453,-0.5908331056879396,-0.5880436851086206,-0.5935263759820847,-0.5999044079833042,-0.558630610935218,-0.5678988082816172,-0.5686029425720781,-0.5770755120570766,-0.5781615794058096,-0.588422419106119,-0.5880473964185623,-0.5998928062653436
2018-12-20 04:00:00,-0.6007511505829267,-0.5979978294312525,-0.5992197671554893,-0.6004255312570872,-0.5998958834888148,-0.5985364470879383,-0.597947686784711,-0.5992224358717277,-0.5987507126962061,-0.6008064026389859,-0.5980557516802698,-0.601867138291876,-0.598002932162894,-0.600411531067679,-0.5985402671395695,-0.5992108370659393
2018-12-20 08:00:00,-0.6001792386157672,-0.599361630636403,-0.5983839137400947,-0.5981816826882831,-0.5982241089430228,-0.5981184964011292,-0.5967818685133711,-0.596912530332515,-0.5987287170263818,-0.6002784733177451,-0.5997714492982222,-0.600305287836978,-0.5993667502016305,-0.5981676972693679,-0.5981223121213306,-0.5969009413905358
2018-12-20 12:00:00,-0.5761809326091826,-0.5757590710698671,-0.5731983305656922,-0.5651179140714792,-0.5586294486479322,-0.5574452953534177,-0.5535806027603521,-0.5459186156668582,-0.5938016869855576,-0.589125966406525,-0.5854519730253087,-0.5803092024355312,-0.5757638993054512,-0.5651041463001514,-0.5574486895570904,-0.5459072444802102
2018-12-20 16:00:00,-0.5239169774564387,-0.5238466380996634,-0.5230251294994794,-0.5245086546791842,-0.5267997411773779,-0.5255710561332236,-0.5301102613354681,-0.5274393713531604,-0.5411880447639109,-0.5319996144372189,-0.5297137965651473,-0.5231146787350194,-0.5238508255729439,-0.5244951542248534,-0.5255741200083675,-0.5274280790769862
2018-12-20 20:00:00,-0.5502029313316613,-0.5521345147096987,-0.5514001533378895,-0.5453192502290812,-0.5489947479761261,-0.5516819753563891,-0.548587381107635,-0.5469965715851575,-0.5320378461166684,-0.5360470725667339,-0.5440332728380608,-0.5457065155967215,-0.5521390513441338,-0.5453056127856502,-0.551685309831922,-0.5469851957953985
2018-12-21 00:00:00,-0.5221132550984735,-0.52424258038503,-0.5254886974606442,-0.5258725626327726,-0.5228182781143719,-0.5266709263616631,-0.5283725322140375,-0.5269553911449453,-0.5459391094461331,-0.5376088634754053,-0.5344869553227845,-0.5267883269880903,-0.5242467727454806,-0.5258590532002979,-0.5266740016353069,-0.526944100935474
2018-12-21 04:00:00,-0.5357731524679417,-0.5357029098670107,-0.5387963636794335,-0.5369598143845135,-0.536742400318144,-0.5355138829983226,-0.5373251366750765,-0.5361730142014215,-0.5307840929366361,-0.533121464244855,-0.5332991646642017,-0.535499492905557,-0.5357072436838857,-0.5369462319684166,-0.535517049915906,-0.5361616846306544
2018-12-21 08:00:00,-0.5390506479720479,-0.5387604641817807,-0.5401381283725677,-0.5412055278529401,-0.5402399286442108,-0.5398033768892386,-0.5412845194833986,-0.5411888090865677,-0.5352932052507836,-0.5374108899799395,-0.5375664125857774,-0.5401190505890548,-0.5387648357384692,-0.5411919174887497,-0.5398065882609719,-0.5411774580972434
2018-12-21 12:00:00,-0.5321437111378905,-0.532799333107661,-0.5352989770202803,-0.5361898663461998,-0.5375562905575435,-0.5372736753638265,-0.5394148109350231,-0.5431027308190558,-0.5393843998382523,-0.5392366455492312,-0.5343549785829411,-0.5332777056387257,-0.5328036310852883,-0.53617628899841,-0.5372768605190098,-0.5430913716568609
2018-12-21 16:00:00,-0.5658865172003095,-0.5652006101267745,-0.5636300085736693,-0.5659978546866967,-0.5680441789847641,-0.5683560080195423,-0.5673724528760069,-0.5667077655197688,-0.5446413649264523,-0.5517969639837625,-0.5546574003953847,-0.5621389422137519,-0.5652053080378219,-0.565984081123018,-0.5683595152963347,-0.5666963055588378
2018-12-21 20:00:00,-0.5758949766256038,-0.5777167857030636,-0.5765417442272708,-0.575985180669418,-0.5796146186043293,-0.5828083028212449,-0.5820441658379513,-0.5869689369637169,-0.5706842379993736,-0.5693286168599794,-0.5772254229084566,-0.5715540407306043,-0.5777216381029908,-0.5759713413625559,-0.5828119598743267,-0.5869573904830879
2018-12-24 00:00:00,-0.5930083424121497,-0.5937304514667542,-0.5914991211343399,-0.5970817569192597,-0.5971462543016562,-0.5996143199118098,-0.600191337042759,-0.6058441650841355,-0.5859272371881716,-0.5814269971384246,-0.5872996473831046,-0.5877664884103275,-0.5937355015255622,-0.5970677787407832,-0.599618151133971,-0.605832538002094
2018-12-24 04:00:00,-0.6119474271707834,-0.6106239889757005,-0.6073803360268457,-0.6063871289251878,-0.6074848600453738,-0.6070494426560645,-0.605096572410846,-0.6037102523479115,-0.6146095906401071,-0.6130587623027931,-0.6140029410779088,-0.6105123105281445,-0.6106292475537672,-0.6063730894925998,-0.6070533509320855,-0.603698634378151
2018-12-24 08:00:00,-0.5960218785467999,-0.5956001789254263,-0.5938747045254624,-0.5943979380428458,-0.5933187704731311,-0.5929051115183254,-0.5915686811490811,-0.5924027147559585,-0.6017421237924202,-0.5997725410515552,-0.5985616625163314,-0.5965436480089826,-0.5956052520625357,-0.5943839775310398,-0.5929088732096368,-0.5923911450718925
2018-12-24 12:00:00,-0.591974501548438,-0.5935984707049647,-0.5941166620930775,-0.5893382795053445,-0.5898432391805607,-0.5916952542670402,-0.5931744308435688,-0.5858909810454177,-0.5941536177027595,-0.5930854363158345,-0.5944483874579072,-0.5923640482000972,-0.593603519134716,-0.5893243522995565,-0.5916990034200017,-0.5858794391678996
