DATE_TIME,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2005-06-22 12:00:00,-1.253416367460637,-1.2552807624974702,-1.2507421834052919,-1.2593119539497244,-1.25764135908439,-1.2601793292386818,-1.256563338161819,-1.2683422759362328,-1.2619211384843592,-1.2596510973896171,-1.2591692522518907,-1.2550712656434948,-1.2534558797930235,-1.2507759305450088,-1.2576718097754975,-1.256599030589604
2005-06-22 16:00:00,-1.3039022940988323,-1.3014061454154786,-1.3055866776468539,-1.3088831619633585,-1.3120309150645064,-1.3076832445489421,-1.3118676319191924,-1.3135536700139394,-1.2667402311854818,-1.272043194697593,-1.2841823978004479,-1.2885759809098307,-1.3039419783661035,-1.3056238235927058,-1.3120609089548603,-1.311906778008354
2005-06-22 20:00:00,-1.3068855534001813,-1.309437928510656,-1.305816152518159,-1.3079651766297729,-1.30652311192728,-1.3106665822254333,-1.306819107177857,-1.3082751823805014,-1.3144721969870676,-1.3083015534875984,-1.308277629750893,-1.3044104011384416,-1.3069252478272413,-1.3058533126849572,-1.3065531520759381,-1.3068579379950256
2005-06-23 00:00:00,-1.3068855534001793,-1.3076020923746141,-1.3076519514885878,-1.3029162572950506,-1.303539718561283,-1.3035524693045732,-1.3033769312178543,-1.30207869689777,-1.309653104285947,-1.309907936471964,-1.3110313705452292,-1.3117539003748981,-1.3069252478272393,-1.3076892254229553,-1.3035697837665223,-1.303415547076846
2005-06-23 04:00:00,-1.3027548866752374,-1.3004882273474587,-1.2991613812503535,-1.2990148196273117,-1.303080734966513,-1.3021755442231155,-1.2997052768605186,-1.2974887076513029,-1.3036866085607481,-1.303252921251015,-1.3036880617603321,-1.3014271045736316,-1.3027945670348977,-1.2991981290097125,-1.3031108040266113,-1.2997436634307882
2005-06-23 08:00:00,-1.3013779977669222,-1.302553543000505,-1.3009971802207823,-1.3036047462952403,-1.3042281939534368,-1.304240931845302,-1.305901193588523,-1.3082751823805034,-1.2995559576740718,-1.297515839163988,-1.3000164073678837,-1.2982143236576809,-1.3014176734374492,-1.3010340417477106,-1.3042582533763882,-1.3059399670835112
2005-06-23 12:00:00,-1.3192775535750112,-1.3241246175989763,-1.3283046899059117,-1.3244889126343176,-1.324193980325883,-1.331090970933709,-1.3338975580632102,-1.3300776313012237,-1.308276220657054,-1.3092194866215223,-1.312178762542871,-1.319785852664775,-1.31931729020427,-1.3283432437254346,-1.3242238720624817,-1.3339380798847043
2005-06-23 16:00:00,-1.3449794798635468,-1.3551043523946558,-1.3537764006206126,-1.3524874653086847,-1.3549458811754023,-1.363907685375098,-1.3630413145245641,-1.3610600587148827,-1.3303063587193247,-1.341117663025386,-1.3365034728928455,-1.3427342877787036,-1.3450193040232925,-1.3538165329651606,-1.3549755146364695,-1.36308365632529
2005-06-23 20:00:00,-1.3706814061520847,-1.3716268776190177,-1.3741996641666354,-1.376355083981915,-1.3721577659792354,-1.372857698404567,-1.374974191185907,-1.3805675130123702,-1.364957930046439,-1.37049152331096,-1.3681714920277173,-1.375780034342762,-1.370721317842317,-1.3742410621753927,-1.3721872548831018,-1.3750172781749797
2005-06-24 00:00:00,-1.3846797767199484,-1.3835598125032778,-1.3847555082466014,-1.38576443365117,-1.387533716403995,-1.3870859242462892,-1.3869070678472477,-1.3872229974197494,-1.3745961154486803,-1.3812772376345681,-1.3828581095975134,-1.3838119866326368,-1.384719736083035,-1.3847975604188827,-1.3875630761700957,-1.3869509000246671
