DATE_TIME,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2010-05-13 04:00:00,1.26359,1.2633375,1.263585,1.263375,1.263755,1.2636825,1.2640125,1.2641425,1.2624775,1.262315,1.2628175,1.262955,1.2633375,1.263375,1.2636824999999998,1.2641425
2010-05-13 08:00:00,1.26498,1.265045,1.265135,1.2652425,1.26547,1.2658225,1.2656325000000002,1.265845,1.2639825,1.26474,1.264275,1.2646325,1.265045,1.2652424999999998,1.2658225,1.265845
2010-05-13 12:00:00,1.2654424999999998,1.264125,1.2641325,1.2645849999999998,1.26356,1.26215,1.2621,1.262365,1.2661099999999998,1.2663099999999998,1.265975,1.266505,1.264125,1.264585,1.26215,1.262365
2010-05-13 16:00:00,1.2588925,1.2579975,1.2582025,1.2580525,1.25836,1.25736,1.2572599999999998,1.2571175,1.2601274999999998,1.260365,1.258965,1.2587425,1.2579975,1.2580525,1.25736,1.2571175
2010-05-13 20:00:00,1.256775,1.2571,1.2565725,1.2568375,1.2574625,1.2576625,1.257345,1.2577125,1.2572675000000002,1.256635,1.2564300000000002,1.2561375,1.2571,1.2568375,1.2576625,1.2577125
2010-05-14 00:00:00,1.2558325,1.2553225,1.255235,1.2551025,1.2541375,1.2536975,1.253735,1.2536900000000002,1.2574025,1.2572025,1.256765,1.2564375,1.2553225,1.2551025,1.2536975,1.25369
2010-05-14 04:00:00,1.2526775,1.2529475,1.2528825,1.2528875,1.25285,1.2533125,1.2532375,1.2532625,1.252935,1.2530725,1.252815,1.2529575000000002,1.2529475,1.2528875,1.2533124999999998,1.2532625
2010-05-14 08:00:00,1.253505,1.2537675,1.2536275,1.254205,1.254255,1.2539924999999998,1.2534925,1.2544875,1.2532125,1.253305,1.253315,1.2536475,1.2537675,1.254205,1.2539925,1.2544875
2010-05-14 12:00:00,1.253685,1.25384,1.2526025,1.25263,1.25163,1.251495,1.250385,1.2498999999999998,1.2547675,1.25503,1.2547,1.2542475,1.25384,1.25263,1.251495,1.2499
2010-05-14 16:00:00,1.247275,1.2476975,1.2475900000000002,1.24746,1.2478250000000002,1.2478575,1.247595,1.24756,1.2490575,1.24788,1.24761,1.247385,1.2476975,1.24746,1.2478575,1.24756
2010-05-14 20:00:00,1.24377,1.24099,1.2409625,1.24072,1.2400675,1.23916,1.2398975,1.23863,1.24827,1.2465775,1.2453625,1.243835,1.24099,1.24072,1.23916,1.23863
2010-05-17 00:00:00,1.2409775,1.23903,1.2390875,1.238375,1.2380799999999998,1.237415,1.2381625,1.23795,1.24601,1.2440725,1.24243,1.241305,1.239145,1.23861,1.2374875,1.237775
2010-05-17 04:00:00,1.2357125,1.2357175,1.2358125,1.235725,1.2353675,1.2352425,1.2354500000000002,1.2344475,1.2377375,1.2367825,1.236875,1.236045,1.2357175,1.235725,1.2352425,1.2344475
2010-05-17 08:00:00,1.2289325,1.2288725,1.2292525,1.22818,1.2271175,1.2267725,1.227445,1.22751,1.2326475,1.2321475,1.2302025,1.230195,1.2288725,1.22818,1.2267725,1.22751
2010-05-17 12:00:00,1.2292375,1.228095,1.22814,1.229625,1.230395,1.2294025,1.22884,1.2304425,1.2274850000000002,1.2286325,1.2281075,1.2290325000000002,1.228095,1.229625,1.2294025,1.2304425
2010-05-17 16:00:00,1.23294,1.2328275,1.2325975,1.233535,1.23442,1.2348225,1.2343125,1.235135,1.2301125,1.2307,1.2313375,1.2321075,1.2328275,1.233535,1.2348225,1.235135
