DATE_TIME,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2011-08-03 08:00:00,1.41933,1.4190425000000002,1.4191175,1.419475,1.4198325,1.4200875000000002,1.420055,1.4198075,1.4182,1.41804,1.4186925,1.418465,1.41933,1.4191175,1.4198325,1.4200549999999998
2011-08-03 12:00:00,1.4219,1.42186,1.423145,1.4244025,1.4250875,1.4248724999999998,1.425845,1.42806,1.41962,1.42081,1.4202775,1.421685,1.4219,1.423145,1.4250874999999998,1.425845
2011-08-03 16:00:00,1.43125,1.4317125,1.4322125,1.431415,1.4308075,1.43079,1.4318125,1.430325,1.4287025,1.428645,1.4302725,1.43058,1.43125,1.4322125,1.4308075,1.4318125
2011-08-03 20:00:00,1.4304625,1.4296175,1.4304675000000002,1.43067,1.4305575,1.4306249999999998,1.4310375,1.431345,1.4300725,1.4310850000000002,1.43025,1.4312825000000002,1.4304625,1.4304675000000002,1.4305575,1.4310375000000002
2011-08-04 00:00:00,1.4316025,1.43182,1.4319449999999998,1.431945,1.4318125,1.4318725,1.432825,1.4328500000000002,1.4312725,1.43154,1.4317125,1.4314275,1.4316025,1.4319449999999998,1.4318125,1.4328249999999998
2011-08-04 04:00:00,1.4343175,1.4348375,1.43524,1.434565,1.4342325,1.4346,1.433955,1.4337425,1.432585,1.4336399999999998,1.433455,1.434455,1.4343175,1.43524,1.4342324999999998,1.433955
2011-08-04 08:00:00,1.4304675,1.4304249999999998,1.429705,1.4301974999999998,1.4293125,1.42944,1.4286075,1.42931,1.43338,1.4329025,1.43189,1.4315675,1.4304675,1.429705,1.4293125,1.4286075
2011-08-04 12:00:00,1.4277725,1.4284175,1.428005,1.4269075,1.4267425,1.4270025,1.426775,1.4254425,1.4291775,1.42921,1.428935,1.4283675000000002,1.4277725,1.428005,1.4267425,1.426775
2011-08-04 16:00:00,1.42336,1.42215,1.423375,1.4231900000000002,1.4218075,1.4207099999999997,1.421655,1.420975,1.424775,1.4250075,1.42375,1.42457,1.42336,1.423375,1.4218075,1.421655
2011-08-04 20:00:00,1.4155525,1.416045,1.415715,1.414985,1.4149975,1.41545,1.41549,1.4147025,1.4193950000000002,1.4192325,1.417355,1.4170425,1.4155525,1.415715,1.4149975,1.41549
2011-08-05 00:00:00,1.4125875,1.4130474999999998,1.41213,1.41202,1.4114825,1.41215,1.4109125000000002,1.4110525,1.414805,1.41489,1.41416,1.413985,1.4125875,1.41213,1.4114825000000002,1.4109125
2011-08-05 04:00:00,1.409085,1.4085075000000002,1.4081574999999995,1.4078675,1.4087325000000002,1.408165,1.4087225,1.408445,1.4107500000000002,1.4091775,1.4090125,1.40808,1.409085,1.4081574999999995,1.4087325,1.4087225
2011-08-05 08:00:00,1.410565,1.4102075,1.4108500000000002,1.4107225,1.41102,1.410735,1.4110375,1.4100325,1.4092425000000002,1.4099975,1.4101125,1.41042,1.410565,1.4108500000000002,1.4110200000000002,1.4110375
2011-08-05 12:00:00,1.411855,1.4125325000000002,1.4128575,1.4128424999999998,1.4131425,1.413235,1.413025,1.4143575,1.410025,1.4103575,1.411495,1.41198,1.411855,1.4128575,1.4131425000000002,1.4130250000000002
2011-08-05 16:00:00,1.4163175,1.414915,1.4153175,1.4163675,1.41759,1.41629,1.416765,1.41768,1.4149225,1.4148850000000002,1.4152924999999998,1.4148725,1.4163175,1.4153175,1.41759,1.4167650000000005
2011-08-05 20:00:00,1.42078,1.4207475,1.4195875,1.4211925,1.422195,1.42233,1.42148,1.422675,1.4193175,1.41745,1.4197175,1.41737,1.42078,1.4195875,1.422195,1.42148
2011-08-08 00:00:00,1.42227,1.4227925,1.4220375,1.423415,1.42396,1.42413,1.423715,1.426555,1.4215875,1.4206250000000002,1.42195,1.4196625,1.42247,1.4221275,1.4236475,1.4252
2011-08-08 04:00:00,1.43091,1.4308800000000002,1.4301075,1.43321,1.4326475,1.4329299999999998,1.4318025,1.4331575,1.428535,1.4302425,1.42977,1.43169,1.43088,1.43321,1.4329299999999998,1.4331575
2011-08-08 08:00:00,1.4334325,1.4331925,1.43276,1.4325525,1.432835,1.432655,1.432525,1.4326225,1.4331874999999998,1.4333025,1.43354,1.4333874999999998,1.4331925,1.4325525,1.432655,1.4326225
2011-08-08 12:00:00,1.4356425,1.43534,1.43473,1.4343675,1.4347975,1.433775,1.4326825,1.4322075,1.43336,1.433805,1.43457,1.434195,1.4353399999999998,1.4343675,1.433775,1.4322075
2011-08-08 16:00:00,1.42636,1.4245424999999998,1.4231524999999998,1.42296,1.42294,1.4220625,1.421345,1.42077,1.4315025,1.4292600000000002,1.4277325,1.4265525,1.4245425,1.42296,1.4220625,1.42077
2011-08-08 20:00:00,1.4180225,1.4190874999999998,1.4207925,1.4200000000000002,1.4188925,1.4196025,1.4211625,1.4207725,1.4195000000000002,1.41972,1.4195799999999998,1.4195375,1.4190875,1.42,1.4196025,1.4207725000000002
2011-08-09 00:00:00,1.419425,1.4198675,1.41924,1.41918,1.4189025,1.4192,1.418325,1.4184875,1.420635,1.4205625,1.4203075000000005,1.4198225,1.4198675,1.41918,1.4192,1.4184875
2011-08-09 04:00:00,1.417085,1.417255,1.416945,1.417655,1.4170875,1.4171675,1.4174675,1.417465,1.4182875,1.4178050000000002,1.417625,1.4173675,1.417255,1.417655,1.4171675,1.417465
2011-08-09 08:00:00,1.420365,1.42036,1.4214725,1.4205875,1.4219125,1.4223625,1.422665,1.4222875,1.41751,1.41813,1.41873,1.41943,1.42036,1.4205875,1.4223625,1.4222875
2011-08-09 12:00:00,1.4233175,1.4229825,1.4234925,1.42405,1.42314,1.4236974999999998,1.4242175,1.42501,1.4236625,1.4237825000000002,1.4229725000000002,1.423995,1.4229825,1.42405,1.4236974999999998,1.42501
2011-08-09 16:00:00,1.42592,1.4265025,1.426355,1.4263525,1.4266925,1.4255225,1.426135,1.4259925,1.424305,1.4246725,1.4253925,1.425565,1.4265025,1.4263525,1.4255225,1.4259925
2011-08-09 20:00:00,1.4242775,1.423685,1.42355,1.4235799999999998,1.42352,1.4237475,1.422785,1.42307,1.4250075,1.42493,1.4243075,1.42427,1.423685,1.42358,1.4237475,1.42307
