DATE_TIME,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2017-09-25 20:00:00,-0.16757182868771864,-0.16892837285635778,-0.17157076446838637,-0.1691226387081548,-0.1735713772781721,-0.17504241432937329,-0.1776811982525387,-0.1776536754153078,-0.16328044149880647,-0.1624710866234308,-0.16490809151708893,-0.16384507832089157,-0.1689281795246382,-0.16911147763956944,-0.17504184550257906,-0.1776438768016728
2017-09-26 00:00:00,-0.19412174193240134,-0.19242094845473673,-0.1915652580103347,-0.19008722386571497,-0.19323672522473193,-0.19140848332856128,-0.19123108608546013,-0.1886972238027797,-0.1833404923792995,-0.18721777355661093,-0.19079752864953242,-0.19083649392878624,-0.19242104509511135,-0.19007592479436788,-0.19140808411144652,-0.1886873780307425
2017-09-26 04:00:00,-0.18692884911466315,-0.1857559199844103,-0.18597823781269485,-0.18551153266658446,-0.1858457219696487,-0.18461128531680107,-0.18425817302858302,-0.18412141092510145,-0.19031311971385712,-0.18701980006114516,-0.187300145043703,-0.1873828246130245,-0.1857559343574211,-0.18550026371546238,-0.18461081565695656,-0.18411158469280062
2017-09-26 08:00:00,-0.1816936549537389,-0.18131256767085932,-0.17981931790978486,-0.18042987561370147,-0.18041245469582284,-0.18045377585329872,-0.17992484851058663,-0.18214149189149167,-0.18294457032244896,-0.1822684361699745,-0.18230702505299543,-0.18095943964358152,-0.18131252719896096,-0.18041864011340622,-0.1804532631071243,-0.18213167411388448
2017-09-26 12:00:00,-0.18791869675013145,-0.19123312159863892,-0.19713028206546498,-0.19838066416414193,-0.19750414972320346,-0.2004274192017684,-0.20515491562805782,-0.20528454548436015,-0.18373641443615202,-0.183962209408959,-0.1851225288363036,-0.18892267717419045,-0.19123320357750317,-0.198369310499887,-0.2004271134523533,-0.20527462888077866
2017-09-26 16:00:00,-0.2245870524907159,-0.22713188880515195,-0.22851877742780036,-0.2307404802887711,-0.23001576523217274,-0.23324754681842216,-0.23403641355764826,-0.2350933264903856,-0.20447833108122482,-0.21546199224301446,-0.21719287661803544,-0.22491123131805132,-0.22713241388744107,-0.23072891361081144,-0.23324758120024597,-0.23508328259669461
2017-09-26 20:00:00,-0.2448019408683967,-0.2458951537727703,-0.2509328466458924,-0.2483612911085057,-0.24649154332162956,-0.2504055223820883,-0.2530634476087495,-0.24972272823872887,-0.23940745476348957,-0.2393727910842317,-0.24275237190087337,-0.2444673588448798,-0.24589591045262155,-0.24834960843871606,-0.2504057345805115,-0.24971262187424617
2017-09-27 00:00:00,-0.23776302434950924,-0.24142980466558875,-0.23463370504568926,-0.23547016109556665,-0.2362629227453981,-0.23639317567176085,-0.23223269472274613,-0.23454334898104867,-0.24904155814688556,-0.24537798711334963,-0.24543589894433812,-0.23958382643660472,-0.24143050622902132,-0.23545856328371864,-0.23639324265329456,-0.23453330743588371
2017-09-27 04:00:00,-0.24057859095706344,-0.2403739585712785,-0.24015473681579846,-0.24083779884839435,-0.24180617518671005,-0.24233247490533708,-0.24122929232609827,-0.242067041308769,-0.23821968859293402,-0.23787699134071494,-0.2396069262679616,-0.23958382643660667,-0.24037464710225742,-0.24082616570320545,-0.24233260343877056,-0.24205696763576826
2017-09-27 08:00:00,-0.24214035055969127,-0.24217769564905678,-0.24035270209839235,-0.24160774688670994,-0.2415642078182414,-0.24169455017284058,-0.2422191380281783,-0.24483892795582424,-0.24277279224673,-0.24236439057126521,-0.24281836027079604,-0.2427295252401329,-0.24217840644381072,-0.24159610867321396,-0.2416946720951441,-0.24482884244625244
2017-09-27 12:00:00,-0.2572740210753025,-0.25704752814391285,-0.2595993267949882,-0.26442020733622756,-0.26767468657950433,-0.26707955504523767,-0.2690769514112937,-0.27110585380172353,-0.24374060171903505,-0.24803963077460817,-0.24864733294717256,-0.25623623199094625,-0.25704842247905596,-0.26440841895603284,-0.2670799400449203,-0.27109565612654973
2017-09-27 16:00:00,-0.2812723270818871,-0.28243182799459443,-0.2802317084697392,-0.2822610033097641,-0.2809169007448614,-0.2850514345779499,-0.2836826746597686,-0.2868132114683661,-0.2768660804756412,-0.2767457876170998,-0.27957388231694,-0.2803019277326219,-0.2824330356516446,-0.2822490974896536,-0.28505200582912193,-0.2868029467192896
2017-09-27 20:00:00,-0.2884432232855046,-0.291230545447172,-0.29140574886501897,-0.28556078061683043,-0.28157681174978,-0.28412754358606007,-0.2843645683656477,-0.2780355704193578,-0.288061876416619,-0.28941609132688756,-0.2931454903974135,-0.2878032094948805,-0.29123186170800275,-0.2855488530754038,-0.2841281052624921,-0.2780253431527563
2017-09-28 00:00:00,-0.2680303653807278,-0.2684638640386305,-0.27088334790281965,-0.2739895615267187,-0.2718541229439862,-0.27035716832599005,-0.27259640279646796,-0.2761216486868697,-0.2757662969843847,-0.27544796136904687,-0.26945566559567763,-0.2737685532945244,-0.2684648992871789,-0.27397771015470723,-0.2703575872932026,-0.2761114295931388
2017-09-28 04:00:00,-0.27744491622474,-0.27880235704540723,-0.2791758936292392,-0.2779052972644375,-0.277287390217812,-0.277704301451969,-0.2782495215839057,-0.2776615857130115,-0.27466651349313015,-0.27731771104844233,-0.2783640955350491,-0.2783221172968357,-0.27880351990339797,-0.2778934201164643,-0.27770479656116126,-0.2776513600434078
2017-09-28 08:00:00,-0.2803044760605395,-0.2820578825028604,-0.2841250256940783,-0.28584676131677705,-0.2843704350039334,-0.28645926847035263,-0.2877300437527186,-0.2883531484945079,-0.2786477297314736,-0.2792314548379415,-0.2790019831109539,-0.2811378476943982,-0.2820590855442499,-0.28583483189283637,-0.28645985431160464,-0.2883428771695586
2017-09-28 12:00:00,-0.2850117514825456,-0.28515943040489344,-0.28482890225441165,-0.28193102557905825,-0.2790691499310901,-0.2809819147327214,-0.27719368616835227,-0.27563766847865456,-0.2902174520594777,-0.28921811783142176,-0.2899560525178853,-0.29070693146736937,-0.28516067172911563,-0.2819191219310794,-0.28098244380944354,-0.27562745145162654
2017-09-28 16:00:00,-0.2592097231179958,-0.25887326201532174,-0.25585998256821996,-0.2551588323610626,-0.2552683596870413,-0.2528472342892247,-0.2557470292899452,-0.25236262028354456,-0.27050933189618664,-0.26785897737620473,-0.2633847355629225,-0.25669818775929665,-0.2588741788857494,-0.25514710494535986,-0.2528474717923178,-0.252352502646137
2017-09-28 20:00:00,-0.24253628961387938,-0.24354149685420726,-0.24783139055192685,-0.24448955240154807,-0.24218012475616515,-0.24288241001955582,-0.24406685000539538,-0.2429030071229597,-0.24866763175985732,-0.2463678545906765,-0.24624975550670083,-0.2444673588448798,-0.2435422244825472,-0.24447789521810268,-0.2428825442522393,-0.24289292988019945
2017-09-29 00:00:00,-0.2459017715744724,-0.24312355777521008,-0.2434321620498483,-0.2436976058478509,-0.24530370351277686,-0.24222248788249331,-0.24292302830521392,-0.24310099902632107,-0.24255283554847948,-0.24386019031478198,-0.24158657736559688,-0.24468733778218893,-0.24312428024487043,-0.24368595387752137,-0.24222261527607683,-0.24309092093809145
