DATE_TIME,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2005-06-22 12:00:00,1.218125,1.217925,1.2184,1.217475,1.217675,1.2174,1.217775,1.2165,1.2172,1.217425,1.2174999999999998,1.217925,1.218125,1.2184,1.217675,1.217775
2005-06-22 16:00:00,1.212625,1.2129,1.212425,1.212075,1.21175,1.212225,1.21175,1.211575,1.216675,1.216075,1.214775,1.214275,1.212625,1.212425,1.21175,1.21175
2005-06-22 20:00:00,1.2123,1.212025,1.2124,1.212175,1.21235,1.2119,1.2123,1.21215,1.211475,1.212125,1.21215,1.21255,1.2123,1.2124,1.21235,1.2123
2005-06-23 00:00:00,1.2123000000000002,1.212225,1.2122,1.212725,1.212675,1.212675,1.212675,1.212825,1.212,1.21195,1.21185,1.21175,1.2123000000000002,1.2122,1.212675,1.212675
2005-06-23 04:00:00,1.21275,1.213,1.213125,1.21315,1.212725,1.212825,1.213075,1.213325,1.21265,1.212675,1.21265,1.212875,1.21275,1.213125,1.212725,1.213075
2005-06-23 08:00:00,1.2129,1.212775,1.212925,1.21265,1.2126,1.2126,1.2124,1.2121499999999998,1.2131,1.2133,1.21305,1.213225,1.2129,1.212925,1.2126,1.2124
2005-06-23 12:00:00,1.21095,1.210425,1.20995,1.210375,1.210425,1.209675,1.20935,1.209775,1.21215,1.212025,1.211725,1.210875,1.21095,1.20995,1.210425,1.20935
2005-06-23 16:00:00,1.20815,1.20705,1.207175,1.207325,1.207075,1.2061,1.206175,1.2064,1.20975,1.20855,1.209075,1.208375,1.20815,1.207175,1.207075,1.206175
2005-06-23 20:00:00,1.20535,1.20525,1.20495,1.204725,1.2052,1.205125,1.204875,1.204275,1.205975,1.20535,1.205625,1.204775,1.20535,1.20495,1.2052,1.204875
2005-06-24 00:00:00,1.203825,1.20395,1.2038,1.2037,1.203525,1.2035749999999998,1.203575,1.20355,1.2049250000000002,1.204175,1.204025,1.2039,1.203825,1.2038,1.203525,1.203575
