DATE_TIME,S&P500_Close,vix_close
2018-12-19 16:00:00,2506.959961,25.57999992370605
2018-12-19 20:00:00,2506.959961,25.57999992370605
2018-12-20 00:00:00,2497.07495125,26.279999732971188
2018-12-20 04:00:00,2467.419922,28.3799991607666
2018-12-20 08:00:00,2467.419922,28.3799991607666
2018-12-20 12:00:00,2467.419922,28.3799991607666
2018-12-20 16:00:00,2467.419922,28.3799991607666
2018-12-20 20:00:00,2467.419922,28.3799991607666
2018-12-21 00:00:00,2454.7199707500004,28.81249952316284
2018-12-21 04:00:00,2416.620117,30.11000061035156
2018-12-21 08:00:00,2416.620117,30.11000061035156
2018-12-21 12:00:00,2416.620117,30.11000061035156
2018-12-21 16:00:00,2416.620117,30.11000061035156
2018-12-21 20:00:00,2416.620117,30.11000061035156
2018-12-24 00:00:00,2400.24011225,31.600000381469727
2018-12-24 04:00:00,2351.100098,36.06999969482422
2018-12-24 08:00:00,2351.100098,36.06999969482422
2018-12-24 12:00:00,2351.100098,36.06999969482422
2018-12-24 16:00:00,2351.100098,36.06999969482422
2018-12-24 20:00:00,2351.100098,36.06999969482422
2018-12-27 00:00:00,2385.532593,34.54249954223633
2018-12-27 04:00:00,2488.830078,29.959999084472656
2018-12-27 08:00:00,2488.830078,29.959999084472656
2018-12-27 12:00:00,2488.830078,29.959999084472656
2018-12-27 16:00:00,2488.830078,29.959999084472656
2018-12-27 20:00:00,2488.830078,29.959999084472656
2018-12-28 00:00:00,2488.057556,29.554999351501465
2018-12-28 04:00:00,2485.73999,28.34000015258789
2018-12-28 08:00:00,2485.73999,28.34000015258789
2018-12-28 12:00:00,2485.73999,28.34000015258789
2018-12-28 16:00:00,2485.73999,28.34000015258789
2018-12-28 20:00:00,2485.73999,28.34000015258789
2018-12-31 00:00:00,2491.017517,27.610000133514404
2018-12-31 04:00:00,2506.850098,25.420000076293945
2018-12-31 08:00:00,2506.850098,25.420000076293945
2018-12-31 12:00:00,2506.850098,25.420000076293945
2018-12-31 16:00:00,2506.850098,25.420000076293945
2018-12-31 20:00:00,2506.850098,25.420000076293945
2019-01-02 00:00:00,2507.64508075,24.86999988555908
2019-01-02 04:00:00,2510.030029,23.21999931335449
2019-01-02 08:00:00,2510.030029,23.21999931335449
2019-01-02 12:00:00,2510.030029,23.21999931335449
2019-01-02 16:00:00,2510.030029,23.21999931335449
2019-01-02 20:00:00,2510.030029,23.21999931335449
2019-01-03 00:00:00,2494.494995,23.77749967575073
2019-01-03 04:00:00,2447.889893,25.450000762939453
2019-01-03 08:00:00,2447.889893,25.450000762939453
2019-01-03 12:00:00,2447.889893,25.450000762939453
2019-01-03 16:00:00,2447.889893,25.450000762939453
2019-01-03 20:00:00,2447.889893,25.450000762939453
2019-01-04 00:00:00,2468.902405,24.43250036239624
2019-01-04 04:00:00,2531.939941,21.3799991607666
2019-01-04 08:00:00,2531.939941,21.3799991607666
2019-01-04 12:00:00,2531.939941,21.3799991607666
2019-01-04 16:00:00,2531.939941,21.3799991607666
2019-01-04 20:00:00,2531.939941,21.3799991607666
2019-01-07 00:00:00,2536.377441,21.38499927520752
2019-01-07 04:00:00,2549.689941,21.39999961853028
2019-01-07 08:00:00,2549.689941,21.39999961853028
2019-01-07 12:00:00,2549.689941,21.39999961853028
2019-01-07 16:00:00,2549.689941,21.39999961853028
2019-01-07 20:00:00,2549.689941,21.39999961853028
2019-01-08 00:00:00,2555.86993375,21.16749954223633
2019-01-08 04:00:00,2574.409912,20.46999931335449
2019-01-08 08:00:00,2574.409912,20.46999931335449
2019-01-08 12:00:00,2574.409912,20.46999931335449
2019-01-08 16:00:00,2574.409912,20.46999931335449
2019-01-08 20:00:00,2574.409912,20.46999931335449
2019-01-09 00:00:00,2577.0474242500004,20.347499370574948
2019-01-09 04:00:00,2584.959961,19.979999542236328
2019-01-09 08:00:00,2584.959961,19.979999542236328
2019-01-09 12:00:00,2584.959961,19.979999542236328
2019-01-09 16:00:00,2584.959961,19.979999542236328
2019-01-09 20:00:00,2584.959961,19.979999542236328
2019-01-10 00:00:00,2587.8799440000003,19.85999965667725
2019-01-10 04:00:00,2596.639893,19.5
2019-01-10 08:00:00,2596.639893,19.5
2019-01-10 12:00:00,2596.639893,19.5
2019-01-10 16:00:00,2596.639893,19.5
2019-01-10 20:00:00,2596.639893,19.5
2019-01-11 00:00:00,2596.54492225,19.172500133514404
2019-01-11 04:00:00,2596.26001,18.190000534057617
