DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL
2018-12-14 08:00:00,-0.6332837515900539,-0.6820713686715623,-0.6384763617804966,-0.6892903661940973,-4.939927696626683,3.690018660974829,-0.5107933589116671,5.561662511358616
2018-12-14 09:00:00,-0.6895915270328017,-0.6883140976870235,-0.6895440860100883,-0.6879706034146931,0.1453028266767736,-0.02275055595669319,0.06199824987873368,-0.09557955055388316
2018-12-14 10:00:00,-0.6882718135458614,-0.6841815869303098,-0.6910408986168178,-0.6837473625206035,0.4015052805223638,-0.48958204885173373,-0.2434906081429598,-0.4137372763554418
2018-12-14 11:00:00,-0.6836088258920096,-0.6899846871418664,-0.6841731701859417,-0.6954492591646463,-1.0425449138810556,0.5607888101623446,-0.004827437813490945,0.7694117664698438
2018-12-14 12:00:00,-0.695486247274464,-0.6878744688831188,-0.6965879100417574,-0.6921058601234923,0.3005770411285547,-0.6427611324580158,-0.062106598692636045,-0.8114344336075734
2018-12-14 13:00:00,-0.6919670113092926,-0.7010633330002893,-0.6991412962532361,-0.7047755828057647,-1.127945731829741,0.23984215879680804,-0.7208169488016112,1.0776270633400975
2018-12-14 14:00:00,-0.70463626078391,-0.6988651889807619,-0.6997576308560071,-0.6967690219440505,0.6965262879812679,0.006426412349324237,0.5870572246032597,-0.6026434260501359
2018-12-14 15:00:00,-0.6966299989631445,-0.6895450583379598,-0.6910408986168178,-0.6847151885588313,1.0536569812209777,-0.044633282186078774,0.6634294391087546,-0.7517798600197947
2018-12-14 16:00:00,-0.6847525775806901,-0.680840408020626,-0.6889277514073173,-0.682867520667668,0.16859395884434278,-0.5917014379226129,-0.3962350371536633,-0.39385241849293134
2018-12-14 17:00:00,-0.6827290169007167,-0.675476936612976,-0.683028548780796,-0.6811078369617949,0.1453028266767736,-0.5479359854636959,0.023812142626033837,-0.7716647178825348
2018-12-14 18:00:00,-0.6807054562207434,-0.6785543382403167,-0.6850536481899,-0.6788202481441629,0.16859395884457568,-0.4604050805457892,-0.4153280907799177,-0.195003839866833
2018-12-14 19:00:00,-0.6788578573390278,-0.6749493820482896,-0.6838209789843579,-0.679436137441218,-0.0487899413882819,-0.6573496166109152,-0.48215377847214225,-0.39385241849293134
2018-12-14 20:00:00,-0.679473723632933,-0.6733667183542283,-0.683028548780796,-0.6811078369617949,-0.14195447005937462,-0.7229977952993634,-0.3294093494614388,-0.6424131417756538
2018-12-14 21:00:00,-0.6809693989181311,-0.6743339017228214,-0.6847895047887127,-0.6812838053323832,-0.02549880922049961,-0.7886459739877388,-0.3580489299008682,-0.7020677153634833
2018-12-16 22:00:00,-0.682553055102457,-0.6787301897618783,-0.6837329311839634,-0.6773245169941723,0.463614966303247,-0.33640296524567054,-0.07165312550590644,-0.3839099895616264
2018-12-16 23:00:00,-0.6781540101459929,-0.6707289455307942,-0.6824122141780249,-0.6781163746618136,0.005556033669934243,-0.8907653630585449,-0.4057815639669337,-0.7915495757450541
2018-12-17 00:00:00,-0.6778900674486051,-0.6731908668326668,-0.6813556405732756,-0.6775004853647605,0.03661087656019571,-0.5989956799990989,-0.3198628226483593,-0.4833342788745762
2018-12-17 01:00:00,-0.6774501629529597,-0.670113465205326,-0.680827353770899,-0.6757408016588875,0.15306653739945192,-0.8105287002171243,-0.31031629583489795,-0.7816071468139048
2018-12-17 02:00:00,-0.6756905449703721,-0.6693221333582964,-0.6802990669685244,-0.6727493393589061,0.26175848751570646,-0.8324114264465828,-0.4439676712196335,-0.6722404285693697
2018-12-17 03:00:00,-0.6727871752991059,-0.6651016968408011,-0.6781859197590239,-0.6727493393589061,0.005556033669934243,-1.0074732362822503,-0.5298864125381125,-0.8213768625389435
2018-12-17 04:00:00,-0.6727871752991059,-0.6669481378172055,-0.6783620153598168,-0.67380514958243,-0.087608495001325,-0.8688826368290864,-0.5489794661645578,-0.6125858549815402
2018-12-17 05:00:00,-0.6735790033912689,-0.6687945787936099,-0.6795066367649625,-0.6746849914353655,-0.09537220572400333,-0.8105287002171243,-0.5871655734173529,-0.49327670780578164
2018-12-17 06:00:00,-0.6746347741808214,-0.6685308015112668,-0.6784500631602112,-0.6719574816912648,0.23846735534790436,-0.744880521528676,-0.3580489299008682,-0.6424131417754549
2018-12-17 07:00:00,-0.6723472708034605,-0.6652775483623645,-0.6726389083340863,-0.6654466519795412,0.6111254700327379,-0.5333475013106507,0.023812142626033837,-0.7517798600197947
2018-12-17 08:00:00,-0.6654847606713755,-0.6645741422761147,-0.6662994667055848,-0.6613993794560361,0.3626867269095932,-0.06651600841553712,-0.0334670182529203,-0.055809834828564095
2018-12-17 09:00:00,-0.6612616775131691,-0.6543747540255012,-0.6623373156877711,-0.6562083125237169,0.44808754485812324,-0.5844071958460537,-0.06210659869244508,-0.7318950021572753
2018-12-17 10:00:00,-0.6563347471619276,-0.6504180947903491,-0.6507150060355193,-0.6473219098090672,0.7974545273749993,0.05019186480816833,0.6634294391087546,-0.6225282839129445
2018-12-17 11:00:00,-0.6472727145516115,-0.6425927020808285,-0.6453440902113727,-0.6377316336120683,0.8440367917107588,-0.15404691333329806,0.2624753129555027,-0.4833342788745762
2018-12-17 12:00:00,-0.6375948156473883,-0.6439995142533262,-0.6432309430018722,-0.6470579572531868,-0.8329247243710697,0.13772276972614786,-0.5585259929776373,0.7694117664698438
2018-12-17 13:00:00,-0.646920790955094,-0.6428564793631717,-0.6436711820038523,-0.6375556652414801,0.8285093702656351,0.006426412349324237,0.4056732151530313,-0.4137372763554418
2018-12-17 14:00:00,-0.6375948156473883,-0.6432081824062966,-0.6454321380117691,-0.6439785107679113,-0.5611948490799676,-0.11028146087445412,-0.797189163307035,0.6799299060881988
2018-12-17 15:00:00,-0.6440174212838278,-0.6477803219669149,-0.6516835318398742,-0.6504013562943407,-0.5611948490798123,-0.24887206032776374,-0.7780961096805601,0.47113889853049723
2018-12-17 16:00:00,-0.6501760842228776,-0.6479561734884784,-0.6495703846303736,-0.6476738465502418,0.22293993390262531,-0.059221766338978035,0.11927741075778325,-0.20494626879803846
2018-12-17 17:00:00,-0.647624638148129,-0.6406583353436424,-0.641998273796332,-0.6372037285003074,0.9216738989367659,-0.03733904010973844,0.6634294391087546,-0.7418374310886453
2018-12-17 18:00:00,-0.6371549111517428,-0.6295796894852175,-0.6392687919840605,-0.6335083927179769,0.3238681732965121,-0.7302920373759226,-0.17666492045063975,-0.8114344336077942
2018-12-17 19:00:00,-0.6334597133883118,-0.6312502789400605,-0.6393568397844549,-0.6381715545385351,-0.4136843453504767,-0.5989956799989531,-0.587165573417162,-0.20494626879803846
2018-12-17 20:00:00,-0.6381227010421636,-0.6346793836105242,-0.64560823361256,-0.6417789061355715,-0.3205198166793459,-0.8324114264465828,-0.7590030560542971,-0.34414027383630735
2018-12-17 21:00:00,-0.641641937007337,-0.6351190124144309,-0.6471050462192894,-0.6402831749855808,0.1220116945089715,-0.9199423313643436,-0.539432939351192,-0.6921252864320789
2018-12-17 22:00:00,-0.640058280823009,-0.6369654533908353,-0.6467528550177076,-0.6402831749855808,-0.017735098497848052,-0.7375862794522627,-0.673084314735832,-0.3043705581110877
2018-12-17 23:00:00,-0.6405861662177843,-0.6331846456772448,-0.6441114210058306,-0.6388754280208844,0.15306653739921902,-0.8324114264465828,-0.3294093494614388,-0.7915495757450541
2018-12-18 00:00:00,-0.6383866437395512,-0.6356465669791174,-0.6426146083991011,-0.6417789061355715,-0.2972286845115439,-0.5041705330046331,-0.4057815639669337,-0.26460084238576853
2018-12-18 01:00:00,-0.641641937007337,-0.6344156063281811,-0.6368915013733727,-0.6304289462327015,0.9915472954402498,-0.1321641871039854,0.5679641709770052,-0.7716647178825348
2018-12-18 02:00:00,-0.6305563437170455,-0.6285245803558447,-0.6384763617804966,-0.6350921080532617,-0.39815692390535296,-0.7521747636051622,-0.8067356901200605,-0.18506141093552805
2018-12-18 03:00:00,-0.6349553886735098,-0.6312502789400605,-0.6414699869939554,-0.6342122662003261,0.06766571945062956,-0.7740574898346207,-0.6539912611093865,-0.37396756063022213
2018-12-18 04:00:00,-0.634075579682217,-0.6328329426341198,-0.641381939193561,-0.6402831749855808,-0.5456674276346886,-0.6354668903816026,-0.7399100024280341,-0.09557955055388316
2018-12-18 05:00:00,-0.6398823190247492,-0.6390756716495811,-0.6471930940196858,-0.6423947954326266,-0.21959157728553685,-0.5989956799990989,-0.7399100024280341,-0.045867405897159756
2018-12-18 06:00:00,-0.6424337650994999,-0.6404824838220808,-0.6500986714327484,-0.6478498149208283,-0.47579403113128227,-0.7229977952992175,-0.7780961096805601,-0.17511898200412374
2018-12-18 07:00:00,-0.6475366572489991,-0.6420651475161401,-0.6383002661797057,-0.6306928987885819,1.4884247816866945,0.385727000326458,1.054837038448927,-0.5728161392565194
2018-12-18 08:00:00,-0.6306443246161735,-0.6250075499245992,-0.6220994709068691,-0.6208386700357046,0.867327923878328,0.31278457956181555,0.9784648239434321,-0.5927009971188308
2018-12-18 09:00:00,-0.6209664257119522,-0.618061414822888,-0.6178731764878682,-0.6150317138063283,0.5257246520841302,0.08666307519067191,0.386580161526777,-0.2844857002485772
2018-12-18 10:00:00,-0.6148957436720303,-0.6090050614624292,-0.6116217826597631,-0.6044736115710997,0.9216738989367659,-0.1467526712569577,0.4056732151530313,-0.6225282839129445
2018-12-18 11:00:00,-0.6045139975747739,-0.5991573762549407,-0.5999994730075113,-0.5993705288240727,0.4558512555807239,-0.0008678297272348455,0.5393245905374805,-0.562873710325115
2018-12-18 12:00:00,-0.5994111054252746,-0.6050484022272791,-0.6050181976300743,-0.6116003305798783,-1.073599756771536,0.07207459103777265,-0.5585259929776373,0.6799299060881988
2018-12-18 13:00:00,-0.6112005459086011,-0.6101480963525857,-0.6134707864680763,-0.6121282356916412,-0.07984478427871577,-0.20510660786870108,-0.19575797407689424,-0.07569469269107448
2018-12-18 14:00:00,-0.6122563166981517,-0.6179734890621064,-0.619458036894994,-0.624446021632739,-1.073599756771536,-0.05192752426263786,-0.7303634756147966,0.6898723350193048
2018-12-18 15:00:00,-0.6244856616771236,-0.6198199300385108,-0.6241245703159732,-0.6251498951150881,-0.05655365211093347,-0.28534327071012167,0.09063783031825846,-0.4833342788745762
2018-12-18 16:00:00,-0.6251895088701587,-0.6243041438383493,-0.6268540521282449,-0.6289332150827108,-0.32828352740179134,-0.13945842918039864,-0.1289322863846696,-0.055809834828564095
2018-12-18 17:00:00,-0.62870874483533,-0.6221939255796016,-0.6259735741242864,-0.6288452308974186,-0.009971387775368878,-0.24157781825120467,0.34839405427398173,-0.6921252864320789
2018-12-18 18:00:00,-0.6289726875327176,-0.6300193182891242,-0.6247409049187443,-0.6213665751474655,0.6732351558134659,0.5097291156269415,0.5106850100979556,0.16292360166024356
2018-12-18 19:00:00,-0.6214063302075976,-0.6262385105755355,-0.623684331313995,-0.632980487606216,-1.0192537817134864,0.2836076112557978,-0.19575797407718062,0.5904480457064546
2018-12-18 20:00:00,-0.6328438470944066,-0.6258868075324105,-0.6325771591539753,-0.625589816041557,0.6421803129229854,-0.4822878067752476,0.0810913035050835,-0.7418374310884246
2018-12-18 21:00:00,-0.625629413365804,-0.6271177681833469,-0.6305520597448712,-0.6277014364886007,-0.18077302367245573,-0.21240084994526015,-0.4821537784723332,0.21263574631686769
2018-12-18 22:00:00,-0.6257173942649339,-0.6213146679717902,-0.6286150081361616,-0.621102622591585,0.4092689912450421,-0.5333475013106507,-0.26258366176921416,-0.4535069920807609
2018-12-18 23:00:00,-0.621054406611082,-0.6140168298269562,-0.6220114231064747,-0.6155596189180893,0.48690609847120436,-0.5917014379226129,-0.05256007187946108,-0.7517798600197947
2018-12-19 00:00:00,-0.6154236290668075,-0.6086533584193062,-0.6139990732704509,-0.6088728208357794,0.5800706271423351,-0.37287417562788244,0.20519615207645311,-0.7219525732259052
2018-12-19 01:00:00,-0.6089130425312381,-0.607070694725245,-0.6147034556736184,-0.6107204887269427,-0.15748189150465366,-0.5625244696165952,-0.5776190466040825,-0.1651765530727194
2018-12-19 02:00:00,-0.6107606414129537,-0.6049604764664973,-0.6139990732704509,-0.6064972478328532,0.37821414835456163,-0.6792323428403736,-0.30076976902191394,-0.6125858549815402
2018-12-19 03:00:00,-0.6063615964564895,-0.6004762626666588,-0.6133827386676799,-0.6072891055004946,-0.07984478427871577,-1.0001789942057642,-0.7112704219883408,-0.6225282839129445
2018-12-19 04:00:00,-0.6073293863469121,-0.6031140354900928,-0.6110054480569921,-0.6101925836151818,-0.25064642017578437,-0.5844071958460537,-0.3485024030876932,-0.43362213421825047
2018-12-19 05:00:00,-0.6101447751190485,-0.6050484022272791,-0.6122381172625342,-0.6049135324975684,0.463614966303247,-0.5260532592340915,-0.17666492045063975,-0.5330464235310014
2018-12-19 06:00:00,-0.6049539020704213,-0.6034657385332177,-0.6104771612546174,-0.6072011213152005,-0.19630044511757952,-0.5114647750811923,-0.5489794661643668,-0.1254068373476985
2018-12-19 07:00:00,-0.6074173672460401,-0.6016192975568133,-0.5972699911952398,-0.5960271297829187,1.0070747168852183,0.42949245278552084,1.1503023065806761,-0.6125858549815402
2018-12-19 08:00:00,-0.596067831258361,-0.5915957608277633,-0.5965656087920743,-0.5926837307417628,0.3005770411285547,-0.34369720732208375,-0.004827437813681806,-0.463449421011867
2018-12-19 09:00:00,-0.5926365761923196,-0.5965196034315066,-0.5970938955944489,-0.6035937697181641,-0.9649078066551263,0.021014896502223657,-0.4344211444063631,0.4810813274619016
2018-12-19 10:00:00,-0.6035462076843512,-0.6016192975568133,-0.5929556489758443,-0.5866128219565062,1.4961884924091398,0.7869103145332693,1.1980349406463602,-0.17511898200412374
2018-12-19 11:00:00,-0.5866538750515274,-0.5901010228944839,-0.5893456891596144,-0.5903961419241308,-0.32828352740194666,0.13042852764958876,-0.2434906081429598,0.4313691828054765
2018-12-19 12:00:00,-0.5902610919158287,-0.5908923547415135,-0.5970058477940525,-0.5903961419241308,-0.009971387775368878,-0.4385223543163307,-0.6826308415489115,0.11321145700361956
2018-12-19 13:00:00,-0.5903490728149585,-0.5896613940905772,-0.5959492741893032,-0.592771714927057,-0.2118278665628585,-0.45311083846937594,-0.5585259929776373,-0.03592497696605369
2018-12-19 14:00:00,-0.5929005188897072,-0.5854409575730818,-0.5734090372879652,-0.5676082379330967,2.233741011056206,1.0640915134397428,2.16223414877722,-0.8014920046764241
2018-12-19 15:00:00,-0.5674740390413407,-0.5686471372638842,-0.5675098346614439,-0.5749989094977557,-0.6621230884737767,0.15960549595553344,0.04290519625228833,0.1728660305916479
2018-12-19 16:00:00,-0.5750403963664608,-0.5687350630246658,-0.5732329416871743,-0.5745589885712888,0.044374587282847267,-0.3072259969395071,0.24338225932905733,-0.6722404285693697
2018-12-19 17:00:00,-0.5745125109716854,-0.5701418751971636,-0.5736731806891525,-0.5715675262713076,0.26175848751570646,-0.22698933409815958,0.1383704643842286,-0.4535069920807609
2018-12-19 18:00:00,-0.5714331795021595,-0.5660972902012298,-0.5682142170646114,-0.5687520323419126,0.23846735534790436,-0.11028146087459996,0.3961266883397609,-0.562873710325115
2018-12-19 19:00:00,-0.5693216379230563,-0.6183251921052313,-0.5758743756990494,-0.6187270495886588,-4.357649392431787,3.5878992719040235,-0.6635377879225616,5.5815473692214255
2018-12-19 20:00:00,-0.6185029605363315,-0.6174459344974199,-0.612414212863327,-0.617143334253374,0.12201169450881622,0.4878463893973371,0.7111620731744384,-0.07569469269107448
2018-12-19 21:00:00,-0.6171832470493932,-0.6143685328700791,-0.6137349298692636,-0.6150317138063283,0.19188509101230017,0.12313428557302969,0.42476626877947665,-0.2745432713173718
2018-12-19 22:00:00,-0.6168313234528756,-0.6168304541719517,-0.6198102280965778,-0.6121282356916412,0.4170327019676428,-0.1759296395629024,-0.27213018858238913,0.04361445448448515
2018-12-19 23:00:00,-0.6118164122025063,-0.6045208476625906,-0.6117098304601596,-0.6060573269063845,0.5101972306390065,-0.5260532592342375,0.06199824987873368,-0.7816071468139048
2018-12-20 00:00:00,-0.606009672859972,-0.6040812188586859,-0.6131185952664926,-0.6095766943181267,-0.31275610595666764,-0.6792323428403736,-0.7208169488016112,-0.17511898200412374
2018-12-20 01:00:00,-0.6096168897242732,-0.6072465462468064,-0.6157600292783677,-0.6101045994298896,-0.041026230665802736,-0.6354668903814568,-0.6158051538565914,-0.22483112666074775
2018-12-20 02:00:00,-0.6102327560181784,-0.6056638825527472,-0.6158480770787641,-0.6117762989504666,-0.1341907593369292,-0.7740574898346207,-0.5585259929776373,-0.4733918499432713
2018-12-20 03:00:00,-0.6116404504042465,-0.6058397340743087,-0.6170807462843062,-0.6103685519857701,0.11424798378613789,-0.8615883947525274,-0.5394329393513829,-0.6125858549815402
2018-12-20 04:00:00,-0.6103207369173083,-0.6045208476625906,-0.6141751688712438,-0.6062332952769708,0.3626867269095932,-0.7302920373759226,-0.3675954567141385,-0.612585854981739
2018-12-20 05:00:00,-0.6061856346582297,-0.60205892636072,-0.6115337348593687,-0.6036817539034582,0.22293993390262531,-0.7157035532228774,-0.5298864125383034,-0.4236797052866473
2018-12-20 06:00:00,-0.6038101503817388,-0.5995970050588474,-0.593483935778219,-0.5859969326594511,1.5738255996351467,0.5753772943152439,1.169395360206931,-0.4336221342179522
2018-12-20 07:00:00,-0.5859500278584924,-0.5813963725771499,-0.5793962877148829,-0.5801019922447826,0.5179609413614519,0.23254791672039496,0.7588947072404086,-0.4733918499432713
2018-12-20 08:00:00,-0.58014328851596,-0.577000084538093,-0.5719122246812358,-0.5679601746742713,1.0769481133887797,0.4878463893974829,0.9402787166909233,-0.3143129870423925
2018-12-20 09:00:00,-0.568089905335246,-0.5639870719424821,-0.5307939018963754,-0.525375828992186,3.7709557341310673,2.814709611796418,4.090632565038462,-0.4236797052868461
2018-12-20 10:00:00,-0.5252432074592804,-0.5250359599164348,-0.5265676074773744,-0.5262556708451216,-0.087608495001325,-0.06651600841553712,-0.10029270594524026,0.013787167690570314
2018-12-20 11:00:00,-0.526386959147961,-0.5300477282809598,-0.5287688024872713,-0.5355819944862381,-0.8096335922031123,0.1668997380319467,-0.214851027703435,0.45125404066798674
2018-12-20 12:00:00,-0.5356249535565367,-0.5431486666373505,-0.5426803549498145,-0.549659464133209,-1.2366376819461509,0.10125155934357134,-0.7208169488016112,0.8887209136454033
2018-12-20 13:00:00,-0.5497898783163541,-0.5478966577195323,-0.5462903147660444,-0.5537947208420063,-0.3515746595695935,0.19607670633789137,0.42476626877947665,-0.17511898200432252
2018-12-20 14:00:00,-0.5538369996763007,-0.549655172935157,-0.5480512707739612,-0.5509792269126133,0.2539947767930281,0.1960767063380372,0.6729759659219295,-0.4336221342179522
2018-12-20 15:00:00,-0.5509336300050345,-0.5841220711613657,-0.5586170068214636,-0.579750055503608,-2.540941083342991,2.1801105511421963,-0.7876426364937975,3.79191016158644
2018-12-20 16:00:00,-0.5797913649194425,-0.5791103027968407,-0.5727927026851941,-0.5666404118948669,1.1623489313373876,0.589965778468289,0.8066273413064741,-0.03592497696585481
2018-12-20 17:00:00,-0.5664182682517901,-0.559327006621082,-0.5446174065585241,-0.5421808083832558,2.1405764823850753,1.2829187757343274,2.410443845919768,-0.7617222889511647
2018-12-20 18:00:00,-0.5421355400921042,-0.5413901514217279,-0.535548483117751,-0.5318866587039096,0.9061464774914093,0.5462003260092264,0.7588947072404086,-0.045867405897159756
2018-12-20 19:00:00,-0.5322816793896231,-0.5285529903476803,-0.5268317508785617,-0.5307428642950935,0.13753911595393997,0.20337094841445028,0.6347898586692298,-0.3839099895616264
