DATE_TIME,typical_price,S&P500_Close,vix_close
2017-09-25 20:00:00,1.1844741666666665,2496.659912,10.210000038146973
2017-09-26 00:00:00,1.1851391666666669,2496.704956,10.200000047683716
2017-09-26 04:00:00,1.18572,2496.840088,10.170000076293944
2017-09-26 08:00:00,1.1831975,2496.840088,10.170000076293944
2017-09-26 12:00:00,1.1798266666666668,2496.840088,10.170000076293944
2017-09-26 16:00:00,1.1776283333333333,2496.840088,10.170000076293944
2017-09-26 20:00:00,1.1795691666666666,2496.840088,10.170000076293944
2017-09-27 00:00:00,1.1787066666666668,2499.39007575,10.095000028610228
2017-09-27 04:00:00,1.178725,2507.040039,9.869999885559082
2017-09-27 08:00:00,1.1758325,2507.040039,9.869999885559082
2017-09-27 12:00:00,1.1740141666666666,2507.040039,9.869999885559082
2017-09-27 16:00:00,1.1738433333333331,2507.040039,9.869999885559082
2017-09-27 20:00:00,1.1752533333333337,2507.040039,9.869999885559082
2017-09-28 00:00:00,1.1745774999999998,2507.795044,9.789999961853027
2017-09-28 04:00:00,1.173554166666667,2510.060059,9.550000190734863
2017-09-28 08:00:00,1.1742875000000002,2510.060059,9.550000190734863
2017-09-28 12:00:00,1.177245,2510.060059,9.550000190734863
2017-09-28 16:00:00,1.1783975,2510.060059,9.550000190734863
2017-09-28 20:00:00,1.17849,2510.060059,9.550000190734863
2017-09-29 00:00:00,1.1781983333333332,2512.385071,9.540000200271606
2017-09-29 04:00:00,1.1780425,2519.360107,9.510000228881836
2017-09-29 08:00:00,1.1789983333333331,2519.360107,9.510000228881836
2017-09-29 12:00:00,1.1809383333333334,2519.360107,9.510000228881836
2017-09-29 16:00:00,1.1809308333333333,2519.360107,9.510000228881836
2017-09-29 20:00:00,1.1812075,2519.360107,9.510000228881836
2017-10-02 00:00:00,1.180955,2521.8001095,9.49500012397766
2017-10-02 04:00:00,1.1776366666666664,2529.120117,9.449999809265137
2017-10-02 08:00:00,1.1754483333333334,2529.120117,9.449999809265137
2017-10-02 12:00:00,1.174255,2529.120117,9.449999809265137
2017-10-02 16:00:00,1.17441,2529.120117,9.449999809265137
2017-10-02 20:00:00,1.1737716666666669,2529.120117,9.449999809265137
2017-10-03 00:00:00,1.1731158333333334,2530.48510725,9.464999914169312
2017-10-03 04:00:00,1.170774166666667,2534.580078,9.510000228881836
2017-10-03 08:00:00,1.1722658333333331,2534.580078,9.510000228881836
2017-10-03 12:00:00,1.1746908333333337,2534.580078,9.510000228881836
2017-10-03 16:00:00,1.1756341666666668,2534.580078,9.510000228881836
2017-10-03 20:00:00,1.17469,2534.580078,9.510000228881836
2017-10-04 00:00:00,1.1747475,2535.370056,9.540000200271606
2017-10-04 04:00:00,1.1768983333333332,2537.73999,9.630000114440918
2017-10-04 08:00:00,1.1762716666666668,2537.73999,9.630000114440918
2017-10-04 12:00:00,1.176940833333333,2537.73999,9.630000114440918
2017-10-04 16:00:00,1.1760383333333333,2537.73999,9.630000114440918
2017-10-04 20:00:00,1.1761566666666663,2537.73999,9.630000114440918
2017-10-05 00:00:00,1.1757025,2541.3225095,9.519999980926514
2017-10-05 04:00:00,1.1755933333333333,2552.070068,9.1899995803833
2017-10-05 08:00:00,1.1764366666666666,2552.070068,9.1899995803833
2017-10-05 12:00:00,1.1747525,2552.070068,9.1899995803833
2017-10-05 16:00:00,1.1714625,2552.070068,9.1899995803833
2017-10-05 20:00:00,1.1704675,2552.070068,9.1899995803833
2017-10-06 00:00:00,1.1709575,2551.3850705,9.304999589920044
2017-10-09 00:00:00,1.1714208333333334,2548.1800535,9.81999969482422
2017-10-09 04:00:00,1.173775,2544.72998,10.329999923706056
2017-10-09 08:00:00,1.173095,2544.72998,10.329999923706056
2017-10-09 12:00:00,1.1742108333333332,2544.72998,10.329999923706056
2017-10-09 16:00:00,1.1739225,2544.72998,10.329999923706056
2017-10-09 20:00:00,1.1748308333333335,2544.72998,10.329999923706056
2017-10-10 00:00:00,1.1741533333333334,2546.20745825,10.267499923706056
2017-10-10 04:00:00,1.1770025,2550.639893,10.079999923706056
2017-10-10 08:00:00,1.1772791666666669,2550.639893,10.079999923706056
2017-10-10 12:00:00,1.1789683333333332,2550.639893,10.079999923706056
2017-10-10 16:00:00,1.1803941666666666,2550.639893,10.079999923706056
2017-10-10 20:00:00,1.1808233333333331,2550.639893,10.079999923706056
2017-10-11 00:00:00,1.1812158333333334,2551.78991725,10.022500038146974
2017-10-11 04:00:00,1.180885,2555.23999,9.850000381469728
2017-10-11 08:00:00,1.1823275,2555.23999,9.850000381469728
2017-10-11 12:00:00,1.1822983333333332,2555.23999,9.850000381469728
2017-10-11 16:00:00,1.1847075,2555.23999,9.850000381469728
2017-10-11 20:00:00,1.1853508333333336,2555.23999,9.850000381469728
2017-10-12 00:00:00,1.1861491666666666,2554.1624755000003,9.865000247955324
2017-10-12 04:00:00,1.1872558333333334,2550.929932,9.90999984741211
2017-10-12 08:00:00,1.1867841666666663,2550.929932,9.90999984741211
2017-10-12 12:00:00,1.1853241666666667,2550.929932,9.90999984741211
2017-10-12 16:00:00,1.1839433333333331,2550.929932,9.90999984741211
2017-10-12 20:00:00,1.1835825,2550.929932,9.90999984741211
2017-10-13 00:00:00,1.1832516666666666,2551.4899295,9.834999799728394
2017-10-13 04:00:00,1.18456,2553.169922,9.609999656677246
2017-10-13 08:00:00,1.1836091666666668,2553.169922,9.609999656677246
2017-10-13 12:00:00,1.1827791666666667,2553.169922,9.609999656677246
