DATE_TIME,typical_price,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos
2010-04-22 23:00:00,1.32313,3,22,23,0.4338837391175582,-0.900968867902419,-0.968077118866204,-0.2506525322587213,-0.2588190451025215,0.965925826289068
2010-04-23 00:00:00,1.3229266666666668,4,23,0,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.0,1.0
2010-04-23 01:00:00,1.3223566666666666,4,23,1,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.2588190451025207,0.9659258262890684
2010-04-23 02:00:00,1.3222533333333333,4,23,2,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.4999999999999999,0.8660254037844387
2010-04-23 03:00:00,1.3219500000000002,4,23,3,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.7071067811865475,0.7071067811865476
2010-04-23 04:00:00,1.3233666666666666,4,23,4,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.8660254037844386,0.5000000000000001
2010-04-23 05:00:00,1.32364,4,23,5,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.9659258262890684,0.2588190451025207
2010-04-23 06:00:00,1.32331,4,23,6,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,1.0,6.123233995736766e-17
2010-04-23 07:00:00,1.3257233333333334,4,23,7,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.9659258262890684,-0.2588190451025206
2010-04-23 08:00:00,1.3303733333333332,4,23,8,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.8660254037844387,-0.4999999999999998
2010-04-23 09:00:00,1.3324299999999998,4,23,9,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.7071067811865476,-0.7071067811865475
2010-04-23 10:00:00,1.3307966666666666,4,23,10,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.4999999999999999,-0.8660254037844387
2010-04-23 11:00:00,1.33116,4,23,11,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,0.258819045102521,-0.9659258262890682
2010-04-23 12:00:00,1.3294066666666666,4,23,12,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,1.2246467991473532e-16,-1.0
2010-04-23 13:00:00,1.32985,4,23,13,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.2588190451025208,-0.9659258262890684
2010-04-23 14:00:00,1.3343466666666668,4,23,14,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.4999999999999997,-0.8660254037844388
2010-04-23 15:00:00,1.33628,4,23,15,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.7071067811865471,-0.7071067811865479
2010-04-23 16:00:00,1.33664,4,23,16,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.8660254037844384,-0.5000000000000004
2010-04-23 17:00:00,1.3375866666666667,4,23,17,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.9659258262890684,-0.2588190451025206
2010-04-23 18:00:00,1.3389366666666669,4,23,18,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-1.0,-1.8369701987210294e-16
2010-04-23 19:00:00,1.3374366666666664,4,23,19,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.9659258262890684,0.2588190451025203
2010-04-23 20:00:00,1.3373766666666669,4,23,20,-0.433883739117558,-0.9009688679024191,-0.9987165071710528,-0.0506491688387135,-0.8660254037844386,0.5000000000000001
2010-04-26 00:00:00,1.3381733333333334,0,26,0,0.0,1.0,-0.848644257494751,0.5289640103269624,0.0,1.0
2010-04-26 01:00:00,1.338493333333333,0,26,1,0.0,1.0,-0.848644257494751,0.5289640103269624,0.2588190451025207,0.9659258262890684
2010-04-26 02:00:00,1.337613333333333,0,26,2,0.0,1.0,-0.848644257494751,0.5289640103269624,0.4999999999999999,0.8660254037844387
2010-04-26 03:00:00,1.337203333333333,0,26,3,0.0,1.0,-0.848644257494751,0.5289640103269624,0.7071067811865475,0.7071067811865476
2010-04-26 04:00:00,1.33653,0,26,4,0.0,1.0,-0.848644257494751,0.5289640103269624,0.8660254037844386,0.5000000000000001
2010-04-26 05:00:00,1.3370266666666668,0,26,5,0.0,1.0,-0.848644257494751,0.5289640103269624,0.9659258262890684,0.2588190451025207
2010-04-26 06:00:00,1.336833333333333,0,26,6,0.0,1.0,-0.848644257494751,0.5289640103269624,1.0,6.123233995736766e-17
2010-04-26 07:00:00,1.3370299999999995,0,26,7,0.0,1.0,-0.848644257494751,0.5289640103269624,0.9659258262890684,-0.2588190451025206
2010-04-26 08:00:00,1.3338066666666666,0,26,8,0.0,1.0,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998
2010-04-26 09:00:00,1.3308533333333334,0,26,9,0.0,1.0,-0.848644257494751,0.5289640103269624,0.7071067811865476,-0.7071067811865475
2010-04-26 10:00:00,1.3317366666666668,0,26,10,0.0,1.0,-0.848644257494751,0.5289640103269624,0.4999999999999999,-0.8660254037844387
2010-04-26 11:00:00,1.332566666666667,0,26,11,0.0,1.0,-0.848644257494751,0.5289640103269624,0.258819045102521,-0.9659258262890682
2010-04-26 12:00:00,1.3336666666666666,0,26,12,0.0,1.0,-0.848644257494751,0.5289640103269624,1.2246467991473532e-16,-1.0
2010-04-26 13:00:00,1.3324733333333334,0,26,13,0.0,1.0,-0.848644257494751,0.5289640103269624,-0.2588190451025208,-0.9659258262890684
2010-04-26 14:00:00,1.3317266666666667,0,26,14,0.0,1.0,-0.848644257494751,0.5289640103269624,-0.4999999999999997,-0.8660254037844388
