DATE_TIME,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos
2017-09-20 10:00:00,2,20,10,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,0.4999999999999999,-0.8660254037844387
2017-09-20 11:00:00,2,20,11,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,0.258819045102521,-0.9659258262890682
2017-09-20 12:00:00,2,20,12,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0
2017-09-20 13:00:00,2,20,13,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.2588190451025208,-0.9659258262890684
2017-09-20 14:00:00,2,20,14,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388
2017-09-20 15:00:00,2,20,15,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.7071067811865471,-0.7071067811865479
2017-09-20 16:00:00,2,20,16,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004
2017-09-20 17:00:00,2,20,17,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.9659258262890684,-0.2588190451025206
2017-09-20 18:00:00,2,20,18,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210294e-16
2017-09-20 19:00:00,2,20,19,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.9659258262890684,0.2588190451025203
2017-09-20 20:00:00,2,20,20,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.8660254037844386,0.5000000000000001
2017-09-20 21:00:00,2,20,21,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.7071067811865477,0.7071067811865474
2017-09-20 22:00:00,2,20,22,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.5000000000000004,0.8660254037844384
2017-09-20 23:00:00,2,20,23,0.9749279121818236,-0.2225209339563143,-0.7907757369376986,-0.6121059825476627,-0.2588190451025215,0.965925826289068
2017-09-21 00:00:00,3,21,0,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.0,1.0
2017-09-21 01:00:00,3,21,1,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.2588190451025207,0.9659258262890684
2017-09-21 02:00:00,3,21,2,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.4999999999999999,0.8660254037844387
2017-09-21 03:00:00,3,21,3,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.7071067811865475,0.7071067811865476
2017-09-21 04:00:00,3,21,4,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.8660254037844386,0.5000000000000001
2017-09-21 05:00:00,3,21,5,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.9659258262890684,0.2588190451025207
2017-09-21 06:00:00,3,21,6,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,1.0,6.123233995736766e-17
2017-09-21 07:00:00,3,21,7,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.9659258262890684,-0.2588190451025206
2017-09-21 08:00:00,3,21,8,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.8660254037844387,-0.4999999999999998
2017-09-21 09:00:00,3,21,9,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.7071067811865476,-0.7071067811865475
2017-09-21 10:00:00,3,21,10,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.4999999999999999,-0.8660254037844387
2017-09-21 11:00:00,3,21,11,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,0.258819045102521,-0.9659258262890682
2017-09-21 12:00:00,3,21,12,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,1.2246467991473532e-16,-1.0
2017-09-21 13:00:00,3,21,13,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.2588190451025208,-0.9659258262890684
2017-09-21 14:00:00,3,21,14,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.4999999999999997,-0.8660254037844388
2017-09-21 15:00:00,3,21,15,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.7071067811865471,-0.7071067811865479
2017-09-21 16:00:00,3,21,16,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.8660254037844384,-0.5000000000000004
2017-09-21 17:00:00,3,21,17,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.9659258262890684,-0.2588190451025206
2017-09-21 18:00:00,3,21,18,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-1.0,-1.8369701987210294e-16
2017-09-21 19:00:00,3,21,19,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.9659258262890684,0.2588190451025203
2017-09-21 20:00:00,3,21,20,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.8660254037844386,0.5000000000000001
2017-09-21 21:00:00,3,21,21,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.7071067811865477,0.7071067811865474
2017-09-21 22:00:00,3,21,22,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.5000000000000004,0.8660254037844384
2017-09-21 23:00:00,3,21,23,0.4338837391175582,-0.900968867902419,-0.8978045395707417,-0.4403941515576342,-0.2588190451025215,0.965925826289068
2017-09-22 00:00:00,4,22,0,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.0,1.0
2017-09-22 01:00:00,4,22,1,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.2588190451025207,0.9659258262890684
2017-09-22 02:00:00,4,22,2,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.4999999999999999,0.8660254037844387
2017-09-22 03:00:00,4,22,3,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.7071067811865475,0.7071067811865476
2017-09-22 04:00:00,4,22,4,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.8660254037844386,0.5000000000000001
2017-09-22 05:00:00,4,22,5,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.9659258262890684,0.2588190451025207
2017-09-22 06:00:00,4,22,6,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,1.0,6.123233995736766e-17
2017-09-22 07:00:00,4,22,7,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.9659258262890684,-0.2588190451025206
2017-09-22 08:00:00,4,22,8,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.8660254037844387,-0.4999999999999998
2017-09-22 09:00:00,4,22,9,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.7071067811865476,-0.7071067811865475
2017-09-22 10:00:00,4,22,10,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.4999999999999999,-0.8660254037844387
2017-09-22 11:00:00,4,22,11,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.258819045102521,-0.9659258262890682
2017-09-22 12:00:00,4,22,12,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,1.2246467991473532e-16,-1.0
2017-09-22 13:00:00,4,22,13,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.2588190451025208,-0.9659258262890684
2017-09-22 14:00:00,4,22,14,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.4999999999999997,-0.8660254037844388
2017-09-22 15:00:00,4,22,15,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.7071067811865471,-0.7071067811865479
2017-09-22 16:00:00,4,22,16,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
2017-09-22 17:00:00,4,22,17,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.9659258262890684,-0.2588190451025206
2017-09-22 18:00:00,4,22,18,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-1.0,-1.8369701987210294e-16
2017-09-22 19:00:00,4,22,19,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.9659258262890684,0.2588190451025203
2017-09-22 20:00:00,4,22,20,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,-0.8660254037844386,0.5000000000000001
2017-09-25 00:00:00,0,25,0,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.0,1.0
2017-09-25 01:00:00,0,25,1,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.2588190451025207,0.9659258262890684
2017-09-25 02:00:00,0,25,2,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.4999999999999999,0.8660254037844387
2017-09-25 03:00:00,0,25,3,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.7071067811865475,0.7071067811865476
2017-09-25 04:00:00,0,25,4,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001
2017-09-25 05:00:00,0,25,5,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.9659258262890684,0.2588190451025207
2017-09-25 06:00:00,0,25,6,0.0,1.0,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17
2017-09-25 07:00:00,0,25,7,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.9659258262890684,-0.2588190451025206
2017-09-25 08:00:00,0,25,8,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998
2017-09-25 09:00:00,0,25,9,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.7071067811865476,-0.7071067811865475
2017-09-25 10:00:00,0,25,10,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.4999999999999999,-0.8660254037844387
2017-09-25 11:00:00,0,25,11,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.258819045102521,-0.9659258262890682
2017-09-25 12:00:00,0,25,12,0.0,1.0,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0
2017-09-25 13:00:00,0,25,13,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.2588190451025208,-0.9659258262890684
2017-09-25 14:00:00,0,25,14,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388
2017-09-25 15:00:00,0,25,15,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.7071067811865471,-0.7071067811865479
2017-09-25 16:00:00,0,25,16,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
2017-09-25 17:00:00,0,25,17,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.9659258262890684,-0.2588190451025206
2017-09-25 18:00:00,0,25,18,0.0,1.0,-0.9377521321470804,0.3473052528448203,-1.0,-1.8369701987210294e-16
2017-09-25 19:00:00,0,25,19,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.9659258262890684,0.2588190451025203
2017-09-25 20:00:00,0,25,20,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.8660254037844386,0.5000000000000001
2017-09-25 21:00:00,0,25,21,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.7071067811865477,0.7071067811865474
2017-09-25 22:00:00,0,25,22,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384
2017-09-25 23:00:00,0,25,23,0.0,1.0,-0.9377521321470804,0.3473052528448203,-0.2588190451025215,0.965925826289068
2017-09-26 00:00:00,1,26,0,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.0,1.0
2017-09-26 01:00:00,1,26,1,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.2588190451025207,0.9659258262890684
2017-09-26 02:00:00,1,26,2,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.4999999999999999,0.8660254037844387
2017-09-26 03:00:00,1,26,3,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.7071067811865475,0.7071067811865476
2017-09-26 04:00:00,1,26,4,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.8660254037844386,0.5000000000000001
2017-09-26 05:00:00,1,26,5,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.9659258262890684,0.2588190451025207
2017-09-26 06:00:00,1,26,6,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,1.0,6.123233995736766e-17
2017-09-26 07:00:00,1,26,7,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.9659258262890684,-0.2588190451025206
2017-09-26 08:00:00,1,26,8,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.8660254037844387,-0.4999999999999998
2017-09-26 09:00:00,1,26,9,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.7071067811865476,-0.7071067811865475
2017-09-26 10:00:00,1,26,10,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.4999999999999999,-0.8660254037844387
2017-09-26 11:00:00,1,26,11,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.258819045102521,-0.9659258262890682
2017-09-26 12:00:00,1,26,12,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,1.2246467991473532e-16,-1.0
2017-09-26 13:00:00,1,26,13,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.2588190451025208,-0.9659258262890684
2017-09-26 14:00:00,1,26,14,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.4999999999999997,-0.8660254037844388
2017-09-26 15:00:00,1,26,15,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.7071067811865471,-0.7071067811865479
2017-09-26 16:00:00,1,26,16,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
2017-09-26 17:00:00,1,26,17,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.9659258262890684,-0.2588190451025206
2017-09-26 18:00:00,1,26,18,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-1.0,-1.8369701987210294e-16
2017-09-26 19:00:00,1,26,19,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.9659258262890684,0.2588190451025203
2017-09-26 20:00:00,1,26,20,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.8660254037844386,0.5000000000000001
2017-09-26 21:00:00,1,26,21,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.7071067811865477,0.7071067811865474
2017-09-26 22:00:00,1,26,22,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.5000000000000004,0.8660254037844384
2017-09-26 23:00:00,1,26,23,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,-0.2588190451025215,0.965925826289068
2017-09-27 00:00:00,2,27,0,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865,0.0,1.0
2017-09-27 01:00:00,2,27,1,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865,0.2588190451025207,0.9659258262890684
2017-09-27 02:00:00,2,27,2,0.9749279121818236,-0.2225209339563143,-0.72479278722912,0.6889669190756865,0.4999999999999999,0.8660254037844387
