DATE_TIME,OPEN,LOW,HIGH,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos
2011-07-13 17:00:00,0.5656656118996582,0.5630914266993502,0.5597483256169747,0.5581196371885373,-0.45916779430266913,-0.12970168142542485,-0.4121207887065199,0.24264645182211148,-0.02809542111956262,-0.31185153444979014,0.7943990427355528,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-1.3662377967479253,-0.36683894029231134
2011-07-13 18:00:00,0.5578339530359344,0.5617240166183886,0.5639334251019962,0.560578479074122,0.1657718200252722,0.1931273981070531,0.5066410565260817,-0.2538011867871855,-0.02809542111956262,-0.31185153444979014,0.9388137775384795,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-1.4144218381460916,-0.0007940861313097333
2011-07-13 19:00:00,0.5607480586596462,0.5593538391447239,0.5585655801103383,0.5578464325345837,-0.1771154019953129,0.018482158359974833,-0.1267477913235967,0.15174758841477548,-0.02809542111956262,-0.31185153444979014,1.0832285123414063,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-1.3662377967479253,0.36525076802969203
2011-07-13 20:00:00,0.5575607556337118,0.563911872747926,0.5700291134823543,0.5812509645566308,1.4377728049405512,0.4206954377774355,0.9938632471797344,-0.44259113386396043,-0.02809542111956262,-0.31185153444979014,1.2276432471443328,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-1.2249693353468174,0.7063502702973457
2011-07-13 21:00:00,0.5816931928300679,0.587340165468387,0.6377185486314123,0.645180853581835,3.8545746762795807,2.9980357940450304,4.327855094652584,-0.3866533717670683,-0.02809542111956262,-0.31185153444979014,1.3720579819472596,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-1.0002436661300838,0.9992590532856881
2011-07-13 22:00:00,0.6453481875480033,0.622983988245432,0.6361718814304258,0.6379864643610492,-0.4481069161729711,0.838785557172009,-0.6557318840333461,1.7669504689605864,-0.02809542111956262,-0.31185153444979014,1.5164727167501864,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-0.7073754720781165,1.224015867488716
2011-07-13 23:00:00,0.6376986602857606,0.6399398732493454,0.6742016984899772,0.6747780244268365,2.250747347473415,2.0665945153939456,2.838347254654414,-0.12094900180730263,-0.02809542111956262,-0.31185153444979014,1.6608874515531131,1.1939214184942668,-0.22763577515122158,0.6762672087690811,-1.2181085408689776,-0.3663232366279828,1.36530390744669
2011-07-14 00:00:00,0.6749445727888168,0.6464122809658931,0.6646487540132958,0.6449987171458665,-1.8196558042554771,1.1351532367428616,-0.7392556881453313,2.2424214467835757,0.6372354647737338,-0.19798679689637733,-1.6606514489142012,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-0.0003291060101400542,1.4134946267260005
2011-07-14 01:00:00,0.6452571217472618,0.6455006742452526,0.6454518846363451,0.6409917155545433,-0.26007198796799313,0.07140495828333202,0.061180767928526274,0.03287984395902828,0.6372354647737338,-0.19798679689637733,-1.5162367141112745,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,0.36566502460770145,1.3653039074466906
2011-07-14 02:00:00,0.6412502265146593,0.6411249619861779,0.6338063904171529,0.6377132597070957,-0.21582847544931144,-0.35197744110347157,-0.5234858608558566,0.06084872500750935,0.6372354647737338,-0.19798679689637733,-1.3718219793083477,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,0.7067172600578355,1.2240158674887165
2011-07-14 03:00:00,0.6378807918872438,0.6284536285692746,0.6331695274520407,0.6197728207641251,-1.1006987258251577,0.3466035178848415,-0.31467635057571985,0.7740551917419924,0.6372354647737338,-0.19798679689637733,-1.2274072445054212,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,0.9995854541098033,0.9992590532856884
2011-07-14 04:00:00,0.6194855001375675,0.6260834510956099,0.6204322681497982,0.6317027573201117,0.7409374827696829,-0.25671640124148176,0.1168633040032294,-0.45657557438823587,0.6372354647737338,-0.19798679689637733,-1.0829925097024944,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,1.2243111233265374,0.7063502702973457
2011-07-14 05:00:00,0.6315061858353749,0.6114065828932965,0.61997736603186,0.605475110540541,-1.581846924466858,0.5688792775628883,-0.8367001262760617,1.5921449624079471,0.6372354647737338,-0.19798679689637733,-0.9385777748995677,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,1.365579584727645,0.36525076802969253
2011-07-14 06:00:00,0.6057345642256826,0.5929921271363588,0.6127899125684535,0.6100285214397715,0.25978928412770586,1.2198297166201797,0.5832045436288683,1.0257751211776225,0.6372354647737338,-0.19798679689637733,-0.794163040096641,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,1.4137636261258115,-0.0007940861313093869
2011-07-14 07:00:00,0.6097414594582851,0.6041137291281732,0.6162471686647767,0.6118498857994638,0.12705874657132893,0.7752781972640336,0.5414426415728408,0.48038194073360585,0.6372354647737338,-0.19798679689637733,-0.6497483052937143,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,1.365579584727645,-0.36683894029231134
2011-07-14 08:00:00,0.6115627754731042,0.6161469378406279,0.6349891359237894,0.6402631698106656,1.741946953507248,1.1669069166968231,1.836061605309689,-0.30274672862190494,0.6372354647737338,-0.19798679689637733,-0.5053335704907875,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,1.2243111233265374,-0.7079384425599642
2011-07-14 09:00:00,0.6399753053042855,0.612044707597745,0.6524573772525776,0.6016502453851861,-2.328456198221589,2.421177274880385,1.000823564189072,2.1934759049488557,0.6372354647737338,-0.19798679689637733,-0.3609188356878609,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,0.9995854541098034,-1.0008472255483072
2011-07-14 10:00:00,0.6013634057901159,0.597276678723369,0.6012353987728474,0.5998288810254939,-0.09415881602257731,0.29897299795376725,0.033339499891105205,0.3615141962778587,0.6372354647737338,-0.19798679689637733,-0.21650410088493416,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,0.7067172600578355,-1.2256040397513355
2011-07-14 11:00:00,0.6000884845797422,0.5834202565696334,0.6053295178342829,0.6087535663879866,0.525250359240515,1.341552156443901,0.44399820344211044,1.3264405924479719,0.6372354647737338,-0.19798679689637733,-0.07208936608200744,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,0.3656650246077019,-1.3668920797093094
2011-07-14 12:00:00,0.6089218672516171,0.6013789089662519,0.6324416840633404,0.6424488070422966,2.0350602239442472,1.8760724356697542,1.843021922318957,0.6272185662377641,0.6372354647737338,-0.19798679689637733,0.07232536872091926,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-0.00032910601013988103,-1.4150827989886194
2011-07-14 13:00:00,0.6427072793265142,0.629091753273723,0.6435412957410084,0.645636194671759,0.17683269815502559,0.912877477064709,0.10990298699389164,1.09569732379865,0.6372354647737338,-0.19798679689637733,0.21674010352384596,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-0.3663232366279818,-1.3668920797093096
2011-07-14 14:00:00,0.6458945823524487,0.5704754411365383,0.6409028634569734,0.5695942326545999,-4.634649288263638,4.1623373923588325,-0.3355573016037335,5.836422661504332,0.6372354647737338,-0.19798679689637733,0.36115483832677264,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-0.7073754720781154,-1.2256040397513355
2011-07-14 15:00:00,0.5693082439292965,0.5806854364077121,0.5829483336317709,0.594273719728432,1.5151989518484377,0.19841967809928301,1.0843473683010572,-0.8271632482796131,0.6372354647737338,-0.19798679689637733,0.5055695731296994,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-1.0002436661300829,-1.0008472255483079
2011-07-14 16:00:00,0.5945334707345433,0.5818705251445445,0.5832212749025351,0.5740565753358472,-1.2444901415110665,0.14549687817608464,-0.8227794922572947,1.0187829009154497,0.6372354647737338,-0.19798679689637733,0.6499843079326261,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-1.2249693353468172,-0.7079384425599651
2011-07-14 17:00:00,0.5738615339663442,0.5713870478571786,0.5954126516632513,0.5849847614940006,0.6745722139913838,1.4632745962675695,1.689894948113593,0.23565423155993878,0.6372354647737338,-0.19798679689637733,0.7943990427355528,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-1.3662377967479253,-0.36683894029231134
2011-07-14 18:00:00,0.5851536932582251,0.5454062563189237,0.5760338214391265,0.5530198169813995,-1.952386341811854,1.8443187557157932,-0.6557318840333461,3.095472318760114,0.6372354647737338,-0.19798679689637733,0.9388137775384795,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-1.4144218381460916,-0.0007940861313097333
2011-07-14 19:00:00,0.5528253339951809,0.5500554505941904,0.5441906731835212,0.5481932014282133,-0.28219374422744464,-0.2778855212108775,-0.6209302989865871,0.2566308923462472,0.6372354647737338,-0.19798679689637733,1.0832285123414063,0.1691935829748285,-1.1032069307052819,0.415673806282441,-1.3320445015145723,-1.3662377967479253,0.36525076802969203
