Metric,Average,Std Dev,Max,Min
Training MAE,0.001826032285976546,0.0,0.001826032285976546,0.001826032285976546
Training R²,0.9997013954441291,0.0,0.9997013954441291,0.9997013954441291
Validation MAE,0.11785791214758712,0.0,0.11785791214758712,0.11785791214758712
Validation R²,-2.4495384006801824,0.0,-2.4495384006801824,-2.4495384006801824
