d6e78978dd654cebbfed607addb2b560,eb86ea081db2452ebdcc817485bba393,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-17T23:44:08.541934+00:00,371.941738,2026-02-17T23:37:56.591535+00:00,371.950399,371.950399,1,1,-0.00025549251586198807,-0.00025549251586198807,-0.005,-0.000255,True,"{""window_size"": 94, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 41, ""encoder_lstm_units"": 24, ""use_log1p_features"": 0.38389403822286405, ""positional_encoding"": 0.8480265064843137, ""horizon_attn_heads"": 8, ""horizon_attn_key_dim"": 21, ""horizon_embedding_dim"": 8, ""learning_rate"": 0.0070690696413181955, ""activation"": 4.41721188844262, ""batch_size"": 60, ""l2_reg"": 0.00025164764330153257, ""decoder_dropout"": 0.1627578544142817, ""min_delta"": 3.824443568585342e-07, ""early_patience"": 91, ""kl_weight"": 0.05141835341734146, ""kl_anneal_epochs"": 21}","{""window_size"": 94, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 41, ""encoder_lstm_units"": 24, ""use_log1p_features"": 0.38389403822286405, ""positional_encoding"": 0.8480265064843137, ""horizon_attn_heads"": 8, ""horizon_attn_key_dim"": 21, ""horizon_embedding_dim"": 8, ""learning_rate"": 0.0070690696413181955, ""activation"": 4.41721188844262, ""batch_size"": 60, ""l2_reg"": 0.00025164764330153257, ""decoder_dropout"": 0.1627578544142817, ""min_delta"": 3.824443568585342e-07, ""early_patience"": 91, ""kl_weight"": 0.05141835341734146, ""kl_anneal_epochs"": 21}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,53acabaf99634b6a8c7a2eccc9016b12,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T01:04:37.338911+00:00,579.875293,2026-02-18T00:54:57.445319+00:00,579.893593,,1,1,-0.011787465773522854,-0.011787465773522854,-1e-05,-0.011787,False,"{""window_size"": 38, ""encoder_conv_layers"": 1, ""encoder_base_filters"": 38, ""encoder_lstm_units"": 13, ""use_log1p_features"": 0.5828420915765569, ""positional_encoding"": 0.49436098009666996, ""horizon_attn_heads"": 7, ""horizon_attn_key_dim"": 27, ""horizon_embedding_dim"": 28, ""learning_rate"": 0.0005206498540942955, ""activation"": 2.2772390458321503, ""batch_size"": 31, ""l2_reg"": 0.0005728688688373805, ""decoder_dropout"": 0.3671644483806188, ""min_delta"": 7.113224256875877e-07, ""early_patience"": 79, ""kl_weight"": 0.051695820996556834, ""kl_anneal_epochs"": 5}","{""window_size"": 38, ""encoder_conv_layers"": 1, ""encoder_base_filters"": 38, ""encoder_lstm_units"": 13, ""use_log1p_features"": 0.5828420915765569, ""positional_encoding"": 0.49436098009666996, ""horizon_attn_heads"": 7, ""horizon_attn_key_dim"": 27, ""horizon_embedding_dim"": 28, ""learning_rate"": 0.0005206498540942955, ""activation"": 2.2772390458321503, ""batch_size"": 31, ""l2_reg"": 0.0005728688688373805, ""decoder_dropout"": 0.3671644483806188, ""min_delta"": 7.113224256875877e-07, ""early_patience"": 79, ""kl_weight"": 0.051695820996556834, ""kl_anneal_epochs"": 5}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,46c53d02103149348e306ac01a98ed54,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T01:11:25.642760+00:00,378.28193,2026-02-18T00:54:57.445319+00:00,988.197442,,2,2,-0.001370670273900032,-0.001370670273900032,-1e-05,0.010417,False,"{""window_size"": 33, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 37, ""encoder_lstm_units"": 12, ""use_log1p_features"": 0.6412691215707715, ""positional_encoding"": 0.4990344365137585, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 30, ""horizon_embedding_dim"": 26, ""learning_rate"": 0.002454175708267787, ""activation"": 1.9140214635606403, ""batch_size"": 28, ""l2_reg"": 0.0005745251947781562, ""decoder_dropout"": 0.3145333721443296, ""min_delta"": 9.177588445948068e-07, ""early_patience"": 58, ""kl_weight"": 0.04689899293171138, ""kl_anneal_epochs"": 5}","{""window_size"": 33, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 37, ""encoder_lstm_units"": 12, ""use_log1p_features"": 0.6412691215707715, ""positional_encoding"": 0.4990344365137585, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 30, ""horizon_embedding_dim"": 26, ""learning_rate"": 0.002454175708267787, ""activation"": 1.9140214635606403, ""batch_size"": 28, ""l2_reg"": 0.0005745251947781562, ""decoder_dropout"": 0.3145333721443296, ""min_delta"": 9.177588445948068e-07, ""early_patience"": 58, ""kl_weight"": 0.04689899293171138, ""kl_anneal_epochs"": 5}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,25a911b2748648fa9ca5a081d4055ee9,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T01:23:09.349336+00:00,673.687185,2026-02-18T00:54:57.445319+00:00,1691.904017,,3,3,-0.001063501462340355,-0.001063501462340355,-1e-05,0.000307,False,"{""window_size"": 35, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 41, ""encoder_lstm_units"": 8, ""use_log1p_features"": 0.7982264175798708, ""positional_encoding"": 0.6565018629133489, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 16, ""horizon_embedding_dim"": 17, ""learning_rate"": 0.0007706153267965749, ""activation"": 1.9254997332768429, ""batch_size"": 30, ""l2_reg"": 0.0005761712288192369, ""decoder_dropout"": 0.1311826944621992, ""min_delta"": 8.910225858000614e-07, ""early_patience"": 53, ""kl_weight"": 0.05760423724529665, ""kl_anneal_epochs"": 12}","{""window_size"": 35, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 41, ""encoder_lstm_units"": 8, ""use_log1p_features"": 0.7982264175798708, ""positional_encoding"": 0.6565018629133489, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 16, ""horizon_embedding_dim"": 17, ""learning_rate"": 0.0007706153267965749, ""activation"": 1.9254997332768429, ""batch_size"": 30, ""l2_reg"": 0.0005761712288192369, ""decoder_dropout"": 0.1311826944621992, ""min_delta"": 8.910225858000614e-07, ""early_patience"": 53, ""kl_weight"": 0.05760423724529665, ""kl_anneal_epochs"": 12}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,4e2a3f614aae480cad6669e2c62a4ea7,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T01:36:58.824860+00:00,799.454132,2026-02-18T00:54:57.445319+00:00,1691.904017,,4,4,-0.0029076896607875824,-0.001063501462340355,-1e-05,0.0,False,"{""window_size"": 40, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 30, ""encoder_lstm_units"": 10, ""use_log1p_features"": 0.9475490786517715, ""positional_encoding"": 0.3873501167779443, ""horizon_attn_heads"": 7, ""horizon_attn_key_dim"": 26, ""horizon_embedding_dim"": 18, ""learning_rate"": 1e-05, ""activation"": 0.03435785046538409, ""batch_size"": 32, ""l2_reg"": 0.0005992046421975778, ""decoder_dropout"": 0.07780629003308129, ""min_delta"": 6.495083332821072e-07, ""early_patience"": 58, ""kl_weight"": 0.0531478691068067, ""kl_anneal_epochs"": 25}","{""window_size"": 35, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 41, ""encoder_lstm_units"": 8, ""use_log1p_features"": 0.7982264175798708, ""positional_encoding"": 0.6565018629133489, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 16, ""horizon_embedding_dim"": 17, ""learning_rate"": 0.0007706153267965749, ""activation"": 1.9254997332768429, ""batch_size"": 30, ""l2_reg"": 0.0005761712288192369, ""decoder_dropout"": 0.1311826944621992, ""min_delta"": 8.910225858000614e-07, ""early_patience"": 53, ""kl_weight"": 0.05760423724529665, ""kl_anneal_epochs"": 12}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,b2c156c86c614998a572a93a750b44f9,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T01:50:24.321283+00:00,775.476291,2026-02-18T00:54:57.445319+00:00,3326.875965,,5,5,-0.0001913662999868393,-0.0001913662999868393,-1e-05,0.000872,False,"{""window_size"": 29, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 11, ""use_log1p_features"": 0.9252502155268413, ""positional_encoding"": 0.6299986724425964, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 13, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.0010917614167971128, ""activation"": 1.0677892901424706, ""batch_size"": 32, ""l2_reg"": 0.0006584877969182244, ""decoder_dropout"": 0.14705489876597977, ""min_delta"": 9.39137545598953e-07, ""early_patience"": 70, ""kl_weight"": 0.0677153846168898, ""kl_anneal_epochs"": 17}","{""window_size"": 29, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 11, ""use_log1p_features"": 0.9252502155268413, ""positional_encoding"": 0.6299986724425964, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 13, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.0010917614167971128, ""activation"": 1.0677892901424706, ""batch_size"": 32, ""l2_reg"": 0.0006584877969182244, ""decoder_dropout"": 0.14705489876597977, ""min_delta"": 9.39137545598953e-07, ""early_patience"": 70, ""kl_weight"": 0.0677153846168898, ""kl_anneal_epochs"": 17}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,3aaf40b1f72e43ff9cc970338d00422f,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T02:06:50.829182+00:00,956.488806,2026-02-18T00:54:57.445319+00:00,3326.875965,,6,6,-0.0017918124794960022,-0.0001913662999868393,-1e-05,0.0,False,"{""window_size"": 33, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 42, ""encoder_lstm_units"": 8, ""use_log1p_features"": 1.0, ""positional_encoding"": 0.7094514899331519, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 12, ""horizon_embedding_dim"": 16, ""learning_rate"": 0.00047146685659143236, ""activation"": 2.109719030209031, ""batch_size"": 27, ""l2_reg"": 0.0007639606038080564, ""decoder_dropout"": 0.15475458237937934, ""min_delta"": 1e-06, ""early_patience"": 82, ""kl_weight"": 0.04667302520838072, ""kl_anneal_epochs"": 17}","{""window_size"": 29, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 11, ""use_log1p_features"": 0.9252502155268413, ""positional_encoding"": 0.6299986724425964, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 13, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.0010917614167971128, ""activation"": 1.0677892901424706, ""batch_size"": 32, ""l2_reg"": 0.0006584877969182244, ""decoder_dropout"": 0.14705489876597977, ""min_delta"": 9.39137545598953e-07, ""early_patience"": 70, ""kl_weight"": 0.0677153846168898, ""kl_anneal_epochs"": 17}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,976d6f34517f4f5abc301904031e24b3,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T02:20:02.706974+00:00,761.8571,2026-02-18T00:54:57.445319+00:00,3326.875965,,7,7,-0.0003990205004811287,-0.0001913662999868393,-1e-05,0.0,False,"{""window_size"": 24, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 40, ""encoder_lstm_units"": 12, ""use_log1p_features"": 0.9540250808827592, ""positional_encoding"": 0.5485469987122575, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 22, ""horizon_embedding_dim"": 18, ""learning_rate"": 0.002217065898878149, ""activation"": 0.0, ""batch_size"": 33, ""l2_reg"": 0.0006776744286523638, ""decoder_dropout"": 0.18094752907060951, ""min_delta"": 7.63321950807948e-07, ""early_patience"": 63, ""kl_weight"": 0.05810151221629372, ""kl_anneal_epochs"": 18}","{""window_size"": 29, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 11, ""use_log1p_features"": 0.9252502155268413, ""positional_encoding"": 0.6299986724425964, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 13, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.0010917614167971128, ""activation"": 1.0677892901424706, ""batch_size"": 32, ""l2_reg"": 0.0006584877969182244, ""decoder_dropout"": 0.14705489876597977, ""min_delta"": 9.39137545598953e-07, ""early_patience"": 70, ""kl_weight"": 0.0677153846168898, ""kl_anneal_epochs"": 17}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,e2036f66d69e4b6b82fcfce0e9545ab9,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T02:35:15.008406+00:00,882.280507,2026-02-18T00:54:57.445319+00:00,3326.875965,,8,8,-0.000462251715362072,-0.0001913662999868393,-1e-05,0.0,False,"{""window_size"": 24, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 8, ""use_log1p_features"": 1.0, ""positional_encoding"": 0.699300473550946, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 18, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.000588267707252056, ""activation"": 0.01193635868654841, ""batch_size"": 28, ""l2_reg"": 0.0005296429914035782, ""decoder_dropout"": 0.16136519984722097, ""min_delta"": 1e-06, ""early_patience"": 57, ""kl_weight"": 0.06835010183634514, ""kl_anneal_epochs"": 5}","{""window_size"": 29, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 11, ""use_log1p_features"": 0.9252502155268413, ""positional_encoding"": 0.6299986724425964, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 13, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.0010917614167971128, ""activation"": 1.0677892901424706, ""batch_size"": 32, ""l2_reg"": 0.0006584877969182244, ""decoder_dropout"": 0.14705489876597977, ""min_delta"": 9.39137545598953e-07, ""early_patience"": 70, ""kl_weight"": 0.0677153846168898, ""kl_anneal_epochs"": 17}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
5efd664ec06e4586aa13da8cf7edfd36,217d14557b4c4a4194f8897cf122d108,predictor-timeseries-4h,1e17e1306afe58c098e07e0e8d1a5df9953b30e9,2026-02-18T02:42:57.046912+00:00,432.018428,2026-02-18T00:54:57.445319+00:00,3326.875965,,9,9,-0.000977928750216961,-0.0001913662999868393,-1e-05,0.0,False,"{""window_size"": 47, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 16, ""encoder_lstm_units"": 9, ""use_log1p_features"": 1.0, ""positional_encoding"": 0.464044661610171, ""horizon_attn_heads"": 7, ""horizon_attn_key_dim"": 27, ""horizon_embedding_dim"": 17, ""learning_rate"": 0.002722789758790827, ""activation"": 1.3736958013919542, ""batch_size"": 34, ""l2_reg"": 0.0005649176982008778, ""decoder_dropout"": 0.16222124041394992, ""min_delta"": 7.969060219477166e-07, ""early_patience"": 85, ""kl_weight"": 0.0785577619874965, ""kl_anneal_epochs"": 15}","{""window_size"": 29, ""encoder_conv_layers"": 2, ""encoder_base_filters"": 26, ""encoder_lstm_units"": 11, ""use_log1p_features"": 0.9252502155268413, ""positional_encoding"": 0.6299986724425964, ""horizon_attn_heads"": 6, ""horizon_attn_key_dim"": 13, ""horizon_embedding_dim"": 13, ""learning_rate"": 0.0010917614167971128, ""activation"": 1.0677892901424706, ""batch_size"": 32, ""l2_reg"": 0.0006584877969182244, ""decoder_dropout"": 0.14705489876597977, ""min_delta"": 9.39137545598953e-07, ""early_patience"": 70, ""kl_weight"": 0.0677153846168898, ""kl_anneal_epochs"": 17}","{""predictor_root"": ""/home/openclaw/predictor"", ""load_config"": ""examples/config/phase_1_daily/optimization/phase_1_mimo_1d_optimization_config.json"", ""predictor_plugin"": ""mimo"", ""preprocessor_plugin"": ""stl_preprocessor"", ""target_plugin"": ""default_target"", ""pipeline_plugin"": ""stl_pipeline"", ""step_size_fraction"": 0.15, ""epochs"": 200, ""batch_size"": 32}","{""window_size"": [6, 48], ""encoder_conv_layers"": [1, 3], ""encoder_base_filters"": [16, 64], ""encoder_lstm_units"": [8, 32], ""use_log1p_features"": [0, 1], ""positional_encoding"": [0, 1], ""horizon_attn_heads"": [1, 8], ""horizon_attn_key_dim"": [8, 64], ""horizon_embedding_dim"": [8, 32], ""learning_rate"": [1e-05, 0.01], ""activation"": [0, 7], ""batch_size"": [16, 64], ""l2_reg"": [1e-07, 0.001], ""decoder_dropout"": [0.0, 0.5], ""min_delta"": [1e-10, 1e-06], ""early_patience"": [10, 100], ""kl_weight"": [1e-05, 0.1], ""kl_anneal_epochs"": [5, 50]}",Dragon,predictor,0.1.0,1,0,0.0
