DATE_TIME,typical_price,typical_sd
2017-09-25 20:00:00,1.1844741666666665,0.0004153624053216
2017-09-26 00:00:00,1.1851391666666669,0.0004782023679159
2017-09-26 04:00:00,1.18572,0.0003706820572998
2017-09-26 08:00:00,1.1831975,0.0011244508554368
2017-09-26 12:00:00,1.1798266666666668,0.0010387469267151
2017-09-26 16:00:00,1.1776283333333333,0.0012256841261437
2017-09-26 20:00:00,1.1795691666666666,0.0009050535887208
2017-09-27 00:00:00,1.1787066666666668,0.0003921837484812
2017-09-27 04:00:00,1.178725,0.0004618850967916
2017-09-27 08:00:00,1.1758325,0.0011001386545563
2017-09-27 12:00:00,1.1740141666666666,0.0009702192751609
2017-09-27 16:00:00,1.1738433333333331,0.0012188319081247
2017-09-27 20:00:00,1.1752533333333337,0.00073774236929
2017-09-28 00:00:00,1.1745774999999998,0.0004936456513234
2017-09-28 04:00:00,1.173554166666667,0.0006058542615006
2017-09-28 08:00:00,1.1742875000000002,0.0013448507041074
2017-09-28 12:00:00,1.177245,0.0008877421533539
2017-09-28 16:00:00,1.1783975,0.0011680621563274
2017-09-28 20:00:00,1.17849,0.0006154274203639
2017-09-29 00:00:00,1.1781983333333332,0.0003864182622736
2017-09-29 04:00:00,1.1780425,0.0005019569938072
2017-09-29 08:00:00,1.1789983333333331,0.0009145083690672
2017-09-29 12:00:00,1.1809383333333334,0.0009876555738039
2017-09-29 16:00:00,1.1809308333333333,0.001356638217358
2017-09-29 20:00:00,1.1812075,0.0008255951538008
2017-10-02 00:00:00,1.180955,0.0009578678608111
2017-10-02 04:00:00,1.1776366666666664,0.0005549125998614
2017-10-02 08:00:00,1.1754483333333334,0.0010581759950833
2017-10-02 12:00:00,1.174255,0.0010225106973338
2017-10-02 16:00:00,1.17441,0.0008913217314814
2017-10-02 20:00:00,1.1737716666666669,0.0005739765010048
2017-10-03 00:00:00,1.1731158333333334,0.0005908595855345
2017-10-03 04:00:00,1.170774166666667,0.0006213205789989
2017-10-03 08:00:00,1.1722658333333331,0.001048459867149
2017-10-03 12:00:00,1.1746908333333337,0.0009364570961433
2017-10-03 16:00:00,1.1756341666666668,0.000742049042899
2017-10-03 20:00:00,1.17469,0.0005372031754404
2017-10-04 00:00:00,1.1747475,0.0008131737317711
2017-10-04 04:00:00,1.1768983333333332,0.000508821518722
2017-10-04 08:00:00,1.1762716666666668,0.0006749314743622
2017-10-04 12:00:00,1.176940833333333,0.0009765241672423
2017-10-04 16:00:00,1.1760383333333333,0.0007229313200525
2017-10-04 20:00:00,1.1761566666666663,0.0003944989723395
2017-10-05 00:00:00,1.1757025,0.0003745137195044
2017-10-05 04:00:00,1.1755933333333333,0.0002775478275387
2017-10-05 08:00:00,1.1764366666666666,0.0007461719017677
2017-10-05 12:00:00,1.1747525,0.0009853739603826
2017-10-05 16:00:00,1.1714625,0.0008638522502224
2017-10-05 20:00:00,1.1704675,0.0003823924781308
2017-10-06 00:00:00,1.1709575,0.0004455202372407
2017-10-09 00:00:00,1.1714208333333334,0.0005070534722318
2017-10-09 04:00:00,1.173775,0.0004744703742906
2017-10-09 08:00:00,1.173095,0.0006589839250802
2017-10-09 12:00:00,1.1742108333333332,0.0005037354357283
2017-10-09 16:00:00,1.1739225,0.0006432313618836
2017-10-09 20:00:00,1.1748308333333335,0.000467093224843
2017-10-10 00:00:00,1.1741533333333334,0.0003133755137357
2017-10-10 04:00:00,1.1770025,0.0008102142640451
2017-10-10 08:00:00,1.1772791666666669,0.0008329739943612
2017-10-10 12:00:00,1.1789683333333332,0.0012867749292705
2017-10-10 16:00:00,1.1803941666666666,0.0009009111750511
2017-10-10 20:00:00,1.1808233333333331,0.0008848567964799
2017-10-11 00:00:00,1.1812158333333334,0.0004195145525411
2017-10-11 04:00:00,1.180885,0.0006967186081668
2017-10-11 08:00:00,1.1823275,0.0008149233154974
2017-10-11 12:00:00,1.1822983333333332,0.0010540418875346
2017-10-11 16:00:00,1.1847075,0.0008451724209669
2017-10-11 20:00:00,1.1853508333333336,0.0008551064506714
2017-10-12 00:00:00,1.1861491666666666,0.0004406489290278
2017-10-12 04:00:00,1.1872558333333334,0.0004232761972508
2017-10-12 08:00:00,1.1867841666666663,0.0005734307672682
2017-10-12 12:00:00,1.1853241666666667,0.0006415766895525
2017-10-12 16:00:00,1.1839433333333331,0.0009318133360727
2017-10-12 20:00:00,1.1835825,0.0007437896236787
2017-10-13 00:00:00,1.1832516666666666,0.0005880142042761
2017-10-13 04:00:00,1.18456,0.0003910227861814
2017-10-13 08:00:00,1.1836091666666668,0.0007006344450315
2017-10-13 12:00:00,1.1827791666666667,0.0015352898915017
2017-10-13 16:00:00,1.184525,0.001238403600521
2017-10-13 20:00:00,1.1819566666666668,0.0005558449914718
2017-10-16 00:00:00,1.181685833333333,0.0005313554705784
2017-10-16 04:00:00,1.1805541666666666,0.000520852759518
2017-10-16 08:00:00,1.1791591666666663,0.0007906738108937
2017-10-16 12:00:00,1.1799425,0.0007060803163793
2017-10-16 16:00:00,1.1804608333333333,0.0006411214652661
2017-10-16 20:00:00,1.1796558333333331,0.0005726961217335
2017-10-17 00:00:00,1.1792125,0.0004007965149103
2017-10-17 04:00:00,1.1779208333333333,0.0004346307691683
2017-10-17 08:00:00,1.1766583333333334,0.0008754330045672
2017-10-17 12:00:00,1.1759525,0.0007391965003581
2017-10-17 16:00:00,1.1748291666666666,0.000659920697002
2017-10-17 20:00:00,1.1764975,0.0006177161123677
2017-10-18 00:00:00,1.1768891666666668,0.0003240830381017
2017-10-18 04:00:00,1.1768833333333335,0.0003220736035022
2017-10-18 08:00:00,1.1757766666666667,0.0009216274181266
2017-10-18 12:00:00,1.1749008333333333,0.0009377385523753
2017-10-18 16:00:00,1.1774166666666666,0.0009322981426403
2017-10-18 20:00:00,1.17917,0.0006845403591436
2017-10-19 00:00:00,1.17962,0.0005752218255326
2017-10-19 04:00:00,1.180165,0.0004730693540563
2017-10-19 08:00:00,1.1805083333333333,0.0013330079637575
2017-10-19 12:00:00,1.182385,0.0010126893495788
2017-10-19 16:00:00,1.1842591666666666,0.0008906814125148
2017-10-19 20:00:00,1.1837108333333333,0.0008103848758354
2017-10-20 00:00:00,1.1847275,0.0004375878594595
2017-10-20 04:00:00,1.181935,0.0009771574373489
2017-10-20 08:00:00,1.1807808333333334,0.0009289422543859
2017-10-20 12:00:00,1.1807866666666669,0.0008704277729143
2017-10-20 16:00:00,1.1783400000000002,0.0011276447133117
2017-10-20 20:00:00,1.1777925,0.0006298131740949
2017-10-23 00:00:00,1.1771575,0.000650459051303
2017-10-23 04:00:00,1.1766991666666669,0.0003500012508383
2017-10-23 08:00:00,1.175955,0.0007429267539858
2017-10-23 12:00:00,1.1739683333333333,0.0006944388689084
2017-10-23 16:00:00,1.1748708333333333,0.0009939465955972
2017-10-23 20:00:00,1.1741733333333333,0.0006905265654011
2017-10-24 00:00:00,1.1751691666666666,0.0003218122756947
2017-10-24 04:00:00,1.1761883333333334,0.0003595667341809
2017-10-24 08:00:00,1.1756866666666663,0.0006386179902159
2017-10-24 12:00:00,1.1759283333333337,0.0007223952506776
2017-10-24 16:00:00,1.1763083333333333,0.0006588085686444
2017-10-24 20:00:00,1.1766658333333333,0.0011752867384531
2017-10-25 00:00:00,1.1761358333333332,0.0004158665846034
2017-10-25 04:00:00,1.1757391666666668,0.0003703599444528
2017-10-25 08:00:00,1.176275,0.000635851800538
2017-10-25 12:00:00,1.1773508333333331,0.0007971386532212
2017-10-25 16:00:00,1.1802416666666666,0.0011107334771133
2017-10-25 20:00:00,1.1807125,0.0006124154603606
2017-10-26 00:00:00,1.1815766666666667,0.0003465106864665
2017-10-26 04:00:00,1.1825283333333334,0.0004399115211535
2017-10-26 08:00:00,1.1822216666666667,0.000650078415531
2017-10-26 12:00:00,1.178945,0.0014641537890066
2017-10-26 16:00:00,1.1707516666666669,0.0019580834148283
2017-10-26 20:00:00,1.1656708333333334,0.0008789771673217
2017-10-27 00:00:00,1.1642691666666665,0.0006085882294755
2017-10-27 04:00:00,1.1633691666666668,0.0004695388415331
2017-10-27 08:00:00,1.1631241666666667,0.000931861178859
2017-10-27 12:00:00,1.1617258333333331,0.001028431501417
2017-10-27 16:00:00,1.1586966666666667,0.0014056284948144
2017-10-27 20:00:00,1.159568333333333,0.0006095338213235
2017-10-30 00:00:00,1.1599375,0.0006149849148123
2017-10-30 04:00:00,1.1610883333333333,0.0004676144236397
2017-10-30 08:00:00,1.1617791666666668,0.0006878477636555
2017-10-30 12:00:00,1.1631466666666666,0.0007390892780673
2017-10-30 16:00:00,1.1621875,0.001039259177232
2017-10-30 20:00:00,1.1642283333333334,0.000733456548667
2017-10-31 00:00:00,1.164665,0.0004670246491934
2017-10-31 04:00:00,1.16347,0.0004945096426698
2017-10-31 08:00:00,1.1638691666666667,0.000770903454459
2017-10-31 12:00:00,1.1633708333333332,0.0006470278900486
2017-10-31 16:00:00,1.1642908333333333,0.0010189944628688
2017-10-31 20:00:00,1.164915,0.0005552674442745
2017-11-01 00:00:00,1.1646658333333333,0.0005245832222703
2017-11-01 04:00:00,1.1632541666666665,0.000324897769498
2017-11-01 08:00:00,1.1639025,0.0008389359105714
2017-11-01 12:00:00,1.163385,0.0008500020518607
2017-11-01 16:00:00,1.1620925,0.0010830642921936
2017-11-01 20:00:00,1.1622566666666665,0.0010250251323868
2017-11-02 00:00:00,1.1623583333333334,0.0005401147396224
2017-11-02 04:00:00,1.1655283333333333,0.0009098360873348
2017-11-02 08:00:00,1.1647716666666668,0.0007755466710536
2017-11-02 12:00:00,1.164788333333333,0.0007052631148767
2017-11-02 16:00:00,1.1660525000000002,0.0012829413128933
2017-11-02 20:00:00,1.1657725,0.0005410874622317
2017-11-03 00:00:00,1.165705,0.0003443105906251
2017-11-03 04:00:00,1.1659358333333334,0.0003469821158585
2017-11-03 08:00:00,1.16551,0.0005234807634776
2017-11-03 12:00:00,1.1649533333333333,0.0010208717482933
2017-11-03 16:00:00,1.1621658333333331,0.0012606754048459
2017-11-03 20:00:00,1.1605733333333332,0.0005240140815835
2017-11-06 00:00:00,1.1606441666666667,0.0005964601818731
2017-11-06 04:00:00,1.1611574999999998,0.0006417964614581
2017-11-06 08:00:00,1.1609175,0.000646617956403
2017-11-06 12:00:00,1.159895,0.0009515104195132
2017-11-06 16:00:00,1.1588841666666667,0.0007256974975457
2017-11-06 20:00:00,1.1608258333333332,0.0005403861478201
2017-11-07 00:00:00,1.161015,0.0003235374452946
2017-11-07 04:00:00,1.1608666666666667,0.0005428941369957
2017-11-07 08:00:00,1.1593633333333333,0.0008707088192927
2017-11-07 12:00:00,1.156605,0.000821357208908
2017-11-07 16:00:00,1.1571058333333333,0.0009364820207692
2017-11-07 20:00:00,1.1582666666666666,0.0005866550466025
2017-11-08 00:00:00,1.1592975,0.0005450090928078
2017-11-08 04:00:00,1.1595866666666668,0.0002716761862986
2017-11-08 08:00:00,1.1595933333333333,0.0006622118640258
2017-11-08 12:00:00,1.159585,0.0006874678754445
2017-11-08 16:00:00,1.1591058333333335,0.0007961070858044
2017-11-08 20:00:00,1.1593475,0.0003581003767912
2017-11-09 00:00:00,1.159205,0.0004462917940281
2017-11-09 04:00:00,1.15936,0.0004328594192501
2017-11-09 08:00:00,1.1602875,0.0006485176036684
2017-11-09 12:00:00,1.1617166666666665,0.0010369597646277
2017-11-09 16:00:00,1.1625100000000002,0.0014696667539526
2017-11-09 20:00:00,1.1644766666666668,0.0006276233538803
