DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2018-12-17 21:00:00,-0.6370808562685434,-0.6426511602637398,-0.6304689795809814,-0.635717079884716,0.12095960081596632,-0.9262011556545926,-0.5436848381321255,-0.6945982882586813,-0.6353174474555526,-0.634298133577947,-0.6322556681209691,-0.6282479619378192,-0.628366216076575,-0.6291943433616439,-0.6287236908079726,-0.6292054830963929,-0.6468917499189598,-0.6462729490500697,-0.6427525198978691,-0.6422299706009372,-0.63430340720729,-0.6282308007901063,-0.6291970017977523,-0.6291890130543496
2018-12-17 22:00:00,-0.6354976300693772,-0.6422990603807504,-0.6323149085096683,-0.635717079884716,-0.01697566003228676,-0.7457591930105825,-0.6756267689744572,-0.3110870686112341,-0.628369090638139,-0.6291967500816439,-0.6287375560775803,-0.629215543802469,-0.6285421286943484,-0.633680172374672,-0.6332973553417133,-0.6364185543928393,-0.6427580683933016,-0.6422269706510458,-0.6343090378005449,-0.6282445007565405,-0.6292019613036531,-0.6291983753460206,-0.6336828755508556,-0.6364020460785798
2018-12-17 23:00:00,-0.6360253721357653,-0.6396583112583163,-0.6285351492747373,-0.6343097132419511,0.1516118810043122,-0.8395890135855053,-0.33634751823742326,-0.7929344984245951,-0.6285449984056696,-0.6336824493628774,-0.6333111017339844,-0.6364284267934902,-0.6359304586407903,-0.6357031933021136,-0.6371673791779567,-0.6387056257795193,-0.6343148040004668,-0.6282419583587647,-0.629207767366747,-0.6292120489847697,-0.6336877154603009,-0.6364112038537408,-0.6357059166551938,-0.6386891053301668
2018-12-18 00:00:00,-0.6338264468591458,-0.6381618867556046,-0.63099638784632,-0.6372124069426545,-0.2928461817288489,-0.5147934808260849,-0.41174290729017077,-0.27175258454474094,-0.6359331246419058,-0.6357054117838236,-0.6371810249817124,-0.6387154384735719,-0.6362822838763356,-0.6357911507337421,-0.6355841876085827,-0.6345713044266774,-0.6292136650964646,-0.6292094749324451,-0.6336933672309503,-0.6364246812315639,-0.6357107026289829,-0.6386981982586295,-0.6357938749640788,-0.6345548059138391
2018-12-18 01:00:00,-0.6370808562685434,-0.6324402636570026,-0.6297657685605286,-0.6258655133853571,0.9792234460939426,-0.1466918770323012,0.5495483031312528,-0.7732672563914872,-0.636284940176965,-0.6357933666716914,-0.6355978745621855,-0.6345812250518884,-0.6349629392430415,-0.6354393210072318,-0.6354082774342088,-0.6340435187220578,-0.6336991493051578,-0.6364218712089659,-0.6357162848167649,-0.6387116134073786,-0.6357986585928392,-0.6345640160651795,-0.6354420417285429,-0.6340270230096255
2018-12-18 02:00:00,-0.6259982728743841,-0.6340247131304607,-0.6238763762642432,-0.6305274153895193,-0.3924660923414712,-0.760194550022037,-0.8075686998163828,-0.1930836164121481,-0.6349656319204934,-0.6354415471202237,-0.635421968960017,-0.6340534531257145,-0.6318844684320232,-0.6338560872379272,-0.6336491756904629,-0.630788840210248,-0.6357220147326054,-0.6387087285649377,-0.6358042377552793,-0.6345775437049471,-0.6354468347374175,-0.6340362481255886,-0.6338587921686235,-0.6307723617669865
2018-12-18 03:00:00,-0.6303961234276213,-0.6370175621358841,-0.6266013189684951,-0.6296478112377909,0.06731811048595752,-0.7818475855393269,-0.6567779217111996,-0.3799224157274249,-0.6318872459887275,-0.6338583591386113,-0.6336629129383236,-0.6307988595809869,-0.6330279004475456,-0.6361429804602545,-0.6367276037420193,-0.6348351972789843,-0.6358099654033645,-0.6345747941137605,-0.6354524260012258,-0.6340497901259117,-0.6338636273880118,-0.6307816791647894,-0.6361457081996167,-0.634818697365943
2018-12-18 04:00:00,-0.6295165533169739,-0.6369295371651378,-0.6281835437645109,-0.635717079884716,-0.5380644232367655,-0.6447116939300407,-0.7415977343955067,-0.10458102726285817,-0.6330306464776705,-0.6361451862231611,-0.636741260976288,-0.6348451110149724,-0.6332917693742041,-0.6256760460965223,-0.6254693525820425,-0.6299091973692178,-0.6354581627203314,-0.6340470578008427,-0.633869273107977,-0.6307953097218718,-0.636150482448263,-0.634827900034972,-0.6256786694423756,-0.6298927235932997
2018-12-18 05:00:00,-0.6353217160472466,-0.6427391852344881,-0.6344245415710227,-0.6378281298488645,-0.21621548125760098,-0.6086233014011521,-0.7415977343955067,-0.055412922179668096,-0.6332945081289644,-0.6256785545669493,-0.6254833024374472,-0.629919239704033,-0.62827825976769,-0.6298980028146686,-0.630130972202971,-0.6322842330399975,-0.6338750506466744,-0.6307926838711945,-0.6361560495093348,-0.6348414204944618,-0.6256837227494181,-0.6299020659321405,-0.629900668268828,-0.632267746662252
2018-12-18 06:00:00,-0.6378724693681255,-0.6456440092691632,-0.6358309636119281,-0.6432816755895816,-0.4690967928126424,-0.7313238359989837,-0.7792954289216618,-0.1832499953954511,-0.6282811367543756,-0.6299003891845831,-0.6301448008949366,-0.6322942133718067,-0.6313567305787063,-0.6300739176779238,-0.629339376418284,-0.6291175188122893,-0.6361617680863997,-0.6348386622702165,-0.625689649826194,-0.6299157204234821,-0.6299056090145005,-0.6322770216602908,-0.6300765848865959,-0.6291010492369803
2018-12-18 07:00:00,-0.6429739760098814,-0.633848663188966,-0.6374131884079439,-0.6261293946308754,1.469659929109929,0.3657632968768203,1.0301939083419176,-0.5765948360595954,-0.6313595226861396,-0.630076298960317,-0.6293532256851733,-0.6291275818147731,-0.6289819102387805,-0.6307775771309485,-0.6354082774342088,-0.6387056257795193,-0.6256956382661154,-0.6299131233496674,-0.629911390874858,-0.6322906115291325,-0.6300815209422114,-0.6291104140227551,-0.6307802513576717,-0.6386891053301668
2018-12-18 08:00:00,-0.6260862298854476,-0.6176520685713799,-0.6203603211619834,-0.6162778281315184,0.8566143253396395,0.2935865118194041,0.9547985192891701,-0.5962620780924978,-0.6289847678244941,-0.6307799380632563,-0.635421968960017,-0.6387154384735719,-0.640680099320646,-0.6386937459774675,-0.6374312444395165,-0.6403769471774761,-0.6299172704625348,-0.6322879367577886,-0.6300872967518848,-0.6291240900549301,-0.6307851686530588,-0.6386981982586295,-0.6386964991572647,-0.640360417860171
2018-12-18 09:00:00,-0.6164109586683257,-0.6134268699754877,-0.6134161123350188,-0.6104724407301095,0.5194392432663787,0.06983847814066974,0.3704842541312956,-0.291419826578135,-0.6406826343652007,-0.6386958779713146,-0.6374448833849643,-0.6403867162397837,-0.6384811915984897,-0.6398371925886313,-0.6428844598451301,-0.639673232904653,-0.6300931718040513,-0.6291215188802918,-0.6307909202599957,-0.6387116134073786,-0.6387012054000833,-0.6403694634006618,-0.6398399571727612,-0.6396567073212227
2018-12-18 10:00:00,-0.6103419249048572,-0.6071770970523978,-0.6043622704466979,-0.5999171909093671,0.910255815669743,-0.1611272340438278,0.38933310139436456,-0.6257629411424905,-0.6384837872710819,-0.6398392915135894,-0.6428979570522151,-0.6396830203382218,-0.6397125799228971,-0.6354393210072318,-0.6261729932795416,-0.6195294118450593,-0.6307967771701216,-0.6387087285649377,-0.6387066847262357,-0.6403828330743183,-0.6398446329302089,-0.6396657728145438,-0.6354420417285429,-0.6195129931437939
2018-12-18 11:00:00,-0.5999629975992166,-0.5955578009136953,-0.5945173161603692,-0.5948154868293417,0.4504716128422556,-0.016773663928562013,0.521275032236508,-0.5667612150428984,-0.6397151416437882,-0.6354415471202237,-0.6261869248461254,-0.6195397251559742,-0.6157884639058454,-0.6125703887839504,-0.6158822480786276,-0.6146913762193924,-0.6387123375384027,-0.6403798935558385,-0.6398500729269146,-0.6396791616356078,-0.6354468347374175,-0.6195226297868809,-0.6125728814186037,-0.614674983188516
2018-12-18 12:00:00,-0.5948614909574608,-0.6005752242463165,-0.6004067084566566,-0.6070419845383676,-1.0591531864412511,0.055403121129215416,-0.5625336853953831,0.6624414120321348,-0.6157916852597833,-0.6125732762747181,-0.6158964471192185,-0.6147018158327269,-0.6149089008169834,-0.6113389847411601,-0.6101651674114523,-0.607478304922944,-0.6398556962582654,-0.639676245138618,-0.6354524260012258,-0.6195365667024816,-0.6125782841348983,-0.614684757007311,-0.611341465094224,-0.607461950164284
2018-12-18 13:00:00,-0.6066477304401386,-0.6090256214381008,-0.6055049883549342,-0.6075697470294061,-0.07828022040934639,-0.21886866208978983,-0.20440558739518574,-0.08491378522946413,-0.6149121464221362,-0.6113419078445773,-0.6101795150487138,-0.6074889328417037,-0.5999563283063281,-0.6012238801039383,-0.5996985120361625,-0.5923484480572242,-0.6354581627203314,-0.6195343091956458,-0.6125846619876398,-0.6146988255613375,-0.6113469006409183,-0.6074719284995889,-0.601226259572519,-0.5923321735768714
2018-12-18 14:00:00,-0.6077032145729148,-0.6150113194489478,-0.6133282109574617,-0.6198842051536033,-1.0591531864412511,-0.06729741346890505,-0.7321733107638634,0.6722750330485366,-0.5999599861821351,-0.6012270957398332,-0.5997131317196365,-0.5923594709580955,-0.5920402605065674,-0.5923401795095108,-0.5947730271536723,-0.5996494836377743,-0.6125909883230707,-0.6146967263272461,-0.6113533208484485,-0.6074861933145412,-0.6012319647974952,-0.5923425808980267,-0.5923424703751974,-0.5996331704184709
2018-12-18 15:00:00,-0.6199292391109155,-0.6196766428985777,-0.6151741398861487,-0.6205878884749868,-0.05529101026799156,-0.2982631256532583,0.07832712155216988,-0.48809224691001046,-0.592044136643309,-0.592343652065234,-0.5947877748588932,-0.5996603159368127,-0.6013636292485071,-0.6028071138732429,-0.6069108291855221,-0.6098533405937275,-0.6113596789324507,-0.6074843300507233,-0.6012387329193613,-0.5923572573822381,-0.592348412448056,-0.5996433707290123,-0.6028095091324384,-0.6098369732332402
2018-12-18 16:00:00,-0.6206328951994342,-0.6224054169917581,-0.6196571101415306,-0.6243701863274187,-0.3234984619171948,-0.15390955553799235,-0.13843462197411407,-0.06524654319636511,-0.6013672483223701,-0.6028102837214457,-0.6069252614085807,-0.6098639065094814,-0.6084001339594036,-0.6097557509718535,-0.6076144698830193,-0.6125802334009197,-0.6012453517951996,-0.5923558890804573,-0.5923554861294692,-0.5996578485588719,-0.602815172146901,-0.609846884227743,-0.6097582155343028,-0.6125638515716676
2018-12-18 17:00:00,-0.6241511756420239,-0.6215251672842808,-0.6175474770801743,-0.6242822259122471,-0.009312589985281925,-0.2549570546186784,0.33278655960487463,-0.6945982882586813,-0.608403559023547,-0.6097587198629629,-0.607628883817257,-0.612590728128037,-0.6140293377281213,-0.6151211543011635,-0.619752271914869,-0.6165386261855563,-0.5923623340485723,-0.5996562414091314,-0.60282188581261,-0.6098610844201954,-0.6097636932915107,-0.6125736852489532,-0.6151236723762517,-0.6165222233532587
2018-12-18 18:00:00,-0.624415046675218,-0.6202928176938121,-0.6253706996827038,-0.616805590622555,0.6650375741616731,0.48846383147501293,0.4930017613417629,0.15109311916890444,-0.6140326075844891,-0.6151239680228716,-0.6197663703669445,-0.6165490175743306,-0.6129738620214876,-0.6129222185104628,-0.6201920473508046,-0.6255109831640651,-0.6028284638688566,-0.6098591434588485,-0.6097701679551978,-0.612587811245202,-0.6151290070867187,-0.6165319447958743,-0.6129247146541414,-0.6254945327248642
2018-12-18 19:00:00,-0.6168507437236486,-0.6192365180448399,-0.6215909404477746,-0.6284163654253707,-1.0055116961115307,0.2647157977962786,-0.2044055873954685,0.5739388228827466,-0.6129771609793133,-0.6129250958261878,-0.6202061343723669,-0.6255211403192615,-0.6193946725701805,-0.6181117069765136,-0.6238861610126722,-0.6173303047424828,-0.6097765668587918,-0.6125857810755809,-0.6151352972045407,-0.6165459630879564,-0.6129301079903221,-0.6255039997688941,-0.6181142548783185,-0.6173138977095761
2018-12-18 20:00:00,-0.6282851551620671,-0.628127040090362,-0.6212393349375482,-0.621027690550852,0.6343852939730973,-0.4931404453088671,0.06890269792058819,-0.7437663933414979,-0.6193977944941371,-0.6181144342103587,-0.6239001520179243,-0.6173406754635885,-0.6244081821766966,-0.6192551535876792,-0.6242379813614218,-0.6287656616758769,-0.6151415577750737,-0.6165438034224535,-0.6129364737416954,-0.625517773931532,-0.6181195098578153,-0.6173235967052576,-0.619257712893817,-0.6287491939675053
2018-12-18 21:00:00,-0.6210726802547569,-0.6261024657631643,-0.6224699542233396,-0.6231387405149985,-0.17790013102190042,-0.2260863405956253,-0.487138296342824,0.20026122425199633,-0.6244111658687279,-0.6192578477526356,-0.6242519632222634,-0.6287757338639911,-0.6226490559989705,-0.6162646009123272,-0.6165858887761249,-0.6138996976624659,-0.6129427910061058,-0.6255153207420303,-0.6181256971140076,-0.6173375934565064,-0.6192629373879428,-0.6287585687296953,-0.6162671303917482,-0.6138833088321985
2018-12-18 22:00:00,-0.6211606372658223,-0.6241659164067129,-0.6166684633046093,-0.6165417093770367,0.4044931925594302,-0.5436641948492102,-0.27037655281635153,-0.4585913838603128,-0.6226520881934317,-0.6162673815651465,-0.6166000695278947,-0.6139101579434689,-0.6151727697436438,-0.621014302220239,-0.628371870459225,-0.6256869117322703,-0.6181318805808673,-0.6173354078918273,-0.6192690853146885,-0.6287722543355738,-0.6162724346168443,-0.6138931050979275,-0.6210168790715044,-0.6256704603596008
2018-12-18 23:00:00,-0.6164989156793911,-0.6175640436006335,-0.6093726489674204,-0.6110002032211462,0.48112389303083136,-0.6014056228953888,-0.06303923292164931,-0.7536000143581609,-0.6151760080734321,-0.6210169455099819,-0.6283857448732432,-0.6256970642946516,-0.627398696678828,-0.6251483015067547,-0.6210715982226775,-0.6214646260953267,-0.6192752393007319,-0.6287696946716805,-0.6162786854052197,-0.6139071951927874,-0.6210220566650594,-0.6256799224154231,-0.6251509195890699,-0.6214481971259058
2018-12-19 00:00:00,-0.6108696669712471,-0.6095537712625869,-0.6040106649364735,-0.6043152116680109,0.5730807335962522,-0.3848752677223456,0.191420205131244,-0.72409915130839,-0.6274015979167284,-0.6251508252397459,-0.6210856623832136,-0.621474888885274,-0.620538104585703,-0.6209263447886104,-0.6242379813614218,-0.6210248046748107,-0.6162849164949364,-0.6139051218578724,-0.621028144084964,-0.625693691791209,-0.6251559869662835,-0.6214577788987096,-0.6209289207626194,-0.6210083780390615
2018-12-19 01:00:00,-0.6043608481524538,-0.6102579710285696,-0.6024284401404558,-0.6061623803866392,-0.15491092088052608,-0.5725349088722634,-0.5813825326586407,-0.17341637437875407,-0.6205411949830801,-0.620928990622114,-0.6242519632222634,-0.6210350789467961,-0.6191308036435221,-0.6171441752286071,-0.6158822480786276,-0.6138996976624659,-0.6210342527159055,-0.625691232846335,-0.6251619321951117,-0.62147166315894,-0.620934100701203,-0.6210179722823842,-0.6171467134805919,-0.6138833088321985
2018-12-19 02:00:00,-0.6062079453848139,-0.6095537712625869,-0.6003188070790995,-0.6019402804583441,0.37384091237085443,-0.6880177649644761,-0.3080742473426782,-0.6159293201257935,-0.6191339328428431,-0.6171469304438196,-0.6158964471192185,-0.6139101579434689,-0.613237730948146,-0.6101075806983679,-0.6105169877602019,-0.6030800907177952,-0.6251679342415637,-0.6214693423430064,-0.6209401911464496,-0.6210318685097441,-0.6171519942554026,-0.6138931050979275,-0.6101100487698425,-0.6030637592958523
