DATE_TIME,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close
2014-03-27 05:00:00,0.6063664214647668,0.6040714695773022,0.6096594319387982,0.6069206735663673,0.4599239261943321,0.02522521765008171,0.02524454867637782,0.0015003745309938048,0.4327212173482877,0.07450712964199993
2014-03-27 06:00:00,0.6070203858916825,0.6033481997045494,0.6085271895881966,0.6052770994401754,0.4364030330372656,0.032132122482843,0.0006311137169066528,0.03938483143854799,0.4327212173482877,0.07450712964199993
2014-03-27 07:00:00,0.6053766374672727,0.6028366185750417,0.6066342219082843,0.6038986179149824,0.43911698224769635,0.055555538872213386,0.02082675265801746,0.044636142297021064,0.4327212173482877,0.07450712964199993
2014-03-27 08:00:00,0.6039980097564773,0.6004198387563314,0.6041043679061591,0.6023434079891238,0.43730768277407583,0.05735734013292471,0.002208898009183793,0.06901722842563851,0.4327212173482877,0.07450712964199993
2014-03-27 09:00:00,0.6024956590459953,0.6001552278272758,0.6038920724654211,0.6008058709033317,0.4369458228793517,0.05645643950257355,0.024297878101019847,0.041635393235032694,0.4327212173482877,0.07450712964199993
2014-03-27 10:00:00,0.6009049347643087,0.5975796814511322,0.6015922051907617,0.6010709635043305,0.455943467352367,0.05165163614064665,0.006626694027550006,0.056639138544955746,0.4327212173482877,0.07450712964199993
2014-03-27 11:00:00,0.6011877301921641,0.6000141019984458,0.603502864157402,0.6024671178695898,0.4673420540361762,0.060660642444248326,0.045124630759031,0.02213052433212899,0.4327212173482877,0.07450712964199993
2014-03-27 12:00:00,0.6026017073314415,0.5997318503407864,0.6022114002262468,0.6018485684672599,0.44653511008954044,0.07777775442109452,0.014831172347370669,0.0795198501425959,0.4327212173482877,0.07450712964199993
2014-03-27 13:00:00,0.6019654176187665,0.6014077195581401,0.6041928243397997,0.6032800685126526,0.4677039139309003,0.07267265084905357,0.05616912080495083,0.02400599249587312,0.4327212173482877,0.07450712964199993
2014-03-27 14:00:00,0.6033970694722846,0.6007197311425947,0.6047943280885568,0.601424420305662,0.43405094372155895,0.05075073551028648,0.018302297790376208,0.041635393235032694,0.4327212173482877,0.07450712964199993
2014-03-27 15:00:00,0.6015588991912244,0.6001728685558793,0.6008491711481793,0.5978898522923467,0.41668166877480206,0.10840837585333425,0.04133794845757069,0.08627153553205377,0.4327212173482877,0.07450712964199993
2014-03-27 16:00:00,0.5979886069145497,0.5968916930355868,0.5994515594966553,0.5985790930549431,0.46028578608905624,0.07627625337049125,0.04638685819284373,0.0401350187040479,0.4327212173482877,0.07450712964199993
2014-03-27 17:00:00,0.5987132701984293,0.5955862791189113,0.6010260840154608,0.5991092782569403,0.45829555666807364,0.027327319120922105,0.010097819470546079,0.022130524332136494,0.4327212173482877,0.07450712964199993
2014-03-27 18:00:00,0.5992258369114171,0.5960449380626079,0.6017691180580432,0.5992153152973401,0.45413416787874655,0.0225225157589982,0.009151148895184948,0.01725430710640775,0.4327212173482877,0.07450712964199993
2014-03-27 19:00:00,0.599296535768381,0.5960096566054006,0.601043775302189,0.5981902905734786,0.44291651114229935,0.03423422395368339,0.007257807744456375,0.03413352058007118,0.4327212173482877,0.07450712964199993
2014-03-27 20:00:00,0.5982360529139233,0.5951805423610257,0.6012737620296549,0.5979075251324131,0.45087742882622955,0.016216211346480026,0.011360046904368284,0.006751685389465371,0.4327212173482877,0.07450712964199993
2014-03-27 21:00:00,0.5981300046284772,0.5955686383903074,0.6013622184632955,0.5981902905734786,0.45485788766819474,0.02132131491852098,0.020195638941101626,0.0026256554292370766,0.4327212173482877,0.07450712964199993
2014-03-27 22:00:00,0.598253727628164,0.5953745903756668,0.601397601036752,0.5987028029354091,0.45883834651015987,0.017417412186963254,0.014515615488922216,0.0045011235929694115,0.4327212173482877,0.07450712964199993
2014-03-27 23:00:00,0.5987839690553929,0.5951805423610257,0.601185305596014,0.5981902905734786,0.4481634796157989,0.01771771239708331,0.0015777842922771403,0.020255056168392363,0.4327212173482877,0.07450712964199993
2014-03-28 00:00:00,0.5982890770566461,0.5953922311042702,0.6011499230225579,0.5986851300953424,0.45829555666807364,0.02192191533875809,0.014200058630457988,0.010502621716946131,0.4358876969292294,0.07165192866133377
2014-03-28 01:00:00,0.5987839690553929,0.595480434747289,0.6016452790509461,0.5989148770162083,0.4555816074576429,0.015015010505999803,0.006942250886007924,0.01050262171693863,0.4358876969292294,0.07165192866133377
2014-03-28 02:00:00,0.5990137403405257,0.5955686383903074,0.6020344873589653,0.5988972041761416,0.4530485881945742,0.009909906933958847,0.00441779601836036,0.0071267790222171975,0.4358876969292294,0.07165192866133377
2014-03-28 03:00:00,0.5989253667693207,0.596238986077249,0.6021406350793341,0.5991976424572734,0.4570290470365393,0.019519513657803647,0.01798674093191829,0.0030007490619876095,0.4358876969292294,0.07165192866133377
2014-03-28 04:00:00,0.5992258369114171,0.5965565191921162,0.602582917247538,0.6000459387804691,0.46263787540476287,0.017417412186963254,0.018302297790376208,0.0,0.4358876969292294,0.07165192866133377
2014-03-28 05:00:00,0.6001625967661881,0.5965741599207199,0.602582917247538,0.5994273893781388,0.44671604003690246,0.01771771239708331,0.0018933411507339691,0.019879962535644283,0.4358876969292294,0.07165192866133377
2014-03-28 06:00:00,0.5995616564819953,0.5963977526346828,0.6013622184632955,0.5987204757754758,0.44563046035273013,0.035435424794169626,0.009466705753646021,0.03300823968182695,0.4358876969292294,0.07165192866133377
2014-03-28 07:00:00,0.5987839690553929,0.5960096566054006,0.6016983529111306,0.5993566980178724,0.46010485614169416,0.023123116179241315,0.016408956639647632,0.009377340818694402,0.4358876969292294,0.07165192866133377
2014-03-28 08:00:00,0.5994379334823084,0.5957450456763447,0.5954356374093651,0.5933479323952363,0.39189426598620114,0.12492488740994033,0.0,0.15603895122319592,0.4358876969292294,0.07165192866133377
2014-03-28 09:00:00,0.5934462053546216,0.5922874628700149,0.5950995029615304,0.5942139015584987,0.46209508556267676,0.0717717502186874,0.045124630759031,0.036008988743807806,0.4358876969292294,0.07165192866133377
2014-03-28 10:00:00,0.594312266352429,0.5942103022878208,0.5970986183618111,0.5973419942502828,0.4852541188250192,0.0705705493782132,0.06405804226631356,0.012002996247938437,0.4358876969292294,0.07165192866133377
2014-03-28 11:00:00,0.5974760402015615,0.5948277277889512,0.5996284723639368,0.5974126856105492,0.45359137803666033,0.03813812668525013,0.01861785464883097,0.02550636702686918,0.4358876969292294,0.07165192866133377
2014-03-28 12:00:00,0.5975113896300437,0.5953216681898557,0.5995400159302962,0.5980489078529458,0.45974299624697007,0.04804803361920898,0.026822332968654786,0.028132022456105712,0.4358876969292294,0.07165192866133377
2014-03-28 13:00:00,0.5981476793427183,0.5998553354410124,0.6008491711481793,0.6009119079437311,0.48254016961458845,0.10300297207117924,0.09656039868715723,0.013878464411675066,0.4358876969292294,0.07165192866133377
2014-03-28 14:00:00,0.6009933083355133,0.600402198027728,0.6040512940459744,0.6007175067029986,0.4514202186683158,0.05795794055317683,0.055538007088044454,0.006376591756717295,0.4358876969292294,0.07165192866133377
2014-03-28 15:00:00,0.600869585335827,0.5988674546392038,0.6021937089395185,0.6002049943410681,0.44743975982635065,0.06336334433533183,0.030293458411650858,0.043135767766036254,0.4358876969292294,0.07165192866133377
2014-03-28 16:00:00,0.6002863197658749,0.5970504595930205,0.6022467827997033,0.5994273893781388,0.4454495304053681,0.03153152206260589,0.008204478319826973,0.029632396987090512,0.4358876969292294,0.07165192866133377
2014-03-28 17:00:00,0.5995970059104775,0.5971386632360389,0.602229091512975,0.6003640499016671,0.46209508556267676,0.03333332332332322,0.0220889800918302,0.01537883894267112,0.4358876969292294,0.07165192866133377
2014-03-28 18:00:00,0.6004277174798027,0.5969093337641905,0.6031136558493825,0.6000282659404024,0.4501537090367814,0.014414410085762693,0.003155568584547275,0.014253558044426894,0.4358876969292294,0.07165192866133377
2014-03-28 19:00:00,0.6001449220519474,0.5972092261504539,0.6028482865484605,0.6007351795430653,0.46028578608905624,0.024024016809601485,0.01356894491355162,0.013878464411675066,0.4358876969292294,0.07165192866133377
2014-03-28 20:00:00,0.6008342359073449,0.5974914778081133,0.6033613338635766,0.6001873215010014,0.44762068977371267,0.020120114078040756,0.006311137169092088,0.017629400739155827,0.4358876969292294,0.07165192866133377
2014-03-30 21:00:00,0.6020361164757304,0.5985675622529405,0.6020521786456935,0.6002049943410681,0.43549838330045537,0.060660642444248326,0.004102239159908753,0.07089269658938264,0.4358876969292294,0.07165192866133377
2014-03-30 22:00:00,0.600321669194357,0.5969093337641905,0.6021760176527906,0.5995864449387378,0.44671604003690246,0.030330321222122664,0.005048909735273039,0.03188295878358647,0.4358876969292294,0.07165192866133377
2014-03-30 23:00:00,0.59982677719561,0.5970857410502278,0.6025475346740818,0.6003640499016671,0.45974299624697007,0.027027018910802045,0.017040070356554006,0.01350337077892699,0.4358876969292294,0.07165192866133377
2014-03-31 00:00:00,0.6004100427655616,0.5985322807957332,0.6029898168422854,0.6016011487063277,0.466437404299366,0.04414413088764824,0.03250235642084051,0.0165041198409116,0.44132018255078204,0.06444595017349698
2014-03-31 01:00:00,0.6017002969051523,0.5982323884094699,0.6033967164370327,0.6000989573006688,0.437850472616162,0.032132122482849,0.004102239159908753,0.03525880147832291,0.44132018255078204,0.06444595017349698
2014-03-31 02:00:00,0.600250970337393,0.5968564115783794,0.6028129039750039,0.5993920436980058,0.4454495304053681,0.018618613027443477,0.005364466593730958,0.016879213473663425,0.44132018255078204,0.06444595017349698
2014-03-31 03:00:00,0.5994556081965496,0.5962919082630601,0.6023529305200721,0.5992683338175397,0.452324868405126,0.016816811766717135,0.00946670575363971,0.009752434451446228,0.44132018255078204,0.06444595017349698
2014-03-31 04:00:00,0.5993495599111038,0.596168423162834,0.602494460813897,0.5997455004993373,0.45829555666807364,0.0123123086149223,0.009151148895184948,0.004501123592980665,0.44132018255078204,0.06444595017349698
2014-03-31 05:00:00,0.5998798013383327,0.5973150705220761,0.6032198035697512,0.6005407783023329,0.4610095058785044,0.019519513657803647,0.020195638941101626,0.000375093632750533,0.44132018255078204,0.06444595017349698
2014-03-31 06:00:00,0.6006398140506941,0.5974561963509061,0.6026890649679069,0.599922228900003,0.4468969699842645,0.030930921642365782,0.00915114889519126,0.027756928823353885,0.44132018255078204,0.06444595017349698
2014-03-31 07:00:00,0.6000211990522606,0.5984087956955071,0.6027421388280912,0.6013360561053289,0.4677039139309003,0.046246232358491644,0.037235709297658785,0.01350337077893449,0.44132018255078204,0.06444595017349698
2014-03-31 08:00:00,0.6014528509057787,0.5998024132552013,0.6023529305200721,0.5994273893781388,0.4335081538794728,0.07657655358061431,0.036604595580752415,0.05213801495198258,0.44132018255078204,0.06444595017349698
2014-03-31 09:00:00,0.5994909576250318,0.603753936462435,0.5973993702361897,0.6059309945226388,0.5201735986658949,0.22792785948111957,0.14231614316308827,0.1155288388864112,0.44132018255078204,0.06444595017349698
2014-03-31 10:00:00,0.6060306018941882,0.604847661635866,0.6088279414625752,0.6083168279316269,0.47765506103581307,0.05255253677100682,0.045124630759031,0.012002996247930935,0.44132018255078204,0.06444595017349698
2014-03-31 11:00:00,0.6083813388882366,0.6061001533667304,0.6105793788486622,0.6072387846875656,0.44255465124757526,0.04414413088764224,0.02556010553483258,0.024756179761365522,0.44132018255078204,0.06444595017349698
2014-03-31 12:00:00,0.6073738801765017,0.6040009066628872,0.6093586800644197,0.6061430686034378,0.441650001510765,0.029129120381642438,0.005995580310637326,0.029257303354349937,0.44132018255078204,0.06444595017349698
2014-03-31 13:00:00,0.6065254938929354,0.6064882493960124,0.60753647753142,0.6076099143289635,0.46535182461519364,0.10240237165094214,0.06563582655859053,0.04988745315549413,0.44132018255078204,0.06444595017349698
