DATE_TIME,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,Stochastic_%K,Stochastic_%D,ADX,DI+,DI-,ATR,CCI,BB_MID_20_2,BB_UP_20_2,BB_LOW_20_2,BB_WIDTH_20_2,WilliamsR,Momentum,ROC,S&P500_Close,vix_close,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8
2011-08-03 08:00:00,60.313242712880346,-0.0008874283034625,-0.0016618393723682,0.0007744110689057,1.420837850089513,74.28717708326336,61.6486073033378,22.38625628743015,19.127478326374145,21.90967656009893,0.0035410346219318,83.76263611329725,1.4203582499999998,1.425060492462106,1.415656007537894,0.0094044849242119,-17.551547257808142,0.0040649999999999,0.253545346177586,1260.339966,23.3799991607666,2.0,3.0,6.5,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,0.9494692640906438,-0.1249999999999999,1.41933,1.4190425000000002,1.4191175,1.419475,1.4198325,1.4200875000000002,1.420055,1.4198075,1.4182,1.41804,1.4186925,1.418465,1.41933,1.4191175,1.4198325,1.4200549999999998
2011-08-03 12:00:00,83.77062866785887,0.0014999427793408,-0.0002481399845507,0.0017480827638915,1.423782475982309,88.94145421506468,87.50371875028561,21.166552666227982,28.67985921401638,18.712002100504577,0.0040017471193511,225.0257157997832,1.421734125,1.430642793087918,1.412825456912082,0.0178173361758361,-10.00248508946362,0.0090774999999999,0.99417642819985,1260.339966,23.3799991607666,2.0,3.0,10.5,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,0.366481456572267,-0.8847645028150136,1.4219,1.42186,1.423145,1.4244025,1.4250875,1.4248724999999998,1.425845,1.42806,1.41962,1.42081,1.4202775,1.421685,1.4219,1.423145,1.4250874999999998,1.425845
2011-08-03 16:00:00,76.34753603637441,0.0024130192474922,0.0012366522805039,0.0011763669669882,1.4261974131277115,82.69963552021174,85.02733598409513,18.501026305767788,22.74535978424847,19.856270756710625,0.0042350696187992,89.79238273203795,1.4239483750000002,1.4353662939156848,1.4125304560843157,0.0228358378313693,-19.880715705765617,-0.0019874999999999,0.7860588595431539,1260.339966,23.3799991607666,2.0,3.0,14.5,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,-0.5829878075183766,-0.7597645028150138,1.43125,1.4317125,1.4322125,1.431415,1.4308075,1.43079,1.4318125,1.430325,1.4287025,1.428645,1.4302725,1.43058,1.43125,1.4322125,1.4308075,1.4318125
2011-08-03 20:00:00,70.55841966386026,0.0025700719421414,0.0020054310608097,0.0005646408813316,1.427957597406515,86.12912531218818,84.64078862294929,16.4229328953273,21.273311195472136,16.496239775110165,0.0039379527640182,71.2564478202845,1.426434875,1.4378806391310437,1.4149891108689563,0.0228915282620868,-12.698608158862577,0.0016025,0.6109957823128842,1260.339966,23.3799991607666,2.0,3.0,18.5,0.9749279121818236,-0.2225209339563143,0.5712682150947923,0.8207634412072763,-0.949469264090644,0.1249999999999998,1.4304625,1.4296175,1.4304675000000002,1.43067,1.4305575,1.4306249999999998,1.4310375,1.431345,1.4300725,1.4310850000000002,1.43025,1.4312825000000002,1.4304625,1.4304675000000002,1.4305575,1.4310375000000002
2011-08-04 00:00:00,61.59988836928004,0.0028978973750699,0.0024633515685855,0.0004345458064843,1.4299868830457187,83.88990304916815,85.32888551060708,18.766550961471605,26.54179807444952,13.421669514779834,0.003598314085098,98.28914870374686,1.429542,1.4389461634716796,1.4201378365283204,0.0188083269433592,-17.013869548265365,0.0031924999999999,0.1960207074385378,1245.272461,25.44999933242798,2.25,3.25,16.5,0.8396668689157573,-0.3921329174428406,0.6096493581283745,0.7878143106743796,-0.3664814565722675,0.8847645028150135,1.4316025,1.43182,1.4319449999999998,1.431945,1.4318125,1.4318725,1.432825,1.4328500000000002,1.4312725,1.43154,1.4317125,1.4314275,1.4316025,1.4319449999999998,1.4318125,1.4328249999999998
2011-08-04 04:00:00,47.11393672568275,0.0020445847393499,0.0024405051925049,-0.000395920453155,1.430592036370654,48.30054703738245,60.698680134914575,18.502344700896657,21.659667602835583,19.768974144225677,0.0034506117525115,-55.24959057803173,1.431633375,1.4369449286619267,1.4263218213380733,0.0106231073238532,-68.60360364309737,-0.0055175,-0.0504653724826942,1200.069946,31.65999984741211,3.0,4.0,2.5,0.4338837391175582,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.5829878075183765,0.7597645028150136,1.4343175,1.4348375,1.43524,1.434565,1.4342325,1.4346,1.433955,1.4337425,1.432585,1.4336399999999998,1.433455,1.434455,1.4343175,1.43524,1.4342324999999998,1.433955
2011-08-04 08:00:00,43.71597683195759,0.0007450748289967,0.0016531858643888,-0.0009081110353921,1.4298897218589988,20.319224585558352,21.842733132084085,15.711442169731242,21.551615780031973,20.218733284269344,0.0036004259882206,-127.31823368212304,1.4314325,1.4365809367217233,1.4262840632782765,0.0102968734434468,-79.50142457180513,-0.0017125,-0.2818654284908961,1200.069946,31.65999984741211,3.0,4.0,6.5,0.4338837391175582,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.9494692640906438,-0.1249999999999999,1.4304675,1.4304249999999998,1.429705,1.4301974999999998,1.4293125,1.42944,1.4286075,1.42931,1.43338,1.4329025,1.43189,1.4315675,1.4304675,1.429705,1.4293125,1.4286075
2011-08-04 12:00:00,35.208126395097175,-0.0007132094152428,0.0005219706879824,-0.0012351801032253,1.4281839483928331,19.10841407390601,19.153915748196106,14.86239698185944,16.40971116681633,24.44156653854545,0.0040735450502283,-165.40269627652026,1.430170875,1.437825780159166,1.4225159698408336,0.0153098103183322,-77.71822155401044,-0.0046225,-0.8257755161877572,1200.069946,31.65999984741211,3.0,4.0,10.5,0.4338837391175582,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.366481456572267,-0.8847645028150136,1.4277725,1.4284175,1.428005,1.4269075,1.4267425,1.4270025,1.426775,1.4254425,1.4291775,1.42921,1.428935,1.4283675000000002,1.4277725,1.428005,1.4267425,1.426775
2011-08-04 16:00:00,28.070299662073555,-0.0026839358117707,-0.0009930709139595,-0.0016908648978111,1.4248843937634137,19.99144862250975,21.17193811273493,20.19337670838768,12.178289598422062,28.433745663828446,0.0048516646756448,-163.02600575206685,1.4275576249999995,1.439711092855339,1.4154041571446607,0.0243069357106779,-81.46328683358584,-0.0076474999999999,-0.9779322648823836,1200.069946,31.65999984741211,3.0,4.0,14.5,0.4338837391175582,-0.900968867902419,0.7247927872291199,0.6889669190756866,-0.5829878075183766,-0.7597645028150138,1.42336,1.42215,1.423375,1.4231900000000002,1.4218075,1.4207099999999997,1.421655,1.420975,1.424775,1.4250075,1.42375,1.42457,1.42336,1.423375,1.4218075,1.421655
2011-08-04 20:00:00,26.728554644344197,-0.0040043298676926,-0.0025466782091869,-0.0014576516585057,1.4212823491222375,12.719974794404632,15.947961504078304,24.95209752262054,11.51260854158152,27.39888230792639,0.004496036281786,-121.1785380721121,1.4235756249999998,1.4374896631572638,1.409661586842736,0.0278280763145279,-92.34778187245276,-0.0035149999999999,-1.1051735808649377,1200.069946,31.65999984741211,3.0,4.0,18.5,0.4338837391175582,-0.900968867902419,0.7247927872291199,0.6889669190756866,-0.949469264090644,0.1249999999999998,1.4155525,1.416045,1.415715,1.414985,1.4149975,1.41545,1.41549,1.4147025,1.4193950000000002,1.4192325,1.417355,1.4170425,1.4155525,1.415715,1.4149975,1.41549
