DATE_TIME,OPEN,LOW,HIGH,CLOSE,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,SMA,BB_Upper,BB_Middle,BB_Lower,BB_Width,volume,BC-BO,day_of_month,hour_of_day,day_of_week,CLOSE_stl_trend,CLOSE_stl_seasonal,CLOSE_stl_resid,CLOSE_wav_detail_L1,CLOSE_wav_detail_L2,CLOSE_wav_approx_L2,CLOSE_mtm_band_1_0.000_0.010,CLOSE_mtm_band_2_0.010_0.060,CLOSE_mtm_band_3_0.060_0.200,CLOSE_mtm_band_4_0.200_0.500
2018-12-16 22:00:00,1.12986,1.12942,1.13065,1.13046,59.11528150134119,0.010509876760454,0.0088907941939427,0.0002202496878128,1.1310488930691305,1.1309870000000002,1.1367732672268964,1.1309870000000002,1.125200732773104,-4.45912070785071,0,0.0006,16,22,6,1.1300014,0.00050092913,-4.231337e-05,-0.0011313958,-0.0011859732,1.1283704,0.00020469521,0.00012680453,6.0217526e-06,4.2570792e-07
2018-12-16 23:00:00,1.13036,1.13033,1.1308,1.13037,57.56756756756824,0.0106109184045343,0.0089546942836651,0.0002578912207511,1.130984236586356,1.1307065,1.135996236935057,1.1307065,1.1254167630649432,-4.548839582511209,0,1e-05,16,23,6,1.1295389,0.00089001964,-5.8894726e-05,-0.0024608457,0.0006223619,1.1288002,0.00019603678,0.00012545599,5.9820854e-06,4.2106552e-07
2018-12-17 00:00:00,1.13039,1.13005,1.13092,1.13044,55.078683834049,0.0107090961611268,0.0090254792815266,0.000285696920888,1.1309324045305127,1.130424,1.1350671404980048,1.130424,1.1257808595019954,-4.679217129664607,0,5e-05,17,0,0,1.1291447,0.0013530918,-5.771091e-05,-0.0015628729,-0.0028746221,1.1291947,0.00018717069,0.00012406238,5.9398867e-06,4.170055e-07
2018-12-17 01:00:00,1.13044,1.1304,1.13098,1.13064,69.1126279863491,0.0108141689121521,0.0091031533253343,0.0003135252260515,1.1309045564799878,1.1301564999999998,1.1339964357176635,1.1301564999999998,1.126316564282336,-4.869152472154414,0,0.0002,17,1,0,1.1287072,0.0019946382,-6.172374e-05,-0.00023499876,1.6876496e-05,1.1295019,0.00017806815,0.00012263063,5.8953315e-06,4.1354042e-07
2018-12-17 02:00:00,1.13064,1.13049,1.13104,1.13098,68.90034364261362,0.0109344891189005,0.0091893931291582,0.0003481287793919,1.130911741577132,1.129962,1.1331323800203896,1.129962,1.1267916199796106,-5.060756637469013,0,0.00034,17,2,0,1.1283854,0.002641981,-4.733652e-05,9.715371e-05,0.00053506903,1.1299999,0.00016875236,0.00012116786,5.84857e-06,4.106818e-07
2018-12-17 03:00:00,1.13097,1.13097,1.13128,1.13098,91.55251141552564,0.0110385526028149,0.0092792280955957,0.0003626734899797,1.1309182423793098,1.1297374999999998,1.1316533054510611,1.1297374999999998,1.1278216945489383,-5.564469963141028,0,1e-05,17,3,0,1.1279753,0.00305501,-5.0375565e-05,-0.0004223734,-0.00041921157,1.1300312,0.00015945242,0.00011968152,5.7997245e-06,4.0844077e-07
2018-12-17 04:00:00,1.13097,1.13076,1.13126,1.13086,86.35097493036007,0.0111192284975037,0.0093672532093528,0.0003553985228687,1.1309126954860422,1.1298255,1.1317793192018928,1.1298255,1.1278716807981075,-5.544822076261298,0,-0.00011,17,4,0,1.1275014,0.0034182284,-5.9594284e-05,-0.00050863065,0.0006179493,1.1300261,0.00015025376,0.00011817936,5.748884e-06,4.0682957e-07
2018-12-17 05:00:00,1.13088,1.13055,1.13113,1.13076,74.56896551723858,0.0111822422656914,0.0094502920037465,0.0003352950984437,1.1308981530588,1.1299009999999998,1.131877747993948,1.1299009999999998,1.1279242520060515,-5.53315503127697,0,-0.00012,17,5,0,1.1270736,0.0037436693,-5.7300746e-05,0.00025719963,-0.00035306253,1.1300652,0.00014110436,0.000116669486,5.696115e-06,4.0585851e-07
2018-12-17 06:00:00,1.13076,1.13058,1.13125,1.13107,75.61983471074319,0.0112630426868884,0.0095329056195355,0.0003336059370431,1.1309145194341523,1.129968,1.1320101000542528,1.129968,1.127925899945747,-5.500629381715172,0,0.00031,17,6,0,1.1269013,0.004189701,-2.0996582e-05,0.00081601646,0.0005208785,1.130125,0.0001320153,0.00011515982,5.641512e-06,4.0553437e-07
2018-12-17 07:00:00,1.13102,1.13095,1.13191,1.13181,80.067567567565,0.0113907671371165,0.0096245803386919,0.0003702282676242,1.1309998032975663,1.1301384999999995,1.1321987123038273,1.1301384999999995,1.128078287696172,-5.491799060820554,0,0.00079,17,7,0,1.1266481,0.0051735146,-1.1666857e-05,0.0007149372,0.00077640265,1.130353,0.00012320431,0.000113657945,5.585217e-06,4.058614e-07
2018-12-17 08:00:00,1.1318,1.13103,1.13263,1.13227,81.32911392404938,0.0115317029353153,0.009726150571301,0.0004102309250973,1.131120774412084,1.1303130000000003,1.1324773046774528,1.1303130000000003,1.128148695322548,-5.442508953701302,0,0.00047,17,8,0,1.1275748,0.0045447256,0.0001505037,0.0004743198,0.00020244718,1.1305028,0.000114757655,0.00011217143,5.5273968e-06,4.0684313e-07
2018-12-17 09:00:00,1.13228,1.13219,1.13308,1.13286,85.86956521738973,0.0116916249730423,0.0098394409848204,0.0004576165976094,1.1312864149442663,1.130589,1.1325558291339377,1.130589,1.1286221708660626,-5.538185429114031,0,0.00058,17,9,0,1.1278226,0.0048919925,0.0001452877,0.00033127982,0.00018198602,1.1306157,0.00010667919,0.00011070791,5.46822e-06,4.0848218e-07
2018-12-17 10:00:00,1.13284,1.13264,1.1344,1.13387,92.6666666666633,0.0118976961745614,0.0099713543830845,0.0005329061836721,1.13153247066386,1.1308700000000005,1.13302649813599,1.1308700000000005,1.1287135018640106,-5.446122425685172,0,0.00103,17,10,0,1.1280736,0.0056563923,0.00014006924,9.412784e-05,0.00033931807,1.1306888,9.929588e-05,0.0001092749,5.407862e-06,4.107786e-07
