DATE_TIME,OPEN,LOW,HIGH,CLOSE,RSI,MACD,MACD_Signal,MACD_Histogram,EMA,SMA,BB_Upper,BB_Middle,BB_Lower,BB_Width,volume,BC-BO,day_of_month,hour_of_day,day_of_week,CLOSE_stl_trend,CLOSE_stl_seasonal,CLOSE_stl_resid,CLOSE_wav_detail_L1,CLOSE_wav_detail_L2,CLOSE_wav_approx_L2,CLOSE_mtm_band_1_0.000_0.010,CLOSE_mtm_band_2_0.010_0.060,CLOSE_mtm_band_3_0.060_0.200,CLOSE_mtm_band_4_0.200_0.500
2017-09-18 10:00:00,1.19504,1.19418,1.19605,1.19573,56.320754716980815,0.0121868252705619,0.0108172018294051,-2.9147199996115247e-05,1.194212964714803,1.1943045,1.195816201376804,1.1943045,1.192792798623196,-5.801372342284712,0,0.00069,18,10,0,1.1967974,-0.001015949,-5.149817e-05,0.00035496522,-7.51717e-05,1.1944486,0.0008363729,0.000139259,6.840005e-06,6.047098e-07
2017-09-18 11:00:00,1.19573,1.19414,1.1969,1.19429,54.12511332728919,0.0121479305419075,0.0108036455601474,-5.481445305147018e-05,1.1942203014086314,1.1942304999999998,1.1955758933097402,1.1942304999999998,1.1928851066902593,-5.917921704516964,0,-0.00144,18,11,0,1.1966013,-0.0022368962,-7.436784e-05,-5.5139884e-05,7.442199e-05,1.1945555,0.0008499498,0.00014300752,6.8983077e-06,6.056745e-07
2017-09-18 12:00:00,1.1943,1.19407,1.19634,1.19607,57.76293823038409,0.0122537057800369,0.0108139850433259,4.180738763162161e-05,1.194396463179238,1.194309,1.1958841878751771,1.194309,1.192733812124823,-5.760233547431869,0,0.00177,18,12,0,1.19619,-6.073432e-06,-0.00011401885,-0.00035453402,0.00025647786,1.1943781,0.0008557623,0.00014678368,6.954292e-06,6.0684084e-07
2017-09-18 13:00:00,1.19606,1.19461,1.19631,1.19594,59.809853068280326,0.0123210971705395,0.0108357545020076,8.802556120263898e-05,1.194543466685977,1.194426,1.196122403626251,1.194426,1.192729596373749,-5.686097602190634,0,-0.00012,18,13,0,1.1957837,0.0002890008,-0.00013270412,-0.0002571931,-0.00026283972,1.1939391,0.000868385,0.00015056733,7.0077203e-06,6.081917e-07
2017-09-18 14:00:00,1.19593,1.19459,1.19667,1.19555,55.358724534986514,0.0123371668070628,0.0108563883970071,8.343563902664706e-05,1.1946393270015985,1.194501,1.1962589282064258,1.194501,1.1927430717935743,-5.650472138203729,0,-0.00038,18,14,0,1.1955427,0.0001256588,-0.00011834731,4.603062e-05,0.00048195943,1.1937822,0.00087877054,0.00015433798,7.058342e-06,6.097046e-07
2017-09-18 15:00:00,1.19554,1.19342,1.19631,1.1939,46.43714971977549,0.0122135583268787,0.0108481385082739,-3.335962505136316e-05,1.1945689149062082,1.194473,1.196251397859695,1.194473,1.1926946021403049,-5.6388952182553895,0,-0.00164,18,15,0,1.195286,-0.0012757924,-0.0001102967,0.00039272476,-7.165037e-05,1.193778,0.00088289723,0.00015807583,7.10578e-06,6.1136825e-07
2017-09-18 16:00:00,1.19389,1.19217,1.19389,1.19341,45.77742699289683,0.0120733115379498,0.0108134522549195,-0.0001402558995548,1.1944585420579978,1.194424,1.1962649311145237,1.194424,1.1925830688854764,-5.604336614294685,0,-0.00048,18,16,0,1.1951522,-0.0016545788,-8.755242e-05,0.00054260157,0.00046821777,1.1938869,0.00089287397,0.00016176095,7.1496343e-06,6.1318605e-07
2017-09-18 17:00:00,1.1934,1.19323,1.19418,1.19359,47.1237194641444,0.0119744304308751,0.0107659014670301,-0.0001922664934972,1.19437582376676,1.1944345,1.1962526132499032,1.1944345,1.192616386750097,-5.616808810930998,0,0.00019,18,17,0,1.1954018,-0.0017892608,-2.2477632e-05,0.0002456233,0.00037296582,1.1942697,0.00090094685,0.00016537333,7.189595e-06,6.151582e-07
2017-09-18 18:00:00,1.1936,1.19267,1.19533,1.19495,53.38181818181786,0.0120021053195201,0.0107334011517808,-0.0001314062673634,1.194430507217545,1.1944715,1.196300463180545,1.1944715,1.1926425368194549,-5.61085886013734,0,0.00135,18,18,0,1.1953776,-0.00040429135,-2.3263912e-05,-9.838119e-05,-0.0002086917,1.1948161,0.00091069995,0.000168893,7.2254543e-06,6.172698e-07
2017-09-18 19:00:00,1.19496,1.19453,1.19571,1.19521,53.313911143482166,0.0120419161913887,0.01071537275568,-7.28911202330245e-05,1.1945047446253978,1.1945484999999998,1.196365012274141,1.1945484999999998,1.1927319877258586,-5.617689768738019,0,0.00025,18,19,0,1.1952347,1.4393269e-05,-3.9035385e-05,0.00020224694,-0.00020211656,1.1953523,0.0009171135,0.00017230045,7.25711e-06,6.1949817e-07
2017-09-18 20:00:00,1.19518,1.19495,1.19585,1.19523,51.73192771084308,0.0120718648019293,0.0107069476361171,-3.406338960375651e-05,1.1945738165658362,1.1945929999999998,1.1964314787761967,1.1945929999999998,1.1927545212238029,-5.6056696208161645,0,5e-05,18,20,0,1.1952841,-3.2913587e-05,-2.12133e-05,0.00042271055,-0.00026734266,1.1956939,0.0009228036,0.00017557673,7.2845396e-06,6.218326e-07
2017-09-18 21:00:00,1.19522,1.19477,1.19546,1.19495,61.0666666666666,0.0120701015721555,0.010699854359612,-2.867842581747728e-05,1.194609643559566,1.1946009999999998,1.19644447383748,1.1946009999999998,1.1927575261625196,-5.602956351596399,0,-0.00027,18,21,0,1.1953682,-0.0004115996,-6.5781865e-06,-0.00048377644,0.00014212262,1.195572,0.00092787715,0.00017870331,7.3077663e-06,6.2428256e-07
2017-09-18 22:00:00,1.19506,1.19492,1.19575,1.19558,58.444022770399215,0.0121152339253056,0.0107032187642018,1.3602408912631713e-05,1.1947020584586552,1.1946559999999995,1.1965492389400731,1.1946559999999995,1.1927627610599263,-5.5763190111950935,0,0.00052,18,22,0,1.1953497,0.00024248165,-1.2149343e-05,-0.0009857314,0.0007005548,1.1950662,0.0009338356,0.00018166252,7.3268834e-06,6.268548e-07
2017-09-18 23:00:00,1.19557,1.19553,1.19607,1.19596,54.705274043433306,0.0121768868734285,0.010718258563803,6.080701094082552e-05,1.1948218624149738,1.1947379999999996,1.1967103734033149,1.1947379999999996,1.1927656265966844,-5.535370507572752,0,0.00039,18,23,0,1.1955013,0.00045097197,7.689468e-06,0.000108538195,-0.00092526805,1.194428,0.0009377799,0.00018443738,7.342079e-06,6.2953507e-07
2017-09-19 00:00:00,1.19595,1.19576,1.19662,1.19635,53.304904051173146,0.0122515655973845,0.0107452480536937,0.000109122776842,1.1949673993278336,1.1948544999999997,1.1969212948743475,1.1948544999999997,1.1927877051256517,-5.488609060988558,0,0.0004,19,0,1,1.195374,0.0009948615,-1.88598e-05,0.00090307835,0.00051688123,1.1940898,0.0009401549,0.00018701224,7.3535875e-06,6.322984e-07
2017-09-19 01:00:00,1.19639,1.19631,1.19741,1.19676,64.79041916167674,0.0123371711663654,0.0107839862609226,0.0001566298468401,1.1951381232013731,1.1949774999999998,1.1971928139257164,1.1949774999999998,1.1927621860742832,-5.419213977781613,0,0.00037,19,1,1,1.1952828,0.0015053683,-2.8081864e-05,0.0003040582,0.00056066085,1.1941844,0.00094536436,0.00018937251,7.3615784e-06,6.351354e-07
2017-09-19 02:00:00,1.19673,1.19613,1.197,1.1966,53.937592867757424,0.0123854490668491,0.0108246462219189,0.0001644065833224,1.195277349563147,1.1950689999999995,1.1973965548498255,1.1950689999999995,1.192741445150174,-5.369789802547609,0,-0.00013,19,2,1,1.1953561,0.0012544045,-1.0624108e-05,-6.746594e-05,0.0006251354,1.1943445,0.0009372035,0.00019150559,7.366134e-06,6.380662e-07
2017-09-19 03:00:00,1.19659,1.19639,1.19702,1.19698,57.4498567335241,0.0124464803348529,0.0108693982211488,0.0001809602696865,1.1954395067476091,1.195295,1.1974253174954872,1.195295,1.1931646825045128,-5.458337070894856,0,0.00039,19,3,1,1.1953542,0.0016368063,-1.102233e-05,0.0005586855,-0.0006733956,1.1945467,0.0009289469,0.00019340095,7.367288e-06,6.4111003e-07
2017-09-19 04:00:00,1.19701,1.19666,1.19791,1.19751,63.76404494382192,0.0125286223945375,0.0109216526713084,0.0002113076111195,1.1956366965811702,1.1954805,1.197706645831512,1.1954805,1.193254354168488,-5.414336334906066,0,0.0005,19,4,1,1.1954905,0.002012216,7.3560727e-06,0.00081353355,0.00092552695,1.1948125,0.0009213482,0.00019504942,7.365046e-06,6.442492e-07
2017-09-19 05:00:00,1.19751,1.19735,1.1991,1.19822,84.95145631068127,0.0126405415000457,0.0109858741517918,0.000259715257236,1.1958827254782016,1.195639,1.1981670231511263,1.195639,1.1931109768488737,-5.287170464297222,0,0.00071,19,5,1,1.1956393,0.002561861,1.8859062e-05,0.00016714074,0.00013367087,1.1951275,0.0009120809,0.0001964435,7.3593496e-06,6.474482e-07
2017-09-19 06:00:00,1.19824,1.19772,1.20053,1.19942,93.61393323657464,0.0128130959584528,0.0110718170188642,0.000347583855307,1.196219608765992,1.1958235,1.1988657863632126,1.1958235,1.1927812136367872,-5.10199877252233,0,0.00118,19,6,1,1.1957986,0.0035952984,2.6099608e-05,-0.00068416446,0.00026235357,1.1952997,0.00090847653,0.00019757653,7.35005e-06,6.5069423e-07
2017-09-19 07:00:00,1.19938,1.1982,1.20061,1.19933,92.20588235294228,0.0129295813349608,0.0111639031547275,0.0003724625962305,1.1965158365025643,1.1960754999999998,1.1994044004032467,1.1960754999999998,1.192746599596753,-5.011966058196094,0,-5e-05,19,7,1,1.1963216,0.002930455,7.790596e-05,-0.0006625643,-0.00023616757,1.1955502,0.00090812566,0.00019844252,7.336971e-06,6.5400053e-07
2017-09-19 08:00:00,1.19934,1.19706,1.20032,1.19829,75.77160493827326,0.012926015921007,0.0112368516690677,0.0002950806320758,1.1966848044547012,1.1961865,1.199659555836307,1.1961865,1.192713444163693,-4.96957324753439,0,-0.00105,19,8,1,1.1963817,0.0018652924,4.3001797e-05,0.000210681,0.00032842252,1.1958011,0.0008999441,0.00019903717,7.319948e-06,6.573746e-07
2017-09-19 09:00:00,1.19831,1.19807,1.19925,1.19885,76.84365781710989,0.0129544349545389,0.0113008997974764,0.000259095843185,1.1968910135542534,1.196332,1.1999999298621544,1.196332,1.1926640701378457,-4.914980665760827,0,0.00054,19,9,1,1.1964949,0.0023247937,3.0312547e-05,0.0010029497,0.0006080894,1.1960847,0.00089315797,0.00019935769,7.2988855e-06,6.6079735e-07
2017-09-19 10:00:00,1.19886,1.19822,1.19944,1.19899,77.24637681159534,0.0129745151291123,0.0113561578540701,0.0002235504332089,1.197090917025277,1.1965039999999998,1.2003364618994226,1.1965039999999998,1.192671538100577,-4.871100708149976,0,0.00013,19,10,1,1.1966671,0.0022921755,3.0716303e-05,0.0010099625,0.0011762986,1.196376,0.00088305736,0.00019940262,7.2738053e-06,6.6423365e-07
2017-09-19 11:00:00,1.19898,1.19529,1.19923,1.19722,63.52800953516139,0.0128374236016054,0.011372902106127,6.774251200278715e-05,1.1971032106419173,1.19667,1.2003103470048593,1.19667,1.1930296529951403,-4.92252909031193,0,-0.00176,19,11,1,1.196925,0.00025316904,4.17837e-05,0.0006057983,0.0005215686,1.1968259,0.000867898,0.000199172,7.244762e-06,6.676736e-07
2017-09-19 12:00:00,1.1972,1.1963,1.19927,1.1984,65.77181208053679,0.0128110610917871,0.0113810172029839,3.2831796693936176e-05,1.197226714390306,1.1969195,1.200293327905635,1.1969195,1.193545672094365,-4.998560121635127,0,0.0012,19,12,1,1.1971576,0.0011987,4.3649663e-05,0.0003749039,0.0004788721,1.1973913,0.0008616516,0.00019866663,7.2118332e-06,6.711343e-07
2017-09-19 13:00:00,1.1984,1.1975,1.19902,1.19849,64.62427745664851,0.0127859170457575,0.0113824733106115,5.891101390303327e-06,1.1973470273055151,1.1971645,1.200216619022305,1.1971645,1.194112380977695,-5.098771987626392,0,9e-05,19,13,1,1.197441,0.0009984719,5.0559225e-05,0.00049940683,0.00027618278,1.1979706,0.00085889176,0.00019788713,7.175173e-06,6.746231e-07
2017-09-19 14:00:00,1.19852,1.1972,1.19862,1.19772,57.58582502768489,0.0126942778035571,0.0113652853004789,-6.953848190886249e-05,1.1973825485145138,1.197303,1.2001782746321918,1.197303,1.1944277253678082,-5.158459904494388,0,-0.0008,19,14,1,1.1975869,9.8057535e-05,3.5063393e-05,0.00069540646,0.0004210053,1.1985446,0.0008560346,0.00019683511,7.135008e-06,6.781266e-07
2017-09-19 15:00:00,1.19771,1.1966,1.19814,1.19798,56.86936936936936,0.0126327070299977,0.0113392042826759,-0.0001055151314213,1.1974394486559887,1.1974415,1.200154558285986,1.1974415,1.194728441714014,-5.216531581015244,0,0.00027,19,15,1,1.1980796,-0.00017158232,7.208554e-05,0.00062033255,0.00038404297,1.1989311,0.00084658305,0.00019551371,7.0916517e-06,6.8161785e-07
2017-09-19 16:00:00,1.198,1.19601,1.19871,1.19735,54.01069518716466,0.0125252885112304,0.011296827942841,-0.0001714347214201,1.1974309297363708,1.1975475,1.2000545920458403,1.1975475,1.1950404079541597,-5.295484564387397,0,-0.00065,19,16,1,1.1983477,-0.0010586549,6.0943712e-05,0.0003869515,0.0004101321,1.1989294,0.0008381482,0.0001939275,7.0454e-06,6.850843e-07
2017-09-19 17:00:00,1.19736,1.19697,1.2,1.19946,61.19133574007194,0.0125990221132164,0.0112776913611978,-7.741521932184709e-05,1.197624174523383,1.1977730000000002,1.200101307268563,1.1977730000000002,1.1954446927314375,-5.36946658904846,0,0.0021,19,17,1,1.1987474,0.000641504,7.115661e-05,0.00017331447,0.00034797192,1.1987456,0.0008334018,0.0001920819,6.996459e-06,6.8853456e-07
2017-09-19 18:00:00,1.19945,1.1992,1.20061,1.19947,59.28030303030254,0.0126484120218879,0.0112722732214258,-2.1918299564780536e-05,1.197799967425918,1.1979675,1.2001710270769717,1.1979675,1.1957639729230285,-5.424548805032785,0,2e-05,19,18,1,1.1989096,0.00051653857,4.3830125e-05,-1.5581027e-05,2.1100976e-05,1.1985774,0.00082895125,0.00018998314,6.9449875e-06,6.9197023e-07
2017-09-19 19:00:00,1.19946,1.19923,1.2,1.1997,57.341269841269245,0.0126954973788813,0.011277368946411,2.061401392773718e-05,1.197980922909164,1.1981545,1.2002738790053742,1.1981545,1.1960351209946258,-5.463484974641609,0,0.00024,19,19,1,1.1992007,0.00045399807,4.529721e-05,0.0001537716,0.00012980122,1.1984146,0.00082458544,0.00018763855,6.891147e-06,6.9537754e-07
2017-09-19 20:00:00,1.19966,1.19921,1.19975,1.19941,49.94547437295614,0.0126992832139149,0.011282203747289,1.955858053232038e-05,1.1981170254892437,1.1983075,1.200317358596754,1.1983075,1.1962976414032456,-5.516543728699364,0,-0.00025,19,20,1,1.1994559,-8.639741e-05,4.0470462e-05,0.0006555468,0.00038068555,1.198215,0.00081662217,0.0001850568,6.8350796e-06,6.987356e-07
2017-09-19 21:00:00,1.1994,1.19891,1.19965,1.19943,50.54945054945047,0.0126935200429052,0.0112849173095516,1.0977417207281431e-05,1.1982420706807442,1.198441,1.2003711802479236,1.198441,1.1965108197520766,-5.556994707159768,0,3e-05,19,21,1,1.1996975,-0.00030269843,3.5243982e-05,0.0007355325,0.0003601713,1.1980139,0.00081107736,0.0001822475,6.776875e-06,7.0203134e-07
2017-09-19 22:00:00,1.19945,1.19922,1.19965,1.19936,56.58056580565714,0.0126732519575869,0.0112830288647472,-7.639498576991798e-06,1.198348540139721,1.1985789999999998,1.2003424284788444,1.1985789999999998,1.1968155715211553,-5.647348184918907,0,-9e-05,19,22,1,1.1999198,-0.00058903283,2.9225977e-05,0.00015340932,0.00064049475,1.19782,0.0008056588,0.0001792211,6.7165865e-06,7.052664e-07
2017-09-19 23:00:00,1.19942,1.19896,1.20003,1.1992,52.26390685640395,0.0126347605244029,0.0112738092169241,-3.729687787015442e-05,1.1984296315549856,1.19869,1.200302673491279,1.19869,1.1970773265087211,-5.736714743031151,0,-0.00022,19,23,1,1.2000381,-0.00084963854,1.154831e-05,6.168708e-05,0.00016566552,1.1978862,0.000799459,0.00017598883,6.654262e-06,7.084401e-07
2017-09-20 00:00:00,1.19914,1.19857,1.19944,1.19916,51.114023591087765,0.0125918811906879,0.0112578459753387,-6.457639018526441e-05,1.1984991904545108,1.1987725,1.2002974348562443,1.1987725,1.1972475651437555,-5.792656406491946,0,2e-05,20,0,2,1.2002165,-0.0010662877,9.7562615e-06,0.00027314853,-0.00044397637,1.1980982,0.0007938148,0.00017256256,6.5899776e-06,7.1154074e-07
2017-09-20 01:00:00,1.19917,1.19899,1.20192,1.20131,75.5305867665411,0.0127185597511506,0.0112704463410897,5.097240198383287e-05,1.1987668866017005,1.198927,1.2008021572565633,1.198927,1.1970518427434365,-5.585915572349578,0,0.00214,20,1,2,1.2005656,0.000713167,3.125213e-05,-0.00012320094,0.00027822703,1.1985426,0.0007951462,0.00016895414,6.5238582e-06,7.145571e-07
2017-09-20 02:00:00,1.2013,1.20055,1.20175,1.20066,65.10695187165756,0.0127560817559103,0.0112880418324254,7.11803146342349e-05,1.198947183115824,1.198989,1.2010091813363108,1.198989,1.1969688186636889,-5.51142082058722,0,-0.00064,20,2,2,1.2007732,-0.00013672128,2.3522982e-05,-0.00027558673,0.00038705114,1.199053,0.00079078064,0.0001651759,6.456035e-06,7.174847e-07
2017-09-20 03:00:00,1.20068,1.20054,1.20105,1.20071,64.91935483870826,0.012778465343337,0.0113066012739149,7.50812092261651e-05,1.1991150704381266,1.199058,1.2012167384230026,1.199058,1.196899261576997,-5.445084110782314,0,3e-05,20,3,2,1.2009366,-0.00023943791,1.2991411e-05,0.00023575593,-0.0007806029,1.1992931,0.00078675104,0.00016124109,6.3866237e-06,7.203178e-07
2017-09-20 04:00:00,1.20072,1.20028,1.20095,1.20059,71.13402061855757,0.0127753449604429,0.0113208235933523,5.753656136588657e-05,1.1992555399202098,1.199173,1.201403337241434,1.199173,1.1969426627585662,-5.412455295041638,0,-0.00013,20,4,2,1.20101,-0.00041499757,-4.921764e-06,0.00036604702,0.0008757105,1.1993141,0.00078339566,0.00015716343,6.315748e-06,7.230525e-07
