Metric,Average,Std Dev,Min,Max
Train MAE H1,0.000827,0.000017,0.000804,0.000841
Train MAE H2,0.000958,0.000261,0.000596,0.001200
Train MAE H3,0.001040,0.000375,0.000569,0.001487
Train MAE H4,0.001194,0.000442,0.000649,0.001732
Train MAE H5,0.001204,0.000512,0.000710,0.001910
Train MAE H6,0.001342,0.000614,0.000701,0.002169
Train R2 H1,0.999856,0.000007,0.999851,0.999866
Train R2 H2,0.999799,0.000096,0.999702,0.999930
Train R2 H3,0.999754,0.000156,0.999554,0.999935
Train R2 H4,0.999677,0.000209,0.999411,0.999922
Train R2 H5,0.999672,0.000260,0.999311,0.999908
Train R2 H6,0.999589,0.000337,0.999123,0.999908
Train Uncertainty H1,0.000091,0.000074,0.000010,0.000188
Train Uncertainty H2,0.000310,0.000208,0.000017,0.000472
Train Uncertainty H3,0.000411,0.000285,0.000013,0.000664
Train Uncertainty H4,0.000537,0.000345,0.000082,0.000918
Train Uncertainty H5,0.000657,0.000218,0.000355,0.000860
Train Uncertainty H6,0.000601,0.000401,0.000034,0.000898
Train SNR H1,47323.093750,50658.894531,6547.144531,118725.539062
Train SNR H2,26177.140625,33201.195312,2613.901123,73130.617188
Train SNR H3,32908.878906,43657.988281,1856.312134,94650.242188
Train SNR H4,6111.491699,6270.319336,1342.648560,14970.398438
Train SNR H5,2180.957764,919.947266,1434.060181,3476.937012
Train SNR H6,13109.360352,16567.439453,1373.684448,36539.246094
Validation MAE H1,0.000743,0.000016,0.000720,0.000755
Validation MAE H2,0.000884,0.000201,0.000606,0.001072
Validation MAE H3,0.000936,0.000325,0.000520,0.001314
Validation MAE H4,0.001087,0.000380,0.000605,0.001533
Validation MAE H5,0.001117,0.000415,0.000685,0.001676
Validation MAE H6,0.001218,0.000523,0.000662,0.001918
Validation R2 H1,0.998449,0.000070,0.998394,0.998548
Validation R2 H2,0.997794,0.000953,0.996850,0.999099
Validation R2 H3,0.997401,0.001610,0.995355,0.999289
Validation R2 H4,0.996534,0.002163,0.993801,0.999091
Validation R2 H5,0.996400,0.002626,0.992754,0.998840
Validation R2 H6,0.995539,0.003532,0.990653,0.998879
Validation Uncertainty H1,0.000073,0.000063,0.000008,0.000159
Validation Uncertainty H2,0.000286,0.000193,0.000014,0.000433
Validation Uncertainty H3,0.000356,0.000247,0.000011,0.000574
Validation Uncertainty H4,0.000455,0.000279,0.000101,0.000784
Validation Uncertainty H5,0.000578,0.000161,0.000351,0.000705
Validation Uncertainty H6,0.000489,0.000323,0.000033,0.000745
Validation SNR H1,62464.765625,67427.234375,7510.378906,157430.171875
Validation SNR H2,31381.625000,40373.660156,2759.331299,88478.539062
Validation SNR H3,39110.066406,52092.269531,2080.328369,112779.312500
Validation SNR H4,5266.312500,4631.679688,1524.111938,11793.123047
Validation SNR H5,2285.859619,789.701782,1694.983276,3402.024414
Validation SNR H6,13009.561523,16036.570312,1603.337280,35688.566406
Test MAE H1,0.000527,0.000010,0.000513,0.000535
Test MAE H2,0.000621,0.000143,0.000423,0.000756
Test MAE H3,0.000664,0.000228,0.000372,0.000928
Test MAE H4,0.000768,0.000256,0.000449,0.001076
Test MAE H5,0.000797,0.000290,0.000488,0.001185
Test MAE H6,0.000849,0.000370,0.000444,0.001338
Test R2 H1,0.996481,0.000153,0.996357,0.996697
Test R2 H2,0.995047,0.002185,0.992860,0.998030
Test R2 H3,0.994171,0.003617,0.989580,0.998420
Test R2 H4,0.992439,0.004686,0.986461,0.997904
Test R2 H5,0.992207,0.005689,0.984307,0.997480
Test R2 H6,0.990636,0.007574,0.980165,0.997828
Test Uncertainty H1,0.000055,0.000042,0.000009,0.000111
Test Uncertainty H2,0.000217,0.000144,0.000013,0.000326
Test Uncertainty H3,0.000263,0.000177,0.000013,0.000406
Test Uncertainty H4,0.000348,0.000193,0.000101,0.000571
Test Uncertainty H5,0.000432,0.000122,0.000261,0.000526
Test Uncertainty H6,0.000375,0.000236,0.000043,0.000563
Test SNR H1,54028.644531,51885.523438,10165.296875,126903.093750
Test SNR H2,30210.853516,37744.679688,3447.446045,83589.820312
Test SNR H3,30336.064453,38794.019531,2763.765625,85198.851562
Test SNR H4,5374.841309,4099.352051,1965.638306,11140.234375
Test SNR H5,2883.902100,1010.373596,2133.528564,4312.173340
Test SNR H6,10059.808594,11288.541016,1996.202148,26023.939453
